"Step","swept-blaze-817 - mean_entropy_0","swept-blaze-817 - mean_entropy_0__MIN","swept-blaze-817 - mean_entropy_0__MAX"
"593","0.9842572212219238","0.9842572212219238","0.9842572212219238"
"595","0.9831238389015198","0.9831238389015198","0.9831238389015198"
"597","0.9854139089584351","0.9854139089584351","0.9854139089584351"
"599","0.9841170907020569","0.9841170907020569","0.9841170907020569"
"601","0.9837155342102051","0.9837155342102051","0.9837155342102051"
"603","0.9838534593582153","0.9838534593582153","0.9838534593582153"
"605","0.9832395315170288","0.9832395315170288","0.9832395315170288"
"609","0.9833523631095886","0.9833523631095886","0.9833523631095886"
"611","0.9821563959121704","0.9821563959121704","0.9821563959121704"
"613","0.9845516681671143","0.9845516681671143","0.9845516681671143"
"615","0.9832341074943542","0.9832341074943542","0.9832341074943542"
"617","0.9827665090560913","0.9827665090560913","0.9827665090560913"
"619","0.9829220175743103","0.9829220175743103","0.9829220175743103"
"621","0.9822694063186646","0.9822694063186646","0.9822694063186646"
"625","0.982415497303009","0.982415497303009","0.982415497303009"
"627","0.9811609983444214","0.9811609983444214","0.9811609983444214"
"629","0.9836649894714355","0.9836649894714355","0.9836649894714355"
"631","0.9823262691497803","0.9823262691497803","0.9823262691497803"
"633","0.9817934632301331","0.9817934632301331","0.9817934632301331"
"635","0.9819608330726624","0.9819608330726624","0.9819608330726624"
"637","0.981260359287262","0.981260359287262","0.981260359287262"
"641","0.9814407825469971","0.9814407825469971","0.9814407825469971"
"643","0.980129063129425","0.980129063129425","0.980129063129425"
"645","0.9827369451522827","0.9827369451522827","0.9827369451522827"
"647","0.9813781976699829","0.9813781976699829","0.9813781976699829"
"649","0.9807809591293335","0.9807809591293335","0.9807809591293335"
"651","0.9809689521789551","0.9809689521789551","0.9809689521789551"
"653","0.9802169799804688","0.9802169799804688","0.9802169799804688"
"657","0.980433464050293","0.980433464050293","0.980433464050293"
"659","0.9790616035461426","0.9790616035461426","0.9790616035461426"
"661","0.9817814826965332","0.9817814826965332","0.9817814826965332"
"663","0.9804103374481201","0.9804103374481201","0.9804103374481201"
"665","0.9797537922859192","0.9797537922859192","0.9797537922859192"
"667","0.979964017868042","0.979964017868042","0.979964017868042"
"669","0.979163646697998","0.979163646697998","0.979163646697998"
"673","0.9794204235076904","0.9794204235076904","0.9794204235076904"
"675","0.9779847860336304","0.9779847860336304","0.9779847860336304"
"677","0.9808081984519958","0.9808081984519958","0.9808081984519958"
"679","0.979424774646759","0.979424774646759","0.979424774646759"
"681","0.9786983132362366","0.9786983132362366","0.9786983132362366"
"683","0.9789265990257263","0.9789265990257263","0.9789265990257263"
"685","0.9780746698379517","0.9780746698379517","0.9780746698379517"
"689","0.9783604145050049","0.9783604145050049","0.9783604145050049"
"691","0.9768587350845337","0.9768587350845337","0.9768587350845337"
"693","0.9797915816307068","0.9797915816307068","0.9797915816307068"
"695","0.9783936142921448","0.9783936142921448","0.9783936142921448"
"697","0.9775899648666382","0.9775899648666382","0.9775899648666382"
"699","0.9778378009796143","0.9778378009796143","0.9778378009796143"
"701","0.976936936378479","0.976936936378479","0.976936936378479"
"705","0.9772619605064392","0.9772619605064392","0.9772619605064392"
"707","0.9757044911384583","0.9757044911384583","0.9757044911384583"
"709","0.9787449836730957","0.9787449836730957","0.9787449836730957"
"711","0.9773309230804443","0.9773309230804443","0.9773309230804443"
"713","0.9764522910118103","0.9764522910118103","0.9764522910118103"
"715","0.9767117500305176","0.9767117500305176","0.9767117500305176"
"717","0.9757433533668518","0.9757433533668518","0.9757433533668518"
"721","0.9760965704917908","0.9760965704917908","0.9760965704917908"
"723","0.9744781851768494","0.9744781851768494","0.9744781851768494"
"725","0.9776312708854675","0.9776312708854675","0.9776312708854675"
"727","0.976198136806488","0.976198136806488","0.976198136806488"
"729","0.9752481579780579","0.9752481579780579","0.9752481579780579"
"731","0.9755299091339111","0.9755299091339111","0.9755299091339111"
"733","0.9745005369186401","0.9745005369186401","0.9745005369186401"
"737","0.9748982191085815","0.9748982191085815","0.9748982191085815"
"739","0.9732163548469543","0.9732163548469543","0.9732163548469543"
"741","0.9764857292175293","0.9764857292175293","0.9764857292175293"
"743","0.9750357866287231","0.9750357866287231","0.9750357866287231"
"745","0.9740108847618103","0.9740108847618103","0.9740108847618103"
"747","0.9743157625198364","0.9743157625198364","0.9743157625198364"
"749","0.9732350707054138","0.9732350707054138","0.9732350707054138"
"753","0.9736767411231995","0.9736767411231995","0.9736767411231995"
"755","0.9719407558441162","0.9719407558441162","0.9719407558441162"
"757","0.9753291010856628","0.9753291010856628","0.9753291010856628"
"759","0.973872184753418","0.973872184753418","0.973872184753418"
"761","0.9727698564529419","0.9727698564529419","0.9727698564529419"
"763","0.9730952978134155","0.9730952978134155","0.9730952978134155"
"765","0.9719555974006653","0.9719555974006653","0.9719555974006653"
"769","0.9724280834197998","0.9724280834197998","0.9724280834197998"
"771","0.9706410765647888","0.9706410765647888","0.9706410765647888"
"773","0.9741463661193848","0.9741463661193848","0.9741463661193848"
"775","0.9726726412773132","0.9726726412773132","0.9726726412773132"
"777","0.9714757800102234","0.9714757800102234","0.9714757800102234"
"779","0.9718369841575623","0.9718369841575623","0.9718369841575623"
"781","0.9706377387046814","0.9706377387046814","0.9706377387046814"
"785","0.9711426496505737","0.9711426496505737","0.9711426496505737"
"787","0.9693095684051514","0.9693095684051514","0.9693095684051514"
"789","0.9729225635528564","0.9729225635528564","0.9729225635528564"
"791","0.9714441299438477","0.9714441299438477","0.9714441299438477"
"793","0.9701507687568665","0.9701507687568665","0.9701507687568665"
"795","0.9705358147621155","0.9705358147621155","0.9705358147621155"
"797","0.9692794680595398","0.9692794680595398","0.9692794680595398"
"801","0.9698225259780884","0.9698225259780884","0.9698225259780884"
"803","0.9679364562034607","0.9679364562034607","0.9679364562034607"
"805","0.9716642498970032","0.9716642498970032","0.9716642498970032"
"807","0.9701898097991943","0.9701898097991943","0.9701898097991943"
"809","0.9688118100166321","0.9688118100166321","0.9688118100166321"
"811","0.9692305326461792","0.9692305326461792","0.9692305326461792"
"813","0.9679020643234253","0.9679020643234253","0.9679020643234253"
"817","0.9684873223304749","0.9684873223304749","0.9684873223304749"
"819","0.9665474891662598","0.9665474891662598","0.9665474891662598"
"821","0.9703806638717651","0.9703806638717651","0.9703806638717651"
"823","0.9688968658447266","0.9688968658447266","0.9688968658447266"
"825","0.9674268364906311","0.9674268364906311","0.9674268364906311"
"827","0.9678751826286316","0.9678751826286316","0.9678751826286316"
"829","0.9664689302444458","0.9664689302444458","0.9664689302444458"
"833","0.9670910835266113","0.9670910835266113","0.9670910835266113"
"835","0.9650945067405701","0.9650945067405701","0.9650945067405701"
"837","0.9690433740615845","0.9690433740615845","0.9690433740615845"
"839","0.967557966709137","0.967557966709137","0.967557966709137"
"841","0.9659896492958069","0.9659896492958069","0.9659896492958069"
"843","0.9664607644081116","0.9664607644081116","0.9664607644081116"
"845","0.9649714231491089","0.9649714231491089","0.9649714231491089"
"849","0.9656352996826172","0.9656352996826172","0.9656352996826172"
"851","0.9635859131813049","0.9635859131813049","0.9635859131813049"
"853","0.9676587581634521","0.9676587581634521","0.9676587581634521"
"855","0.9661704301834106","0.9661704301834106","0.9661704301834106"
"857","0.9645044207572937","0.9645044207572937","0.9645044207572937"
"859","0.964989423751831","0.964989423751831","0.964989423751831"
"861","0.96342933177948","0.96342933177948","0.96342933177948"
"865","0.9641321301460266","0.9641321301460266","0.9641321301460266"
"867","0.9620257019996643","0.9620257019996643","0.9620257019996643"
"869","0.9662317633628845","0.9662317633628845","0.9662317633628845"
"871","0.9647424221038818","0.9647424221038818","0.9647424221038818"
"873","0.9629787802696228","0.9629787802696228","0.9629787802696228"
"875","0.9634928107261658","0.9634928107261658","0.9634928107261658"
"877","0.9618595242500305","0.9618595242500305","0.9618595242500305"
"881","0.9626094102859497","0.9626094102859497","0.9626094102859497"
"883","0.9604507684707642","0.9604507684707642","0.9604507684707642"
"885","0.96478271484375","0.96478271484375","0.96478271484375"
"887","0.9633047580718994","0.9633047580718994","0.9633047580718994"
"889","0.9614407420158386","0.9614407420158386","0.9614407420158386"
"891","0.9619932770729065","0.9619932770729065","0.9619932770729065"
"893","0.9602802395820618","0.9602802395820618","0.9602802395820618"
"897","0.9610768556594849","0.9610768556594849","0.9610768556594849"
"899","0.958862841129303","0.958862841129303","0.958862841129303"
"901","0.9633168578147888","0.9633168578147888","0.9633168578147888"
"903","0.9618462324142456","0.9618462324142456","0.9618462324142456"
"905","0.959875762462616","0.959875762462616","0.959875762462616"
"907","0.960465669631958","0.960465669631958","0.960465669631958"
"909","0.9586806297302246","0.9586806297302246","0.9586806297302246"
"913","0.9595192074775696","0.9595192074775696","0.9595192074775696"
"915","0.9572389125823975","0.9572389125823975","0.9572389125823975"
"917","0.9618191123008728","0.9618191123008728","0.9618191123008728"
"919","0.9603588581085205","0.9603588581085205","0.9603588581085205"
"921","0.9582750201225281","0.9582750201225281","0.9582750201225281"
"923","0.9588857293128967","0.9588857293128967","0.9588857293128967"
"925","0.9570265412330627","0.9570265412330627","0.9570265412330627"
"929","0.9579220414161682","0.9579220414161682","0.9579220414161682"
"931","0.9555683732032776","0.9555683732032776","0.9555683732032776"
"933","0.9602835774421692","0.9602835774421692","0.9602835774421692"
"935","0.9588443636894226","0.9588443636894226","0.9588443636894226"
"937","0.9566501975059509","0.9566501975059509","0.9566501975059509"
"939","0.957298755645752","0.957298755645752","0.957298755645752"
"941","0.9553717374801636","0.9553717374801636","0.9553717374801636"
"945","0.9563077688217163","0.9563077688217163","0.9563077688217163"
"947","0.9538866281509399","0.9538866281509399","0.9538866281509399"
"949","0.9587450623512268","0.9587450623512268","0.9587450623512268"
"951","0.9573171138763428","0.9573171138763428","0.9573171138763428"
"953","0.9550030827522278","0.9550030827522278","0.9550030827522278"
"955","0.9556862115859985","0.9556862115859985","0.9556862115859985"
"957","0.9536838531494141","0.9536838531494141","0.9536838531494141"
"961","0.9546707272529602","0.9546707272529602","0.9546707272529602"
"963","0.9521695375442505","0.9521695375442505","0.9521695375442505"
"965","0.9571676254272461","0.9571676254272461","0.9571676254272461"
"967","0.9557507634162903","0.9557507634162903","0.9557507634162903"
"969","0.9533019065856934","0.9533019065856934","0.9533019065856934"
"971","0.9540311694145203","0.9540311694145203","0.9540311694145203"
"973","0.9519364833831787","0.9519364833831787","0.9519364833831787"
"977","0.9529685378074646","0.9529685378074646","0.9529685378074646"
"979","0.9503909349441528","0.9503909349441528","0.9503909349441528"
"981","0.9555302858352661","0.9555302858352661","0.9555302858352661"
"983","0.9541322588920593","0.9541322588920593","0.9541322588920593"
"985","0.9515488743782043","0.9515488743782043","0.9515488743782043"
"987","0.9523256421089172","0.9523256421089172","0.9523256421089172"
"989","0.9501424431800842","0.9501424431800842","0.9501424431800842"
"993","0.951229989528656","0.951229989528656","0.951229989528656"
"995","0.9485969543457031","0.9485969543457031","0.9485969543457031"
"997","0.9538729190826416","0.9538729190826416","0.9538729190826416"
"999","0.952494740486145","0.952494740486145","0.952494740486145"
"1001","0.9497812986373901","0.9497812986373901","0.9497812986373901"
"1003","0.9506092667579651","0.9506092667579651","0.9506092667579651"
"1005","0.9483363628387451","0.9483363628387451","0.9483363628387451"
"1009","0.9494811296463013","0.9494811296463013","0.9494811296463013"
"1011","0.9467881917953491","0.9467881917953491","0.9467881917953491"
"1013","0.952196478843689","0.952196478843689","0.952196478843689"
"1015","0.950838029384613","0.950838029384613","0.950838029384613"
"1017","0.9479926228523254","0.9479926228523254","0.9479926228523254"
"1019","0.9488529562950134","0.9488529562950134","0.9488529562950134"
"1021","0.946505606174469","0.946505606174469","0.946505606174469"
"1025","0.9477001428604126","0.9477001428604126","0.9477001428604126"
"1027","0.944945216178894","0.944945216178894","0.944945216178894"
"1029","0.950485110282898","0.950485110282898","0.950485110282898"
"1031","0.94915372133255","0.94915372133255","0.94915372133255"
