"Step","cosmic-sweep-4 - mean_entropy_1","cosmic-sweep-4 - mean_entropy_1__MIN","cosmic-sweep-4 - mean_entropy_1__MAX"
"201","0.985253095626831","0.985253095626831","0.985253095626831"
"203","0.9851589202880859","0.9851589202880859","0.9851589202880859"
"205","0.9843270778656006","0.9843270778656006","0.9843270778656006"
"207","0.9829348921775818","0.9829348921775818","0.9829348921775818"
"209","0.9832882285118103","0.9832882285118103","0.9832882285118103"
"211","0.9826845526695251","0.9826845526695251","0.9826845526695251"
"213","0.9807102084159851","0.9807102084159851","0.9807102084159851"
"215","0.9790109395980835","0.9790109395980835","0.9790109395980835"
"217","0.9799486994743347","0.9799486994743347","0.9799486994743347"
"219","0.9782897233963013","0.9782897233963013","0.9782897233963013"
"221","0.9804195761680603","0.9804195761680603","0.9804195761680603"
"361","0.9823885560035706","0.9823885560035706","0.9823885560035706"
"363","0.9788828492164612","0.9788828492164612","0.9788828492164612"
"365","0.9777632355690002","0.9777632355690002","0.9777632355690002"
"367","0.976873517036438","0.976873517036438","0.976873517036438"
"369","0.9753757119178772","0.9753757119178772","0.9753757119178772"
"371","0.9745399355888367","0.9745399355888367","0.9745399355888367"
"373","0.9750757813453674","0.9750757813453674","0.9750757813453674"
"375","0.9727308750152588","0.9727308750152588","0.9727308750152588"
"377","0.9714450240135193","0.9714450240135193","0.9714450240135193"
"379","0.9706771373748779","0.9706771373748779","0.9706771373748779"
"381","0.9691768884658813","0.9691768884658813","0.9691768884658813"
"383","0.9687482118606567","0.9687482118606567","0.9687482118606567"
"385","0.9673627614974976","0.9673627614974976","0.9673627614974976"
"387","0.966116189956665","0.966116189956665","0.966116189956665"
"389","0.9655135869979858","0.9655135869979858","0.9655135869979858"
"391","0.9653978943824768","0.9653978943824768","0.9653978943824768"
"393","0.9621622562408447","0.9621622562408447","0.9621622562408447"
"395","0.9605886936187744","0.9605886936187744","0.9605886936187744"
"397","0.9612141251564026","0.9612141251564026","0.9612141251564026"
"399","0.9564289450645447","0.9564289450645447","0.9564289450645447"
"541","0.961337149143219","0.961337149143219","0.961337149143219"
"543","0.9544646143913269","0.9544646143913269","0.9544646143913269"
"545","0.952893078327179","0.952893078327179","0.952893078327179"
"547","0.9520830512046814","0.9520830512046814","0.9520830512046814"
"549","0.9497671127319336","0.9497671127319336","0.9497671127319336"
"551","0.9483209848403931","0.9483209848403931","0.9483209848403931"
"553","0.9496477246284485","0.9496477246284485","0.9496477246284485"
"555","0.9476414322853088","0.9476414322853088","0.9476414322853088"
"557","0.9438599944114685","0.9438599944114685","0.9438599944114685"
"559","0.9417049288749695","0.9417049288749695","0.9417049288749695"
"561","0.9406160116195679","0.9406160116195679","0.9406160116195679"
"563","0.9412209987640381","0.9412209987640381","0.9412209987640381"
"565","0.9380543231964111","0.9380543231964111","0.9380543231964111"
"567","0.9341870546340942","0.9341870546340942","0.9341870546340942"
"569","0.9353116750717163","0.9353116750717163","0.9353116750717163"
"571","0.9337095618247986","0.9337095618247986","0.9337095618247986"
"573","0.930823564529419","0.930823564529419","0.930823564529419"
"575","0.9272738099098206","0.9272738099098206","0.9272738099098206"
"577","0.9279603362083435","0.9279603362083435","0.9279603362083435"
"579","0.9213683605194092","0.9213683605194092","0.9213683605194092"
"581","0.9340581893920898","0.9340581893920898","0.9340581893920898"
"722","0.9261571764945984","0.9261571764945984","0.9261571764945984"
"724","0.9133726358413696","0.9133726358413696","0.9133726358413696"
"726","0.911126434803009","0.911126434803009","0.911126434803009"
"728","0.9095747470855713","0.9095747470855713","0.9095747470855713"
"730","0.9062483906745911","0.9062483906745911","0.9062483906745911"
"732","0.903850793838501","0.903850793838501","0.903850793838501"
"734","0.9055845141410828","0.9055845141410828","0.9055845141410828"
"736","0.9021149277687073","0.9021149277687073","0.9021149277687073"
"738","0.8973395824432373","0.8973395824432373","0.8973395824432373"
"740","0.8946620225906372","0.8946620225906372","0.8946620225906372"
"742","0.8936021327972412","0.8936021327972412","0.8936021327972412"
"744","0.8937639594078064","0.8937639594078064","0.8937639594078064"
"746","0.889057457447052","0.889057457447052","0.889057457447052"
"748","0.8869979977607727","0.8869979977607727","0.8869979977607727"
"750","0.8856307864189148","0.8856307864189148","0.8856307864189148"
"752","0.8859045505523682","0.8859045505523682","0.8859045505523682"
"754","0.8753708004951477","0.8753708004951477","0.8753708004951477"
"756","0.8743584752082825","0.8743584752082825","0.8743584752082825"
"758","0.8715999722480774","0.8715999722480774","0.8715999722480774"
"760","0.865280270576477","0.865280270576477","0.865280270576477"
"902","0.8658503293991089","0.8658503293991089","0.8658503293991089"
"904","0.8448458909988403","0.8448458909988403","0.8448458909988403"
"906","0.8406230807304382","0.8406230807304382","0.8406230807304382"
"908","0.8367133140563965","0.8367133140563965","0.8367133140563965"
"910","0.8355499505996704","0.8355499505996704","0.8355499505996704"
"912","0.8331794738769531","0.8331794738769531","0.8331794738769531"
"914","0.8354639410972595","0.8354639410972595","0.8354639410972595"
"916","0.8309126496315002","0.8309126496315002","0.8309126496315002"
"918","0.8237690329551697","0.8237690329551697","0.8237690329551697"
"920","0.8233804702758789","0.8233804702758789","0.8233804702758789"
"922","0.820580244064331","0.820580244064331","0.820580244064331"
"924","0.8177380561828613","0.8177380561828613","0.8177380561828613"
"926","0.8111106753349304","0.8111106753349304","0.8111106753349304"
"928","0.8072268962860107","0.8072268962860107","0.8072268962860107"
"930","0.8030810952186584","0.8030810952186584","0.8030810952186584"
"932","0.8055424094200134","0.8055424094200134","0.8055424094200134"
"934","0.7980343699455261","0.7980343699455261","0.7980343699455261"
"936","0.7918050289154053","0.7918050289154053","0.7918050289154053"
"938","0.7960464954376221","0.7960464954376221","0.7960464954376221"
"940","0.7774574160575867","0.7774574160575867","0.7774574160575867"
"942","0.8095167875289917","0.8095167875289917","0.8095167875289917"
"1082","0.7741286158561707","0.7741286158561707","0.7741286158561707"
"1084","0.7412723898887634","0.7412723898887634","0.7412723898887634"
"1086","0.7353711724281311","0.7353711724281311","0.7353711724281311"
"1088","0.7354441285133362","0.7354441285133362","0.7354441285133362"
"1090","0.729188084602356","0.729188084602356","0.729188084602356"
"1092","0.7240282893180847","0.7240282893180847","0.7240282893180847"
"1094","0.7291484475135803","0.7291484475135803","0.7291484475135803"
"1096","0.7250876426696777","0.7250876426696777","0.7250876426696777"
"1098","0.7210479378700256","0.7210479378700256","0.7210479378700256"
"1100","0.7124311923980713","0.7124311923980713","0.7124311923980713"
"1102","0.7138814926147461","0.7138814926147461","0.7138814926147461"
"1104","0.707069456577301","0.707069456577301","0.707069456577301"
"1106","0.6976919174194336","0.6976919174194336","0.6976919174194336"
"1108","0.6951714754104614","0.6951714754104614","0.6951714754104614"
"1110","0.694503128528595","0.694503128528595","0.694503128528595"
"1112","0.692954421043396","0.692954421043396","0.692954421043396"
"1114","0.6828454732894897","0.6828454732894897","0.6828454732894897"
"1116","0.6711412072181702","0.6711412072181702","0.6711412072181702"
"1118","0.6654642820358276","0.6654642820358276","0.6654642820358276"
"1120","0.6552858948707581","0.6552858948707581","0.6552858948707581"
"1122","0.699892520904541","0.699892520904541","0.699892520904541"
"1262","0.6491819024085999","0.6491819024085999","0.6491819024085999"
"1264","0.6019700169563293","0.6019700169563293","0.6019700169563293"
"1266","0.5943501591682434","0.5943501591682434","0.5943501591682434"
"1268","0.600337564945221","0.600337564945221","0.600337564945221"
"1270","0.5892020463943481","0.5892020463943481","0.5892020463943481"
"1272","0.586578369140625","0.586578369140625","0.586578369140625"
"1274","0.5943416357040405","0.5943416357040405","0.5943416357040405"
"1276","0.5836995840072632","0.5836995840072632","0.5836995840072632"
"1278","0.5775843858718872","0.5775843858718872","0.5775843858718872"
"1280","0.5717877149581909","0.5717877149581909","0.5717877149581909"
"1282","0.5727430582046509","0.5727430582046509","0.5727430582046509"
"1284","0.5699320435523987","0.5699320435523987","0.5699320435523987"
"1286","0.5577585101127625","0.5577585101127625","0.5577585101127625"
"1288","0.5577051043510437","0.5577051043510437","0.5577051043510437"
"1290","0.5524219870567322","0.5524219870567322","0.5524219870567322"
"1292","0.5613583922386169","0.5613583922386169","0.5613583922386169"
"1294","0.541103184223175","0.541103184223175","0.541103184223175"
"1296","0.5260879397392273","0.5260879397392273","0.5260879397392273"
"1298","0.5311197638511658","0.5311197638511658","0.5311197638511658"
"1300","0.5106245279312134","0.5106245279312134","0.5106245279312134"
"1302","0.5585741996765137","0.5585741996765137","0.5585741996765137"
"1442","0.50890052318573","0.50890052318573","0.50890052318573"
"1444","0.4502365291118622","0.4502365291118622","0.4502365291118622"
"1446","0.44338807463645935","0.44338807463645935","0.44338807463645935"
"1448","0.4435485601425171","0.4435485601425171","0.4435485601425171"
"1450","0.44536420702934265","0.44536420702934265","0.44536420702934265"
"1452","0.43904823064804077","0.43904823064804077","0.43904823064804077"
"1454","0.45191800594329834","0.45191800594329834","0.45191800594329834"
"1456","0.4446382224559784","0.4446382224559784","0.4446382224559784"
"1458","0.43154647946357727","0.43154647946357727","0.43154647946357727"
"1460","0.431414932012558","0.431414932012558","0.431414932012558"
"1462","0.4335682690143585","0.4335682690143585","0.4335682690143585"
"1464","0.4277542531490326","0.4277542531490326","0.4277542531490326"
"1466","0.42191970348358154","0.42191970348358154","0.42191970348358154"
"1468","0.4162335991859436","0.4162335991859436","0.4162335991859436"
"1470","0.41394883394241333","0.41394883394241333","0.41394883394241333"
"1472","0.42249804735183716","0.42249804735183716","0.42249804735183716"
"1474","0.39585763216018677","0.39585763216018677","0.39585763216018677"
"1476","0.4011721909046173","0.4011721909046173","0.4011721909046173"
"1478","0.3889980614185333","0.3889980614185333","0.3889980614185333"
"1480","0.37390395998954773","0.37390395998954773","0.37390395998954773"
"1482","0.4322761595249176","0.4322761595249176","0.4322761595249176"
"1623","0.38954874873161316","0.38954874873161316","0.38954874873161316"
"1625","0.32528436183929443","0.32528436183929443","0.32528436183929443"
"1627","0.31621915102005005","0.31621915102005005","0.31621915102005005"
"1629","0.32349640130996704","0.32349640130996704","0.32349640130996704"
"1631","0.32748207449913025","0.32748207449913025","0.32748207449913025"
"1633","0.3238140642642975","0.3238140642642975","0.3238140642642975"
"1635","0.33632349967956543","0.33632349967956543","0.33632349967956543"
"1637","0.33154624700546265","0.33154624700546265","0.33154624700546265"
"1639","0.3271615207195282","0.3271615207195282","0.3271615207195282"
"1641","0.323378324508667","0.323378324508667","0.323378324508667"
"1643","0.32407864928245544","0.32407864928245544","0.32407864928245544"
"1645","0.3218111991882324","0.3218111991882324","0.3218111991882324"
"1647","0.32205185294151306","0.32205185294151306","0.32205185294151306"
"1649","0.32130759954452515","0.32130759954452515","0.32130759954452515"
"1651","0.3244372606277466","0.3244372606277466","0.3244372606277466"
"1653","0.3321436941623688","0.3321436941623688","0.3321436941623688"
"1655","0.306445449590683","0.306445449590683","0.306445449590683"
"1657","0.3023420572280884","0.3023420572280884","0.3023420572280884"
"1659","0.2911880910396576","0.2911880910396576","0.2911880910396576"
"1661","0.2823237180709839","0.2823237180709839","0.2823237180709839"
"1663","0.357419490814209","0.357419490814209","0.357419490814209"
"1803","0.3221055567264557","0.3221055567264557","0.3221055567264557"
"1805","0.24982266128063202","0.24982266128063202","0.24982266128063202"
"1807","0.2462662309408188","0.2462662309408188","0.2462662309408188"
"1809","0.25507938861846924","0.25507938861846924","0.25507938861846924"
"1811","0.2533266544342041","0.2533266544342041","0.2533266544342041"
"1813","0.2526179254055023","0.2526179254055023","0.2526179254055023"
"1815","0.26422935724258423","0.26422935724258423","0.26422935724258423"
"1817","0.2678045928478241","0.2678045928478241","0.2678045928478241"
"1819","0.25936585664749146","0.25936585664749146","0.25936585664749146"
"1821","0.25743091106414795","0.25743091106414795","0.25743091106414795"
"1823","0.27088984847068787","0.27088984847068787","0.27088984847068787"
"1825","0.2606370747089386","0.2606370747089386","0.2606370747089386"
"1827","0.26175379753112793","0.26175379753112793","0.26175379753112793"
"1829","0.256049782037735","0.256049782037735","0.256049782037735"
"1831","0.26347607374191284","0.26347607374191284","0.26347607374191284"
"1833","0.26942962408065796","0.26942962408065796","0.26942962408065796"
"1835","0.2510641813278198","0.2510641813278198","0.2510641813278198"
"1837","0.2410183995962143","0.2410183995962143","0.2410183995962143"
"1839","0.2478211522102356","0.2478211522102356","0.2478211522102356"
"1841","0.22814863920211792","0.22814863920211792","0.22814863920211792"
"1843","0.29392772912979126","0.29392772912979126","0.29392772912979126"
"1983","0.29256471991539","0.29256471991539","0.29256471991539"
"1985","0.21755394339561462","0.21755394339561462","0.21755394339561462"
"1987","0.210794135928154","0.210794135928154","0.210794135928154"
"1989","0.212098628282547","0.212098628282547","0.212098628282547"
"1991","0.21893519163131714","0.21893519163131714","0.21893519163131714"
"1993","0.21452835202217102","0.21452835202217102","0.21452835202217102"
"1995","0.22571144998073578","0.22571144998073578","0.22571144998073578"
"1997","0.23301272094249725","0.23301272094249725","0.23301272094249725"
"1999","0.22628384828567505","0.22628384828567505","0.22628384828567505"
"2001","0.23549522459506989","0.23549522459506989","0.23549522459506989"
"2003","0.22605818510055542","0.22605818510055542","0.22605818510055542"
"2005","0.229255810379982","0.229255810379982","0.229255810379982"
"2007","0.2274182289838791","0.2274182289838791","0.2274182289838791"
"2009","0.22837437689304352","0.22837437689304352","0.22837437689304352"
"2011","0.23465833067893982","0.23465833067893982","0.23465833067893982"
"2013","0.23848581314086914","0.23848581314086914","0.23848581314086914"
"2015","0.22072315216064453","0.22072315216064453","0.22072315216064453"
"2017","0.21786093711853027","0.21786093711853027","0.21786093711853027"
"2019","0.22325097024440765","0.22325097024440765","0.22325097024440765"
"2021","0.20759864151477814","0.20759864151477814","0.20759864151477814"
"2163","0.2849089503288269","0.2849089503288269","0.2849089503288269"
"2165","0.20229558646678925","0.20229558646678925","0.20229558646678925"
"2167","0.1941995620727539","0.1941995620727539","0.1941995620727539"
"2169","0.1945648044347763","0.1945648044347763","0.1945648044347763"
"2171","0.20278391242027283","0.20278391242027283","0.20278391242027283"
"2173","0.20195156335830688","0.20195156335830688","0.20195156335830688"
"2175","0.21327634155750275","0.21327634155750275","0.21327634155750275"
"2177","0.20931197702884674","0.20931197702884674","0.20931197702884674"
"2179","0.20230378210544586","0.20230378210544586","0.20230378210544586"
"2181","0.20773084461688995","0.20773084461688995","0.20773084461688995"
"2183","0.21886684000492096","0.21886684000492096","0.21886684000492096"
"2185","0.21992310881614685","0.21992310881614685","0.21992310881614685"
"2187","0.21160174906253815","0.21160174906253815","0.21160174906253815"
"2189","0.2116197943687439","0.2116197943687439","0.2116197943687439"
"2191","0.21972496807575226","0.21972496807575226","0.21972496807575226"
"2193","0.2244054526090622","0.2244054526090622","0.2244054526090622"
"2195","0.20302334427833557","0.20302334427833557","0.20302334427833557"
"2197","0.2005530595779419","0.2005530595779419","0.2005530595779419"
"2199","0.21100126206874847","0.21100126206874847","0.21100126206874847"
"2201","0.192949116230011","0.192949116230011","0.192949116230011"
"2343","0.2863665521144867","0.2863665521144867","0.2863665521144867"
"2345","0.1986512392759323","0.1986512392759323","0.1986512392759323"
"2347","0.184885174036026","0.184885174036026","0.184885174036026"
"2349","0.18748052418231964","0.18748052418231964","0.18748052418231964"
"2351","0.19388672709465027","0.19388672709465027","0.19388672709465027"
"2353","0.18906454741954803","0.18906454741954803","0.18906454741954803"
"2355","0.20295149087905884","0.20295149087905884","0.20295149087905884"
"2357","0.20193889737129211","0.20193889737129211","0.20193889737129211"
"2359","0.1966749131679535","0.1966749131679535","0.1966749131679535"
"2361","0.20180703699588776","0.20180703699588776","0.20180703699588776"
"2363","0.2043406367301941","0.2043406367301941","0.2043406367301941"
"2365","0.2047668844461441","0.2047668844461441","0.2047668844461441"
"2367","0.197122722864151","0.197122722864151","0.197122722864151"
"2369","0.19621886312961578","0.19621886312961578","0.19621886312961578"
"2371","0.21260984241962433","0.21260984241962433","0.21260984241962433"
"2373","0.2152588665485382","0.2152588665485382","0.2152588665485382"
"2375","0.19524529576301575","0.19524529576301575","0.19524529576301575"
"2377","0.19757166504859924","0.19757166504859924","0.19757166504859924"
"2379","0.19053851068019867","0.19053851068019867","0.19053851068019867"
"2381","0.18071945011615753","0.18071945011615753","0.18071945011615753"
"2383","0.25651073455810547","0.25651073455810547","0.25651073455810547"
"2524","0.2896162271499634","0.2896162271499634","0.2896162271499634"
"2526","0.19812460243701935","0.19812460243701935","0.19812460243701935"
"2528","0.18407279253005981","0.18407279253005981","0.18407279253005981"
"2530","0.18288572132587433","0.18288572132587433","0.18288572132587433"
"2532","0.19086642563343048","0.19086642563343048","0.19086642563343048"
"2534","0.18682768940925598","0.18682768940925598","0.18682768940925598"
"2536","0.19754117727279663","0.19754117727279663","0.19754117727279663"
"2538","0.1985524743795395","0.1985524743795395","0.1985524743795395"
"2540","0.1903381496667862","0.1903381496667862","0.1903381496667862"
"2542","0.1948690414428711","0.1948690414428711","0.1948690414428711"
"2544","0.20735886693000793","0.20735886693000793","0.20735886693000793"
"2546","0.19816721975803375","0.19816721975803375","0.19816721975803375"
"2548","0.19262205064296722","0.19262205064296722","0.19262205064296722"
"2550","0.20046095550060272","0.20046095550060272","0.20046095550060272"
"2552","0.20309247076511383","0.20309247076511383","0.20309247076511383"
"2554","0.20900270342826843","0.20900270342826843","0.20900270342826843"
"2556","0.2016270011663437","0.2016270011663437","0.2016270011663437"
"2558","0.18990227580070496","0.18990227580070496","0.18990227580070496"
"2560","0.18742230534553528","0.18742230534553528","0.18742230534553528"
"2562","0.18069174885749817","0.18069174885749817","0.18069174885749817"
"2564","0.23677490651607513","0.23677490651607513","0.23677490651607513"
"2704","0.30073732137680054","0.30073732137680054","0.30073732137680054"
"2706","0.20348680019378662","0.20348680019378662","0.20348680019378662"
"2708","0.18372246623039246","0.18372246623039246","0.18372246623039246"
"2710","0.18449021875858307","0.18449021875858307","0.18449021875858307"
"2712","0.19145545363426208","0.19145545363426208","0.19145545363426208"
"2714","0.1869635432958603","0.1869635432958603","0.1869635432958603"
"2716","0.19373154640197754","0.19373154640197754","0.19373154640197754"
"2718","0.1950644552707672","0.1950644552707672","0.1950644552707672"
"2720","0.1925836056470871","0.1925836056470871","0.1925836056470871"
"2722","0.19537146389484406","0.19537146389484406","0.19537146389484406"
"2724","0.20842823386192322","0.20842823386192322","0.20842823386192322"
"2726","0.19552777707576752","0.19552777707576752","0.19552777707576752"
"2728","0.19570507109165192","0.19570507109165192","0.19570507109165192"
"2730","0.19458086788654327","0.19458086788654327","0.19458086788654327"
"2732","0.2042437493801117","0.2042437493801117","0.2042437493801117"
"2734","0.2127467542886734","0.2127467542886734","0.2127467542886734"
"2736","0.1908874660730362","0.1908874660730362","0.1908874660730362"
"2738","0.1885633021593094","0.1885633021593094","0.1885633021593094"
"2740","0.19687944650650024","0.19687944650650024","0.19687944650650024"
"2742","0.187021866440773","0.187021866440773","0.187021866440773"
"2744","0.23157459497451782","0.23157459497451782","0.23157459497451782"
"2884","0.3148176372051239","0.3148176372051239","0.3148176372051239"
"2886","0.20626981556415558","0.20626981556415558","0.20626981556415558"
"2888","0.19335909187793732","0.19335909187793732","0.19335909187793732"
"2890","0.1884198933839798","0.1884198933839798","0.1884198933839798"
"2892","0.18933366239070892","0.18933366239070892","0.18933366239070892"
"2894","0.18579186499118805","0.18579186499118805","0.18579186499118805"
"2896","0.19809530675411224","0.19809530675411224","0.19809530675411224"
"2898","0.1987428367137909","0.1987428367137909","0.1987428367137909"
"2900","0.18394213914871216","0.18394213914871216","0.18394213914871216"
"2902","0.20112347602844238","0.20112347602844238","0.20112347602844238"
"2904","0.20328085124492645","0.20328085124492645","0.20328085124492645"
"2906","0.1997242420911789","0.1997242420911789","0.1997242420911789"
"2908","0.1978357434272766","0.1978357434272766","0.1978357434272766"
"2910","0.19775141775608063","0.19775141775608063","0.19775141775608063"
"2912","0.20143941044807434","0.20143941044807434","0.20143941044807434"
"2914","0.20653487741947174","0.20653487741947174","0.20653487741947174"
"2916","0.2024563103914261","0.2024563103914261","0.2024563103914261"
"2918","0.18746091425418854","0.18746091425418854","0.18746091425418854"
"2920","0.20243337750434875","0.20243337750434875","0.20243337750434875"
"2922","0.18225321173667908","0.18225321173667908","0.18225321173667908"
"2924","0.22871528565883636","0.22871528565883636","0.22871528565883636"
"3064","0.3259766399860382","0.3259766399860382","0.3259766399860382"
"3066","0.2137688845396042","0.2137688845396042","0.2137688845396042"
"3068","0.19240440428256989","0.19240440428256989","0.19240440428256989"
"3070","0.19051912426948547","0.19051912426948547","0.19051912426948547"
"3072","0.19142945110797882","0.19142945110797882","0.19142945110797882"
"3074","0.19134116172790527","0.19134116172790527","0.19134116172790527"
"3076","0.203425794839859","0.203425794839859","0.203425794839859"
"3078","0.19902440905570984","0.19902440905570984","0.19902440905570984"
"3080","0.18983151018619537","0.18983151018619537","0.18983151018619537"
"3082","0.20437446236610413","0.20437446236610413","0.20437446236610413"
"3084","0.20210695266723633","0.20210695266723633","0.20210695266723633"
"3086","0.20101971924304962","0.20101971924304962","0.20101971924304962"
"3088","0.1994786262512207","0.1994786262512207","0.1994786262512207"
"3090","0.19452619552612305","0.19452619552612305","0.19452619552612305"
"3092","0.20608581602573395","0.20608581602573395","0.20608581602573395"
"3094","0.2188221514225006","0.2188221514225006","0.2188221514225006"
"3096","0.20526327192783356","0.20526327192783356","0.20526327192783356"
"3098","0.1920216977596283","0.1920216977596283","0.1920216977596283"
"3100","0.19190967082977295","0.19190967082977295","0.19190967082977295"
"3102","0.18426290154457092","0.18426290154457092","0.18426290154457092"
"3104","0.2147444784641266","0.2147444784641266","0.2147444784641266"
"3244","0.33848854899406433","0.33848854899406433","0.33848854899406433"
"3246","0.21758803725242615","0.21758803725242615","0.21758803725242615"
"3248","0.1936824768781662","0.1936824768781662","0.1936824768781662"
"3250","0.1932525783777237","0.1932525783777237","0.1932525783777237"
"3252","0.20354396104812622","0.20354396104812622","0.20354396104812622"
"3254","0.19394128024578094","0.19394128024578094","0.19394128024578094"
"3256","0.20529510080814362","0.20529510080814362","0.20529510080814362"
"3258","0.20432960987091064","0.20432960987091064","0.20432960987091064"
"3260","0.19231708347797394","0.19231708347797394","0.19231708347797394"
"3262","0.20826251804828644","0.20826251804828644","0.20826251804828644"
"3264","0.20935149490833282","0.20935149490833282","0.20935149490833282"
"3266","0.2018190324306488","0.2018190324306488","0.2018190324306488"
"3268","0.19651076197624207","0.19651076197624207","0.19651076197624207"
"3270","0.19807279109954834","0.19807279109954834","0.19807279109954834"
"3272","0.2050958275794983","0.2050958275794983","0.2050958275794983"
"3274","0.21814215183258057","0.21814215183258057","0.21814215183258057"
"3276","0.1997898668050766","0.1997898668050766","0.1997898668050766"
"3278","0.19662892818450928","0.19662892818450928","0.19662892818450928"
"3280","0.19107000529766083","0.19107000529766083","0.19107000529766083"
"3282","0.18605954945087433","0.18605954945087433","0.18605954945087433"
"3425","0.35085323452949524","0.35085323452949524","0.35085323452949524"
"3427","0.22519031167030334","0.22519031167030334","0.22519031167030334"
"3429","0.19980604946613312","0.19980604946613312","0.19980604946613312"
"3431","0.1974482387304306","0.1974482387304306","0.1974482387304306"
"3433","0.20389416813850403","0.20389416813850403","0.20389416813850403"
"3435","0.19681425392627716","0.19681425392627716","0.19681425392627716"
"3437","0.21138979494571686","0.21138979494571686","0.21138979494571686"
"3439","0.2126069962978363","0.2126069962978363","0.2126069962978363"
"3441","0.1980559527873993","0.1980559527873993","0.1980559527873993"
"3443","0.20908895134925842","0.20908895134925842","0.20908895134925842"
"3445","0.2120475172996521","0.2120475172996521","0.2120475172996521"
"3447","0.20694096386432648","0.20694096386432648","0.20694096386432648"
"3449","0.2054426223039627","0.2054426223039627","0.2054426223039627"
"3451","0.20176689326763153","0.20176689326763153","0.20176689326763153"
"3453","0.20720870792865753","0.20720870792865753","0.20720870792865753"
"3455","0.2189485728740692","0.2189485728740692","0.2189485728740692"
"3457","0.20455045998096466","0.20455045998096466","0.20455045998096466"
"3459","0.19917362928390503","0.19917362928390503","0.19917362928390503"
"3461","0.1936125010251999","0.1936125010251999","0.1936125010251999"
"3463","0.18799760937690735","0.18799760937690735","0.18799760937690735"
"3465","0.20802871882915497","0.20802871882915497","0.20802871882915497"
"3605","0.36540356278419495","0.36540356278419495","0.36540356278419495"
"3607","0.2357892543077469","0.2357892543077469","0.2357892543077469"
"3609","0.20559564232826233","0.20559564232826233","0.20559564232826233"
"3611","0.20401152968406677","0.20401152968406677","0.20401152968406677"
"3613","0.2162586897611618","0.2162586897611618","0.2162586897611618"
"3615","0.2015298753976822","0.2015298753976822","0.2015298753976822"
"3617","0.215553879737854","0.215553879737854","0.215553879737854"
"3619","0.20732712745666504","0.20732712745666504","0.20732712745666504"
"3621","0.19680404663085938","0.19680404663085938","0.19680404663085938"
"3623","0.20436841249465942","0.20436841249465942","0.20436841249465942"
"3625","0.21266961097717285","0.21266961097717285","0.21266961097717285"
"3627","0.2086549997329712","0.2086549997329712","0.2086549997329712"
"3629","0.21183130145072937","0.21183130145072937","0.21183130145072937"
"3631","0.20729538798332214","0.20729538798332214","0.20729538798332214"
"3633","0.21718564629554749","0.21718564629554749","0.21718564629554749"
"3635","0.21791131794452667","0.21791131794452667","0.21791131794452667"
"3637","0.20775288343429565","0.20775288343429565","0.20775288343429565"
"3639","0.20848910510540009","0.20848910510540009","0.20848910510540009"
"3641","0.19942323863506317","0.19942323863506317","0.19942323863506317"
"3643","0.18728870153427124","0.18728870153427124","0.18728870153427124"
"3645","0.20554758608341217","0.20554758608341217","0.20554758608341217"
"3785","0.3790896236896515","0.3790896236896515","0.3790896236896515"
"3787","0.24123509228229523","0.24123509228229523","0.24123509228229523"
"3789","0.2111208587884903","0.2111208587884903","0.2111208587884903"
"3791","0.20205436646938324","0.20205436646938324","0.20205436646938324"
