"Step","cosmic-sweep-4 - std_entropy_0","cosmic-sweep-4 - std_entropy_0__MIN","cosmic-sweep-4 - std_entropy_0__MAX"
"377","0.007489680778235197","0.007489680778235197","0.007489680778235197"
"379","0.007665779907256365","0.007665779907256365","0.007665779907256365"
"381","0.008166886866092682","0.008166886866092682","0.008166886866092682"
"383","0.007608020678162575","0.007608020678162575","0.007608020678162575"
"385","0.008374692872166634","0.008374692872166634","0.008374692872166634"
"387","0.009686155244708061","0.009686155244708061","0.009686155244708061"
"389","0.008190851658582687","0.008190851658582687","0.008190851658582687"
"391","0.00907235499471426","0.00907235499471426","0.00907235499471426"
"393","0.009553470648825169","0.009553470648825169","0.009553470648825169"
"395","0.008829428814351559","0.008829428814351559","0.008829428814351559"
"397","0.008632496930658817","0.008632496930658817","0.008632496930658817"
"399","0.009105276316404343","0.009105276316404343","0.009105276316404343"
"401","0.01152158435434103","0.01152158435434103","0.01152158435434103"
"403","0.008548223413527012","0.008548223413527012","0.008548223413527012"
"405","0.00996574480086565","0.00996574480086565","0.00996574480086565"
"407","0.010130700655281544","0.010130700655281544","0.010130700655281544"
"409","0.009020472876727581","0.009020472876727581","0.009020472876727581"
"411","0.00854126550257206","0.00854126550257206","0.00854126550257206"
"413","0.010565259493887424","0.010565259493887424","0.010565259493887424"
"415","0.010113602504134178","0.010113602504134178","0.010113602504134178"
"417","0.009178964421153069","0.009178964421153069","0.009178964421153069"
"419","0.008973191492259502","0.008973191492259502","0.008973191492259502"
"421","0.011419196613132954","0.011419196613132954","0.011419196613132954"
"423","0.009662403725087643","0.009662403725087643","0.009662403725087643"
"425","0.009460956789553165","0.009460956789553165","0.009460956789553165"
"427","0.010214168578386307","0.010214168578386307","0.010214168578386307"
"429","0.010532842949032784","0.010532842949032784","0.010532842949032784"
"431","0.011502458713948727","0.011502458713948727","0.011502458713948727"
"433","0.014646872878074646","0.014646872878074646","0.014646872878074646"
"435","0.015039135701954365","0.015039135701954365","0.015039135701954365"
"437","0.01310222689062357","0.01310222689062357","0.01310222689062357"
"439","0.012752991169691086","0.012752991169691086","0.012752991169691086"
"441","0.011000842787325382","0.011000842787325382","0.011000842787325382"
"443","0.008315014652907848","0.008315014652907848","0.008315014652907848"
"449","0.01346470508724451","0.01346470508724451","0.01346470508724451"
"457","0.012649791315197945","0.012649791315197945","0.012649791315197945"
"541","0.020619643852114677","0.020619643852114677","0.020619643852114677"
"543","0.01569173112511635","0.01569173112511635","0.01569173112511635"
"545","0.014620204456150532","0.014620204456150532","0.014620204456150532"
"547","0.014372064732015133","0.014372064732015133","0.014372064732015133"
"549","0.012965341098606586","0.012965341098606586","0.012965341098606586"
"551","0.014041689224541187","0.014041689224541187","0.014041689224541187"
"553","0.012891175225377083","0.012891175225377083","0.012891175225377083"
"555","0.014426033943891525","0.014426033943891525","0.014426033943891525"
"557","0.012447345070540905","0.012447345070540905","0.012447345070540905"
"559","0.013075187802314758","0.013075187802314758","0.013075187802314758"
"561","0.013407623395323753","0.013407623395323753","0.013407623395323753"
"563","0.012161441147327423","0.012161441147327423","0.012161441147327423"
"565","0.01383282896131277","0.01383282896131277","0.01383282896131277"
"567","0.015921887010335922","0.015921887010335922","0.015921887010335922"
"569","0.0131639139726758","0.0131639139726758","0.0131639139726758"
"571","0.01441371999680996","0.01441371999680996","0.01441371999680996"
"573","0.016011372208595276","0.016011372208595276","0.016011372208595276"
"575","0.013854850083589554","0.013854850083589554","0.013854850083589554"
"577","0.014316899701952934","0.014316899701952934","0.014316899701952934"
"579","0.014711538329720497","0.014711538329720497","0.014711538329720497"
"581","0.0205352995544672","0.0205352995544672","0.0205352995544672"
"583","0.013533901423215866","0.013533901423215866","0.013533901423215866"
"585","0.01621171645820141","0.01621171645820141","0.01621171645820141"
"587","0.01605025865137577","0.01605025865137577","0.01605025865137577"
"589","0.014699071645736694","0.014699071645736694","0.014699071645736694"
"591","0.013595672324299812","0.013595672324299812","0.013595672324299812"
"593","0.01663242094218731","0.01663242094218731","0.01663242094218731"
"595","0.015756720677018166","0.015756720677018166","0.015756720677018166"
"597","0.014474852941930294","0.014474852941930294","0.014474852941930294"
"599","0.014551397413015366","0.014551397413015366","0.014551397413015366"
"601","0.01705101691186428","0.01705101691186428","0.01705101691186428"
"603","0.015499114990234375","0.015499114990234375","0.015499114990234375"
"605","0.015129855833947659","0.015129855833947659","0.015129855833947659"
"607","0.01726546697318554","0.01726546697318554","0.01726546697318554"
"609","0.016184929758310318","0.016184929758310318","0.016184929758310318"
"611","0.01905718445777893","0.01905718445777893","0.01905718445777893"
"613","0.02448573149740696","0.02448573149740696","0.02448573149740696"
"615","0.026086881756782532","0.026086881756782532","0.026086881756782532"
"617","0.022115666419267654","0.022115666419267654","0.022115666419267654"
"619","0.020679602399468422","0.020679602399468422","0.020679602399468422"
"621","0.017525823786854744","0.017525823786854744","0.017525823786854744"
"623","0.012917818501591682","0.012917818501591682","0.012917818501591682"
"629","0.022312317043542862","0.022312317043542862","0.022312317043542862"
"637","0.02138896845281124","0.02138896845281124","0.02138896845281124"
"722","0.03734065964818001","0.03734065964818001","0.03734065964818001"
"724","0.02752591110765934","0.02752591110765934","0.02752591110765934"
"726","0.025383252650499344","0.025383252650499344","0.025383252650499344"
"728","0.02475944347679615","0.02475944347679615","0.02475944347679615"
"730","0.02195923961699009","0.02195923961699009","0.02195923961699009"
"732","0.023255586624145508","0.023255586624145508","0.023255586624145508"
"734","0.02158406935632229","0.02158406935632229","0.02158406935632229"
"736","0.02397162839770317","0.02397162839770317","0.02397162839770317"
"738","0.020408203825354576","0.020408203825354576","0.020408203825354576"
"740","0.021876515820622444","0.021876515820622444","0.021876515820622444"
"742","0.021610453724861145","0.021610453724861145","0.021610453724861145"
"744","0.01943937875330448","0.01943937875330448","0.01943937875330448"
"746","0.02228034846484661","0.02228034846484661","0.02228034846484661"
"748","0.02541092038154602","0.02541092038154602","0.02541092038154602"
"750","0.021082429215312004","0.021082429215312004","0.021082429215312004"
"752","0.02285328134894371","0.02285328134894371","0.02285328134894371"
"754","0.026180122047662735","0.026180122047662735","0.026180122047662735"
"756","0.021764550358057022","0.021764550358057022","0.021764550358057022"
"758","0.023221787065267563","0.023221787065267563","0.023221787065267563"
"760","0.023453518748283386","0.023453518748283386","0.023453518748283386"
"762","0.034692201763391495","0.034692201763391495","0.034692201763391495"
"764","0.02131718397140503","0.02131718397140503","0.02131718397140503"
"766","0.025951247662305832","0.025951247662305832","0.025951247662305832"
"768","0.025349237024784088","0.025349237024784088","0.025349237024784088"
"770","0.023784130811691284","0.023784130811691284","0.023784130811691284"
"772","0.021750694140791893","0.021750694140791893","0.021750694140791893"
"774","0.026009658351540565","0.026009658351540565","0.026009658351540565"
"776","0.024749822914600372","0.024749822914600372","0.024749822914600372"
"778","0.022908613085746765","0.022908613085746765","0.022908613085746765"
"780","0.023710306733846664","0.023710306733846664","0.023710306733846664"
"782","0.02587531879544258","0.02587531879544258","0.02587531879544258"
"784","0.025003280490636826","0.025003280490636826","0.025003280490636826"
"786","0.024125995114445686","0.024125995114445686","0.024125995114445686"
"788","0.02812630869448185","0.02812630869448185","0.02812630869448185"
"790","0.024838555604219437","0.024838555604219437","0.024838555604219437"
"792","0.0304940864443779","0.0304940864443779","0.0304940864443779"
"794","0.040118977427482605","0.040118977427482605","0.040118977427482605"
"796","0.04382028430700302","0.04382028430700302","0.04382028430700302"
"798","0.036252595484256744","0.036252595484256744","0.036252595484256744"
"800","0.0325779989361763","0.0325779989361763","0.0325779989361763"
"802","0.027576608583331108","0.027576608583331108","0.027576608583331108"
"804","0.020325371995568275","0.020325371995568275","0.020325371995568275"
"810","0.036565471440553665","0.036565471440553665","0.036565471440553665"
"818","0.03555768355727196","0.03555768355727196","0.03555768355727196"
"902","0.0614338144659996","0.0614338144659996","0.0614338144659996"
"904","0.04495321959257126","0.04495321959257126","0.04495321959257126"
"906","0.04121507704257965","0.04121507704257965","0.04121507704257965"
"908","0.040054503828287125","0.040054503828287125","0.040054503828287125"
"910","0.03526880219578743","0.03526880219578743","0.03526880219578743"
"912","0.03658786416053772","0.03658786416053772","0.03658786416053772"
"914","0.034478798508644104","0.034478798508644104","0.034478798508644104"
"916","0.03790061175823212","0.03790061175823212","0.03790061175823212"
"918","0.03248286992311478","0.03248286992311478","0.03248286992311478"
"920","0.03473389148712158","0.03473389148712158","0.03473389148712158"
"922","0.03368273004889488","0.03368273004889488","0.03368273004889488"
"924","0.030136948451399803","0.030136948451399803","0.030136948451399803"
"926","0.03413878381252289","0.03413878381252289","0.03413878381252289"
"928","0.03868606686592102","0.03868606686592102","0.03868606686592102"
"930","0.03229786083102226","0.03229786083102226","0.03229786083102226"
"932","0.03468027710914612","0.03468027710914612","0.03468027710914612"
"934","0.040812570601701736","0.040812570601701736","0.040812570601701736"
"936","0.032975420355796814","0.032975420355796814","0.032975420355796814"
"938","0.0359206423163414","0.0359206423163414","0.0359206423163414"
"940","0.03592630475759506","0.03592630475759506","0.03592630475759506"
"942","0.055590298026800156","0.055590298026800156","0.055590298026800156"
"944","0.03239995241165161","0.03239995241165161","0.03239995241165161"
"946","0.039778932929039","0.039778932929039","0.039778932929039"
"948","0.038576796650886536","0.038576796650886536","0.038576796650886536"
"950","0.03670940920710564","0.03670940920710564","0.03670940920710564"
"952","0.03373545780777931","0.03373545780777931","0.03373545780777931"
"954","0.03903934732079506","0.03903934732079506","0.03903934732079506"
"956","0.038456302136182785","0.038456302136182785","0.038456302136182785"
"958","0.035208579152822495","0.035208579152822495","0.035208579152822495"
"960","0.03702659159898758","0.03702659159898758","0.03702659159898758"
"962","0.03777754306793213","0.03777754306793213","0.03777754306793213"
"964","0.03963053598999977","0.03963053598999977","0.03963053598999977"
"966","0.037352245301008224","0.037352245301008224","0.037352245301008224"
"968","0.04283663257956505","0.04283663257956505","0.04283663257956505"
"970","0.03678759187459946","0.03678759187459946","0.03678759187459946"
"972","0.04572710767388344","0.04572710767388344","0.04572710767388344"
"974","0.06382578611373901","0.06382578611373901","0.06382578611373901"
"976","0.0711328312754631","0.0711328312754631","0.0711328312754631"
"978","0.05771597474813461","0.05771597474813461","0.05771597474813461"
"980","0.048546675592660904","0.048546675592660904","0.048546675592660904"
"982","0.04150404408574104","0.04150404408574104","0.04150404408574104"
"984","0.030969766899943352","0.030969766899943352","0.030969766899943352"
"990","0.05838242918252945","0.05838242918252945","0.05838242918252945"
"998","0.057471245527267456","0.057471245527267456","0.057471245527267456"
"1082","0.09115591645240784","0.09115591645240784","0.09115591645240784"
"1084","0.06710320711135864","0.06710320711135864","0.06710320711135864"
"1086","0.061137307435274124","0.061137307435274124","0.061137307435274124"
"1088","0.05965832620859146","0.05965832620859146","0.05965832620859146"
"1090","0.05192966386675835","0.05192966386675835","0.05192966386675835"
"1092","0.05332313850522041","0.05332313850522041","0.05332313850522041"
"1094","0.05095517262816429","0.05095517262816429","0.05095517262816429"
"1096","0.05529963970184326","0.05529963970184326","0.05529963970184326"
"1098","0.04836662486195564","0.04836662486195564","0.04836662486195564"
"1100","0.05100597068667412","0.05100597068667412","0.05100597068667412"
"1102","0.048870671540498734","0.048870671540498734","0.048870671540498734"
"1104","0.044081322848796844","0.044081322848796844","0.044081322848796844"
"1106","0.048653729259967804","0.048653729259967804","0.048653729259967804"
"1108","0.054641492664813995","0.054641492664813995","0.054641492664813995"
"1110","0.04624827951192856","0.04624827951192856","0.04624827951192856"
"1112","0.04896257072687149","0.04896257072687149","0.04896257072687149"
"1114","0.0583522766828537","0.0583522766828537","0.0583522766828537"
"1116","0.046314068138599396","0.046314068138599396","0.046314068138599396"
"1118","0.051077358424663544","0.051077358424663544","0.051077358424663544"
"1120","0.050713054835796356","0.050713054835796356","0.050713054835796356"
"1122","0.08376350998878479","0.08376350998878479","0.08376350998878479"
"1124","0.045371733605861664","0.045371733605861664","0.045371733605861664"
"1126","0.05604252591729164","0.05604252591729164","0.05604252591729164"
"1128","0.05423863232135773","0.05423863232135773","0.05423863232135773"
"1130","0.05198749899864197","0.05198749899864197","0.05198749899864197"
"1132","0.04825007915496826","0.04825007915496826","0.04825007915496826"
"1134","0.054142631590366364","0.054142631590366364","0.054142631590366364"
"1136","0.054625947028398514","0.054625947028398514","0.054625947028398514"
"1138","0.04981337487697601","0.04981337487697601","0.04981337487697601"
"1140","0.05302723869681358","0.05302723869681358","0.05302723869681358"
"1142","0.051608290523290634","0.051608290523290634","0.051608290523290634"
"1144","0.05703292414546013","0.05703292414546013","0.05703292414546013"
"1146","0.05262203887104988","0.05262203887104988","0.05262203887104988"
"1148","0.05970294028520584","0.05970294028520584","0.05970294028520584"
"1150","0.05077653005719185","0.05077653005719185","0.05077653005719185"
"1152","0.062111690640449524","0.062111690640449524","0.062111690640449524"
"1154","0.0958867147564888","0.0958867147564888","0.0958867147564888"
"1156","0.10846148431301117","0.10846148431301117","0.10846148431301117"
"1158","0.08674013614654541","0.08674013614654541","0.08674013614654541"
"1160","0.0664229616522789","0.0664229616522789","0.0664229616522789"
"1162","0.056803178042173386","0.056803178042173386","0.056803178042173386"
"1164","0.043806079775094986","0.043806079775094986","0.043806079775094986"
"1170","0.08853909373283386","0.08853909373283386","0.08853909373283386"
"1178","0.0878881961107254","0.0878881961107254","0.0878881961107254"
"1262","0.1199399009346962","0.1199399009346962","0.1199399009346962"
"1264","0.08863457292318344","0.08863457292318344","0.08863457292318344"
"1266","0.0802040845155716","0.0802040845155716","0.0802040845155716"
"1268","0.07888305932283401","0.07888305932283401","0.07888305932283401"
"1270","0.06778091192245483","0.06778091192245483","0.06778091192245483"
"1272","0.06931545585393906","0.06931545585393906","0.06931545585393906"
"1274","0.06692302972078323","0.06692302972078323","0.06692302972078323"
"1276","0.071871817111969","0.071871817111969","0.071871817111969"
"1278","0.06400805711746216","0.06400805711746216","0.06400805711746216"
"1280","0.06588906049728394","0.06588906049728394","0.06588906049728394"
"1282","0.06274338066577911","0.06274338066577911","0.06274338066577911"
"1284","0.05736791342496872","0.05736791342496872","0.05736791342496872"
"1286","0.0615152083337307","0.0615152083337307","0.0615152083337307"
"1288","0.06836050748825073","0.06836050748825073","0.06836050748825073"
"1290","0.05908144265413284","0.05908144265413284","0.05908144265413284"
"1292","0.06158580631017685","0.06158580631017685","0.06158580631017685"
"1294","0.07340759038925171","0.07340759038925171","0.07340759038925171"
"1296","0.058202341198921204","0.058202341198921204","0.058202341198921204"
"1298","0.06489478796720505","0.06489478796720505","0.06489478796720505"
"1300","0.0636153295636177","0.0636153295636177","0.0636153295636177"
"1302","0.11626581102609634","0.11626581102609634","0.11626581102609634"
"1304","0.05622067302465439","0.05622067302465439","0.05622067302465439"
"1306","0.07002656906843185","0.07002656906843185","0.07002656906843185"
"1308","0.0678175687789917","0.0678175687789917","0.0678175687789917"
"1310","0.06511673331260681","0.06511673331260681","0.06511673331260681"
"1312","0.060782309621572495","0.060782309621572495","0.060782309621572495"
"1314","0.06701388955116272","0.06701388955116272","0.06701388955116272"
"1316","0.0678001418709755","0.0678001418709755","0.0678001418709755"
"1318","0.06250195950269699","0.06250195950269699","0.06250195950269699"
"1320","0.06631580740213394","0.06631580740213394","0.06631580740213394"
"1322","0.06282331794500351","0.06282331794500351","0.06282331794500351"
"1324","0.07154364883899689","0.07154364883899689","0.07154364883899689"
"1326","0.06516214460134506","0.06516214460134506","0.06516214460134506"
"1328","0.07376408576965332","0.07376408576965332","0.07376408576965332"
"1330","0.06224891170859337","0.06224891170859337","0.06224891170859337"
"1332","0.07380183786153793","0.07380183786153793","0.07380183786153793"
"1334","0.13275520503520966","0.13275520503520966","0.13275520503520966"
"1336","0.15104736387729645","0.15104736387729645","0.15104736387729645"
"1338","0.1201060339808464","0.1201060339808464","0.1201060339808464"
"1340","0.08010239899158478","0.08010239899158478","0.08010239899158478"
"1342","0.06857945770025253","0.06857945770025253","0.06857945770025253"
"1344","0.05459921434521675","0.05459921434521675","0.05459921434521675"
"1350","0.12359952926635742","0.12359952926635742","0.12359952926635742"
"1358","0.1228981465101242","0.1228981465101242","0.1228981465101242"
"1442","0.13748231530189514","0.13748231530189514","0.13748231530189514"
"1444","0.1009061262011528","0.1009061262011528","0.1009061262011528"
"1446","0.09048346430063248","0.09048346430063248","0.09048346430063248"
"1448","0.08986635506153107","0.08986635506153107","0.08986635506153107"
"1450","0.0762287974357605","0.0762287974357605","0.0762287974357605"
"1452","0.07762930542230606","0.07762930542230606","0.07762930542230606"
"1454","0.07587848603725433","0.07587848603725433","0.07587848603725433"
"1456","0.08093474060297012","0.08093474060297012","0.08093474060297012"
"1458","0.07347268611192703","0.07347268611192703","0.07347268611192703"
"1460","0.0733673945069313","0.0733673945069313","0.0733673945069313"
"1462","0.06952208280563354","0.06952208280563354","0.06952208280563354"
"1464","0.06492187827825546","0.06492187827825546","0.06492187827825546"
"1466","0.0674418956041336","0.0674418956041336","0.0674418956041336"
"1468","0.07419043034315109","0.07419043034315109","0.07419043034315109"
"1470","0.065673828125","0.065673828125","0.065673828125"
"1472","0.06722418963909149","0.06722418963909149","0.06722418963909149"
"1474","0.08076855540275574","0.08076855540275574","0.08076855540275574"
"1476","0.06304451078176498","0.06304451078176498","0.06304451078176498"
"1478","0.07243289053440094","0.07243289053440094","0.07243289053440094"
"1480","0.06951131671667099","0.06951131671667099","0.06951131671667099"
"1482","0.14505282044410706","0.14505282044410706","0.14505282044410706"
"1484","0.060608845204114914","0.060608845204114914","0.060608845204114914"
"1486","0.07599959522485733","0.07599959522485733","0.07599959522485733"
"1488","0.07339800894260406","0.07339800894260406","0.07339800894260406"
"1490","0.06993969529867172","0.06993969529867172","0.06993969529867172"
"1492","0.06601365655660629","0.06601365655660629","0.06601365655660629"
"1494","0.07215274125337601","0.07215274125337601","0.07215274125337601"
"1496","0.07289230078458786","0.07289230078458786","0.07289230078458786"
"1498","0.0680847018957138","0.0680847018957138","0.0680847018957138"
"1500","0.07076836377382278","0.07076836377382278","0.07076836377382278"
"1502","0.06629423052072525","0.06629423052072525","0.06629423052072525"
"1504","0.0767652615904808","0.0767652615904808","0.0767652615904808"
"1506","0.06971042603254318","0.06971042603254318","0.06971042603254318"
"1508","0.07885374128818512","0.07885374128818512","0.07885374128818512"
"1510","0.06627153605222702","0.06627153605222702","0.06627153605222702"
"1512","0.0767989382147789","0.0767989382147789","0.0767989382147789"
"1514","0.1634099781513214","0.1634099781513214","0.1634099781513214"
"1516","0.18518748879432678","0.18518748879432678","0.18518748879432678"
"1518","0.14729781448841095","0.14729781448841095","0.14729781448841095"
"1520","0.08391741663217545","0.08391741663217545","0.08391741663217545"
"1522","0.07195986062288284","0.07195986062288284","0.07195986062288284"
"1524","0.05851742625236511","0.05851742625236511","0.05851742625236511"
"1530","0.15263721346855164","0.15263721346855164","0.15263721346855164"
"1538","0.15118315815925598","0.15118315815925598","0.15118315815925598"
"1623","0.13886414468288422","0.13886414468288422","0.13886414468288422"
"1625","0.10052734613418579","0.10052734613418579","0.10052734613418579"
"1627","0.08927014470100403","0.08927014470100403","0.08927014470100403"
"1629","0.08969319611787796","0.08969319611787796","0.08969319611787796"
"1631","0.07517104595899582","0.07517104595899582","0.07517104595899582"
"1633","0.07665643095970154","0.07665643095970154","0.07665643095970154"
"1635","0.07561876624822617","0.07561876624822617","0.07561876624822617"
"1637","0.08089856803417206","0.08089856803417206","0.08089856803417206"
"1639","0.07467537373304367","0.07467537373304367","0.07467537373304367"
"1641","0.07283566892147064","0.07283566892147064","0.07283566892147064"
"1643","0.06903050094842911","0.06903050094842911","0.06903050094842911"
"1645","0.06538452953100204","0.06538452953100204","0.06538452953100204"
"1647","0.06691637635231018","0.06691637635231018","0.06691637635231018"
"1649","0.0720646008849144","0.0720646008849144","0.0720646008849144"
"1651","0.06598540395498276","0.06598540395498276","0.06598540395498276"
"1653","0.06678717583417892","0.06678717583417892","0.06678717583417892"
"1655","0.08110693842172623","0.08110693842172623","0.08110693842172623"
"1657","0.06204339116811752","0.06204339116811752","0.06204339116811752"
"1659","0.07362360507249832","0.07362360507249832","0.07362360507249832"
"1661","0.06924809515476227","0.06924809515476227","0.06924809515476227"
"1663","0.16346465051174164","0.16346465051174164","0.16346465051174164"
"1665","0.059617187827825546","0.059617187827825546","0.059617187827825546"
"1667","0.07449056953191757","0.07449056953191757","0.07449056953191757"
"1669","0.07169291377067566","0.07169291377067566","0.07169291377067566"
"1671","0.06814756989479065","0.06814756989479065","0.06814756989479065"
"1673","0.06468316167593002","0.06468316167593002","0.06468316167593002"
"1675","0.07063035666942596","0.07063035666942596","0.07063035666942596"
"1677","0.07173120230436325","0.07173120230436325","0.07173120230436325"
"1679","0.06757587939500809","0.06757587939500809","0.06757587939500809"
"1681","0.0682096779346466","0.0682096779346466","0.0682096779346466"
"1683","0.06404107064008713","0.06404107064008713","0.06404107064008713"
"1685","0.07428772747516632","0.07428772747516632","0.07428772747516632"
"1687","0.06804337352514267","0.06804337352514267","0.06804337352514267"
"1689","0.07706757634878159","0.07706757634878159","0.07706757634878159"
"1691","0.06428791582584381","0.06428791582584381","0.06428791582584381"
"1693","0.07426600158214569","0.07426600158214569","0.07426600158214569"
"1695","0.17525610327720642","0.17525610327720642","0.17525610327720642"
"1697","0.19887885451316833","0.19887885451316833","0.19887885451316833"
"1699","0.15627682209014893","0.15627682209014893","0.15627682209014893"
"1701","0.08004539459943771","0.08004539459943771","0.08004539459943771"
"1703","0.06925410032272339","0.06925410032272339","0.06925410032272339"
"1705","0.05714292451739311","0.05714292451739311","0.05714292451739311"
"1711","0.16388212144374847","0.16388212144374847","0.16388212144374847"
"1719","0.16148819029331207","0.16148819029331207","0.16148819029331207"
