"Step","revived-sweep-243 - std_entropy_0","revived-sweep-243 - std_entropy_0__MIN","revived-sweep-243 - std_entropy_0__MAX"
"99","0.14080268144607544","0.14080268144607544","0.14080268144607544"
"101","0.18194365501403809","0.18194365501403809","0.18194365501403809"
"103","0.19457149505615234","0.19457149505615234","0.19457149505615234"
"105","0.2069060057401657","0.2069060057401657","0.2069060057401657"
"107","0.16954776644706726","0.16954776644706726","0.16954776644706726"
"109","0.1805008500814438","0.1805008500814438","0.1805008500814438"
"111","0.1946602463722229","0.1946602463722229","0.1946602463722229"
"113","0.19513027369976044","0.19513027369976044","0.19513027369976044"
"115","0.1816510409116745","0.1816510409116745","0.1816510409116745"
"117","0.20960386097431183","0.20960386097431183","0.20960386097431183"
"119","0.17088548839092255","0.17088548839092255","0.17088548839092255"
"121","0.17716702818870544","0.17716702818870544","0.17716702818870544"
"123","0.19342055916786194","0.19342055916786194","0.19342055916786194"
"125","0.16444386541843414","0.16444386541843414","0.16444386541843414"
"127","0.16854503750801086","0.16854503750801086","0.16854503750801086"
"129","0.1787194162607193","0.1787194162607193","0.1787194162607193"
"131","0.1795455515384674","0.1795455515384674","0.1795455515384674"
"133","0.18149472773075104","0.18149472773075104","0.18149472773075104"
"135","0.1727844625711441","0.1727844625711441","0.1727844625711441"
"137","0.15303157269954681","0.15303157269954681","0.15303157269954681"
"139","0.1690424531698227","0.1690424531698227","0.1690424531698227"
"141","0.18587538599967957","0.18587538599967957","0.18587538599967957"
"143","0.166024848818779","0.166024848818779","0.166024848818779"
"145","0.18747590482234955","0.18747590482234955","0.18747590482234955"
"147","0.17235136032104492","0.17235136032104492","0.17235136032104492"
"149","0.12512750923633575","0.12512750923633575","0.12512750923633575"
"151","0.16910941898822784","0.16910941898822784","0.16910941898822784"
"153","0.17897480726242065","0.17897480726242065","0.17897480726242065"
"155","0.19279776513576508","0.19279776513576508","0.19279776513576508"
"157","0.14965450763702393","0.14965450763702393","0.14965450763702393"
"159","0.16255700588226318","0.16255700588226318","0.16255700588226318"
"161","0.183402419090271","0.183402419090271","0.183402419090271"
"163","0.17807340621948242","0.17807340621948242","0.17807340621948242"
"165","0.1652231514453888","0.1652231514453888","0.1652231514453888"
"167","0.19136536121368408","0.19136536121368408","0.19136536121368408"
"169","0.15838027000427246","0.15838027000427246","0.15838027000427246"
"171","0.16178740561008453","0.16178740561008453","0.16178740561008453"
"173","0.1774265021085739","0.1774265021085739","0.1774265021085739"
"175","0.15228109061717987","0.15228109061717987","0.15228109061717987"
"177","0.1584729105234146","0.1584729105234146","0.1584729105234146"
"179","0.16649365425109863","0.16649365425109863","0.16649365425109863"
"181","0.16241620481014252","0.16241620481014252","0.16241620481014252"
"183","0.16701598465442657","0.16701598465442657","0.16701598465442657"
"185","0.16412991285324097","0.16412991285324097","0.16412991285324097"
"187","0.14154855906963348","0.14154855906963348","0.14154855906963348"
"189","0.15650416910648346","0.15650416910648346","0.15650416910648346"
"191","0.1738579273223877","0.1738579273223877","0.1738579273223877"
"193","0.15123429894447327","0.15123429894447327","0.15123429894447327"
"195","0.17559051513671875","0.17559051513671875","0.17559051513671875"
"197","0.16189683973789215","0.16189683973789215","0.16189683973789215"
"199","0.12370231002569199","0.12370231002569199","0.12370231002569199"
"202","0.16076374053955078","0.16076374053955078","0.16076374053955078"
"204","0.16792182624340057","0.16792182624340057","0.16792182624340057"
"206","0.1823194921016693","0.1823194921016693","0.1823194921016693"
"208","0.13781249523162842","0.13781249523162842","0.13781249523162842"
"210","0.15163259208202362","0.15163259208202362","0.15163259208202362"
"212","0.17496530711650848","0.17496530711650848","0.17496530711650848"
"214","0.16696305572986603","0.16696305572986603","0.16696305572986603"
"216","0.15390241146087646","0.15390241146087646","0.15390241146087646"
"218","0.18051624298095703","0.18051624298095703","0.18051624298095703"
"220","0.14885035157203674","0.14885035157203674","0.14885035157203674"
"222","0.1514912247657776","0.1514912247657776","0.1514912247657776"
"224","0.16666243970394135","0.16666243970394135","0.16666243970394135"
"226","0.1437457948923111","0.1437457948923111","0.1437457948923111"
"228","0.1512269824743271","0.1512269824743271","0.1512269824743271"
"230","0.1588619351387024","0.1588619351387024","0.1588619351387024"
"232","0.15316694974899292","0.15316694974899292","0.15316694974899292"
"234","0.1590045541524887","0.1590045541524887","0.1590045541524887"
"236","0.15767842531204224","0.15767842531204224","0.15767842531204224"
"238","0.1331263780593872","0.1331263780593872","0.1331263780593872"
"240","0.1476631760597229","0.1476631760597229","0.1476631760597229"
"242","0.16610586643218994","0.16610586643218994","0.16610586643218994"
"244","0.1424275040626526","0.1424275040626526","0.1424275040626526"
"246","0.1680658459663391","0.1680658459663391","0.1680658459663391"
"248","0.15585066378116608","0.15585066378116608","0.15585066378116608"
"250","0.13001945614814758","0.13001945614814758","0.13001945614814758"
"252","0.15521076321601868","0.15521076321601868","0.15521076321601868"
"254","0.1610371321439743","0.1610371321439743","0.1610371321439743"
"256","0.17501750588417053","0.17501750588417053","0.17501750588417053"
"258","0.13133135437965393","0.13133135437965393","0.13133135437965393"
"260","0.1456083506345749","0.1456083506345749","0.1456083506345749"
"262","0.16969849169254303","0.16969849169254303","0.16969849169254303"
"264","0.1612137109041214","0.1612137109041214","0.1612137109041214"
"266","0.1476472169160843","0.1476472169160843","0.1476472169160843"
"268","0.17512202262878418","0.17512202262878418","0.17512202262878418"
"270","0.14180877804756165","0.14180877804756165","0.14180877804756165"
"272","0.14577335119247437","0.14577335119247437","0.14577335119247437"
"274","0.1596316546201706","0.1596316546201706","0.1596316546201706"
"276","0.1378302425146103","0.1378302425146103","0.1378302425146103"
"278","0.14625419676303864","0.14625419676303864","0.14625419676303864"
"280","0.15450677275657654","0.15450677275657654","0.15450677275657654"
"282","0.14876073598861694","0.14876073598861694","0.14876073598861694"
"284","0.1558246910572052","0.1558246910572052","0.1558246910572052"
"286","0.15327617526054382","0.15327617526054382","0.15327617526054382"
"288","0.12693361937999725","0.12693361937999725","0.12693361937999725"
"290","0.1414802223443985","0.1414802223443985","0.1414802223443985"
"292","0.1621725857257843","0.1621725857257843","0.1621725857257843"
"294","0.13799802958965302","0.13799802958965302","0.13799802958965302"
"296","0.16374100744724274","0.16374100744724274","0.16374100744724274"
"298","0.15274445712566376","0.15274445712566376","0.15274445712566376"
"300","0.14188353717327118","0.14188353717327118","0.14188353717327118"
"302","0.15156249701976776","0.15156249701976776","0.15156249701976776"
"304","0.15643608570098877","0.15643608570098877","0.15643608570098877"
"306","0.16902461647987366","0.16902461647987366","0.16902461647987366"
"308","0.12875528633594513","0.12875528633594513","0.12875528633594513"
"310","0.14265820384025574","0.14265820384025574","0.14265820384025574"
"312","0.16660921275615692","0.16660921275615692","0.16660921275615692"
"314","0.15927697718143463","0.15927697718143463","0.15927697718143463"
"316","0.14322210848331451","0.14322210848331451","0.14322210848331451"
"318","0.17299884557724","0.17299884557724","0.17299884557724"
"320","0.13714203238487244","0.13714203238487244","0.13714203238487244"
"322","0.1423896998167038","0.1423896998167038","0.1423896998167038"
"324","0.1548338532447815","0.1548338532447815","0.1548338532447815"
"326","0.13397079706192017","0.13397079706192017","0.13397079706192017"
"328","0.14267851412296295","0.14267851412296295","0.14267851412296295"
"330","0.15202127397060394","0.15202127397060394","0.15202127397060394"
"332","0.14703461527824402","0.14703461527824402","0.14703461527824402"
"334","0.15492978692054749","0.15492978692054749","0.15492978692054749"
"336","0.14925213158130646","0.14925213158130646","0.14925213158130646"
"338","0.12239953875541687","0.12239953875541687","0.12239953875541687"
"340","0.1366349160671234","0.1366349160671234","0.1366349160671234"
"342","0.15989014506340027","0.15989014506340027","0.15989014506340027"
"344","0.13529755175113678","0.13529755175113678","0.13529755175113678"
"346","0.16059273481369019","0.16059273481369019","0.16059273481369019"
"348","0.1513136476278305","0.1513136476278305","0.1513136476278305"
"350","0.15789315104484558","0.15789315104484558","0.15789315104484558"
"352","0.14857260882854462","0.14857260882854462","0.14857260882854462"
"354","0.15330630540847778","0.15330630540847778","0.15330630540847778"
"356","0.16369318962097168","0.16369318962097168","0.16369318962097168"
"358","0.12783147394657135","0.12783147394657135","0.12783147394657135"
"360","0.14119793474674225","0.14119793474674225","0.14119793474674225"
"362","0.16383568942546844","0.16383568942546844","0.16383568942546844"
"364","0.158432736992836","0.158432736992836","0.158432736992836"
"366","0.1399727165699005","0.1399727165699005","0.1399727165699005"
"368","0.17227265238761902","0.17227265238761902","0.17227265238761902"
"370","0.13367468118667603","0.13367468118667603","0.13367468118667603"
"372","0.14057248830795288","0.14057248830795288","0.14057248830795288"
"374","0.15212935209274292","0.15212935209274292","0.15212935209274292"
"376","0.13191437721252441","0.13191437721252441","0.13191437721252441"
"378","0.1408851593732834","0.1408851593732834","0.1408851593732834"
"380","0.15090379118919373","0.15090379118919373","0.15090379118919373"
"382","0.14789240062236786","0.14789240062236786","0.14789240062236786"
"384","0.15563355386257172","0.15563355386257172","0.15563355386257172"
"386","0.1473018229007721","0.1473018229007721","0.1473018229007721"
"388","0.1193111389875412","0.1193111389875412","0.1193111389875412"
"390","0.13307808339595795","0.13307808339595795","0.13307808339595795"
"392","0.15898969769477844","0.15898969769477844","0.15898969769477844"
"394","0.1350259780883789","0.1350259780883789","0.1350259780883789"
"396","0.1595660299062729","0.1595660299062729","0.1595660299062729"
"398","0.15178000926971436","0.15178000926971436","0.15178000926971436"
"400","0.17531046271324158","0.17531046271324158","0.17531046271324158"
"402","0.14713449776172638","0.14713449776172638","0.14713449776172638"
"404","0.15180134773254395","0.15180134773254395","0.15180134773254395"
"406","0.1598930060863495","0.1598930060863495","0.1598930060863495"
"408","0.12760062515735626","0.12760062515735626","0.12760062515735626"
"410","0.14062653481960297","0.14062653481960297","0.14062653481960297"
"412","0.1628841906785965","0.1628841906785965","0.1628841906785965"
"414","0.16069848835468292","0.16069848835468292","0.16069848835468292"
"416","0.1384815126657486","0.1384815126657486","0.1384815126657486"
"418","0.17280450463294983","0.17280450463294983","0.17280450463294983"
"420","0.13221332430839539","0.13221332430839539","0.13221332430839539"
"422","0.1406981348991394","0.1406981348991394","0.1406981348991394"
"424","0.14993734657764435","0.14993734657764435","0.14993734657764435"
"426","0.13088835775852203","0.13088835775852203","0.13088835775852203"
"428","0.1393963247537613","0.1393963247537613","0.1393963247537613"
"430","0.15114502608776093","0.15114502608776093","0.15114502608776093"
"432","0.1503288894891739","0.1503288894891739","0.1503288894891739"
"434","0.15834806859493256","0.15834806859493256","0.15834806859493256"
"436","0.1457616239786148","0.1457616239786148","0.1457616239786148"
"438","0.1168888583779335","0.1168888583779335","0.1168888583779335"
"440","0.1314544975757599","0.1314544975757599","0.1314544975757599"
"442","0.1594788283109665","0.1594788283109665","0.1594788283109665"
"444","0.13583426177501678","0.13583426177501678","0.13583426177501678"
"446","0.15950196981430054","0.15950196981430054","0.15950196981430054"
"448","0.15299370884895325","0.15299370884895325","0.15299370884895325"
"450","0.19449065625667572","0.19449065625667572","0.19449065625667572"
"453","0.1458171159029007","0.1458171159029007","0.1458171159029007"
"455","0.1498643159866333","0.1498643159866333","0.1498643159866333"
"457","0.15655569732189178","0.15655569732189178","0.15655569732189178"
"459","0.129208043217659","0.129208043217659","0.129208043217659"
"461","0.14187085628509521","0.14187085628509521","0.14187085628509521"
"463","0.16192719340324402","0.16192719340324402","0.16192719340324402"
"465","0.16232171654701233","0.16232171654701233","0.16232171654701233"
"467","0.13908708095550537","0.13908708095550537","0.13908708095550537"
"469","0.17465387284755707","0.17465387284755707","0.17465387284755707"
"471","0.13158968091011047","0.13158968091011047","0.13158968091011047"
"473","0.14167197048664093","0.14167197048664093","0.14167197048664093"
"475","0.1495729684829712","0.1495729684829712","0.1495729684829712"
"477","0.1314757764339447","0.1314757764339447","0.1314757764339447"
"479","0.13897843658924103","0.13897843658924103","0.13897843658924103"
"481","0.152764692902565","0.152764692902565","0.152764692902565"
"483","0.1526496261358261","0.1526496261358261","0.1526496261358261"
"485","0.16088594496250153","0.16088594496250153","0.16088594496250153"
"487","0.14512012898921967","0.14512012898921967","0.14512012898921967"
"489","0.11558190733194351","0.11558190733194351","0.11558190733194351"
"491","0.13070359826087952","0.13070359826087952","0.13070359826087952"
"493","0.16094566881656647","0.16094566881656647","0.16094566881656647"
"495","0.1368047147989273","0.1368047147989273","0.1368047147989273"
"497","0.1584509313106537","0.1584509313106537","0.1584509313106537"
"499","0.15421734750270844","0.15421734750270844","0.15421734750270844"
"501","0.21307532489299774","0.21307532489299774","0.21307532489299774"
"503","0.1450720876455307","0.1450720876455307","0.1450720876455307"
"505","0.14980682730674744","0.14980682730674744","0.14980682730674744"
"507","0.15398861467838287","0.15398861467838287","0.15398861467838287"
"509","0.1320701539516449","0.1320701539516449","0.1320701539516449"
"511","0.142729714512825","0.142729714512825","0.142729714512825"
"513","0.1616349220275879","0.1616349220275879","0.1616349220275879"
"515","0.1638869345188141","0.1638869345188141","0.1638869345188141"
"517","0.13919614255428314","0.13919614255428314","0.13919614255428314"
"519","0.17704272270202637","0.17704272270202637","0.17704272270202637"
"521","0.13160482048988342","0.13160482048988342","0.13160482048988342"
"523","0.14275968074798584","0.14275968074798584","0.14275968074798584"
"525","0.14948350191116333","0.14948350191116333","0.14948350191116333"
"527","0.13167767226696014","0.13167767226696014","0.13167767226696014"
"529","0.13853903114795685","0.13853903114795685","0.13853903114795685"
"531","0.1539619117975235","0.1539619117975235","0.1539619117975235"
"533","0.15452326834201813","0.15452326834201813","0.15452326834201813"
"535","0.16428807377815247","0.16428807377815247","0.16428807377815247"
"537","0.1439400017261505","0.1439400017261505","0.1439400017261505"
"539","0.1143307164311409","0.1143307164311409","0.1143307164311409"
"541","0.12940427660942078","0.12940427660942078","0.12940427660942078"
"543","0.16242869198322296","0.16242869198322296","0.16242869198322296"
"545","0.13765648007392883","0.13765648007392883","0.13765648007392883"
"547","0.15730972588062286","0.15730972588062286","0.15730972588062286"
"549","0.15610477328300476","0.15610477328300476","0.15610477328300476"
"551","0.22887329757213593","0.22887329757213593","0.22887329757213593"
"553","0.14358428120613098","0.14358428120613098","0.14358428120613098"
"555","0.14917220175266266","0.14917220175266266","0.14917220175266266"
"557","0.1521139144897461","0.1521139144897461","0.1521139144897461"
"559","0.13430149853229523","0.13430149853229523","0.13430149853229523"
"561","0.14280235767364502","0.14280235767364502","0.14280235767364502"
"563","0.16092196106910706","0.16092196106910706","0.16092196106910706"
"565","0.16525258123874664","0.16525258123874664","0.16525258123874664"
"567","0.13908013701438904","0.13908013701438904","0.13908013701438904"
"569","0.17830921709537506","0.17830921709537506","0.17830921709537506"
"571","0.12956462800502777","0.12956462800502777","0.12956462800502777"
"573","0.14388106763362885","0.14388106763362885","0.14388106763362885"
"575","0.1497366577386856","0.1497366577386856","0.1497366577386856"
"577","0.1315845102071762","0.1315845102071762","0.1315845102071762"
"579","0.13851472735404968","0.13851472735404968","0.13851472735404968"
"581","0.15426084399223328","0.15426084399223328","0.15426084399223328"
"583","0.15641926229000092","0.15641926229000092","0.15641926229000092"
"585","0.1681865155696869","0.1681865155696869","0.1681865155696869"
"587","0.14348912239074707","0.14348912239074707","0.14348912239074707"
"589","0.11326050013303757","0.11326050013303757","0.11326050013303757"
"591","0.12765057384967804","0.12765057384967804","0.12765057384967804"
"593","0.1627674400806427","0.1627674400806427","0.1627674400806427"
"595","0.13736701011657715","0.13736701011657715","0.13736701011657715"
"597","0.15587753057479858","0.15587753057479858","0.15587753057479858"
"599","0.1579539030790329","0.1579539030790329","0.1579539030790329"
"601","0.2435097098350525","0.2435097098350525","0.2435097098350525"
"603","0.14252185821533203","0.14252185821533203","0.14252185821533203"
"605","0.1472884863615036","0.1472884863615036","0.1472884863615036"
"607","0.1509142965078354","0.1509142965078354","0.1509142965078354"
"609","0.13657937943935394","0.13657937943935394","0.13657937943935394"
"611","0.14375248551368713","0.14375248551368713","0.14375248551368713"
"613","0.16115009784698486","0.16115009784698486","0.16115009784698486"
"615","0.16709572076797485","0.16709572076797485","0.16709572076797485"
"617","0.13833384215831757","0.13833384215831757","0.13833384215831757"
"619","0.17915217578411102","0.17915217578411102","0.17915217578411102"
"621","0.12868475914001465","0.12868475914001465","0.12868475914001465"
"623","0.1454296112060547","0.1454296112060547","0.1454296112060547"
"625","0.1502598226070404","0.1502598226070404","0.1502598226070404"
"627","0.13200436532497406","0.13200436532497406","0.13200436532497406"
"629","0.13799411058425903","0.13799411058425903","0.13799411058425903"
"631","0.15583637356758118","0.15583637356758118","0.15583637356758118"
"633","0.1596195250749588","0.1596195250749588","0.1596195250749588"
"635","0.17040809988975525","0.17040809988975525","0.17040809988975525"
"637","0.14278443157672882","0.14278443157672882","0.14278443157672882"
"639","0.11175095289945602","0.11175095289945602","0.11175095289945602"
"641","0.1275729089975357","0.1275729089975357","0.1275729089975357"
"643","0.16256208717823029","0.16256208717823029","0.16256208717823029"
"645","0.1376209557056427","0.1376209557056427","0.1376209557056427"
"647","0.15527381002902985","0.15527381002902985","0.15527381002902985"
"649","0.1589006632566452","0.1589006632566452","0.1589006632566452"
"651","0.25638464093208313","0.25638464093208313","0.25638464093208313"
"653","0.14162790775299072","0.14162790775299072","0.14162790775299072"
"655","0.14633256196975708","0.14633256196975708","0.14633256196975708"
"657","0.15002679824829102","0.15002679824829102","0.15002679824829102"
"659","0.13913683593273163","0.13913683593273163","0.13913683593273163"
"661","0.14526252448558807","0.14526252448558807","0.14526252448558807"
"663","0.16178855299949646","0.16178855299949646","0.16178855299949646"
"665","0.16923759877681732","0.16923759877681732","0.16923759877681732"
"667","0.1394975632429123","0.1394975632429123","0.1394975632429123"
"669","0.18157140910625458","0.18157140910625458","0.18157140910625458"
"671","0.1279602199792862","0.1279602199792862","0.1279602199792862"
"673","0.14788906276226044","0.14788906276226044","0.14788906276226044"
"675","0.1513245403766632","0.1513245403766632","0.1513245403766632"
"677","0.1324855387210846","0.1324855387210846","0.1324855387210846"
"679","0.13657328486442566","0.13657328486442566","0.13657328486442566"
"681","0.1567431092262268","0.1567431092262268","0.1567431092262268"
"683","0.1611262857913971","0.1611262857913971","0.1611262857913971"
"685","0.17395278811454773","0.17395278811454773","0.17395278811454773"
"687","0.14262200891971588","0.14262200891971588","0.14262200891971588"
"689","0.10962601006031036","0.10962601006031036","0.10962601006031036"
"691","0.12754224240779877","0.12754224240779877","0.12754224240779877"
"693","0.16263721883296967","0.16263721883296967","0.16263721883296967"
"695","0.13744400441646576","0.13744400441646576","0.13744400441646576"
"697","0.1552387923002243","0.1552387923002243","0.1552387923002243"
"699","0.16119591891765594","0.16119591891765594","0.16119591891765594"
"701","0.2669222950935364","0.2669222950935364","0.2669222950935364"
"704","0.14097745716571808","0.14097745716571808","0.14097745716571808"
"706","0.14689116179943085","0.14689116179943085","0.14689116179943085"
"708","0.14945435523986816","0.14945435523986816","0.14945435523986816"
"710","0.14078916609287262","0.14078916609287262","0.14078916609287262"
"712","0.14737853407859802","0.14737853407859802","0.14737853407859802"
"714","0.16371366381645203","0.16371366381645203","0.16371366381645203"
"716","0.17044635117053986","0.17044635117053986","0.17044635117053986"
"718","0.13908135890960693","0.13908135890960693","0.13908135890960693"
"720","0.18186667561531067","0.18186667561531067","0.18186667561531067"
"722","0.12782658636569977","0.12782658636569977","0.12782658636569977"
"724","0.1507757604122162","0.1507757604122162","0.1507757604122162"
"726","0.15067696571350098","0.15067696571350098","0.15067696571350098"
"728","0.13214045763015747","0.13214045763015747","0.13214045763015747"
"730","0.13591790199279785","0.13591790199279785","0.13591790199279785"
"732","0.15685181319713593","0.15685181319713593","0.15685181319713593"
"734","0.1615801751613617","0.1615801751613617","0.1615801751613617"
"736","0.17533892393112183","0.17533892393112183","0.17533892393112183"
"738","0.14093822240829468","0.14093822240829468","0.14093822240829468"
"740","0.10802723467350006","0.10802723467350006","0.10802723467350006"
"742","0.12733300030231476","0.12733300030231476","0.12733300030231476"
"744","0.16184301674365997","0.16184301674365997","0.16184301674365997"
"746","0.13731582462787628","0.13731582462787628","0.13731582462787628"
"748","0.15494388341903687","0.15494388341903687","0.15494388341903687"
"750","0.16249866783618927","0.16249866783618927","0.16249866783618927"
"752","0.2748556435108185","0.2748556435108185","0.2748556435108185"
"754","0.14138124883174896","0.14138124883174896","0.14138124883174896"
"756","0.14636138081550598","0.14636138081550598","0.14636138081550598"
"758","0.14967454969882965","0.14967454969882965","0.14967454969882965"
"760","0.142887681722641","0.142887681722641","0.142887681722641"
"762","0.14832478761672974","0.14832478761672974","0.14832478761672974"
"764","0.16473226249217987","0.16473226249217987","0.16473226249217987"
"766","0.17254401743412018","0.17254401743412018","0.17254401743412018"
"768","0.1390884518623352","0.1390884518623352","0.1390884518623352"
"770","0.18252986669540405","0.18252986669540405","0.18252986669540405"
"772","0.12770630419254303","0.12770630419254303","0.12770630419254303"
"774","0.15318545699119568","0.15318545699119568","0.15318545699119568"
"776","0.15157300233840942","0.15157300233840942","0.15157300233840942"
"778","0.1327000856399536","0.1327000856399536","0.1327000856399536"
"780","0.13565701246261597","0.13565701246261597","0.13565701246261597"
"782","0.1573595404624939","0.1573595404624939","0.1573595404624939"
"784","0.16427341103553772","0.16427341103553772","0.16427341103553772"
"786","0.17689941823482513","0.17689941823482513","0.17689941823482513"
"788","0.1417771279811859","0.1417771279811859","0.1417771279811859"
"790","0.10843316465616226","0.10843316465616226","0.10843316465616226"
"792","0.1285577118396759","0.1285577118396759","0.1285577118396759"
"794","0.1626208871603012","0.1626208871603012","0.1626208871603012"
"796","0.13856621086597443","0.13856621086597443","0.13856621086597443"
"798","0.1552896946668625","0.1552896946668625","0.1552896946668625"
"800","0.16356079280376434","0.16356079280376434","0.16356079280376434"
"802","0.2833462655544281","0.2833462655544281","0.2833462655544281"
"804","0.1423240303993225","0.1423240303993225","0.1423240303993225"
"806","0.1463424563407898","0.1463424563407898","0.1463424563407898"
"808","0.1500324159860611","0.1500324159860611","0.1500324159860611"
"810","0.14477647840976715","0.14477647840976715","0.14477647840976715"
"812","0.1513689160346985","0.1513689160346985","0.1513689160346985"
"814","0.16742238402366638","0.16742238402366638","0.16742238402366638"
"816","0.17328645288944244","0.17328645288944244","0.17328645288944244"
"818","0.1402004510164261","0.1402004510164261","0.1402004510164261"
"820","0.18385125696659088","0.18385125696659088","0.18385125696659088"
"822","0.1286163479089737","0.1286163479089737","0.1286163479089737"
"824","0.15426228940486908","0.15426228940486908","0.15426228940486908"
"826","0.15193064510822296","0.15193064510822296","0.15193064510822296"
"828","0.13427913188934326","0.13427913188934326","0.13427913188934326"
"830","0.13528667390346527","0.13528667390346527","0.13528667390346527"
"832","0.1577824354171753","0.1577824354171753","0.1577824354171753"
"834","0.16682301461696625","0.16682301461696625","0.16682301461696625"
"836","0.17777465283870697","0.17777465283870697","0.17777465283870697"
"838","0.14304862916469574","0.14304862916469574","0.14304862916469574"
"840","0.10863412916660309","0.10863412916660309","0.10863412916660309"
"842","0.1292302906513214","0.1292302906513214","0.1292302906513214"
"844","0.16193801164627075","0.16193801164627075","0.16193801164627075"
"846","0.13907739520072937","0.13907739520072937","0.13907739520072937"
"848","0.1559319645166397","0.1559319645166397","0.1559319645166397"
"850","0.16413205862045288","0.16413205862045288","0.16413205862045288"
"852","0.289629191160202","0.289629191160202","0.289629191160202"
"854","0.1420058161020279","0.1420058161020279","0.1420058161020279"
"856","0.14624735713005066","0.14624735713005066","0.14624735713005066"
"858","0.15065287053585052","0.15065287053585052","0.15065287053585052"
"860","0.14675933122634888","0.14675933122634888","0.14675933122634888"
"862","0.153556227684021","0.153556227684021","0.153556227684021"
"864","0.16806061565876007","0.16806061565876007","0.16806061565876007"
"866","0.17506594955921173","0.17506594955921173","0.17506594955921173"
"868","0.14253060519695282","0.14253060519695282","0.14253060519695282"
"870","0.18334980309009552","0.18334980309009552","0.18334980309009552"
"872","0.1289110630750656","0.1289110630750656","0.1289110630750656"
"874","0.15521708130836487","0.15521708130836487","0.15521708130836487"
"876","0.15168370306491852","0.15168370306491852","0.15168370306491852"
"878","0.1349705308675766","0.1349705308675766","0.1349705308675766"
"880","0.1340220421552658","0.1340220421552658","0.1340220421552658"
"882","0.15686765313148499","0.15686765313148499","0.15686765313148499"
"884","0.16674354672431946","0.16674354672431946","0.16674354672431946"
"886","0.17782388627529144","0.17782388627529144","0.17782388627529144"
"888","0.14329665899276733","0.14329665899276733","0.14329665899276733"
"890","0.1070915013551712","0.1070915013551712","0.1070915013551712"
"892","0.12908928096294403","0.12908928096294403","0.12908928096294403"
"894","0.1618761271238327","0.1618761271238327","0.1618761271238327"
"896","0.13879822194576263","0.13879822194576263","0.13879822194576263"
"898","0.15635614097118378","0.15635614097118378","0.15635614097118378"
