"Step","revived-sweep-243 - mean_entropy_0","revived-sweep-243 - mean_entropy_0__MIN","revived-sweep-243 - mean_entropy_0__MAX"
"69","0.5341074466705322","0.5341074466705322","0.5341074466705322"
"71","0.4960426390171051","0.4960426390171051","0.4960426390171051"
"73","0.4392603933811188","0.4392603933811188","0.4392603933811188"
"75","0.5447441339492798","0.5447441339492798","0.5447441339492798"
"77","0.5324665307998657","0.5324665307998657","0.5324665307998657"
"79","0.4825907051563263","0.4825907051563263","0.4825907051563263"
"81","0.3406611979007721","0.3406611979007721","0.3406611979007721"
"83","0.34239456057548523","0.34239456057548523","0.34239456057548523"
"85","0.5395779609680176","0.5395779609680176","0.5395779609680176"
"87","0.5206819176673889","0.5206819176673889","0.5206819176673889"
"89","0.4592459499835968","0.4592459499835968","0.4592459499835968"
"91","0.44896724820137024","0.44896724820137024","0.44896724820137024"
"93","0.3743791878223419","0.3743791878223419","0.3743791878223419"
"95","0.3813699781894684","0.3813699781894684","0.3813699781894684"
"97","0.4505443572998047","0.4505443572998047","0.4505443572998047"
"99","0.19786736369132996","0.19786736369132996","0.19786736369132996"
"101","0.44489356875419617","0.44489356875419617","0.44489356875419617"
"103","0.41886401176452637","0.41886401176452637","0.41886401176452637"
"105","0.44980132579803467","0.44980132579803467","0.44980132579803467"
"107","0.311482697725296","0.311482697725296","0.311482697725296"
"109","0.347428560256958","0.347428560256958","0.347428560256958"
"111","0.4309147298336029","0.4309147298336029","0.4309147298336029"
"113","0.33815932273864746","0.33815932273864746","0.33815932273864746"
"115","0.3742216229438782","0.3742216229438782","0.3742216229438782"
"117","0.3494001030921936","0.3494001030921936","0.3494001030921936"
"119","0.4069713056087494","0.4069713056087494","0.4069713056087494"
"121","0.3773196041584015","0.3773196041584015","0.3773196041584015"
"123","0.3350927531719208","0.3350927531719208","0.3350927531719208"
"125","0.4264921545982361","0.4264921545982361","0.4264921545982361"
"127","0.4269237816333771","0.4269237816333771","0.4269237816333771"
"129","0.3812118172645569","0.3812118172645569","0.3812118172645569"
"131","0.2568162977695465","0.2568162977695465","0.2568162977695465"
"133","0.26475581526756287","0.26475581526756287","0.26475581526756287"
"135","0.4492163360118866","0.4492163360118866","0.4492163360118866"
"137","0.4196888506412506","0.4196888506412506","0.4196888506412506"
"139","0.37450549006462097","0.37450549006462097","0.37450549006462097"
"141","0.37055498361587524","0.37055498361587524","0.37055498361587524"
"143","0.29805561900138855","0.29805561900138855","0.29805561900138855"
"145","0.3143017590045929","0.3143017590045929","0.3143017590045929"
"147","0.37596046924591064","0.37596046924591064","0.37596046924591064"
"149","0.16369155049324036","0.16369155049324036","0.16369155049324036"
"151","0.38001593947410583","0.38001593947410583","0.38001593947410583"
"153","0.35411256551742554","0.35411256551742554","0.35411256551742554"
"155","0.38813695311546326","0.38813695311546326","0.38813695311546326"
"157","0.25666141510009766","0.25666141510009766","0.25666141510009766"
"159","0.29358190298080444","0.29358190298080444","0.29358190298080444"
"161","0.37589430809020996","0.37589430809020996","0.37589430809020996"
"163","0.2882296144962311","0.2882296144962311","0.2882296144962311"
"165","0.3166109025478363","0.3166109025478363","0.3166109025478363"
"167","0.30051660537719727","0.30051660537719727","0.30051660537719727"
"169","0.3496583104133606","0.3496583104133606","0.3496583104133606"
"171","0.3236507475376129","0.3236507475376129","0.3236507475376129"
"173","0.2888880670070648","0.2888880670070648","0.2888880670070648"
"175","0.36768582463264465","0.36768582463264465","0.36768582463264465"
"177","0.3760087490081787","0.3760087490081787","0.3760087490081787"
"179","0.3336111605167389","0.3336111605167389","0.3336111605167389"
"181","0.22049231827259064","0.22049231827259064","0.22049231827259064"
"183","0.23180131614208221","0.23180131614208221","0.23180131614208221"
"185","0.40096330642700195","0.40096330642700195","0.40096330642700195"
"187","0.3632013201713562","0.3632013201713562","0.3632013201713562"
"189","0.32864701747894287","0.32864701747894287","0.32864701747894287"
"191","0.3296469449996948","0.3296469449996948","0.3296469449996948"
"193","0.2577461302280426","0.2577461302280426","0.2577461302280426"
"195","0.2797057032585144","0.2797057032585144","0.2797057032585144"
"197","0.3359937071800232","0.3359937071800232","0.3359937071800232"
"199","0.15748371183872223","0.15748371183872223","0.15748371183872223"
"202","0.3443140387535095","0.3443140387535095","0.3443140387535095"
"204","0.3169296979904175","0.3169296979904175","0.3169296979904175"
"206","0.3521500527858734","0.3521500527858734","0.3521500527858734"
"208","0.22780318558216095","0.22780318558216095","0.22780318558216095"
"210","0.26388251781463623","0.26388251781463623","0.26388251781463623"
"212","0.34342899918556213","0.34342899918556213","0.34342899918556213"
"214","0.26030871272087097","0.26030871272087097","0.26030871272087097"
"216","0.2827836871147156","0.2827836871147156","0.2827836871147156"
"218","0.27429550886154175","0.27429550886154175","0.27429550886154175"
"220","0.3148821294307709","0.3148821294307709","0.3148821294307709"
"222","0.2923259437084198","0.2923259437084198","0.2923259437084198"
"224","0.2623748183250427","0.2623748183250427","0.2623748183250427"
"226","0.3329547047615051","0.3329547047615051","0.3329547047615051"
"228","0.3451891243457794","0.3451891243457794","0.3451891243457794"
"230","0.30728092789649963","0.30728092789649963","0.30728092789649963"
"232","0.2027973234653473","0.2027973234653473","0.2027973234653473"
"234","0.21503950655460358","0.21503950655460358","0.21503950655460358"
"236","0.3723752200603485","0.3723752200603485","0.3723752200603485"
"238","0.3284284174442291","0.3284284174442291","0.3284284174442291"
"240","0.30174973607063293","0.30174973607063293","0.30174973607063293"
"242","0.3069944977760315","0.3069944977760315","0.3069944977760315"
"244","0.23577259480953217","0.23577259480953217","0.23577259480953217"
"246","0.26160064339637756","0.26160064339637756","0.26160064339637756"
"248","0.31500035524368286","0.31500035524368286","0.31500035524368286"
"250","0.16494251787662506","0.16494251787662506","0.16494251787662506"
"252","0.32369494438171387","0.32369494438171387","0.32369494438171387"
"254","0.2966231405735016","0.2966231405735016","0.2966231405735016"
"256","0.33113110065460205","0.33113110065460205","0.33113110065460205"
"258","0.21294710040092468","0.21294710040092468","0.21294710040092468"
"260","0.24832245707511902","0.24832245707511902","0.24832245707511902"
"262","0.32602402567863464","0.32602402567863464","0.32602402567863464"
"264","0.24643123149871826","0.24643123149871826","0.24643123149871826"
"266","0.26575273275375366","0.26575273275375366","0.26575273275375366"
"268","0.2618398070335388","0.2618398070335388","0.2618398070335388"
"270","0.29375672340393066","0.29375672340393066","0.29375672340393066"
"272","0.27598801255226135","0.27598801255226135","0.27598801255226135"
"274","0.24779799580574036","0.24779799580574036","0.24779799580574036"
"276","0.3121037185192108","0.3121037185192108","0.3121037185192108"
"278","0.3263014853000641","0.3263014853000641","0.3263014853000641"
"280","0.2932702600955963","0.2932702600955963","0.2932702600955963"
"282","0.19520872831344604","0.19520872831344604","0.19520872831344604"
"284","0.20847950875759125","0.20847950875759125","0.20847950875759125"
"286","0.3559842109680176","0.3559842109680176","0.3559842109680176"
"288","0.3057950735092163","0.3057950735092163","0.3057950735092163"
"290","0.2851898968219757","0.2851898968219757","0.2851898968219757"
"292","0.29598861932754517","0.29598861932754517","0.29598861932754517"
"294","0.22508054971694946","0.22508054971694946","0.22508054971694946"
"296","0.2527826130390167","0.2527826130390167","0.2527826130390167"
"298","0.3045935332775116","0.3045935332775116","0.3045935332775116"
"300","0.1813971996307373","0.1813971996307373","0.1813971996307373"
"302","0.3114175796508789","0.3114175796508789","0.3114175796508789"
"304","0.28452253341674805","0.28452253341674805","0.28452253341674805"
"306","0.31680965423583984","0.31680965423583984","0.31680965423583984"
"308","0.2067544162273407","0.2067544162273407","0.2067544162273407"
"310","0.24033787846565247","0.24033787846565247","0.24033787846565247"
"312","0.315975159406662","0.315975159406662","0.315975159406662"
"314","0.24090665578842163","0.24090665578842163","0.24090665578842163"
"316","0.2544417083263397","0.2544417083263397","0.2544417083263397"
"318","0.256203830242157","0.256203830242157","0.256203830242157"
"320","0.2808777987957001","0.2808777987957001","0.2808777987957001"
"322","0.2661495506763458","0.2661495506763458","0.2661495506763458"
"324","0.23916174471378326","0.23916174471378326","0.23916174471378326"
"326","0.29869234561920166","0.29869234561920166","0.29869234561920166"
"328","0.3139280080795288","0.3139280080795288","0.3139280080795288"
"330","0.28497764468193054","0.28497764468193054","0.28497764468193054"
"332","0.1922946721315384","0.1922946721315384","0.1922946721315384"
"334","0.2063858062028885","0.2063858062028885","0.2063858062028885"
"336","0.34283241629600525","0.34283241629600525","0.34283241629600525"
"338","0.28988775610923767","0.28988775610923767","0.28988775610923767"
"340","0.27301105856895447","0.27301105856895447","0.27301105856895447"
"342","0.2896777391433716","0.2896777391433716","0.2896777391433716"
"344","0.21936669945716858","0.21936669945716858","0.21936669945716858"
"346","0.24743488430976868","0.24743488430976868","0.24743488430976868"
"348","0.29959195852279663","0.29959195852279663","0.29959195852279663"
"350","0.2042752057313919","0.2042752057313919","0.2042752057313919"
"352","0.30236414074897766","0.30236414074897766","0.30236414074897766"
"354","0.2768370509147644","0.2768370509147644","0.2768370509147644"
"356","0.3058244287967682","0.3058244287967682","0.3058244287967682"
"358","0.20409834384918213","0.20409834384918213","0.20409834384918213"
"360","0.2357540875673294","0.2357540875673294","0.2357540875673294"
"362","0.30846068263053894","0.30846068263053894","0.30846068263053894"
"364","0.23837311565876007","0.23837311565876007","0.23837311565876007"
"366","0.24679261445999146","0.24679261445999146","0.24679261445999146"
"368","0.2537483274936676","0.2537483274936676","0.2537483274936676"
"370","0.2722313106060028","0.2722313106060028","0.2722313106060028"
"372","0.2602962553501129","0.2602962553501129","0.2602962553501129"
"374","0.23455414175987244","0.23455414175987244","0.23455414175987244"
"376","0.2919825613498688","0.2919825613498688","0.2919825613498688"
"378","0.30769088864326477","0.30769088864326477","0.30769088864326477"
"380","0.28115415573120117","0.28115415573120117","0.28115415573120117"
"382","0.19344492256641388","0.19344492256641388","0.19344492256641388"
"384","0.20749510824680328","0.20749510824680328","0.20749510824680328"
"386","0.3369370698928833","0.3369370698928833","0.3369370698928833"
"388","0.27973106503486633","0.27973106503486633","0.27973106503486633"
"390","0.264768123626709","0.264768123626709","0.264768123626709"
"392","0.2872067391872406","0.2872067391872406","0.2872067391872406"
"394","0.21901294589042664","0.21901294589042664","0.21901294589042664"
"396","0.2468509078025818","0.2468509078025818","0.2468509078025818"
"398","0.3000549077987671","0.3000549077987671","0.3000549077987671"
"400","0.23274601995944977","0.23274601995944977","0.23274601995944977"
"402","0.2980257570743561","0.2980257570743561","0.2980257570743561"
"404","0.2736198902130127","0.2736198902130127","0.2736198902130127"
"406","0.2987211346626282","0.2987211346626282","0.2987211346626282"
"408","0.2032475471496582","0.2032475471496582","0.2032475471496582"
"410","0.23331861197948456","0.23331861197948456","0.23331861197948456"
"412","0.30598729848861694","0.30598729848861694","0.30598729848861694"
"414","0.2418196052312851","0.2418196052312851","0.2418196052312851"
"416","0.24313998222351074","0.24313998222351074","0.24313998222351074"
"418","0.25394710898399353","0.25394710898399353","0.25394710898399353"
"420","0.26891812682151794","0.26891812682151794","0.26891812682151794"
"422","0.2591192424297333","0.2591192424297333","0.2591192424297333"
"424","0.2312411218881607","0.2312411218881607","0.2312411218881607"
"426","0.2881106734275818","0.2881106734275818","0.2881106734275818"
"428","0.30289971828460693","0.30289971828460693","0.30289971828460693"
"430","0.2811630964279175","0.2811630964279175","0.2811630964279175"
"432","0.197560116648674","0.197560116648674","0.197560116648674"
"434","0.21183320879936218","0.21183320879936218","0.21183320879936218"
"436","0.3323596715927124","0.3323596715927124","0.3323596715927124"
"438","0.2707575857639313","0.2707575857639313","0.2707575857639313"
"440","0.2605073153972626","0.2605073153972626","0.2605073153972626"
"442","0.28814902901649475","0.28814902901649475","0.28814902901649475"
"444","0.220724418759346","0.220724418759346","0.220724418759346"
"446","0.24776963889598846","0.24776963889598846","0.24776963889598846"
"448","0.30194735527038574","0.30194735527038574","0.30194735527038574"
"450","0.2635017931461334","0.2635017931461334","0.2635017931461334"
"453","0.2940099537372589","0.2940099537372589","0.2940099537372589"
"455","0.2692893147468567","0.2692893147468567","0.2692893147468567"
"457","0.29227524995803833","0.29227524995803833","0.29227524995803833"
"459","0.2051558643579483","0.2051558643579483","0.2051558643579483"
"461","0.2339729368686676","0.2339729368686676","0.2339729368686676"
"463","0.30338406562805176","0.30338406562805176","0.30338406562805176"
"465","0.24451792240142822","0.24451792240142822","0.24451792240142822"
"467","0.24444378912448883","0.24444378912448883","0.24444378912448883"
"469","0.25646451115608215","0.25646451115608215","0.25646451115608215"
"471","0.26761889457702637","0.26761889457702637","0.26761889457702637"
"473","0.2598310708999634","0.2598310708999634","0.2598310708999634"
"475","0.23160775005817413","0.23160775005817413","0.23160775005817413"
"477","0.2886373698711395","0.2886373698711395","0.2886373698711395"
"479","0.30035680532455444","0.30035680532455444","0.30035680532455444"
"481","0.28425878286361694","0.28425878286361694","0.28425878286361694"
"483","0.20167148113250732","0.20167148113250732","0.20167148113250732"
"485","0.2165164202451706","0.2165164202451706","0.2165164202451706"
"487","0.3308469355106354","0.3308469355106354","0.3308469355106354"
"489","0.26544660329818726","0.26544660329818726","0.26544660329818726"
"491","0.258888840675354","0.258888840675354","0.258888840675354"
"493","0.2915419340133667","0.2915419340133667","0.2915419340133667"
"495","0.2231425642967224","0.2231425642967224","0.2231425642967224"
"497","0.24745315313339233","0.24745315313339233","0.24745315313339233"
"499","0.30483412742614746","0.30483412742614746","0.30483412742614746"
"501","0.2946214973926544","0.2946214973926544","0.2946214973926544"
"503","0.29201221466064453","0.29201221466064453","0.29201221466064453"
"505","0.2692689299583435","0.2692689299583435","0.2692689299583435"
"507","0.2877424955368042","0.2877424955368042","0.2877424955368042"
"509","0.20985755324363708","0.20985755324363708","0.20985755324363708"
"511","0.23481859266757965","0.23481859266757965","0.23481859266757965"
"513","0.3025219738483429","0.3025219738483429","0.3025219738483429"
"515","0.2476252317428589","0.2476252317428589","0.2476252317428589"
"517","0.24476434290409088","0.24476434290409088","0.24476434290409088"
"519","0.2601354122161865","0.2601354122161865","0.2601354122161865"
"521","0.268033504486084","0.268033504486084","0.268033504486084"
"523","0.26103731989860535","0.26103731989860535","0.26103731989860535"
"525","0.2318515032529831","0.2318515032529831","0.2318515032529831"
"527","0.28883635997772217","0.28883635997772217","0.28883635997772217"
"529","0.29883086681365967","0.29883086681365967","0.29883086681365967"
"531","0.28678685426712036","0.28678685426712036","0.28678685426712036"
"533","0.20520515739917755","0.20520515739917755","0.20520515739917755"
"535","0.221984401345253","0.221984401345253","0.221984401345253"
"537","0.3276909589767456","0.3276909589767456","0.3276909589767456"
"539","0.26070284843444824","0.26070284843444824","0.26070284843444824"
"541","0.2555263936519623","0.2555263936519623","0.2555263936519623"
"543","0.29417526721954346","0.29417526721954346","0.29417526721954346"
"545","0.22543370723724365","0.22543370723724365","0.22543370723724365"
"547","0.2458648830652237","0.2458648830652237","0.2458648830652237"
"549","0.30836474895477295","0.30836474895477295","0.30836474895477295"
"551","0.32288658618927","0.32288658618927","0.32288658618927"
"553","0.28786781430244446","0.28786781430244446","0.28786781430244446"
"555","0.2679874897003174","0.2679874897003174","0.2679874897003174"
"557","0.2842486798763275","0.2842486798763275","0.2842486798763275"
"559","0.21359482407569885","0.21359482407569885","0.21359482407569885"
"561","0.2334853559732437","0.2334853559732437","0.2334853559732437"
"563","0.299597829580307","0.299597829580307","0.299597829580307"
"565","0.24985796213150024","0.24985796213150024","0.24985796213150024"
"567","0.24444885551929474","0.24444885551929474","0.24444885551929474"
"569","0.26237523555755615","0.26237523555755615","0.26237523555755615"
"571","0.2627844214439392","0.2627844214439392","0.2627844214439392"
"573","0.2618010938167572","0.2618010938167572","0.2618010938167572"
"575","0.23176386952400208","0.23176386952400208","0.23176386952400208"
"577","0.2879014313220978","0.2879014313220978","0.2879014313220978"
"579","0.2976257801055908","0.2976257801055908","0.2976257801055908"
"581","0.2870645225048065","0.2870645225048065","0.2870645225048065"
"583","0.20842692255973816","0.20842692255973816","0.20842692255973816"
"585","0.22848540544509888","0.22848540544509888","0.22848540544509888"
"587","0.3261723518371582","0.3261723518371582","0.3261723518371582"
"589","0.2562538981437683","0.2562538981437683","0.2562538981437683"
"591","0.2509379982948303","0.2509379982948303","0.2509379982948303"
"593","0.2944479286670685","0.2944479286670685","0.2944479286670685"
"595","0.22488529980182648","0.22488529980182648","0.22488529980182648"
"597","0.24423320591449738","0.24423320591449738","0.24423320591449738"
"599","0.3119165003299713","0.3119165003299713","0.3119165003299713"
"601","0.35115498304367065","0.35115498304367065","0.35115498304367065"
"603","0.2847585380077362","0.2847585380077362","0.2847585380077362"
"605","0.2638622224330902","0.2638622224330902","0.2638622224330902"
"607","0.282336562871933","0.282336562871933","0.282336562871933"
"609","0.21695002913475037","0.21695002913475037","0.21695002913475037"
"611","0.23352907598018646","0.23352907598018646","0.23352907598018646"
"613","0.29924654960632324","0.29924654960632324","0.29924654960632324"
"615","0.2529323697090149","0.2529323697090149","0.2529323697090149"
"617","0.24295489490032196","0.24295489490032196","0.24295489490032196"
"619","0.2636718153953552","0.2636718153953552","0.2636718153953552"
"621","0.25988346338272095","0.25988346338272095","0.25988346338272095"
"623","0.2629283666610718","0.2629283666610718","0.2629283666610718"
"625","0.2327946573495865","0.2327946573495865","0.2327946573495865"
"627","0.2878895699977875","0.2878895699977875","0.2878895699977875"
"629","0.2949329614639282","0.2949329614639282","0.2949329614639282"
"631","0.2892869710922241","0.2892869710922241","0.2892869710922241"
"633","0.21315374970436096","0.21315374970436096","0.21315374970436096"
"635","0.23204405605793","0.23204405605793","0.23204405605793"
"637","0.3229123055934906","0.3229123055934906","0.3229123055934906"
"639","0.24987557530403137","0.24987557530403137","0.24987557530403137"
"641","0.2499513477087021","0.2499513477087021","0.2499513477087021"
"643","0.2929370105266571","0.2929370105266571","0.2929370105266571"
"645","0.22444407641887665","0.22444407641887665","0.22444407641887665"
"647","0.2439439445734024","0.2439439445734024","0.2439439445734024"
"649","0.31208285689353943","0.31208285689353943","0.31208285689353943"
"651","0.3733951151371002","0.3733951151371002","0.3733951151371002"
"653","0.28118157386779785","0.28118157386779785","0.28118157386779785"
"655","0.26094555854797363","0.26094555854797363","0.26094555854797363"
"657","0.28034451603889465","0.28034451603889465","0.28034451603889465"
"659","0.22028833627700806","0.22028833627700806","0.22028833627700806"
"661","0.23454269766807556","0.23454269766807556","0.23454269766807556"
"663","0.2991539537906647","0.2991539537906647","0.2991539537906647"
"665","0.2556585967540741","0.2556585967540741","0.2556585967540741"
"667","0.24523966014385223","0.24523966014385223","0.24523966014385223"
"669","0.2672201991081238","0.2672201991081238","0.2672201991081238"
"671","0.25794026255607605","0.25794026255607605","0.25794026255607605"
"673","0.2661753296852112","0.2661753296852112","0.2661753296852112"
"675","0.2347894310951233","0.2347894310951233","0.2347894310951233"
"677","0.28889238834381104","0.28889238834381104","0.28889238834381104"
"679","0.2904089689254761","0.2904089689254761","0.2904089689254761"
"681","0.2902604043483734","0.2902604043483734","0.2902604043483734"
"683","0.21576355397701263","0.21576355397701263","0.21576355397701263"
"685","0.23740443587303162","0.23740443587303162","0.23740443587303162"
"687","0.32214078307151794","0.32214078307151794","0.32214078307151794"
"689","0.24222691357135773","0.24222691357135773","0.24222691357135773"
"691","0.24857661128044128","0.24857661128044128","0.24857661128044128"
"693","0.2928266227245331","0.2928266227245331","0.2928266227245331"
"695","0.22353099286556244","0.22353099286556244","0.22353099286556244"
"697","0.24396556615829468","0.24396556615829468","0.24396556615829468"
"699","0.31622374057769775","0.31622374057769775","0.31622374057769775"
"701","0.3913934826850891","0.3913934826850891","0.3913934826850891"
"704","0.2787100374698639","0.2787100374698639","0.2787100374698639"
"706","0.2620594799518585","0.2620594799518585","0.2620594799518585"
"708","0.279099702835083","0.279099702835083","0.279099702835083"
"710","0.2224542796611786","0.2224542796611786","0.2224542796611786"
"712","0.23691816627979279","0.23691816627979279","0.23691816627979279"
"714","0.3011896312236786","0.3011896312236786","0.3011896312236786"
"716","0.25690990686416626","0.25690990686416626","0.25690990686416626"
"718","0.24365954101085663","0.24365954101085663","0.24365954101085663"
"720","0.2668329179286957","0.2668329179286957","0.2668329179286957"
"722","0.2579176127910614","0.2579176127910614","0.2579176127910614"
"724","0.26994770765304565","0.26994770765304565","0.26994770765304565"
"726","0.2333529144525528","0.2333529144525528","0.2333529144525528"
"728","0.28686073422431946","0.28686073422431946","0.28686073422431946"
"730","0.28784966468811035","0.28784966468811035","0.28784966468811035"
"732","0.28948286175727844","0.28948286175727844","0.28948286175727844"
"734","0.21624410152435303","0.21624410152435303","0.21624410152435303"
"736","0.2401704341173172","0.2401704341173172","0.2401704341173172"
"738","0.316352903842926","0.316352903842926","0.316352903842926"
"740","0.23622092604637146","0.23622092604637146","0.23622092604637146"
"742","0.24712969362735748","0.24712969362735748","0.24712969362735748"
"744","0.290613055229187","0.290613055229187","0.290613055229187"
"746","0.22354872524738312","0.22354872524738312","0.22354872524738312"
"748","0.24399307370185852","0.24399307370185852","0.24399307370185852"
"750","0.3186491131782532","0.3186491131782532","0.3186491131782532"
"752","0.40809497237205505","0.40809497237205505","0.40809497237205505"
"754","0.2790215313434601","0.2790215313434601","0.2790215313434601"
"756","0.26041358709335327","0.26041358709335327","0.26041358709335327"
"758","0.27993446588516235","0.27993446588516235","0.27993446588516235"
"760","0.22585876286029816","0.22585876286029816","0.22585876286029816"
"762","0.2381967157125473","0.2381967157125473","0.2381967157125473"
"764","0.3023204803466797","0.3023204803466797","0.3023204803466797"
"766","0.26046621799468994","0.26046621799468994","0.26046621799468994"
"768","0.24433235824108124","0.24433235824108124","0.24433235824108124"
"770","0.2684146463871002","0.2684146463871002","0.2684146463871002"
"772","0.2586804926395416","0.2586804926395416","0.2586804926395416"
"774","0.2742273807525635","0.2742273807525635","0.2742273807525635"
"776","0.2353028953075409","0.2353028953075409","0.2353028953075409"
"778","0.28880324959754944","0.28880324959754944","0.28880324959754944"
"780","0.2870164215564728","0.2870164215564728","0.2870164215564728"
"782","0.2905138432979584","0.2905138432979584","0.2905138432979584"
"784","0.22024258971214294","0.22024258971214294","0.22024258971214294"
"786","0.24255971610546112","0.24255971610546112","0.24255971610546112"
"788","0.3186720609664917","0.3186720609664917","0.3186720609664917"
"790","0.23730872571468353","0.23730872571468353","0.23730872571468353"
"792","0.24950987100601196","0.24950987100601196","0.24950987100601196"
"794","0.2927985191345215","0.2927985191345215","0.2927985191345215"
"796","0.2262750267982483","0.2262750267982483","0.2262750267982483"
"798","0.24513868987560272","0.24513868987560272","0.24513868987560272"
"800","0.3207341432571411","0.3207341432571411","0.3207341432571411"
"802","0.4237520098686218","0.4237520098686218","0.4237520098686218"
"804","0.28131046891212463","0.28131046891212463","0.28131046891212463"
"806","0.26006433367729187","0.26006433367729187","0.26006433367729187"
"808","0.2805626094341278","0.2805626094341278","0.2805626094341278"
"810","0.22926214337348938","0.22926214337348938","0.22926214337348938"
"812","0.24398598074913025","0.24398598074913025","0.24398598074913025"
"814","0.3073051869869232","0.3073051869869232","0.3073051869869232"
"816","0.26227787137031555","0.26227787137031555","0.26227787137031555"
"818","0.24659259617328644","0.24659259617328644","0.24659259617328644"
"820","0.2702905833721161","0.2702905833721161","0.2702905833721161"
"822","0.26155421137809753","0.26155421137809753","0.26155421137809753"
"824","0.2752518355846405","0.2752518355846405","0.2752518355846405"
"826","0.2364809513092041","0.2364809513092041","0.2364809513092041"
"828","0.2940075397491455","0.2940075397491455","0.2940075397491455"
"830","0.28587794303894043","0.28587794303894043","0.28587794303894043"
"832","0.29119089245796204","0.29119089245796204","0.29119089245796204"
"834","0.22378067672252655","0.22378067672252655","0.22378067672252655"
"836","0.24376867711544037","0.24376867711544037","0.24376867711544037"
"838","0.3220648765563965","0.3220648765563965","0.3220648765563965"
"840","0.2377634197473526","0.2377634197473526","0.2377634197473526"
"842","0.25040963292121887","0.25040963292121887","0.25040963292121887"
"844","0.29148945212364197","0.29148945212364197","0.29148945212364197"
"846","0.22705337405204773","0.22705337405204773","0.22705337405204773"
"848","0.24576598405838013","0.24576598405838013","0.24576598405838013"
"850","0.3208933174610138","0.3208933174610138","0.3208933174610138"
"852","0.43553897738456726","0.43553897738456726","0.43553897738456726"
"854","0.2798844277858734","0.2798844277858734","0.2798844277858734"
"856","0.2594195604324341","0.2594195604324341","0.2594195604324341"
"858","0.28151261806488037","0.28151261806488037","0.28151261806488037"
"860","0.23187792301177979","0.23187792301177979","0.23187792301177979"
"862","0.24707742035388947","0.24707742035388947","0.24707742035388947"
"864","0.3066262900829315","0.3066262900829315","0.3066262900829315"
"866","0.26591870188713074","0.26591870188713074","0.26591870188713074"
"868","0.25012698769569397","0.25012698769569397","0.25012698769569397"
"870","0.2681717574596405","0.2681717574596405","0.2681717574596405"
"872","0.26202601194381714","0.26202601194381714","0.26202601194381714"
"874","0.2752956748008728","0.2752956748008728","0.2752956748008728"
"876","0.23564258217811584","0.23564258217811584","0.23564258217811584"
"878","0.2953103482723236","0.2953103482723236","0.2953103482723236"
"880","0.2815462648868561","0.2815462648868561","0.2815462648868561"
"882","0.2879858911037445","0.2879858911037445","0.2879858911037445"
"884","0.2230410873889923","0.2230410873889923","0.2230410873889923"
"886","0.24261732399463654","0.24261732399463654","0.24261732399463654"
"888","0.32167595624923706","0.32167595624923706","0.32167595624923706"
"890","0.23202036321163177","0.23202036321163177","0.23202036321163177"
"892","0.24867624044418335","0.24867624044418335","0.24867624044418335"
"894","0.2901568114757538","0.2901568114757538","0.2901568114757538"
"896","0.225727379322052","0.225727379322052","0.225727379322052"
"898","0.246333509683609","0.246333509683609","0.246333509683609"
"900","0.3216894865036011","0.3216894865036011","0.3216894865036011"
