"Step","confused-sky-1003 - mean_entropy_1","confused-sky-1003 - mean_entropy_1__MIN","confused-sky-1003 - mean_entropy_1__MAX"
"109","0.999186635017395","0.999186635017395","0.999186635017395"
"113","0.9992018342018127","0.9992018342018127","0.9992018342018127"
"115","0.9992825388908386","0.9992825388908386","0.9992825388908386"
"117","0.9992406368255615","0.9992406368255615","0.9992406368255615"
"119","0.9993268251419067","0.9993268251419067","0.9993268251419067"
"121","0.9991595149040222","0.9991595149040222","0.9991595149040222"
"123","0.9992914199829102","0.9992914199829102","0.9992914199829102"
"125","0.9992128610610962","0.9992128610610962","0.9992128610610962"
"129","0.9992994666099548","0.9992994666099548","0.9992994666099548"
"131","0.99936443567276","0.99936443567276","0.99936443567276"
"133","0.9994054436683655","0.9994054436683655","0.9994054436683655"
"135","0.9992765784263611","0.9992765784263611","0.9992765784263611"
"137","0.9994201064109802","0.9994201064109802","0.9994201064109802"
"139","0.9992321729660034","0.9992321729660034","0.9992321729660034"
"141","0.9993184208869934","0.9993184208869934","0.9993184208869934"
"145","0.9993234276771545","0.9993234276771545","0.9993234276771545"
"147","0.999210000038147","0.999210000038147","0.999210000038147"
"149","0.9993746280670166","0.9993746280670166","0.9993746280670166"
"151","0.9992714524269104","0.9992714524269104","0.9992714524269104"
"153","0.9993295669555664","0.9993295669555664","0.9993295669555664"
"155","0.9993570446968079","0.9993570446968079","0.9993570446968079"
"157","0.9993135333061218","0.9993135333061218","0.9993135333061218"
"161","0.9993516802787781","0.9993516802787781","0.9993516802787781"
"163","0.9991478323936462","0.9991478323936462","0.9991478323936462"
"165","0.9993249177932739","0.9993249177932739","0.9993249177932739"
"167","0.9993139505386353","0.9993139505386353","0.9993139505386353"
"169","0.9993364214897156","0.9993364214897156","0.9993364214897156"
"171","0.9993875622749329","0.9993875622749329","0.9993875622749329"
"173","0.999293863773346","0.999293863773346","0.999293863773346"
"177","0.9992634057998657","0.9992634057998657","0.9992634057998657"
"179","0.9992130398750305","0.9992130398750305","0.9992130398750305"
"181","0.9991198778152466","0.9991198778152466","0.9991198778152466"
"183","0.9992777705192566","0.9992777705192566","0.9992777705192566"
"185","0.9992836117744446","0.9992836117744446","0.9992836117744446"
"187","0.9992743134498596","0.9992743134498596","0.9992743134498596"
"189","0.9993025064468384","0.9993025064468384","0.9993025064468384"
"193","0.9992929697036743","0.9992929697036743","0.9992929697036743"
"195","0.9993247985839844","0.9993247985839844","0.9993247985839844"
"197","0.9992980360984802","0.9992980360984802","0.9992980360984802"
"199","0.999274730682373","0.999274730682373","0.999274730682373"
"201","0.999337911605835","0.999337911605835","0.999337911605835"
"203","0.9992000460624695","0.9992000460624695","0.9992000460624695"
"205","0.999332845211029","0.999332845211029","0.999332845211029"
"209","0.9993352293968201","0.9993352293968201","0.9993352293968201"
"211","0.9991254806518555","0.9991254806518555","0.9991254806518555"
"213","0.9992449283599854","0.9992449283599854","0.9992449283599854"
"215","0.9992798566818237","0.9992798566818237","0.9992798566818237"
"217","0.9992678761482239","0.9992678761482239","0.9992678761482239"
"219","0.999207615852356","0.999207615852356","0.999207615852356"
"221","0.9992213249206543","0.9992213249206543","0.9992213249206543"
"225","0.999234139919281","0.999234139919281","0.999234139919281"
"227","0.9991971850395203","0.9991971850395203","0.9991971850395203"
"229","0.9991343021392822","0.9991343021392822","0.9991343021392822"
"231","0.9992157816886902","0.9992157816886902","0.9992157816886902"
"233","0.9991718530654907","0.9991718530654907","0.9991718530654907"
"235","0.9992398023605347","0.9992398023605347","0.9992398023605347"
"237","0.9991966485977173","0.9991966485977173","0.9991966485977173"
"241","0.9990990161895752","0.9990990161895752","0.9990990161895752"
"243","0.9991408586502075","0.9991408586502075","0.9991408586502075"
"245","0.9991849064826965","0.9991849064826965","0.9991849064826965"
"247","0.9991073608398438","0.9991073608398438","0.9991073608398438"
"249","0.9991740584373474","0.9991740584373474","0.9991740584373474"
"251","0.9990906715393066","0.9990906715393066","0.9990906715393066"
"253","0.9991123676300049","0.9991123676300049","0.9991123676300049"
"257","0.9991413354873657","0.9991413354873657","0.9991413354873657"
"259","0.9991596341133118","0.9991596341133118","0.9991596341133118"
"261","0.9991329312324524","0.9991329312324524","0.9991329312324524"
"263","0.9990720748901367","0.9990720748901367","0.9990720748901367"
"265","0.999079704284668","0.999079704284668","0.999079704284668"
"267","0.9991906881332397","0.9991906881332397","0.9991906881332397"
"269","0.9992255568504333","0.9992255568504333","0.9992255568504333"
"273","0.9990182518959045","0.9990182518959045","0.9990182518959045"
"275","0.9989861845970154","0.9989861845970154","0.9989861845970154"
"277","0.999090313911438","0.999090313911438","0.999090313911438"
"279","0.9990370869636536","0.9990370869636536","0.9990370869636536"
"281","0.9988930225372314","0.9988930225372314","0.9988930225372314"
"283","0.9989641308784485","0.9989641308784485","0.9989641308784485"
"285","0.9989498257637024","0.9989498257637024","0.9989498257637024"
"289","0.9987925291061401","0.9987925291061401","0.9987925291061401"
"291","0.9989206790924072","0.9989206790924072","0.9989206790924072"
"293","0.9988600611686707","0.9988600611686707","0.9988600611686707"
"295","0.9988991022109985","0.9988991022109985","0.9988991022109985"
"297","0.9990289807319641","0.9990289807319641","0.9990289807319641"
"299","0.9987828135490417","0.9987828135490417","0.9987828135490417"
"301","0.9989966750144958","0.9989966750144958","0.9989966750144958"
"305","0.9988201856613159","0.9988201856613159","0.9988201856613159"
"307","0.9987015128135681","0.9987015128135681","0.9987015128135681"
"309","0.9989275932312012","0.9989275932312012","0.9989275932312012"
"311","0.9987731575965881","0.9987731575965881","0.9987731575965881"
"313","0.9988366365432739","0.9988366365432739","0.9988366365432739"
"315","0.9988983273506165","0.9988983273506165","0.9988983273506165"
"317","0.9988816380500793","0.9988816380500793","0.9988816380500793"
"321","0.9986155033111572","0.9986155033111572","0.9986155033111572"
"323","0.9986105561256409","0.9986105561256409","0.9986105561256409"
"325","0.998740553855896","0.998740553855896","0.998740553855896"
"327","0.9987828135490417","0.9987828135490417","0.9987828135490417"
"329","0.9985632300376892","0.9985632300376892","0.9985632300376892"
"331","0.998615562915802","0.998615562915802","0.998615562915802"
"333","0.9988126754760742","0.9988126754760742","0.9988126754760742"
"337","0.9986431002616882","0.9986431002616882","0.9986431002616882"
"339","0.9985056519508362","0.9985056519508362","0.9985056519508362"
"341","0.99855637550354","0.99855637550354","0.99855637550354"
"343","0.9983989000320435","0.9983989000320435","0.9983989000320435"
"345","0.9984959959983826","0.9984959959983826","0.9984959959983826"
"347","0.9988943338394165","0.9988943338394165","0.9988943338394165"
"349","0.9985730051994324","0.9985730051994324","0.9985730051994324"
"353","0.9984908699989319","0.9984908699989319","0.9984908699989319"
"355","0.9985175728797913","0.9985175728797913","0.9985175728797913"
"357","0.9984206557273865","0.9984206557273865","0.9984206557273865"
"359","0.998360276222229","0.998360276222229","0.998360276222229"
"361","0.9986218810081482","0.9986218810081482","0.9986218810081482"
"363","0.9984872937202454","0.9984872937202454","0.9984872937202454"
"365","0.9985342025756836","0.9985342025756836","0.9985342025756836"
"369","0.998343825340271","0.998343825340271","0.998343825340271"
"371","0.9981828927993774","0.9981828927993774","0.9981828927993774"
"373","0.9981712698936462","0.9981712698936462","0.9981712698936462"
"375","0.9984084963798523","0.9984084963798523","0.9984084963798523"
"377","0.9985153079032898","0.9985153079032898","0.9985153079032898"
"379","0.997940182685852","0.997940182685852","0.997940182685852"
"381","0.998431384563446","0.998431384563446","0.998431384563446"
"385","0.9982395768165588","0.9982395768165588","0.9982395768165588"
"387","0.9981169700622559","0.9981169700622559","0.9981169700622559"
"389","0.9980684518814087","0.9980684518814087","0.9980684518814087"
"391","0.9981071352958679","0.9981071352958679","0.9981071352958679"
"393","0.9980568289756775","0.9980568289756775","0.9980568289756775"
"395","0.9978059530258179","0.9978059530258179","0.9978059530258179"
"397","0.9981293082237244","0.9981293082237244","0.9981293082237244"
"401","0.9981150031089783","0.9981150031089783","0.9981150031089783"
"403","0.9979586005210876","0.9979586005210876","0.9979586005210876"
"405","0.9981160163879395","0.9981160163879395","0.9981160163879395"
"407","0.9979749321937561","0.9979749321937561","0.9979749321937561"
"409","0.9980617165565491","0.9980617165565491","0.9980617165565491"
"411","0.9976344108581543","0.9976344108581543","0.9976344108581543"
"413","0.9977971911430359","0.9977971911430359","0.9977971911430359"
"417","0.9978799223899841","0.9978799223899841","0.9978799223899841"
"419","0.997841477394104","0.997841477394104","0.997841477394104"
"421","0.9977830648422241","0.9977830648422241","0.9977830648422241"
"423","0.9976146817207336","0.9976146817207336","0.9976146817207336"
"425","0.9976444840431213","0.9976444840431213","0.9976444840431213"
"427","0.9977376461029053","0.9977376461029053","0.9977376461029053"
"429","0.9980188012123108","0.9980188012123108","0.9980188012123108"
"433","0.9975602626800537","0.9975602626800537","0.9975602626800537"
"435","0.9974989891052246","0.9974989891052246","0.9974989891052246"
"437","0.9975516200065613","0.9975516200065613","0.9975516200065613"
"439","0.9973059296607971","0.9973059296607971","0.9973059296607971"
"441","0.9975265264511108","0.9975265264511108","0.9975265264511108"
"443","0.9976968765258789","0.9976968765258789","0.9976968765258789"
"445","0.9974485039710999","0.9974485039710999","0.9974485039710999"
"449","0.9971991777420044","0.9971991777420044","0.9971991777420044"
"451","0.996980607509613","0.996980607509613","0.996980607509613"
"453","0.9974111914634705","0.9974111914634705","0.9974111914634705"
"455","0.9971688985824585","0.9971688985824585","0.9971688985824585"
"457","0.9975025653839111","0.9975025653839111","0.9975025653839111"
"459","0.9972681403160095","0.9972681403160095","0.9972681403160095"
"461","0.9972470998764038","0.9972470998764038","0.9972470998764038"
"465","0.9969516396522522","0.9969516396522522","0.9969516396522522"
"467","0.9968236684799194","0.9968236684799194","0.9968236684799194"
"469","0.997168779373169","0.997168779373169","0.997168779373169"
"471","0.9968552589416504","0.9968552589416504","0.9968552589416504"
"473","0.9970903992652893","0.9970903992652893","0.9970903992652893"
"475","0.9971697330474854","0.9971697330474854","0.9971697330474854"
"477","0.9969161152839661","0.9969161152839661","0.9969161152839661"
"481","0.9971316456794739","0.9971316456794739","0.9971316456794739"
"483","0.9969359636306763","0.9969359636306763","0.9969359636306763"
"485","0.9968701601028442","0.9968701601028442","0.9968701601028442"
"487","0.9967232942581177","0.9967232942581177","0.9967232942581177"
"489","0.9970217347145081","0.9970217347145081","0.9970217347145081"
"491","0.9967139363288879","0.9967139363288879","0.9967139363288879"
"493","0.9971035122871399","0.9971035122871399","0.9971035122871399"
"497","0.9969409108161926","0.9969409108161926","0.9969409108161926"
"499","0.9965929985046387","0.9965929985046387","0.9965929985046387"
"501","0.9962945580482483","0.9962945580482483","0.9962945580482483"
"503","0.9963243007659912","0.9963243007659912","0.9963243007659912"
"505","0.9964340329170227","0.9964340329170227","0.9964340329170227"
"507","0.9965683221817017","0.9965683221817017","0.9965683221817017"
"509","0.9966084957122803","0.9966084957122803","0.9966084957122803"
"513","0.9964413046836853","0.9964413046836853","0.9964413046836853"
"515","0.9962153434753418","0.9962153434753418","0.9962153434753418"
"517","0.9964490532875061","0.9964490532875061","0.9964490532875061"
"519","0.9960263967514038","0.9960263967514038","0.9960263967514038"
"521","0.9958476424217224","0.9958476424217224","0.9958476424217224"
"523","0.9958192110061646","0.9958192110061646","0.9958192110061646"
"525","0.9962628483772278","0.9962628483772278","0.9962628483772278"
"529","0.9961108565330505","0.9961108565330505","0.9961108565330505"
"531","0.9958951473236084","0.9958951473236084","0.9958951473236084"
"533","0.996221125125885","0.996221125125885","0.996221125125885"
"535","0.995536744594574","0.995536744594574","0.995536744594574"
"537","0.9959816336631775","0.9959816336631775","0.9959816336631775"
"539","0.9960924983024597","0.9960924983024597","0.9960924983024597"
"541","0.996343731880188","0.996343731880188","0.996343731880188"
"545","0.9960977435112","0.9960977435112","0.9960977435112"
"547","0.9954133629798889","0.9954133629798889","0.9954133629798889"
"549","0.9955043792724609","0.9955043792724609","0.9955043792724609"
"551","0.9952092170715332","0.9952092170715332","0.9952092170715332"
"553","0.9954623579978943","0.9954623579978943","0.9954623579978943"
"555","0.9952726364135742","0.9952726364135742","0.9952726364135742"
"557","0.995873749256134","0.995873749256134","0.995873749256134"
"561","0.9954837560653687","0.9954837560653687","0.9954837560653687"
"563","0.9951183795928955","0.9951183795928955","0.9951183795928955"
"565","0.9950840473175049","0.9950840473175049","0.9950840473175049"
"567","0.995048999786377","0.995048999786377","0.995048999786377"
"569","0.9953421354293823","0.9953421354293823","0.9953421354293823"
"571","0.9946699142456055","0.9946699142456055","0.9946699142456055"
"573","0.995399534702301","0.995399534702301","0.995399534702301"
"577","0.9953564405441284","0.9953564405441284","0.9953564405441284"
"579","0.994356095790863","0.994356095790863","0.994356095790863"
"581","0.9952153563499451","0.9952153563499451","0.9952153563499451"
"583","0.9944421052932739","0.9944421052932739","0.9944421052932739"
"585","0.9950047135353088","0.9950047135353088","0.9950047135353088"
"587","0.9948030114173889","0.9948030114173889","0.9948030114173889"
"589","0.9946491122245789","0.9946491122245789","0.9946491122245789"
"593","0.9944924712181091","0.9944924712181091","0.9944924712181091"
"595","0.9949252009391785","0.9949252009391785","0.9949252009391785"
"597","0.9946481585502625","0.9946481585502625","0.9946481585502625"
"599","0.9946919083595276","0.9946919083595276","0.9946919083595276"
"601","0.994452953338623","0.994452953338623","0.994452953338623"
"603","0.9939501285552979","0.9939501285552979","0.9939501285552979"
"605","0.9944198727607727","0.9944198727607727","0.9944198727607727"
"609","0.994269847869873","0.994269847869873","0.994269847869873"
"611","0.9938599467277527","0.9938599467277527","0.9938599467277527"
"613","0.9940967559814453","0.9940967559814453","0.9940967559814453"
"615","0.9934076070785522","0.9934076070785522","0.9934076070785522"
"617","0.994086742401123","0.994086742401123","0.994086742401123"
"619","0.994062602519989","0.994062602519989","0.994062602519989"
"621","0.9940623641014099","0.9940623641014099","0.9940623641014099"
"625","0.9938892722129822","0.9938892722129822","0.9938892722129822"
"627","0.9937851428985596","0.9937851428985596","0.9937851428985596"
"629","0.9936558604240417","0.9936558604240417","0.9936558604240417"
"631","0.9932112097740173","0.9932112097740173","0.9932112097740173"
"633","0.9937779903411865","0.9937779903411865","0.9937779903411865"
"635","0.9931262135505676","0.9931262135505676","0.9931262135505676"
"637","0.9938691258430481","0.9938691258430481","0.9938691258430481"
"641","0.9939082860946655","0.9939082860946655","0.9939082860946655"
"643","0.9933565855026245","0.9933565855026245","0.9933565855026245"
"645","0.9930511116981506","0.9930511116981506","0.9930511116981506"
"647","0.9924220442771912","0.9924220442771912","0.9924220442771912"
"649","0.9936556816101074","0.9936556816101074","0.9936556816101074"
"651","0.9924482107162476","0.9924482107162476","0.9924482107162476"
"653","0.9933203458786011","0.9933203458786011","0.9933203458786011"
"657","0.9930845499038696","0.9930845499038696","0.9930845499038696"
"659","0.9926608204841614","0.9926608204841614","0.9926608204841614"
"661","0.9928467869758606","0.9928467869758606","0.9928467869758606"
"663","0.9926959872245789","0.9926959872245789","0.9926959872245789"
"665","0.9929015636444092","0.9929015636444092","0.9929015636444092"
"667","0.9926179051399231","0.9926179051399231","0.9926179051399231"
"669","0.9922804236412048","0.9922804236412048","0.9922804236412048"
"673","0.9924350380897522","0.9924350380897522","0.9924350380897522"
"675","0.9924358129501343","0.9924358129501343","0.9924358129501343"
"677","0.9928340911865234","0.9928340911865234","0.9928340911865234"
"679","0.9915065765380859","0.9915065765380859","0.9915065765380859"
"681","0.992665708065033","0.992665708065033","0.992665708065033"
"683","0.991595447063446","0.991595447063446","0.991595447063446"
"685","0.9919236302375793","0.9919236302375793","0.9919236302375793"
"689","0.991523027420044","0.991523027420044","0.991523027420044"
"691","0.9916414022445679","0.9916414022445679","0.9916414022445679"
"693","0.9919742345809937","0.9919742345809937","0.9919742345809937"
"695","0.9923333525657654","0.9923333525657654","0.9923333525657654"
"697","0.9917606711387634","0.9917606711387634","0.9917606711387634"
"699","0.9911972284317017","0.9911972284317017","0.9911972284317017"
"701","0.9920364618301392","0.9920364618301392","0.9920364618301392"
"705","0.99214106798172","0.99214106798172","0.99214106798172"
"707","0.9909413456916809","0.9909413456916809","0.9909413456916809"
"709","0.991161584854126","0.991161584854126","0.991161584854126"
"711","0.9911096692085266","0.9911096692085266","0.9911096692085266"
"713","0.9911166429519653","0.9911166429519653","0.9911166429519653"
"715","0.9913260340690613","0.9913260340690613","0.9913260340690613"
"717","0.9908131957054138","0.9908131957054138","0.9908131957054138"
"721","0.9907675385475159","0.9907675385475159","0.9907675385475159"
"723","0.9905971884727478","0.9905971884727478","0.9905971884727478"
"725","0.9911182522773743","0.9911182522773743","0.9911182522773743"
"727","0.9905442595481873","0.9905442595481873","0.9905442595481873"
"729","0.9914752840995789","0.9914752840995789","0.9914752840995789"
"731","0.9906444549560547","0.9906444549560547","0.9906444549560547"
"733","0.9905627369880676","0.9905627369880676","0.9905627369880676"
"737","0.9905520677566528","0.9905520677566528","0.9905520677566528"
"739","0.989702582359314","0.989702582359314","0.989702582359314"
"741","0.9903629422187805","0.9903629422187805","0.9903629422187805"
"743","0.9900427460670471","0.9900427460670471","0.9900427460670471"
"745","0.9909504055976868","0.9909504055976868","0.9909504055976868"
"747","0.989820122718811","0.989820122718811","0.989820122718811"
"749","0.9891793727874756","0.9891793727874756","0.9891793727874756"
"753","0.9897213578224182","0.9897213578224182","0.9897213578224182"
"755","0.9893617630004883","0.9893617630004883","0.9893617630004883"
"757","0.9899229407310486","0.9899229407310486","0.9899229407310486"
"759","0.9897276163101196","0.9897276163101196","0.9897276163101196"
"761","0.9899227619171143","0.9899227619171143","0.9899227619171143"
"763","0.9894111156463623","0.9894111156463623","0.9894111156463623"
"765","0.9891636967658997","0.9891636967658997","0.9891636967658997"
"769","0.989055871963501","0.989055871963501","0.989055871963501"
"771","0.9890679717063904","0.9890679717063904","0.9890679717063904"
"773","0.9893288612365723","0.9893288612365723","0.9893288612365723"
"775","0.9887585639953613","0.9887585639953613","0.9887585639953613"
"777","0.9896970987319946","0.9896970987319946","0.9896970987319946"
"779","0.9880845546722412","0.9880845546722412","0.9880845546722412"
"781","0.9894804954528809","0.9894804954528809","0.9894804954528809"
"785","0.9890572428703308","0.9890572428703308","0.9890572428703308"
"787","0.9878726601600647","0.9878726601600647","0.9878726601600647"
"789","0.989239513874054","0.989239513874054","0.989239513874054"
"791","0.9881608486175537","0.9881608486175537","0.9881608486175537"
"793","0.9882405996322632","0.9882405996322632","0.9882405996322632"
"795","0.9879747033119202","0.9879747033119202","0.9879747033119202"
"797","0.9886622428894043","0.9886622428894043","0.9886622428894043"
"801","0.9875574111938477","0.9875574111938477","0.9875574111938477"
"803","0.9871755838394165","0.9871755838394165","0.9871755838394165"
"805","0.9876977205276489","0.9876977205276489","0.9876977205276489"
"807","0.9864353537559509","0.9864353537559509","0.9864353537559509"
"809","0.9879695773124695","0.9879695773124695","0.9879695773124695"
"811","0.987477719783783","0.987477719783783","0.987477719783783"
"813","0.9879860281944275","0.9879860281944275","0.9879860281944275"
"817","0.9877246022224426","0.9877246022224426","0.9877246022224426"
"819","0.9862565994262695","0.9862565994262695","0.9862565994262695"
"821","0.9869997501373291","0.9869997501373291","0.9869997501373291"
"823","0.9868839979171753","0.9868839979171753","0.9868839979171753"
"825","0.9870664477348328","0.9870664477348328","0.9870664477348328"
"827","0.9861657619476318","0.9861657619476318","0.9861657619476318"
"829","0.9875228404998779","0.9875228404998779","0.9875228404998779"
"833","0.9869091510772705","0.9869091510772705","0.9869091510772705"
"835","0.9860475659370422","0.9860475659370422","0.9860475659370422"
"837","0.9869938492774963","0.9869938492774963","0.9869938492774963"
"839","0.9870604872703552","0.9870604872703552","0.9870604872703552"
"841","0.9868453741073608","0.9868453741073608","0.9868453741073608"
"843","0.9865512847900391","0.9865512847900391","0.9865512847900391"
"845","0.9865709543228149","0.9865709543228149","0.9865709543228149"
"849","0.986100435256958","0.986100435256958","0.986100435256958"
"851","0.9858078360557556","0.9858078360557556","0.9858078360557556"
"853","0.9856343865394592","0.9856343865394592","0.9856343865394592"
"855","0.9859488606452942","0.9859488606452942","0.9859488606452942"
"857","0.9871641397476196","0.9871641397476196","0.9871641397476196"
"859","0.9866208434104919","0.9866208434104919","0.9866208434104919"
"861","0.985805869102478","0.985805869102478","0.985805869102478"
"865","0.9852712750434875","0.9852712750434875","0.9852712750434875"
"867","0.986121654510498","0.986121654510498","0.986121654510498"
"869","0.9853443503379822","0.9853443503379822","0.9853443503379822"
"871","0.9844043850898743","0.9844043850898743","0.9844043850898743"
"873","0.9856534600257874","0.9856534600257874","0.9856534600257874"
"875","0.9850995540618896","0.9850995540618896","0.9850995540618896"
"877","0.9849421381950378","0.9849421381950378","0.9849421381950378"
"881","0.983672559261322","0.983672559261322","0.983672559261322"
"883","0.9838483929634094","0.9838483929634094","0.9838483929634094"
"885","0.9846328496932983","0.9846328496932983","0.9846328496932983"
"887","0.9845595955848694","0.9845595955848694","0.9845595955848694"
"889","0.9845165610313416","0.9845165610313416","0.9845165610313416"
"891","0.9840768575668335","0.9840768575668335","0.9840768575668335"
"893","0.9847445487976074","0.9847445487976074","0.9847445487976074"
"897","0.9828512072563171","0.9828512072563171","0.9828512072563171"
"899","0.9832747578620911","0.9832747578620911","0.9832747578620911"
"901","0.9833385348320007","0.9833385348320007","0.9833385348320007"
"903","0.983322024345398","0.983322024345398","0.983322024345398"
"905","0.9836784601211548","0.9836784601211548","0.9836784601211548"
"907","0.982869565486908","0.982869565486908","0.982869565486908"
"909","0.9840684533119202","0.9840684533119202","0.9840684533119202"
"913","0.9845560789108276","0.9845560789108276","0.9845560789108276"
"915","0.9823936820030212","0.9823936820030212","0.9823936820030212"
"917","0.982313334941864","0.982313334941864","0.982313334941864"
"919","0.9819612503051758","0.9819612503051758","0.9819612503051758"
"921","0.9833500981330872","0.9833500981330872","0.9833500981330872"
"923","0.9829646944999695","0.9829646944999695","0.9829646944999695"
"925","0.9828463792800903","0.9828463792800903","0.9828463792800903"
"929","0.9836512207984924","0.9836512207984924","0.9836512207984924"
"931","0.9818932414054871","0.9818932414054871","0.9818932414054871"
"933","0.9821262359619141","0.9821262359619141","0.9821262359619141"
"935","0.9814492464065552","0.9814492464065552","0.9814492464065552"
"937","0.9831498861312866","0.9831498861312866","0.9831498861312866"
"939","0.9822484850883484","0.9822484850883484","0.9822484850883484"
"941","0.9819451570510864","0.9819451570510864","0.9819451570510864"
"945","0.9824760556221008","0.9824760556221008","0.9824760556221008"
"947","0.9814437031745911","0.9814437031745911","0.9814437031745911"
"949","0.9814507365226746","0.9814507365226746","0.9814507365226746"
"951","0.9793697595596313","0.9793697595596313","0.9793697595596313"
"953","0.9814979434013367","0.9814979434013367","0.9814979434013367"
"955","0.9812300205230713","0.9812300205230713","0.9812300205230713"
"957","0.9807621836662292","0.9807621836662292","0.9807621836662292"
"961","0.9826849699020386","0.9826849699020386","0.9826849699020386"
"963","0.9812900424003601","0.9812900424003601","0.9812900424003601"
"965","0.981296718120575","0.981296718120575","0.981296718120575"
"967","0.9802988767623901","0.9802988767623901","0.9802988767623901"
"969","0.9810075759887695","0.9810075759887695","0.9810075759887695"
"971","0.9811415076255798","0.9811415076255798","0.9811415076255798"
"973","0.9807569980621338","0.9807569980621338","0.9807569980621338"
"977","0.9794782400131226","0.9794782400131226","0.9794782400131226"
"979","0.9798262119293213","0.9798262119293213","0.9798262119293213"
"981","0.9796780347824097","0.9796780347824097","0.9796780347824097"
"983","0.9792804718017578","0.9792804718017578","0.9792804718017578"
"985","0.9804524183273315","0.9804524183273315","0.9804524183273315"
"987","0.9789683818817139","0.9789683818817139","0.9789683818817139"
"989","0.9797006845474243","0.9797006845474243","0.9797006845474243"
"993","0.9787400960922241","0.9787400960922241","0.9787400960922241"
"995","0.9790809154510498","0.9790809154510498","0.9790809154510498"
"997","0.9787421226501465","0.9787421226501465","0.9787421226501465"
"999","0.9781336188316345","0.9781336188316345","0.9781336188316345"
"1001","0.9783068299293518","0.9783068299293518","0.9783068299293518"
"1003","0.9784926772117615","0.9784926772117615","0.9784926772117615"
"1005","0.9784589409828186","0.9784589409828186","0.9784589409828186"
"1009","0.978538453578949","0.978538453578949","0.978538453578949"
"1011","0.9783898591995239","0.9783898591995239","0.9783898591995239"
"1013","0.9787225127220154","0.9787225127220154","0.9787225127220154"
"1015","0.9777195453643799","0.9777195453643799","0.9777195453643799"
"1017","0.9788855314254761","0.9788855314254761","0.9788855314254761"
"1019","0.977574348449707","0.977574348449707","0.977574348449707"
"1021","0.977755069732666","0.977755069732666","0.977755069732666"
"1025","0.9779211282730103","0.9779211282730103","0.9779211282730103"
"1027","0.9768060445785522","0.9768060445785522","0.9768060445785522"
"1029","0.978592574596405","0.978592574596405","0.978592574596405"
"1031","0.976308286190033","0.976308286190033","0.976308286190033"
