"Step","confused-sky-1003 - std_entropy_1","confused-sky-1003 - std_entropy_1__MIN","confused-sky-1003 - std_entropy_1__MAX"
"323","0.0023370312992483377","0.0023370312992483377","0.0023370312992483377"
"325","0.0024574859999120235","0.0024574859999120235","0.0024574859999120235"
"327","0.0016949401469901204","0.0016949401469901204","0.0016949401469901204"
"329","0.0022730110213160515","0.0022730110213160515","0.0022730110213160515"
"331","0.0019030163530260324","0.0019030163530260324","0.0019030163530260324"
"333","0.0017770756967365742","0.0017770756967365742","0.0017770756967365742"
"337","0.002170385792851448","0.002170385792851448","0.002170385792851448"
"339","0.0024286701809614897","0.0024286701809614897","0.0024286701809614897"
"341","0.0024653193540871143","0.0024653193540871143","0.0024653193540871143"
"343","0.002220120979472995","0.002220120979472995","0.002220120979472995"
"345","0.0025321703869849443","0.0025321703869849443","0.0025321703869849443"
"347","0.0015342830447480083","0.0015342830447480083","0.0015342830447480083"
"349","0.00212423806078732","0.00212423806078732","0.00212423806078732"
"353","0.002165339421480894","0.002165339421480894","0.002165339421480894"
"355","0.002244332805275917","0.002244332805275917","0.002244332805275917"
"357","0.0024382183328270912","0.0024382183328270912","0.0024382183328270912"
"359","0.0026567885652184486","0.0026567885652184486","0.0026567885652184486"
"361","0.0021175723522901535","0.0021175723522901535","0.0021175723522901535"
"363","0.0021172829438000917","0.0021172829438000917","0.0021172829438000917"
"365","0.0018279601354151964","0.0018279601354151964","0.0018279601354151964"
"369","0.0021510543301701546","0.0021510543301701546","0.0021510543301701546"
"371","0.0027061125729233027","0.0027061125729233027","0.0027061125729233027"
"373","0.0021824482828378677","0.0021824482828378677","0.0021824482828378677"
"375","0.0022571466397494078","0.0022571466397494078","0.0022571466397494078"
"377","0.0021709308493882418","0.0021709308493882418","0.0021709308493882418"
"379","0.00264575588516891","0.00264575588516891","0.00264575588516891"
"381","0.002204172546043992","0.002204172546043992","0.002204172546043992"
"385","0.0024846293963491917","0.0024846293963491917","0.0024846293963491917"
"387","0.002341190120205283","0.002341190120205283","0.002341190120205283"
"389","0.002583572408184409","0.002583572408184409","0.002583572408184409"
"391","0.002517406130209565","0.002517406130209565","0.002517406130209565"
"393","0.002726739039644599","0.002726739039644599","0.002726739039644599"
"395","0.003000665456056595","0.003000665456056595","0.003000665456056595"
"397","0.002037815051153302","0.002037815051153302","0.002037815051153302"
"401","0.002172299427911639","0.002172299427911639","0.002172299427911639"
"403","0.0027154225390404463","0.0027154225390404463","0.0027154225390404463"
"405","0.002435059519484639","0.002435059519484639","0.002435059519484639"
"407","0.002501749200746417","0.002501749200746417","0.002501749200746417"
"409","0.0022574891336262226","0.0022574891336262226","0.0022574891336262226"
"411","0.0028048562817275524","0.0028048562817275524","0.0028048562817275524"
"413","0.0023342063650488853","0.0023342063650488853","0.0023342063650488853"
"417","0.002866799710318446","0.002866799710318446","0.002866799710318446"
"419","0.002784398617222905","0.002784398617222905","0.002784398617222905"
"421","0.0029217288829386234","0.0029217288829386234","0.0029217288829386234"
"423","0.0029102370608597994","0.0029102370608597994","0.0029102370608597994"
"425","0.0029341052286326885","0.0029341052286326885","0.0029341052286326885"
"427","0.002895794343203306","0.002895794343203306","0.002895794343203306"
"429","0.0023611222859472036","0.0023611222859472036","0.0023611222859472036"
"433","0.0026637339033186436","0.0026637339033186436","0.0026637339033186436"
"435","0.0033344824332743883","0.0033344824332743883","0.0033344824332743883"
"437","0.003052223240956664","0.003052223240956664","0.003052223240956664"
"439","0.003207242814823985","0.003207242814823985","0.003207242814823985"
"441","0.0032777285668998957","0.0032777285668998957","0.0032777285668998957"
"443","0.002925641369074583","0.002925641369074583","0.002925641369074583"
"445","0.002921690931543708","0.002921690931543708","0.002921690931543708"
"449","0.003141291905194521","0.003141291905194521","0.003141291905194521"
"451","0.003745158202946186","0.003745158202946186","0.003745158202946186"
"453","0.003094005398452282","0.003094005398452282","0.003094005398452282"
"455","0.0035706430207937956","0.0035706430207937956","0.0035706430207937956"
"457","0.002866159426048398","0.002866159426048398","0.002866159426048398"
"459","0.0030471691861748695","0.0030471691861748695","0.0030471691861748695"
"461","0.0030764956027269363","0.0030764956027269363","0.0030764956027269363"
"465","0.0033252425491809845","0.0033252425491809845","0.0033252425491809845"
"467","0.003517421893775463","0.003517421893775463","0.003517421893775463"
"469","0.003383253701031208","0.003383253701031208","0.003383253701031208"
"471","0.0034737112000584602","0.0034737112000584602","0.0034737112000584602"
"473","0.0031451017130166292","0.0031451017130166292","0.0031451017130166292"
"475","0.003427405608817935","0.003427405608817935","0.003427405608817935"
"477","0.0033691583666950464","0.0033691583666950464","0.0033691583666950464"
"481","0.0029644982423633337","0.0029644982423633337","0.0029644982423633337"
"483","0.003726597875356674","0.003726597875356674","0.003726597875356674"
"485","0.003128985408693552","0.003128985408693552","0.003128985408693552"
"487","0.0034868870861828327","0.0034868870861828327","0.0034868870861828327"
"489","0.003221134189516306","0.003221134189516306","0.003221134189516306"
"491","0.0032987382728606462","0.0032987382728606462","0.0032987382728606462"
"493","0.002722651930525899","0.002722651930525899","0.002722651930525899"
"497","0.003528130939230323","0.003528130939230323","0.003528130939230323"
"499","0.003594164503738284","0.003594164503738284","0.003594164503738284"
"501","0.003905692370608449","0.003905692370608449","0.003905692370608449"
"503","0.0036922649014741182","0.0036922649014741182","0.0036922649014741182"
"505","0.004087002482265234","0.004087002482265234","0.004087002482265234"
"507","0.003878321498632431","0.003878321498632431","0.003878321498632431"
"509","0.003364651696756482","0.003364651696756482","0.003364651696756482"
"513","0.0038994562346488237","0.0038994562346488237","0.0038994562346488237"
"515","0.003646253840997815","0.003646253840997815","0.003646253840997815"
"517","0.0035823313519358635","0.0035823313519358635","0.0035823313519358635"
"519","0.004570730961859226","0.004570730961859226","0.004570730961859226"
"521","0.004951250273734331","0.004951250273734331","0.004951250273734331"
"523","0.004167902283370495","0.004167902283370495","0.004167902283370495"
"525","0.0036988663487136364","0.0036988663487136364","0.0036988663487136364"
"529","0.003990999422967434","0.003990999422967434","0.003990999422967434"
"531","0.004293016158044338","0.004293016158044338","0.004293016158044338"
"533","0.004072315990924835","0.004072315990924835","0.004072315990924835"
"535","0.004789591301232576","0.004789591301232576","0.004789591301232576"
"537","0.0038373933639377356","0.0038373933639377356","0.0038373933639377356"
"539","0.003789145266637206","0.003789145266637206","0.003789145266637206"
"541","0.003594478592276573","0.003594478592276573","0.003594478592276573"
"545","0.003885881043970585","0.003885881043970585","0.003885881043970585"
"547","0.004690068308264017","0.004690068308264017","0.004690068308264017"
"549","0.004458888899534941","0.004458888899534941","0.004458888899534941"
"551","0.004899110645055771","0.004899110645055771","0.004899110645055771"
"553","0.004317671526223421","0.004317671526223421","0.004317671526223421"
"555","0.004652149509638548","0.004652149509638548","0.004652149509638548"
"557","0.0038192446809262037","0.0038192446809262037","0.0038192446809262037"
"561","0.004610402509570122","0.004610402509570122","0.004610402509570122"
"563","0.005559109151363373","0.005559109151363373","0.005559109151363373"
"565","0.004789958707988262","0.004789958707988262","0.004789958707988262"
"567","0.005074888002127409","0.005074888002127409","0.005074888002127409"
"569","0.004635513294488192","0.004635513294488192","0.004635513294488192"
"571","0.004764778073877096","0.004764778073877096","0.004764778073877096"
"573","0.004322057589888573","0.004322057589888573","0.004322057589888573"
"577","0.00464702770113945","0.00464702770113945","0.00464702770113945"
"579","0.005516137462109327","0.005516137462109327","0.005516137462109327"
"581","0.004757293965667486","0.004757293965667486","0.004757293965667486"
"583","0.005047154147177935","0.005047154147177935","0.005047154147177935"
"585","0.004619757644832134","0.004619757644832134","0.004619757644832134"
"587","0.004649832379072905","0.004649832379072905","0.004649832379072905"
"589","0.00483344541862607","0.00483344541862607","0.00483344541862607"
"593","0.005083379335701466","0.005083379335701466","0.005083379335701466"
"595","0.004710797686129808","0.004710797686129808","0.004710797686129808"
"597","0.004877044819295406","0.004877044819295406","0.004877044819295406"
"599","0.004897406790405512","0.004897406790405512","0.004897406790405512"
"601","0.005531886126846075","0.005531886126846075","0.005531886126846075"
"603","0.004889743402600288","0.004889743402600288","0.004889743402600288"
"605","0.005046525038778782","0.005046525038778782","0.005046525038778782"
"609","0.00529524078592658","0.00529524078592658","0.00529524078592658"
"611","0.005827280227094889","0.005827280227094889","0.005827280227094889"
"613","0.005032500252127647","0.005032500252127647","0.005032500252127647"
"615","0.005892032291740179","0.005892032291740179","0.005892032291740179"
"617","0.005068647675216198","0.005068647675216198","0.005068647675216198"
"619","0.005162674468010664","0.005162674468010664","0.005162674468010664"
"621","0.005363050848245621","0.005363050848245621","0.005363050848245621"
"625","0.005475504789501429","0.005475504789501429","0.005475504789501429"
"627","0.006079485639929771","0.006079485639929771","0.006079485639929771"
"629","0.005181731656193733","0.005181731656193733","0.005181731656193733"
"631","0.006270808633416891","0.006270808633416891","0.006270808633416891"
"633","0.005393537692725658","0.005393537692725658","0.005393537692725658"
"635","0.005406462587416172","0.005406462587416172","0.005406462587416172"
"637","0.0050201029516756535","0.0050201029516756535","0.0050201029516756535"
"641","0.005377649329602718","0.005377649329602718","0.005377649329602718"
"643","0.005646838806569576","0.005646838806569576","0.005646838806569576"
"645","0.006140788551419973","0.006140788551419973","0.006140788551419973"
"647","0.006262441165745258","0.006262441165745258","0.006262441165745258"
"649","0.005319338757544756","0.005319338757544756","0.005319338757544756"
"651","0.006120438687503338","0.006120438687503338","0.006120438687503338"
"653","0.005180185195058584","0.005180185195058584","0.005180185195058584"
"657","0.0063019925728440285","0.0063019925728440285","0.0063019925728440285"
"659","0.00627289479598403","0.00627289479598403","0.00627289479598403"
"661","0.0059857177548110485","0.0059857177548110485","0.0059857177548110485"
"663","0.006374319549649954","0.006374319549649954","0.006374319549649954"
"665","0.006104286294430494","0.006104286294430494","0.006104286294430494"
"667","0.006378720514476299","0.006378720514476299","0.006378720514476299"
"669","0.00632198341190815","0.00632198341190815","0.00632198341190815"
"673","0.0061474088579416275","0.0061474088579416275","0.0061474088579416275"
"675","0.0062026274390518665","0.0062026274390518665","0.0062026274390518665"
"677","0.005676323547959328","0.005676323547959328","0.005676323547959328"
"679","0.0070781102403998375","0.0070781102403998375","0.0070781102403998375"
"681","0.005882645957171917","0.005882645957171917","0.005882645957171917"
"683","0.006386204622685909","0.006386204622685909","0.006386204622685909"
"685","0.006137025076895952","0.006137025076895952","0.006137025076895952"
"689","0.007332826964557171","0.007332826964557171","0.007332826964557171"
"691","0.007215270772576332","0.007215270772576332","0.007215270772576332"
"693","0.006616226863116026","0.006616226863116026","0.006616226863116026"
"695","0.005925838835537434","0.005925838835537434","0.005925838835537434"
"697","0.006889300420880318","0.006889300420880318","0.006889300420880318"
"699","0.007377449423074722","0.007377449423074722","0.007377449423074722"
"701","0.005696283187717199","0.005696283187717199","0.005696283187717199"
"705","0.006211401894688606","0.006211401894688606","0.006211401894688606"
"707","0.006857795640826225","0.006857795640826225","0.006857795640826225"
"709","0.007100837770849466","0.007100837770849466","0.007100837770849466"
"711","0.006537284702062607","0.006537284702062607","0.006537284702062607"
"713","0.007411846425384283","0.007411846425384283","0.007411846425384283"
"715","0.006502033676952124","0.006502033676952124","0.006502033676952124"
"717","0.006694077048450708","0.006694077048450708","0.006694077048450708"
"721","0.007810267619788647","0.007810267619788647","0.007810267619788647"
"723","0.008560719899833202","0.008560719899833202","0.008560719899833202"
"725","0.007441243622452021","0.007441243622452021","0.007441243622452021"
"727","0.007370415143668652","0.007370415143668652","0.007370415143668652"
"729","0.006395363248884678","0.006395363248884678","0.006395363248884678"
"731","0.0068091233260929585","0.0068091233260929585","0.0068091233260929585"
"733","0.007070945575833321","0.007070945575833321","0.007070945575833321"
"737","0.007504419423639774","0.007504419423639774","0.007504419423639774"
"739","0.007518263068050146","0.007518263068050146","0.007518263068050146"
"741","0.0076858289539813995","0.0076858289539813995","0.0076858289539813995"
"743","0.00847494788467884","0.00847494788467884","0.00847494788467884"
"745","0.007181273307651281","0.007181273307651281","0.007181273307651281"
"747","0.007367319893091917","0.007367319893091917","0.007367319893091917"
"749","0.00760922534391284","0.00760922534391284","0.00760922534391284"
"753","0.008302534930408001","0.008302534930408001","0.008302534930408001"
"755","0.008350328542292118","0.008350328542292118","0.008350328542292118"
"757","0.007328135892748833","0.007328135892748833","0.007328135892748833"
"759","0.007370206527411938","0.007370206527411938","0.007370206527411938"
"761","0.007625292520970106","0.007625292520970106","0.007625292520970106"
"763","0.00838716421276331","0.00838716421276331","0.00838716421276331"
"765","0.008696853183209896","0.008696853183209896","0.008696853183209896"
"769","0.00846428144723177","0.00846428144723177","0.00846428144723177"
"771","0.008698276244103909","0.008698276244103909","0.008698276244103909"
"773","0.00814912561327219","0.00814912561327219","0.00814912561327219"
"775","0.008508744649589062","0.008508744649589062","0.008508744649589062"
"777","0.007674723863601685","0.007674723863601685","0.007674723863601685"
"779","0.009041843935847282","0.009041843935847282","0.009041843935847282"
"781","0.007964705117046833","0.007964705117046833","0.007964705117046833"
"785","0.00806075893342495","0.00806075893342495","0.00806075893342495"
"787","0.008939286693930626","0.008939286693930626","0.008939286693930626"
"789","0.007380389608442783","0.007380389608442783","0.007380389608442783"
"791","0.007897439412772655","0.007897439412772655","0.007897439412772655"
"793","0.00905283261090517","0.00905283261090517","0.00905283261090517"
"795","0.00808841735124588","0.00808841735124588","0.00808841735124588"
"797","0.0073203737847507","0.0073203737847507","0.0073203737847507"
"801","0.009118882939219475","0.009118882939219475","0.009118882939219475"
"803","0.009739680215716362","0.009739680215716362","0.009739680215716362"
"805","0.009220750071108341","0.009220750071108341","0.009220750071108341"
"807","0.009682988747954369","0.009682988747954369","0.009682988747954369"
"809","0.008988481014966965","0.008988481014966965","0.008988481014966965"
"811","0.0086141899228096","0.0086141899228096","0.0086141899228096"
"813","0.0074960943311452866","0.0074960943311452866","0.0074960943311452866"
"817","0.00906890258193016","0.00906890258193016","0.00906890258193016"
"819","0.01000024750828743","0.01000024750828743","0.01000024750828743"
"821","0.009626295417547226","0.009626295417547226","0.009626295417547226"
"823","0.009919039905071259","0.009919039905071259","0.009919039905071259"
"825","0.008627754636108875","0.008627754636108875","0.008627754636108875"
"827","0.009303891099989414","0.009303891099989414","0.009303891099989414"
"829","0.008548458106815815","0.008548458106815815","0.008548458106815815"
"833","0.009936574846506119","0.009936574846506119","0.009936574846506119"
"835","0.010529645718634129","0.010529645718634129","0.010529645718634129"
"837","0.00907550286501646","0.00907550286501646","0.00907550286501646"
"839","0.008444823324680328","0.008444823324680328","0.008444823324680328"
"841","0.00921060424298048","0.00921060424298048","0.00921060424298048"
"843","0.008776753209531307","0.008776753209531307","0.008776753209531307"
"845","0.00908718816936016","0.00908718816936016","0.00908718816936016"
"849","0.009670721367001534","0.009670721367001534","0.009670721367001534"
"851","0.009729576297104359","0.009729576297104359","0.009729576297104359"
"853","0.009526407346129417","0.009526407346129417","0.009526407346129417"
"855","0.00983031652867794","0.00983031652867794","0.00983031652867794"
"857","0.00940709374845028","0.00940709374845028","0.00940709374845028"
"859","0.009096803143620491","0.009096803143620491","0.009096803143620491"
"861","0.009730593301355839","0.009730593301355839","0.009730593301355839"
"865","0.010958150960505009","0.010958150960505009","0.010958150960505009"
"867","0.010114499367773533","0.010114499367773533","0.010114499367773533"
"869","0.010613574646413326","0.010613574646413326","0.010613574646413326"
"871","0.010273928754031658","0.010273928754031658","0.010273928754031658"
"873","0.009793391451239586","0.009793391451239586","0.009793391451239586"
"875","0.01031176932156086","0.01031176932156086","0.01031176932156086"
"877","0.009724834002554417","0.009724834002554417","0.009724834002554417"
"881","0.012536775320768356","0.012536775320768356","0.012536775320768356"
"883","0.010808335617184639","0.010808335617184639","0.010808335617184639"
"885","0.010519581846892834","0.010519581846892834","0.010519581846892834"
"887","0.010011846199631691","0.010011846199631691","0.010011846199631691"
"889","0.01077744085341692","0.01077744085341692","0.01077744085341692"
"891","0.010930327698588371","0.010930327698588371","0.010930327698588371"
"893","0.010199055075645447","0.010199055075645447","0.010199055075645447"
"897","0.01260316651314497","0.01260316651314497","0.01260316651314497"
"899","0.012572097592055798","0.012572097592055798","0.012572097592055798"
"901","0.012017743661999702","0.012017743661999702","0.012017743661999702"
"903","0.01041263435035944","0.01041263435035944","0.01041263435035944"
"905","0.011093225330114365","0.011093225330114365","0.011093225330114365"
"907","0.01122608594596386","0.01122608594596386","0.01122608594596386"
"909","0.010134786367416382","0.010134786367416382","0.010134786367416382"
"913","0.010428063571453094","0.010428063571453094","0.010428063571453094"
"915","0.011362234130501747","0.011362234130501747","0.011362234130501747"
"917","0.01117743831127882","0.01117743831127882","0.01117743831127882"
"919","0.011379534378647804","0.011379534378647804","0.011379534378647804"
"921","0.010794265195727348","0.010794265195727348","0.010794265195727348"
"923","0.011572636663913727","0.011572636663913727","0.011572636663913727"
"925","0.010518359951674938","0.010518359951674938","0.010518359951674938"
"929","0.01113993301987648","0.01113993301987648","0.01113993301987648"
"931","0.012906339950859547","0.012906339950859547","0.012906339950859547"
"933","0.011970829218626022","0.011970829218626022","0.011970829218626022"
"935","0.012823023833334446","0.012823023833334446","0.012823023833334446"
"937","0.010847198776900768","0.010847198776900768","0.010847198776900768"
"939","0.010644261725246906","0.010644261725246906","0.010644261725246906"
"941","0.0118417888879776","0.0118417888879776","0.0118417888879776"
"945","0.011354942806065083","0.011354942806065083","0.011354942806065083"
"947","0.012053314596414566","0.012053314596414566","0.012053314596414566"
"949","0.01302513387054205","0.01302513387054205","0.01302513387054205"
"951","0.013242868706583977","0.013242868706583977","0.013242868706583977"
"953","0.011653329245746136","0.011653329245746136","0.011653329245746136"
"955","0.01172180287539959","0.01172180287539959","0.01172180287539959"
"957","0.012889445759356022","0.012889445759356022","0.012889445759356022"
"961","0.011725636199116707","0.011725636199116707","0.011725636199116707"
"963","0.012152276001870632","0.012152276001870632","0.012152276001870632"
"965","0.011701615527272224","0.011701615527272224","0.011701615527272224"
"967","0.01239518728107214","0.01239518728107214","0.01239518728107214"
"969","0.01187903992831707","0.01187903992831707","0.01187903992831707"
"971","0.012070244178175926","0.012070244178175926","0.012070244178175926"
"973","0.013067326508462429","0.013067326508462429","0.013067326508462429"
"977","0.013364488258957863","0.013364488258957863","0.013364488258957863"
"979","0.012769356369972229","0.012769356369972229","0.012769356369972229"
"981","0.012837229296565056","0.012837229296565056","0.012837229296565056"
