"Step","revived-sweep-243 - std_entropy_1","revived-sweep-243 - std_entropy_1__MIN","revived-sweep-243 - std_entropy_1__MAX"
"410","0.14907123148441315","0.14907123148441315","0.14907123148441315"
"412","0.15804454684257507","0.15804454684257507","0.15804454684257507"
"414","0.15703757107257843","0.15703757107257843","0.15703757107257843"
"416","0.14381711184978485","0.14381711184978485","0.14381711184978485"
"418","0.15572184324264526","0.15572184324264526","0.15572184324264526"
"420","0.14002633094787598","0.14002633094787598","0.14002633094787598"
"422","0.14929084479808807","0.14929084479808807","0.14929084479808807"
"424","0.15157191455364227","0.15157191455364227","0.15157191455364227"
"426","0.1479688137769699","0.1479688137769699","0.1479688137769699"
"428","0.1565164029598236","0.1565164029598236","0.1565164029598236"
"430","0.14789165556430817","0.14789165556430817","0.14789165556430817"
"432","0.1439591497182846","0.1439591497182846","0.1439591497182846"
"434","0.14182470738887787","0.14182470738887787","0.14182470738887787"
"436","0.15115948021411896","0.15115948021411896","0.15115948021411896"
"438","0.14228878915309906","0.14228878915309906","0.14228878915309906"
"440","0.14619849622249603","0.14619849622249603","0.14619849622249603"
"442","0.15655289590358734","0.15655289590358734","0.15655289590358734"
"444","0.14275719225406647","0.14275719225406647","0.14275719225406647"
"446","0.15067288279533386","0.15067288279533386","0.15067288279533386"
"448","0.14686812460422516","0.14686812460422516","0.14686812460422516"
"450","0.16773183643817902","0.16773183643817902","0.16773183643817902"
"453","0.1519216001033783","0.1519216001033783","0.1519216001033783"
"455","0.14913128316402435","0.14913128316402435","0.14913128316402435"
"457","0.14821428060531616","0.14821428060531616","0.14821428060531616"
"459","0.1452832669019699","0.1452832669019699","0.1452832669019699"
"461","0.1495230495929718","0.1495230495929718","0.1495230495929718"
"463","0.15427710115909576","0.15427710115909576","0.15427710115909576"
"465","0.15236413478851318","0.15236413478851318","0.15236413478851318"
"467","0.14169982075691223","0.14169982075691223","0.14169982075691223"
"469","0.16846123337745667","0.16846123337745667","0.16846123337745667"
"471","0.1448865532875061","0.1448865532875061","0.1448865532875061"
"473","0.14558471739292145","0.14558471739292145","0.14558471739292145"
"475","0.14533065259456635","0.14533065259456635","0.14533065259456635"
"477","0.15538662672042847","0.15538662672042847","0.15538662672042847"
"479","0.14625033736228943","0.14625033736228943","0.14625033736228943"
"481","0.15171729028224945","0.15171729028224945","0.15171729028224945"
"483","0.158877432346344","0.158877432346344","0.158877432346344"
"485","0.14930306375026703","0.14930306375026703","0.14930306375026703"
"487","0.1535172313451767","0.1535172313451767","0.1535172313451767"
"489","0.14558175206184387","0.14558175206184387","0.14558175206184387"
"491","0.14253970980644226","0.14253970980644226","0.14253970980644226"
"493","0.1588500589132309","0.1588500589132309","0.1588500589132309"
"495","0.15074242651462555","0.15074242651462555","0.15074242651462555"
"497","0.15177467465400696","0.15177467465400696","0.15177467465400696"
"499","0.15232792496681213","0.15232792496681213","0.15232792496681213"
"501","0.1764225959777832","0.1764225959777832","0.1764225959777832"
"503","0.1521463692188263","0.1521463692188263","0.1521463692188263"
"505","0.15330328047275543","0.15330328047275543","0.15330328047275543"
"507","0.15071992576122284","0.15071992576122284","0.15071992576122284"
"509","0.1414335072040558","0.1414335072040558","0.1414335072040558"
"511","0.15271048247814178","0.15271048247814178","0.15271048247814178"
"513","0.15735574066638947","0.15735574066638947","0.15735574066638947"
"515","0.15506699681282043","0.15506699681282043","0.15506699681282043"
"517","0.14528416097164154","0.14528416097164154","0.14528416097164154"
"519","0.1644553691148758","0.1644553691148758","0.1644553691148758"
"521","0.1371603161096573","0.1371603161096573","0.1371603161096573"
"523","0.1475580930709839","0.1475580930709839","0.1475580930709839"
"525","0.13994143903255463","0.13994143903255463","0.13994143903255463"
"527","0.14125849306583405","0.14125849306583405","0.14125849306583405"
"529","0.15136191248893738","0.15136191248893738","0.15136191248893738"
"531","0.15259817242622375","0.15259817242622375","0.15259817242622375"
"533","0.15350553393363953","0.15350553393363953","0.15350553393363953"
"535","0.15123043954372406","0.15123043954372406","0.15123043954372406"
"537","0.15429340302944183","0.15429340302944183","0.15429340302944183"
"539","0.14373107254505157","0.14373107254505157","0.14373107254505157"
"541","0.14711196720600128","0.14711196720600128","0.14711196720600128"
"543","0.16713789105415344","0.16713789105415344","0.16713789105415344"
"545","0.1447250247001648","0.1447250247001648","0.1447250247001648"
"547","0.14425364136695862","0.14425364136695862","0.14425364136695862"
"549","0.15727290511131287","0.15727290511131287","0.15727290511131287"
"551","0.17550857365131378","0.17550857365131378","0.17550857365131378"
"553","0.14667031168937683","0.14667031168937683","0.14667031168937683"
"555","0.1450444459915161","0.1450444459915161","0.1450444459915161"
"557","0.1568070650100708","0.1568070650100708","0.1568070650100708"
"559","0.14175283908843994","0.14175283908843994","0.14175283908843994"
"561","0.1524505615234375","0.1524505615234375","0.1524505615234375"
"563","0.14930056035518646","0.14930056035518646","0.14930056035518646"
"565","0.16132035851478577","0.16132035851478577","0.16132035851478577"
"567","0.13554753363132477","0.13554753363132477","0.13554753363132477"
"569","0.17074917256832123","0.17074917256832123","0.17074917256832123"
"571","0.1515914350748062","0.1515914350748062","0.1515914350748062"
"573","0.14946918189525604","0.14946918189525604","0.14946918189525604"
"575","0.14467789232730865","0.14467789232730865","0.14467789232730865"
"577","0.1394839584827423","0.1394839584827423","0.1394839584827423"
"579","0.14424453675746918","0.14424453675746918","0.14424453675746918"
"581","0.1541120857000351","0.1541120857000351","0.1541120857000351"
"583","0.1523856669664383","0.1523856669664383","0.1523856669664383"
"585","0.16165456175804138","0.16165456175804138","0.16165456175804138"
"587","0.15785089135169983","0.15785089135169983","0.15785089135169983"
"589","0.13622663915157318","0.13622663915157318","0.13622663915157318"
"591","0.14280258119106293","0.14280258119106293","0.14280258119106293"
"593","0.15601839125156403","0.15601839125156403","0.15601839125156403"
"595","0.1481408178806305","0.1481408178806305","0.1481408178806305"
"597","0.16091744601726532","0.16091744601726532","0.16091744601726532"
"599","0.1501973569393158","0.1501973569393158","0.1501973569393158"
"601","0.17548969388008118","0.17548969388008118","0.17548969388008118"
"603","0.14974115788936615","0.14974115788936615","0.14974115788936615"
"605","0.15636996924877167","0.15636996924877167","0.15636996924877167"
"607","0.15041229128837585","0.15041229128837585","0.15041229128837585"
"609","0.14386984705924988","0.14386984705924988","0.14386984705924988"
"611","0.15298373997211456","0.15298373997211456","0.15298373997211456"
"613","0.1506377011537552","0.1506377011537552","0.1506377011537552"
"615","0.16649137437343597","0.16649137437343597","0.16649137437343597"
"617","0.1514778584241867","0.1514778584241867","0.1514778584241867"
"619","0.15666204690933228","0.15666204690933228","0.15666204690933228"
"621","0.14373251795768738","0.14373251795768738","0.14373251795768738"
"623","0.15540362894535065","0.15540362894535065","0.15540362894535065"
"625","0.1529439091682434","0.1529439091682434","0.1529439091682434"
"627","0.14006158709526062","0.14006158709526062","0.14006158709526062"
"629","0.14822572469711304","0.14822572469711304","0.14822572469711304"
"631","0.15038560330867767","0.15038560330867767","0.15038560330867767"
"633","0.15255072712898254","0.15255072712898254","0.15255072712898254"
"635","0.1520848274230957","0.1520848274230957","0.1520848274230957"
"637","0.15469011664390564","0.15469011664390564","0.15469011664390564"
"639","0.1344660520553589","0.1344660520553589","0.1344660520553589"
"641","0.15031756460666656","0.15031756460666656","0.15031756460666656"
"643","0.15523000061511993","0.15523000061511993","0.15523000061511993"
"645","0.13832765817642212","0.13832765817642212","0.13832765817642212"
"647","0.15112479031085968","0.15112479031085968","0.15112479031085968"
"649","0.15765687823295593","0.15765687823295593","0.15765687823295593"
"651","0.17240747809410095","0.17240747809410095","0.17240747809410095"
"653","0.14183461666107178","0.14183461666107178","0.14183461666107178"
"655","0.1580498367547989","0.1580498367547989","0.1580498367547989"
"657","0.14984987676143646","0.14984987676143646","0.14984987676143646"
"659","0.139852836728096","0.139852836728096","0.139852836728096"
"661","0.15093494951725006","0.15093494951725006","0.15093494951725006"
"663","0.1540299355983734","0.1540299355983734","0.1540299355983734"
"665","0.1712675541639328","0.1712675541639328","0.1712675541639328"
"667","0.14214885234832764","0.14214885234832764","0.14214885234832764"
"669","0.17158493399620056","0.17158493399620056","0.17158493399620056"
"671","0.14220184087753296","0.14220184087753296","0.14220184087753296"
"673","0.14901132881641388","0.14901132881641388","0.14901132881641388"
"675","0.14700672030448914","0.14700672030448914","0.14700672030448914"
"677","0.15013770759105682","0.15013770759105682","0.15013770759105682"
"679","0.14053894579410553","0.14053894579410553","0.14053894579410553"
"681","0.1489102691411972","0.1489102691411972","0.1489102691411972"
"683","0.15289455652236938","0.15289455652236938","0.15289455652236938"
"685","0.15704572200775146","0.15704572200775146","0.15704572200775146"
"687","0.1533450037240982","0.1533450037240982","0.1533450037240982"
"689","0.13848039507865906","0.13848039507865906","0.13848039507865906"
"691","0.14183755218982697","0.14183755218982697","0.14183755218982697"
"693","0.16429881751537323","0.16429881751537323","0.16429881751537323"
"695","0.15359815955162048","0.15359815955162048","0.15359815955162048"
"697","0.15155693888664246","0.15155693888664246","0.15155693888664246"
"699","0.1556968241930008","0.1556968241930008","0.1556968241930008"
"701","0.18033432960510254","0.18033432960510254","0.18033432960510254"
"704","0.1524410843849182","0.1524410843849182","0.1524410843849182"
"706","0.1476898044347763","0.1476898044347763","0.1476898044347763"
"708","0.1476144790649414","0.1476144790649414","0.1476144790649414"
"710","0.15891732275485992","0.15891732275485992","0.15891732275485992"
"712","0.15587255358695984","0.15587255358695984","0.15587255358695984"
"714","0.14830955862998962","0.14830955862998962","0.14830955862998962"
"716","0.16330641508102417","0.16330641508102417","0.16330641508102417"
"718","0.14184243977069855","0.14184243977069855","0.14184243977069855"
"720","0.16215138137340546","0.16215138137340546","0.16215138137340546"
"722","0.13759270310401917","0.13759270310401917","0.13759270310401917"
"724","0.14403146505355835","0.14403146505355835","0.14403146505355835"
"726","0.14933344721794128","0.14933344721794128","0.14933344721794128"
"728","0.15059751272201538","0.15059751272201538","0.15059751272201538"
"730","0.14525005221366882","0.14525005221366882","0.14525005221366882"
"732","0.14936372637748718","0.14936372637748718","0.14936372637748718"
"734","0.15766961872577667","0.15766961872577667","0.15766961872577667"
"736","0.14677777886390686","0.14677777886390686","0.14677777886390686"
"738","0.14923521876335144","0.14923521876335144","0.14923521876335144"
"740","0.1336272954940796","0.1336272954940796","0.1336272954940796"
"742","0.14287012815475464","0.14287012815475464","0.14287012815475464"
"744","0.16235102713108063","0.16235102713108063","0.16235102713108063"
"746","0.1482543796300888","0.1482543796300888","0.1482543796300888"
"748","0.14233389496803284","0.14233389496803284","0.14233389496803284"
"750","0.15433892607688904","0.15433892607688904","0.15433892607688904"
"752","0.18304042518138885","0.18304042518138885","0.18304042518138885"
"754","0.14719578623771667","0.14719578623771667","0.14719578623771667"
"756","0.15231409668922424","0.15231409668922424","0.15231409668922424"
"758","0.14042800664901733","0.14042800664901733","0.14042800664901733"
"760","0.15490636229515076","0.15490636229515076","0.15490636229515076"
"762","0.1668958067893982","0.1668958067893982","0.1668958067893982"
"764","0.15249602496623993","0.15249602496623993","0.15249602496623993"
"766","0.18223658204078674","0.18223658204078674","0.18223658204078674"
"768","0.15808621048927307","0.15808621048927307","0.15808621048927307"
"770","0.16954508423805237","0.16954508423805237","0.16954508423805237"
"772","0.13907955586910248","0.13907955586910248","0.13907955586910248"
"774","0.15568621456623077","0.15568621456623077","0.15568621456623077"
"776","0.1333761066198349","0.1333761066198349","0.1333761066198349"
"778","0.14977794885635376","0.14977794885635376","0.14977794885635376"
"780","0.14391246438026428","0.14391246438026428","0.14391246438026428"
"782","0.15134310722351074","0.15134310722351074","0.15134310722351074"
"784","0.15047889947891235","0.15047889947891235","0.15047889947891235"
"786","0.15916743874549866","0.15916743874549866","0.15916743874549866"
"788","0.14997179806232452","0.14997179806232452","0.14997179806232452"
"790","0.13256636261940002","0.13256636261940002","0.13256636261940002"
"792","0.14525189995765686","0.14525189995765686","0.14525189995765686"
"794","0.1482778638601303","0.1482778638601303","0.1482778638601303"
"796","0.13447554409503937","0.13447554409503937","0.13447554409503937"
"798","0.15258432924747467","0.15258432924747467","0.15258432924747467"
"800","0.15646982192993164","0.15646982192993164","0.15646982192993164"
"802","0.18131029605865479","0.18131029605865479","0.18131029605865479"
"804","0.1529737412929535","0.1529737412929535","0.1529737412929535"
"806","0.1477312296628952","0.1477312296628952","0.1477312296628952"
"808","0.14576205611228943","0.14576205611228943","0.14576205611228943"
"810","0.15408045053482056","0.15408045053482056","0.15408045053482056"
"812","0.15211407840251923","0.15211407840251923","0.15211407840251923"
"814","0.15750569105148315","0.15750569105148315","0.15750569105148315"
"816","0.1633298099040985","0.1633298099040985","0.1633298099040985"
"818","0.15149818360805511","0.15149818360805511","0.15149818360805511"
"820","0.17184413969516754","0.17184413969516754","0.17184413969516754"
"822","0.13912348449230194","0.13912348449230194","0.13912348449230194"
"824","0.15989790856838226","0.15989790856838226","0.15989790856838226"
"826","0.14966389536857605","0.14966389536857605","0.14966389536857605"
"828","0.14231489598751068","0.14231489598751068","0.14231489598751068"
"830","0.1464453637599945","0.1464453637599945","0.1464453637599945"
"832","0.15703840553760529","0.15703840553760529","0.15703840553760529"
"834","0.15960246324539185","0.15960246324539185","0.15960246324539185"
"836","0.16407063603401184","0.16407063603401184","0.16407063603401184"
"838","0.1553872972726822","0.1553872972726822","0.1553872972726822"
"840","0.13560916483402252","0.13560916483402252","0.13560916483402252"
"842","0.13962534070014954","0.13962534070014954","0.13962534070014954"
"844","0.16013279557228088","0.16013279557228088","0.16013279557228088"
"846","0.15016582608222961","0.15016582608222961","0.15016582608222961"
"848","0.14037060737609863","0.14037060737609863","0.14037060737609863"
"850","0.15726618468761444","0.15726618468761444","0.15726618468761444"
"852","0.18960151076316833","0.18960151076316833","0.18960151076316833"
"854","0.14890249073505402","0.14890249073505402","0.14890249073505402"
"856","0.1496540606021881","0.1496540606021881","0.1496540606021881"
"858","0.14071640372276306","0.14071640372276306","0.14071640372276306"
"860","0.15383470058441162","0.15383470058441162","0.15383470058441162"
"862","0.15188445150852203","0.15188445150852203","0.15188445150852203"
"864","0.15958338975906372","0.15958338975906372","0.15958338975906372"
"866","0.17678168416023254","0.17678168416023254","0.17678168416023254"
"868","0.1603725701570511","0.1603725701570511","0.1603725701570511"
"870","0.16828753054141998","0.16828753054141998","0.16828753054141998"
"872","0.13917435705661774","0.13917435705661774","0.13917435705661774"
"874","0.16896837949752808","0.16896837949752808","0.16896837949752808"
"876","0.15858663618564606","0.15858663618564606","0.15858663618564606"
"878","0.150877445936203","0.150877445936203","0.150877445936203"
"880","0.15037456154823303","0.15037456154823303","0.15037456154823303"
"882","0.14376099407672882","0.14376099407672882","0.14376099407672882"
"884","0.1603870689868927","0.1603870689868927","0.1603870689868927"
"886","0.1610439419746399","0.1610439419746399","0.1610439419746399"
"888","0.15514518320560455","0.15514518320560455","0.15514518320560455"
"890","0.13423578441143036","0.13423578441143036","0.13423578441143036"
"892","0.1458827704191208","0.1458827704191208","0.1458827704191208"
"894","0.159174382686615","0.159174382686615","0.159174382686615"
"896","0.15135139226913452","0.15135139226913452","0.15135139226913452"
"898","0.145051971077919","0.145051971077919","0.145051971077919"
