"Step","fallen-sweep-36 - std_entropy_0","fallen-sweep-36 - std_entropy_0__MIN","fallen-sweep-36 - std_entropy_0__MAX"
"5959","0.003351651830598712","0.003351651830598712","0.003351651830598712"
"6255","0.0026750448159873486","0.0026750448159873486","0.0026750448159873486"
"6273","0.002485578414052725","0.002485578414052725","0.002485578414052725"
"6285","0.0032475250773131847","0.0032475250773131847","0.0032475250773131847"
"6323","0.0029712666291743517","0.0029712666291743517","0.0029712666291743517"
"6497","0.0017571784555912018","0.0017571784555912018","0.0017571784555912018"
"6631","0.0016269763000309467","0.0016269763000309467","0.0016269763000309467"
"6675","0.0017107098829001188","0.0017107098829001188","0.0017107098829001188"
"6801","0.0015367507003247738","0.0015367507003247738","0.0015367507003247738"
"7013","0.0013375770067796111","0.0013375770067796111","0.0013375770067796111"
"7115","0.0008201427408494055","0.0008201427408494055","0.0008201427408494055"
"7141","0.0008747878600843251","0.0008747878600843251","0.0008747878600843251"
"7223","0.0008183345198631287","0.0008183345198631287","0.0008183345198631287"
"7439","0.0006302607944235206","0.0006302607944235206","0.0006302607944235206"
"7443","0.0006898114224895835","0.0006898114224895835","0.0006898114224895835"
"7559","0.0006695253541693091","0.0006695253541693091","0.0006695253541693091"
"7657","0.00037036967114545405","0.00037036967114545405","0.00037036967114545405"
"7695","0.000460160052170977","0.000460160052170977","0.000460160052170977"
"7701","0.00045803681132383645","0.00045803681132383645","0.00045803681132383645"
"7745","0.0005327974795363843","0.0005327974795363843","0.0005327974795363843"
"8079","0.0002390998270129785","0.0002390998270129785","0.0002390998270129785"
"8127","0.0002414648624835536","0.0002414648624835536","0.0002414648624835536"
"8381","0.0002485416771378368","0.0002485416771378368","0.0002485416771378368"
"8433","0.00018257112242281437","0.00018257112242281437","0.00018257112242281437"
"8505","0.0001867350802058354","0.0001867350802058354","0.0001867350802058354"
"8547","0.00010193325579166412","0.00010193325579166412","0.00010193325579166412"
"8569","0.00013322879385668784","0.00013322879385668784","0.00013322879385668784"
"8713","0.00010268763435306028","0.00010268763435306028","0.00010268763435306028"
"8865","0.00010551536252023652","0.00010551536252023652","0.00010551536252023652"
"9031","0.00008098495891317725","0.00008098495891317725","0.00008098495891317725"
"9035","0.00005503837746800855","0.00005503837746800855","0.00005503837746800855"
"9061","0.00008508886094205081","0.00008508886094205081","0.00008508886094205081"
"9111","0.0000769604230299592","0.0000769604230299592","0.0000769604230299592"
"9171","0.00007089960854500532","0.00007089960854500532","0.00007089960854500532"
"9269","0.0000567846727790311","0.0000567846727790311","0.0000567846727790311"
"9365","0.000037084952055010945","0.000037084952055010945","0.000037084952055010945"
"9619","0.00004102299135411158","0.00004102299135411158","0.00004102299135411158"
"9657","0.00003385160016478039","0.00003385160016478039","0.00003385160016478039"
"9755","0.000023799153495929204","0.000023799153495929204","0.000023799153495929204"
"9809","0.000024423879949608818","0.000024423879949608818","0.000024423879949608818"
"9817","0.00002614564982650336","0.00002614564982650336","0.00002614564982650336"
"10047","0.000017848216884885915","0.000017848216884885915","0.000017848216884885915"
"10185","0.000016109452189994045","0.000016109452189994045","0.000016109452189994045"
"10227","0.00000997887400444597","0.00000997887400444597","0.00000997887400444597"
"10343","0.000008718312528799288","0.000008718312528799288","0.000008718312528799288"
"10375","0.000009119464266404975","0.000009119464266404975","0.000009119464266404975"
"10479","0.000006083732841943856","0.000006083732841943856","0.000006083732841943856"
"10637","0.000009120940376305953","0.000009120940376305953","0.000009120940376305953"
"10681","0.00000667053382130689","0.00000667053382130689","0.00000667053382130689"
"10717","0.000006094388481869828","0.000006094388481869828","0.000006094388481869828"
"10885","0.000006589933491341071","0.000006589933491341071","0.000006589933491341071"
"10899","0.000005028109171689721","0.000005028109171689721","0.000005028109171689721"
"10951","0.000004938474830851192","0.000004938474830851192","0.000004938474830851192"
"11113","0.000004067559984832769","0.000004067559984832769","0.000004067559984832769"
"11183","0.000005032896297052503","0.000005032896297052503","0.000005032896297052503"
"11337","0.000002907018142650486","0.000002907018142650486","0.000002907018142650486"
"11385","0.00000316855539495009","0.00000316855539495009","0.00000316855539495009"
"11487","0.0000023774218789185397","0.0000023774218789185397","0.0000023774218789185397"
"11547","0.000002811110562106478","0.000002811110562106478","0.000002811110562106478"
"11553","0.000002743202458077576","0.000002743202458077576","0.000002743202458077576"
"11737","0.000003247535914852051","0.000003247535914852051","0.000003247535914852051"
"11783","0.0000020756538106070366","0.0000020756538106070366","0.0000020756538106070366"
"11847","0.000003439502961555263","0.000003439502961555263","0.000003439502961555263"
"11939","0.0000020237901026121108","0.0000020237901026121108","0.0000020237901026121108"
"12247","0.0000014906933074598783","0.0000014906933074598783","0.0000014906933074598783"
"12263","0.000001584891492711904","0.000001584891492711904","0.000001584891492711904"
"12359","0.0000016467299701616867","0.0000016467299701616867","0.0000016467299701616867"
"12525","0.0000019131523458781885","0.0000019131523458781885","0.0000019131523458781885"
"12547","0.0000016620915630483069","0.0000016620915630483069","0.0000016620915630483069"
"12655","0.0000015744334405098925","0.0000015744334405098925","0.0000015744334405098925"
"12697","0.0000015070867220856599","0.0000015070867220856599","0.0000015070867220856599"
"12821","0.0000017267326484216028","0.0000017267326484216028","0.0000017267326484216028"
"12829","0.0000014239146821637405","0.0000014239146821637405","0.0000014239146821637405"
"12873","0.0000014179610161590972","0.0000014179610161590972","0.0000014179610161590972"
"12917","0.0000014688722558275913","0.0000014688722558275913","0.0000014688722558275913"
"12933","0.0000012384396086417837","0.0000012384396086417837","0.0000012384396086417837"
"13329","3.638656664861628e-7","3.638656664861628e-7","3.638656664861628e-7"
"13339","5.517271688404435e-7","5.517271688404435e-7","5.517271688404435e-7"
"13425","6.101039957684407e-7","6.101039957684407e-7","6.101039957684407e-7"
"13473","5.965938498775358e-7","5.965938498775358e-7","5.965938498775358e-7"
"13513","4.4599229909181304e-7","4.4599229909181304e-7","4.4599229909181304e-7"
"13811","3.5253589203421143e-7","3.5253589203421143e-7","3.5253589203421143e-7"
"14343","7.372565846708312e-8","7.372565846708312e-8","7.372565846708312e-8"
"14521","0","0","0"
"14609","0","0","0"
"14663","0","0","0"
"15011","0","0","0"
"15135","0","0","0"
"15185","0","0","0"
"15267","0","0","0"
"15335","0","0","0"
"15353","0","0","0"
"15685","0","0","0"
"15873","0","0","0"
"15901","0","0","0"
"15967","0","0","0"
"16023","0","0","0"
"16035","0","0","0"
"16069","0","0","0"
"16071","0","0","0"
"16205","0","0","0"
"16209","0","0","0"
"16561","0","0","0"
"16589","0","0","0"
"16659","0","0","0"
"16661","0","0","0"
"16979","0","0","0"
"17199","0","0","0"
"17451","0","0","0"
"17591","0","0","0"
"17795","0","0","0"
"17813","0","0","0"
"17943","0","0","0"
"18265","0","0","0"
"18387","0","0","0"
"18643","0","0","0"
"18679","0","0","0"
"18689","0","0","0"
"19007","0","0","0"
"19269","0","0","0"
"19435","0","0","0"
"19439","0","0","0"
"19447","0","0","0"
"19461","0","0","0"
"19513","0","0","0"
"19553","0","0","0"
"19643","0","0","0"
"19759","0","0","0"
"19781","0","0","0"
"20005","0","0","0"
"20515","0","0","0"
"20575","0","0","0"
"20683","0","0","0"
"20709","0","0","0"
"20743","0","0","0"
"20799","0","0","0"
"20873","0","0","0"
"20899","0","0","0"
"20949","0","0","0"
"20957","0","0","0"
"20977","0","0","0"
"21181","0","0","0"
"21397","0","0","0"
"21435","0","0","0"
"21513","0","0","0"
"21737","0","0","0"
"21849","0","0","0"
"21915","0","0","0"
"21989","0","0","0"
"22181","0","0","0"
"22277","0","0","0"
"22393","0","0","0"
"22423","0","0","0"
"22443","0","0","0"
"22595","0","0","0"
"22665","0","0","0"
"23207","0","0","0"
"23241","0","0","0"
"23371","0","0","0"
"23411","0","0","0"
"23505","0","0","0"
"23835","0","0","0"
"23979","0","0","0"
"23995","0","0","0"
"24101","0","0","0"
"24223","0","0","0"
"24241","0","0","0"
"24313","0","0","0"
"24443","0","0","0"
"24491","0","0","0"
"24845","0","0","0"
"25083","0","0","0"
"25283","0","0","0"
"25375","0","0","0"
"25475","0","0","0"
"25491","0","0","0"
"25557","0","0","0"
"25599","0","0","0"
"25723","0","0","0"
"25867","0","0","0"
"26067","0","0","0"
"26199","0","0","0"
"26205","0","0","0"
"26399","0","0","0"
"26445","0","0","0"
"26519","0","0","0"
"26681","0","0","0"
"26853","0","0","0"
"26931","0","0","0"
"26963","0","0","0"
"27011","0","0","0"
"27165","0","0","0"
"27247","0","0","0"
"27255","0","0","0"
"27357","0","0","0"
"27513","0","0","0"
"27521","0","0","0"
"27541","0","0","0"
"27565","0","0","0"
"27787","0","0","0"
"27811","0","0","0"
"27879","0","0","0"
"28229","0","0","0"
"28637","0","0","0"
"28651","0","0","0"
"28767","0","0","0"
"28791","0","0","0"
"29169","0","0","0"
"29173","0","0","0"
"29215","0","0","0"
"29233","0","0","0"
"29753","0","0","0"
"29877","0","0","0"
"30001","0","0","0"
"30093","0","0","0"
"30161","0","0","0"
"30205","0","0","0"
"30239","0","0","0"
"30243","0","0","0"
"30257","0","0","0"
"30299","0","0","0"
"30587","0","0","0"
"30745","0","0","0"
"30859","0","0","0"
"31165","0","0","0"
"31201","0","0","0"
"31213","0","0","0"
"31407","0","0","0"
"31469","0","0","0"
"31649","0","0","0"
"31823","0","0","0"
"31849","0","0","0"
"31977","0","0","0"
"31993","0","0","0"
"32109","0","0","0"
"32113","0","0","0"
"32527","0","0","0"
"32553","0","0","0"
"32609","0","0","0"
"33165","0","0","0"
"33229","0","0","0"
"33255","0","0","0"
"33315","0","0","0"
"33397","0","0","0"
"33405","0","0","0"
"33575","0","0","0"
"33583","0","0","0"
"33601","0","0","0"
"33729","0","0","0"
"33817","0","0","0"
"34069","0","0","0"
"34301","0","0","0"
"34307","0","0","0"
"34457","0","0","0"
"34733","0","0","0"
"34913","0","0","0"
"34965","0","0","0"
"35181","0","0","0"
"35225","0","0","0"
"35269","0","0","0"
"35301","0","0","0"
"35573","0","0","0"
"35751","0","0","0"
"35821","0","0","0"
"36121","0","0","0"
"36161","0","0","0"
"36207","0","0","0"
"36249","0","0","0"
"36311","0","0","0"
"36317","0","0","0"
"36401","0","0","0"
"36459","0","0","0"
"36529","0","0","0"
"36535","0","0","0"
"36633","0","0","0"
"36649","0","0","0"
"36653","0","0","0"
"36679","0","0","0"
"36731","0","0","0"
"36741","0","0","0"
"36791","0","0","0"
"36835","0","0","0"
"36931","0","0","0"
"37055","0","0","0"
"37079","0","0","0"
"37141","0","0","0"
"37203","0","0","0"
"37257","0","0","0"
"37479","0","0","0"
"37489","0","0","0"
"37631","0","0","0"
"37665","0","0","0"
"37743","0","0","0"
"37747","0","0","0"
"38053","0","0","0"
"38057","0","0","0"
"38299","0","0","0"
"38517","0","0","0"
"38537","0","0","0"
"38699","0","0","0"
"39147","0","0","0"
"39607","0","0","0"
"39861","0","0","0"
"39941","0","0","0"
"40279","0","0","0"
"40295","0","0","0"
"40299","0","0","0"
"40395","0","0","0"
"40415","0","0","0"
"40525","0","0","0"
"40555","0","0","0"
"40565","0","0","0"
"40577","0","0","0"
"40627","0","0","0"
"40749","0","0","0"
"41003","0","0","0"
"41761","0","0","0"
"41971","0","0","0"
"42037","0","0","0"
"42059","0","0","0"
"42129","0","0","0"
"42177","0","0","0"
"42313","0","0","0"
"42411","0","0","0"
"42513","0","0","0"
"42567","0","0","0"
"42645","0","0","0"
"42673","0","0","0"
"42677","0","0","0"
"42805","0","0","0"
"42937","0","0","0"
"42963","0","0","0"
"42971","0","0","0"
"43013","0","0","0"
"43137","0","0","0"
"43215","0","0","0"
"43277","0","0","0"
"43293","0","0","0"
"43299","0","0","0"
"43553","0","0","0"
"43799","0","0","0"
"44203","0","0","0"
"44347","0","0","0"
"44393","0","0","0"
"44817","0","0","0"
"44821","0","0","0"
"45007","0","0","0"
"45297","0","0","0"
"45413","0","0","0"
"45571","0","0","0"
"45607","0","0","0"
"45627","0","0","0"
"45724","0","0","0"
"45752","0","0","0"
"45904","0","0","0"
"46084","0","0","0"
"46272","0","0","0"
"46340","0","0","0"
"46420","0","0","0"
"46602","0","0","0"
"46654","0","0","0"
"46778","0","0","0"
"46782","0","0","0"
"46970","0","0","0"
"47034","0","0","0"
"47194","0","0","0"
"47276","0","0","0"
"47408","0","0","0"
"47664","0","0","0"
"47700","0","0","0"
"47702","0","0","0"
"47726","0","0","0"
"47946","0","0","0"
"47992","0","0","0"
"47996","0","0","0"
"48030","0","0","0"
"48340","0","0","0"
"48360","0","0","0"
"48448","0","0","0"
"48562","0","0","0"
"48630","0","0","0"
"48880","0","0","0"
"48914","0","0","0"
"49058","0","0","0"
"49180","0","0","0"
"49284","0","0","0"
"49302","0","0","0"
"49340","0","0","0"
"49406","0","0","0"
"49474","0","0","0"
"49534","0","0","0"
"49546","0","0","0"
"49560","0","0","0"
"49562","0","0","0"
"49588","0","0","0"
"50010","0","0","0"
"50018","0","0","0"
"50224","0","0","0"
"50366","0","0","0"
"50420","0","0","0"
"50520","0","0","0"
"50726","0","0","0"
"50840","0","0","0"
"50854","0","0","0"
"51174","0","0","0"
"51230","0","0","0"
"51298","0","0","0"
"51650","0","0","0"
"52044","0","0","0"
"52610","0","0","0"
"52634","0","0","0"
"52716","0","0","0"
"52922","0","0","0"
"53114","0","0","0"
"53390","0","0","0"
"53468","0","0","0"
"53712","0","0","0"
"53806","0","0","0"
"53854","0","0","0"
"54276","0","0","0"
"54350","0","0","0"
"54376","0","0","0"
"54678","0","0","0"
"54880","0","0","0"
"55028","0","0","0"
"55138","0","0","0"
"55498","0","0","0"
"55574","0","0","0"
"55592","0","0","0"
"55642","0","0","0"
"55846","0","0","0"
"55944","0","0","0"
"56086","0","0","0"
"56156","0","0","0"
"56188","0","0","0"
"56260","0","0","0"
"56628","0","0","0"
"56650","0","0","0"
"56936","0","0","0"
"57004","0","0","0"
"57036","0","0","0"
"57080","0","0","0"
"57190","0","0","0"
"57240","0","0","0"
"57314","0","0","0"
"57356","0","0","0"
"57498","0","0","0"
"57592","0","0","0"
"57630","0","0","0"
"57632","0","0","0"
"57860","0","0","0"
"58036","0","0","0"
"58306","0","0","0"
"58392","0","0","0"
"58446","0","0","0"
"58740","0","0","0"
"59180","0","0","0"
"59196","0","0","0"
"59380","0","0","0"
"59406","0","0","0"
"59724","0","0","0"
"59874","0","0","0"
"59876","0","0","0"
"59898","0","0","0"
"60012","0","0","0"
"60218","0","0","0"
"60226","0","0","0"
"60292","0","0","0"
"60476","0","0","0"
"60498","0","0","0"
"60564","0","0","0"
"60880","0","0","0"
"61018","0","0","0"
"61154","0","0","0"
"61196","0","0","0"
"61268","0","0","0"
"61280","0","0","0"
"61334","0","0","0"
"61628","0","0","0"
"61702","0","0","0"
"61712","0","0","0"
"61722","0","0","0"
"61932","0","0","0"
"62036","0","0","0"
"62254","0","0","0"
"62256","0","0","0"
"62452","0","0","0"
"62514","0","0","0"
"62556","0","0","0"
"62604","0","0","0"
"62638","0","0","0"
"62754","0","0","0"
"62760","0","0","0"
"63096","0","0","0"
"63256","0","0","0"
"63604","0","0","0"
"63606","0","0","0"
"64224","0","0","0"
"64488","0","0","0"
"64604","0","0","0"
"64696","0","0","0"
"64752","0","0","0"
"65118","0","0","0"
"65450","0","0","0"
"65832","0","0","0"
"65978","0","0","0"
"66044","0","0","0"
"66242","0","0","0"
"66344","0","0","0"
"66578","0","0","0"
"66634","0","0","0"
"66952","0","0","0"
"67108","0","0","0"
"67256","0","0","0"
"67342","0","0","0"
"67358","0","0","0"
"67452","0","0","0"
"67466","0","0","0"
"67508","0","0","0"
"67608","0","0","0"
"67626","0","0","0"
"67738","0","0","0"
"68074","0","0","0"
"68192","0","0","0"
"68356","0","0","0"
"68444","0","0","0"
"68462","0","0","0"
"68496","0","0","0"
"68564","0","0","0"
"68582","0","0","0"
"68604","0","0","0"
"68650","0","0","0"
"68734","0","0","0"
"68764","0","0","0"
"68974","0","0","0"
"68986","0","0","0"
"68994","0","0","0"
"69050","0","0","0"
"69068","0","0","0"
"69120","0","0","0"
"69148","0","0","0"
"69186","0","0","0"
"69232","0","0","0"
"69496","0","0","0"
"69776","0","0","0"
"70068","0","0","0"
"70296","0","0","0"
"70420","0","0","0"
"70548","0","0","0"
"70736","0","0","0"
"71032","0","0","0"
"71170","0","0","0"
"71294","0","0","0"
"71354","0","0","0"
"71626","0","0","0"
"71700","0","0","0"
"72104","0","0","0"
"72172","0","0","0"
"72348","0","0","0"
"72550","0","0","0"
"72648","0","0","0"
"72704","0","0","0"
"72756","0","0","0"
"72830","0","0","0"
"72856","0","0","0"
"73196","0","0","0"
"73212","0","0","0"
"73462","0","0","0"
"73566","0","0","0"
"73848","0","0","0"
"73862","0","0","0"
"73868","0","0","0"
"73948","0","0","0"
"73964","0","0","0"
"74184","0","0","0"
"74496","0","0","0"
"74556","0","0","0"
"74622","0","0","0"
"74748","0","0","0"
"74984","0","0","0"
"75022","0","0","0"
"75056","0","0","0"
"75068","0","0","0"
"75180","0","0","0"
"75218","0","0","0"
"75222","0","0","0"
"75256","0","0","0"
"75376","0","0","0"
"75598","0","0","0"
"75654","0","0","0"
"75766","0","0","0"
"75798","0","0","0"
"75810","0","0","0"
"75924","0","0","0"
"76050","0","0","0"
"76080","0","0","0"
"76154","0","0","0"
"76234","0","0","0"
"76436","0","0","0"
"76458","0","0","0"
"76682","0","0","0"
"76770","0","0","0"
"76836","0","0","0"
"76982","0","0","0"
"77324","0","0","0"
"77400","0","0","0"
"77530","0","0","0"
"77694","0","0","0"
"77802","0","0","0"
"77846","0","0","0"
"77876","0","0","0"
"77972","0","0","0"
"77974","0","0","0"
"78060","0","0","0"
"78134","0","0","0"
"78152","0","0","0"
"78212","0","0","0"
"78388","0","0","0"
"78444","0","0","0"
"78448","0","0","0"
"78532","0","0","0"
"78554","0","0","0"
"78574","0","0","0"
"78650","0","0","0"
"78662","0","0","0"
"78888","0","0","0"
"78924","0","0","0"
"78938","0","0","0"
"79518","0","0","0"
"79718","0","0","0"
"79816","0","0","0"
"79980","0","0","0"
"80062","0","0","0"
"80288","0","0","0"
"80332","0","0","0"
"80532","0","0","0"
"80636","0","0","0"
"80974","0","0","0"
"81170","0","0","0"
"81270","0","0","0"
"81276","0","0","0"
"81346","0","0","0"
"81508","0","0","0"
"81592","0","0","0"
"81856","0","0","0"
"81894","0","0","0"
"82102","0","0","0"
"82148","0","0","0"
"82206","0","0","0"
"82288","0","0","0"
"82328","0","0","0"
"82448","0","0","0"
"82526","0","0","0"
"82718","0","0","0"
"82796","0","0","0"
"82812","0","0","0"
"82904","0","0","0"
"82988","0","0","0"
"83084","0","0","0"
"83086","0","0","0"
"83520","0","0","0"
"83666","0","0","0"
"84180","0","0","0"
"84200","0","0","0"
"84588","0","0","0"
"84670","0","0","0"
"84680","0","0","0"
"85012","0","0","0"
"85076","0","0","0"
"85114","0","0","0"
"85158","0","0","0"
"85226","0","0","0"
"85488","0","0","0"
"85522","0","0","0"
"85552","0","0","0"
"85588","0","0","0"
"85610","0","0","0"
"85670","0","0","0"
"85680","0","0","0"
"85884","0","0","0"
"86000","0","0","0"
"86058","0","0","0"
"86086","0","0","0"
"86206","0","0","0"
"86304","0","0","0"
"86396","0","0","0"
"86420","0","0","0"
"86534","0","0","0"
"86750","0","0","0"
"86794","0","0","0"
"86798","0","0","0"
"87246","0","0","0"
"87490","0","0","0"
"87806","0","0","0"
"88320","0","0","0"
"88506","0","0","0"
"88668","0","0","0"
"88702","0","0","0"
"88782","0","0","0"
"89200","0","0","0"
"89410","0","0","0"
"89412","0","0","0"
"89744","0","0","0"
"89752","0","0","0"
"89916","0","0","0"
"90178","0","0","0"
"90230","0","0","0"
"90346","0","0","0"
"90554","0","0","0"
"90760","0","0","0"
"90790","0","0","0"
"90864","0","0","0"
"90886","0","0","0"
"91210","0","0","0"
"91340","0","0","0"
"91376","0","0","0"
"91590","0","0","0"
"91602","0","0","0"
"91610","0","0","0"
"91642","0","0","0"
"91736","0","0","0"
"91860","0","0","0"
"91876","0","0","0"
"91888","0","0","0"
"92008","0","0","0"
"92028","0","0","0"
"92158","0","0","0"
"92176","0","0","0"
"92444","0","0","0"
"92498","0","0","0"
"92568","0","0","0"
"92638","0","0","0"
"92694","0","0","0"
"92746","0","0","0"
"92760","0","0","0"
"93164","0","0","0"
"93198","0","0","0"
"93446","0","0","0"
"93548","0","0","0"
"93606","0","0","0"
"93626","0","0","0"
"93750","0","0","0"
"93834","0","0","0"
"94052","0","0","0"
"94082","0","0","0"
"94102","0","0","0"
"94238","0","0","0"
"94378","0","0","0"
"94406","0","0","0"
"94410","0","0","0"
"94448","0","0","0"
"94560","0","0","0"
"94582","0","0","0"
"94614","0","0","0"
"94746","0","0","0"
"94864","0","0","0"
"95052","0","0","0"
"95894","0","0","0"
"95916","0","0","0"
"96026","0","0","0"
"96068","0","0","0"
"96176","0","0","0"
"96184","0","0","0"
"96360","0","0","0"
"96420","0","0","0"
"96432","0","0","0"
"96472","0","0","0"
"96486","0","0","0"
"96494","0","0","0"
"96552","0","0","0"
"96644","0","0","0"
"96700","0","0","0"
"96726","0","0","0"
"96756","0","0","0"
"96758","0","0","0"
"96916","0","0","0"
"97092","0","0","0"
"97178","0","0","0"
"97290","0","0","0"
"97308","0","0","0"
"97314","0","0","0"
"97328","0","0","0"
"97388","0","0","0"
"97476","0","0","0"
"97484","0","0","0"
"97538","0","0","0"
"97606","0","0","0"
"97744","0","0","0"
"97786","0","0","0"
"97860","0","0","0"
"97920","0","0","0"
"98106","0","0","0"
"98218","0","0","0"
"98260","0","0","0"
"98310","0","0","0"
"98344","0","0","0"
"98430","0","0","0"
"98432","0","0","0"
"98504","0","0","0"
"98536","0","0","0"
"98622","0","0","0"
"98708","0","0","0"
"98744","0","0","0"
"98836","0","0","0"
"98958","0","0","0"
"99072","0","0","0"
"99100","0","0","0"
"99202","0","0","0"
"99222","0","0","0"
"99236","0","0","0"
"99242","0","0","0"
"99248","0","0","0"
"99332","0","0","0"
"99380","0","0","0"
"99442","0","0","0"
"99448","0","0","0"
"99612","0","0","0"
"99774","0","0","0"
"100490","0","0","0"
"100570","0","0","0"
"100590","0","0","0"
"100750","0","0","0"
"100816","0","0","0"
"100838","0","0","0"
"101240","0","0","0"
"101262","0","0","0"
"101754","0","0","0"
"101796","0","0","0"
"101936","0","0","0"
"101970","0","0","0"
"102004","0","0","0"
"102264","0","0","0"
"102450","0","0","0"
"102468","0","0","0"
"102574","0","0","0"
"102845","0","0","0"
"102895","0","0","0"
"103355","0","0","0"
"103365","0","0","0"
"103467","0","0","0"
"103525","0","0","0"
"103577","0","0","0"
"103585","0","0","0"
"103713","0","0","0"
"103757","0","0","0"
"103877","0","0","0"
"103963","0","0","0"
"104009","0","0","0"
"104111","0","0","0"
"104113","0","0","0"
"104167","0","0","0"
"104471","0","0","0"
"104539","0","0","0"
"104777","0","0","0"
"104831","0","0","0"
"104841","0","0","0"
"104847","0","0","0"
"104875","0","0","0"
"104931","0","0","0"
"105199","0","0","0"
"105559","0","0","0"
"105637","0","0","0"
"105647","0","0","0"
"105697","0","0","0"
"105741","0","0","0"
"105781","0","0","0"
"105903","0","0","0"
"105907","0","0","0"
"106067","0","0","0"
"106083","0","0","0"
"106195","0","0","0"
"106199","0","0","0"
"106211","0","0","0"
"106347","0","0","0"
"106615","0","0","0"
"106945","0","0","0"
"107009","0","0","0"
"107173","0","0","0"
"107367","0","0","0"
"107843","0","0","0"
"107847","0","0","0"
"108149","0","0","0"
"108159","0","0","0"
"108259","0","0","0"
"108285","0","0","0"
"108351","0","0","0"
"108463","0","0","0"
"108555","0","0","0"
"108807","0","0","0"
"108875","0","0","0"
"108957","0","0","0"
"108959","0","0","0"
"109067","0","0","0"
"109203","0","0","0"
"109827","0","0","0"
"109871","0","0","0"
"109917","0","0","0"
"110013","0","0","0"
"110047","0","0","0"
"110375","0","0","0"
"110491","0","0","0"
"110837","0","0","0"
"110885","0","0","0"
"111003","0","0","0"
"111055","0","0","0"
"111227","0","0","0"
"111287","0","0","0"
"111445","0","0","0"
"111521","0","0","0"
"111589","0","0","0"
"111639","0","0","0"
"111919","0","0","0"
"112139","0","0","0"
"112153","0","0","0"
"112155","0","0","0"
"112213","0","0","0"
"112373","0","0","0"
"112487","0","0","0"
"112549","0","0","0"
"112615","0","0","0"
"112689","0","0","0"
"112803","0","0","0"
"113057","0","0","0"
"113421","0","0","0"
"113465","0","0","0"
"113615","0","0","0"
"113659","0","0","0"
"113743","0","0","0"
"113773","0","0","0"
"113899","0","0","0"
"113913","0","0","0"
"113967","0","0","0"
"113983","0","0","0"
"114063","0","0","0"
"114143","0","0","0"
"114287","0","0","0"
"114437","0","0","0"
"114503","0","0","0"
"114523","0","0","0"
"114543","0","0","0"
"114735","0","0","0"
"114855","0","0","0"
"114857","0","0","0"
"114917","0","0","0"
"115245","0","0","0"
"115315","0","0","0"
"115357","0","0","0"
"115441","0","0","0"
"115703","0","0","0"
"116023","0","0","0"
