"Step","fallen-sweep-36 - mean_entropy_0","fallen-sweep-36 - mean_entropy_0__MIN","fallen-sweep-36 - mean_entropy_0__MAX"
"6787","0.004716013092547655","0.004716013092547655","0.004716013092547655"
"6859","0.0038731920067220926","0.0038731920067220926","0.0038731920067220926"
"6889","0.004476697184145451","0.004476697184145451","0.004476697184145451"
"7409","0.0016821743920445442","0.0016821743920445442","0.0016821743920445442"
"7445","0.0018751147435978055","0.0018751147435978055","0.0018751147435978055"
"7611","0.001572754350490868","0.001572754350490868","0.001572754350490868"
"7633","0.00149393395986408","0.00149393395986408","0.00149393395986408"
"7945","0.000989703112281859","0.000989703112281859","0.000989703112281859"
"7989","0.0007830894319340587","0.0007830894319340587","0.0007830894319340587"
"8207","0.0005355155444703996","0.0005355155444703996","0.0005355155444703996"
"8331","0.000568525108974427","0.000568525108974427","0.000568525108974427"
"8399","0.0004533615428954363","0.0004533615428954363","0.0004533615428954363"
"8485","0.00038914711331017315","0.00038914711331017315","0.00038914711331017315"
"8511","0.00042829630547203124","0.00042829630547203124","0.00042829630547203124"
"8683","0.0003369493060745299","0.0003369493060745299","0.0003369493060745299"
"8955","0.00020543564460240304","0.00020543564460240304","0.00020543564460240304"
"8969","0.00019159070507157594","0.00019159070507157594","0.00019159070507157594"
"8971","0.00021411925263237208","0.00021411925263237208","0.00021411925263237208"
"8977","0.00020954890351276845","0.00020954890351276845","0.00020954890351276845"
"8979","0.00023293898266274482","0.00023293898266274482","0.00023293898266274482"
"9171","0.00016964429232757539","0.00016964429232757539","0.00016964429232757539"
"9229","0.00013271308853290975","0.00013271308853290975","0.00013271308853290975"
"9247","0.00014912236656527966","0.00014912236656527966","0.00014912236656527966"
"9273","0.00011718925088644028","0.00011718925088644028","0.00011718925088644028"
"9353","0.0001078332425095141","0.0001078332425095141","0.0001078332425095141"
"9565","0.00008039219392230734","0.00008039219392230734","0.00008039219392230734"
"9765","0.00005423462425824255","0.00005423462425824255","0.00005423462425824255"
"9875","0.000054192994866753","0.000054192994866753","0.000054192994866753"
"9903","0.00004611501935869455","0.00004611501935869455","0.00004611501935869455"
"10025","0.00003866054248646833","0.00003866054248646833","0.00003866054248646833"
"10179","0.000033761330996640027","0.000033761330996640027","0.000033761330996640027"
"10215","0.00002989101631101221","0.00002989101631101221","0.00002989101631101221"
"10217","0.00003145587470498867","0.00003145587470498867","0.00003145587470498867"
"10361","0.000023609600248164497","0.000023609600248164497","0.000023609600248164497"
"10537","0.000019580975276767276","0.000019580975276767276","0.000019580975276767276"
"10557","0.000020364022930152714","0.000020364022930152714","0.000020364022930152714"
"10575","0.000015243959751387592","0.000015243959751387592","0.000015243959751387592"
"10705","0.00001659737972659059","0.00001659737972659059","0.00001659737972659059"
"10879","0.00001071464066626504","0.00001071464066626504","0.00001071464066626504"
"11177","0.000008223415534303058","0.000008223415534303058","0.000008223415534303058"
"11485","0.0000049687473619997036","0.0000049687473619997036","0.0000049687473619997036"
"11873","0.000004082356099388562","0.000004082356099388562","0.000004082356099388562"
"12131","0.0000031119313916860847","0.0000031119313916860847","0.0000031119313916860847"
"12241","0.0000023882760160631733","0.0000023882760160631733","0.0000023882760160631733"
"12271","0.0000027581604626902845","0.0000027581604626902845","0.0000027581604626902845"
"12331","0.0000024493572254868923","0.0000024493572254868923","0.0000024493572254868923"
"12449","0.0000022897265807841904","0.0000022897265807841904","0.0000022897265807841904"
"12503","0.0000017168252952615148","0.0000017168252952615148","0.0000017168252952615148"
"12577","0.0000016496563830514788","0.0000016496563830514788","0.0000016496563830514788"
"12613","0.0000014079787433729507","0.0000014079787433729507","0.0000014079787433729507"
"12665","0.000001377430862703477","0.000001377430862703477","0.000001377430862703477"
"12985","8.633585935058363e-7","8.633585935058363e-7","8.633585935058363e-7"
"13173","3.2321221965503355e-7","3.2321221965503355e-7","3.2321221965503355e-7"
"13241","2.796732587739825e-7","2.796732587739825e-7","2.796732587739825e-7"
"13249","1.8114187128048798e-7","1.8114187128048798e-7","1.8114187128048798e-7"
"13307","7.956694503263861e-8","7.956694503263861e-8","7.956694503263861e-8"
"13357","1.0068258404771768e-7","1.0068258404771768e-7","1.0068258404771768e-7"
"13439","1.1391905729851715e-7","1.1391905729851715e-7","1.1391905729851715e-7"
"13453","2.2359940032856684e-7","2.2359940032856684e-7","2.2359940032856684e-7"
"13471","1.6510024636318121e-7","1.6510024636318121e-7","1.6510024636318121e-7"
"13557","9.232275743897844e-8","9.232275743897844e-8","9.232275743897844e-8"
"13597","4.4984926006463866e-8","4.4984926006463866e-8","4.4984926006463866e-8"
"13685","2.7418101566922815e-8","2.7418101566922815e-8","2.7418101566922815e-8"
"13745","4.74430876806764e-8","4.74430876806764e-8","4.74430876806764e-8"
"13759","2.2024158052857956e-9","2.2024158052857956e-9","2.2024158052857956e-9"
"13779","6.518560358159675e-9","6.518560358159675e-9","6.518560358159675e-9"
"14057","0","0","0"
"14079","3.6286380566963317e-9","3.6286380566963317e-9","3.6286380566963317e-9"
"14229","4.3639808211537456e-8","4.3639808211537456e-8","4.3639808211537456e-8"
"14269","1.889621570327904e-9","1.889621570327904e-9","1.889621570327904e-9"
"14301","7.471273377746002e-9","7.471273377746002e-9","7.471273377746002e-9"
"14641","0","0","0"
"14685","0","0","0"
"14787","0","0","0"
"14917","0","0","0"
"14949","0","0","0"
"15291","0","0","0"
"15319","0","0","0"
"15459","0","0","0"
"15539","0","0","0"
"15565","0","0","0"
"15635","0","0","0"
"16129","0","0","0"
"16169","0","0","0"
"16221","0","0","0"
"16369","0","0","0"
"16415","0","0","0"
"16639","0","0","0"
"16707","0","0","0"
"16801","0","0","0"
"16857","0","0","0"
"16935","0","0","0"
"16953","0","0","0"
"17023","0","0","0"
"17085","0","0","0"
"17167","0","0","0"
"17261","0","0","0"
"17319","0","0","0"
"17555","0","0","0"
"17991","0","0","0"
"18137","0","0","0"
"18465","0","0","0"
"18555","0","0","0"
"18681","0","0","0"
"19105","0","0","0"
"19231","0","0","0"
"19381","0","0","0"
"19447","0","0","0"
"19583","0","0","0"
"19725","0","0","0"
"20107","0","0","0"
"20123","0","0","0"
"20631","0","0","0"
"20739","0","0","0"
"20847","0","0","0"
"21131","0","0","0"
"21137","0","0","0"
"21439","0","0","0"
"21459","0","0","0"
"21597","0","0","0"
"22171","0","0","0"
"22197","0","0","0"
"22243","0","0","0"
"22287","0","0","0"
"22517","0","0","0"
"22569","0","0","0"
"22575","0","0","0"
"22625","0","0","0"
"22687","0","0","0"
"23027","0","0","0"
"23053","0","0","0"
"23221","0","0","0"
"23299","0","0","0"
"23377","0","0","0"
"23423","0","0","0"
"23493","0","0","0"
"23643","0","0","0"
"23737","0","0","0"
"24051","0","0","0"
"24219","0","0","0"
"24225","0","0","0"
"24429","0","0","0"
"24557","0","0","0"
"24983","0","0","0"
"25011","0","0","0"
"25379","0","0","0"
"25483","0","0","0"
"25557","0","0","0"
"25619","0","0","0"
"25667","0","0","0"
"25763","0","0","0"
"25847","0","0","0"
"25885","0","0","0"
"25923","0","0","0"
"25955","0","0","0"
"26485","0","0","0"
"26527","0","0","0"
"26739","0","0","0"
"26787","0","0","0"
"26811","0","0","0"
"26879","0","0","0"
"26895","0","0","0"
"26901","0","0","0"
"26985","0","0","0"
"27117","0","0","0"
"27223","0","0","0"
"27379","0","0","0"
"27867","0","0","0"
"27879","0","0","0"
"27883","0","0","0"
"28273","0","0","0"
"28475","0","0","0"
"28523","0","0","0"
"28691","0","0","0"
"28753","0","0","0"
"28887","0","0","0"
"28971","0","0","0"
"29021","0","0","0"
"29143","0","0","0"
"29387","0","0","0"
"29451","0","0","0"
"29459","0","0","0"
"29481","0","0","0"
"29579","0","0","0"
"29657","0","0","0"
"30077","0","0","0"
"30191","0","0","0"
"30203","0","0","0"
"30259","0","0","0"
"30493","0","0","0"
"30631","0","0","0"
"30673","0","0","0"
"30871","0","0","0"
"30909","0","0","0"
"31015","0","0","0"
"31107","0","0","0"
"31289","0","0","0"
"31681","0","0","0"
"31823","0","0","0"
"31851","0","0","0"
"32085","0","0","0"
"32289","0","0","0"
"32717","0","0","0"
"32895","0","0","0"
"32915","0","0","0"
"32989","0","0","0"
"33189","0","0","0"
"33201","0","0","0"
"33345","0","0","0"
"33427","0","0","0"
"33431","0","0","0"
"33489","0","0","0"
"33503","0","0","0"
"33539","0","0","0"
"33591","0","0","0"
"33657","0","0","0"
"33725","0","0","0"
"33755","0","0","0"
"33897","0","0","0"
"33907","0","0","0"
"34167","0","0","0"
"34531","0","0","0"
"34577","0","0","0"
"34725","0","0","0"
"34749","0","0","0"
"34895","0","0","0"
"34897","0","0","0"
"35113","0","0","0"
"35197","0","0","0"
"35333","0","0","0"
"35723","0","0","0"
"35761","0","0","0"
"35849","0","0","0"
"36135","0","0","0"
"36345","0","0","0"
"36401","0","0","0"
"36467","0","0","0"
"36541","0","0","0"
"36637","0","0","0"
"36875","0","0","0"
"36903","0","0","0"
"36949","0","0","0"
"37007","0","0","0"
"37123","0","0","0"
"37129","0","0","0"
"37139","0","0","0"
"37145","0","0","0"
"37343","0","0","0"
"37401","0","0","0"
"37517","0","0","0"
"37829","0","0","0"
"37871","0","0","0"
"37897","0","0","0"
"37941","0","0","0"
"38007","0","0","0"
"38115","0","0","0"
"38217","0","0","0"
"38229","0","0","0"
"38331","0","0","0"
"38367","0","0","0"
"38435","0","0","0"
"38535","0","0","0"
"38783","0","0","0"
"38807","0","0","0"
"38823","0","0","0"
"38857","0","0","0"
"39007","0","0","0"
"39063","0","0","0"
"39089","0","0","0"
"39201","0","0","0"
"39375","0","0","0"
"39529","0","0","0"
"39799","0","0","0"
"39805","0","0","0"
"39821","0","0","0"
"39857","0","0","0"
"39877","0","0","0"
"40019","0","0","0"
"40349","0","0","0"
"40517","0","0","0"
"40809","0","0","0"
"41023","0","0","0"
"41061","0","0","0"
"41151","0","0","0"
"41193","0","0","0"
"41539","0","0","0"
"41543","0","0","0"
"41561","0","0","0"
"41877","0","0","0"
"42049","0","0","0"
"42179","0","0","0"
"42417","0","0","0"
"42429","0","0","0"
"42685","0","0","0"
"42803","0","0","0"
"42811","0","0","0"
"42857","0","0","0"
"43121","0","0","0"
"43165","0","0","0"
"43207","0","0","0"
"43217","0","0","0"
"43351","0","0","0"
"43417","0","0","0"
"43431","0","0","0"
"43451","0","0","0"
"43473","0","0","0"
"43603","0","0","0"
"43781","0","0","0"
"43857","0","0","0"
"43863","0","0","0"
"44157","0","0","0"
"44169","0","0","0"
"44297","0","0","0"
"44361","0","0","0"
"44427","0","0","0"
"44577","0","0","0"
"44677","0","0","0"
"44769","0","0","0"
"44849","0","0","0"
"45177","0","0","0"
"45271","0","0","0"
"45277","0","0","0"
"45425","0","0","0"
"45581","0","0","0"
"45621","0","0","0"
"46060","0","0","0"
"46252","0","0","0"
"46260","0","0","0"
"46596","0","0","0"
"46612","0","0","0"
"46660","0","0","0"
"46848","0","0","0"
"46890","0","0","0"
"46966","0","0","0"
"46990","0","0","0"
"47372","0","0","0"
"47422","0","0","0"
"47526","0","0","0"
"47990","0","0","0"
"48014","0","0","0"
"48226","0","0","0"
"48386","0","0","0"
"48396","0","0","0"
"48418","0","0","0"
"48634","0","0","0"
"48740","0","0","0"
"48830","0","0","0"
"48902","0","0","0"
"48990","0","0","0"
"48992","0","0","0"
"49124","0","0","0"
"49146","0","0","0"
"49156","0","0","0"
"49186","0","0","0"
"49188","0","0","0"
"49240","0","0","0"
"49268","0","0","0"
"49320","0","0","0"
"49488","0","0","0"
"49552","0","0","0"
"49590","0","0","0"
"49610","0","0","0"
"49676","0","0","0"
"49690","0","0","0"
"49850","0","0","0"
"50018","0","0","0"
"50078","0","0","0"
"50312","0","0","0"
"50408","0","0","0"
"50414","0","0","0"
"50470","0","0","0"
"50496","0","0","0"
"50500","0","0","0"
"50562","0","0","0"
"50634","0","0","0"
"50782","0","0","0"
"50828","0","0","0"
"50864","0","0","0"
"51022","0","0","0"
"51098","0","0","0"
"51260","0","0","0"
"51266","0","0","0"
"51408","0","0","0"
"51494","0","0","0"
"51630","0","0","0"
"51736","0","0","0"
"51824","0","0","0"
"52154","0","0","0"
"52256","0","0","0"
"52272","0","0","0"
"52426","0","0","0"
"52578","0","0","0"
"52628","0","0","0"
"52732","0","0","0"
"52816","0","0","0"
"52838","0","0","0"
"52892","0","0","0"
"53038","0","0","0"
"53058","0","0","0"
"53466","0","0","0"
"53490","0","0","0"
"53516","0","0","0"
"53758","0","0","0"
"53868","0","0","0"
"53884","0","0","0"
"53948","0","0","0"
"54014","0","0","0"
"54274","0","0","0"
"54436","0","0","0"
"54538","0","0","0"
"54718","0","0","0"
"54754","0","0","0"
"54768","0","0","0"
"54788","0","0","0"
"54802","0","0","0"
"54848","0","0","0"
"55074","0","0","0"
"55206","0","0","0"
"55246","0","0","0"
"55282","0","0","0"
"55344","0","0","0"
"55516","0","0","0"
"55534","0","0","0"
"55614","0","0","0"
"55620","0","0","0"
"55742","0","0","0"
"55902","0","0","0"
"55926","0","0","0"
"55964","0","0","0"
"56150","0","0","0"
"56280","0","0","0"
"56306","0","0","0"
"56608","0","0","0"
"56660","0","0","0"
"56684","0","0","0"
"56738","0","0","0"
"56786","0","0","0"
"56898","0","0","0"
"56956","0","0","0"
"56990","0","0","0"
"57122","0","0","0"
"57124","0","0","0"
"57136","0","0","0"
"57160","0","0","0"
"57542","0","0","0"
"57734","0","0","0"
"57814","0","0","0"
"57816","0","0","0"
"57906","0","0","0"
"58086","0","0","0"
"58098","0","0","0"
"58134","0","0","0"
"58192","0","0","0"
"58282","0","0","0"
"58326","0","0","0"
"58428","0","0","0"
"58550","0","0","0"
"58570","0","0","0"
"58596","0","0","0"
"58912","0","0","0"
"59080","0","0","0"
"59158","0","0","0"
"59160","0","0","0"
"59476","0","0","0"
"59536","0","0","0"
"59678","0","0","0"
"59950","0","0","0"
"60128","0","0","0"
"60132","0","0","0"
"60144","0","0","0"
"60674","0","0","0"
"60776","0","0","0"
"60778","0","0","0"
"60960","0","0","0"
"61108","0","0","0"
"61136","0","0","0"
"61324","0","0","0"
"61568","0","0","0"
"61636","0","0","0"
"61850","0","0","0"
"61914","0","0","0"
"62140","0","0","0"
"62158","0","0","0"
"62530","0","0","0"
"62656","0","0","0"
"62788","0","0","0"
"62914","0","0","0"
"63012","0","0","0"
"63332","0","0","0"
"63424","0","0","0"
"63526","0","0","0"
"63566","0","0","0"
"63688","0","0","0"
"63782","0","0","0"
"63804","0","0","0"
"64122","0","0","0"
"64234","0","0","0"
"64432","0","0","0"
"64544","0","0","0"
"64582","0","0","0"
"64666","0","0","0"
"64686","0","0","0"
"64880","0","0","0"
"65050","0","0","0"
"65264","0","0","0"
"65294","0","0","0"
"65484","0","0","0"
"65496","0","0","0"
"65874","0","0","0"
"65910","0","0","0"
"65928","0","0","0"
"65974","0","0","0"
"66006","0","0","0"
"66070","0","0","0"
"66326","0","0","0"
"66536","0","0","0"
"66600","0","0","0"
"66614","0","0","0"
"66768","0","0","0"
"66976","0","0","0"
"67172","0","0","0"
"67342","0","0","0"
"67354","0","0","0"
"67376","0","0","0"
"67502","0","0","0"
"67698","0","0","0"
"67888","0","0","0"
"68150","0","0","0"
"68206","0","0","0"
"68242","0","0","0"
"68266","0","0","0"
"68306","0","0","0"
"68318","0","0","0"
"68354","0","0","0"
"68438","0","0","0"
"68562","0","0","0"
"68570","0","0","0"
"68598","0","0","0"
"68618","0","0","0"
"68660","0","0","0"
"68730","0","0","0"
"68752","0","0","0"
"68758","0","0","0"
"68842","0","0","0"
"69098","0","0","0"
"69238","0","0","0"
"69240","0","0","0"
"69284","0","0","0"
"69404","0","0","0"
"69406","0","0","0"
"69490","0","0","0"
"69606","0","0","0"
"69732","0","0","0"
"69764","0","0","0"
"69788","0","0","0"
"69896","0","0","0"
"69982","0","0","0"
"70086","0","0","0"
"70098","0","0","0"
"70494","0","0","0"
"70538","0","0","0"
"70684","0","0","0"
"70774","0","0","0"
"70804","0","0","0"
"70876","0","0","0"
"70906","0","0","0"
"71146","0","0","0"
"71288","0","0","0"
"71502","0","0","0"
"71508","0","0","0"
"71604","0","0","0"
"71636","0","0","0"
"71656","0","0","0"
"71794","0","0","0"
"72158","0","0","0"
"72422","0","0","0"
"72706","0","0","0"
"72920","0","0","0"
"72926","0","0","0"
"73172","0","0","0"
"73236","0","0","0"
"73352","0","0","0"
"73432","0","0","0"
"73686","0","0","0"
"73736","0","0","0"
"73742","0","0","0"
"73864","0","0","0"
"73870","0","0","0"
"74178","0","0","0"
"74330","0","0","0"
"74490","0","0","0"
"74586","0","0","0"
"74630","0","0","0"
"74632","0","0","0"
"74708","0","0","0"
"74724","0","0","0"
"74896","0","0","0"
"75010","0","0","0"
"75042","0","0","0"
"75084","0","0","0"
"75098","0","0","0"
"75172","0","0","0"
"75194","0","0","0"
"75266","0","0","0"
"75352","0","0","0"
"75438","0","0","0"
"75540","0","0","0"
"75578","0","0","0"
"75588","0","0","0"
"75632","0","0","0"
"75680","0","0","0"
"75828","0","0","0"
"75940","0","0","0"
"75968","0","0","0"
"75988","0","0","0"
"76012","0","0","0"
"76058","0","0","0"
"76246","0","0","0"
"76280","0","0","0"
"76478","0","0","0"
"76526","0","0","0"
"76630","0","0","0"
"76644","0","0","0"
"76834","0","0","0"
"77140","0","0","0"
"77300","0","0","0"
"77316","0","0","0"
"77326","0","0","0"
"77454","0","0","0"
"77554","0","0","0"
"77712","0","0","0"
"77774","0","0","0"
"77998","0","0","0"
"78116","0","0","0"
"78120","0","0","0"
"78238","0","0","0"
"78286","0","0","0"
"78288","0","0","0"
"78346","0","0","0"
"78404","0","0","0"
"78426","0","0","0"
"78554","0","0","0"
"78820","0","0","0"
"78832","0","0","0"
"78888","0","0","0"
"78928","0","0","0"
"79046","0","0","0"
"79378","0","0","0"
"79380","0","0","0"
"79440","0","0","0"
"79556","0","0","0"
"79696","0","0","0"
"79810","0","0","0"
"79842","0","0","0"
"79878","0","0","0"
"80268","0","0","0"
"80376","0","0","0"
"80490","0","0","0"
"80754","0","0","0"
"81174","0","0","0"
"81246","0","0","0"
"81334","0","0","0"
"81538","0","0","0"
"81562","0","0","0"
"81786","0","0","0"
"81904","0","0","0"
"82396","0","0","0"
"82478","0","0","0"
"82482","0","0","0"
"82724","0","0","0"
"82752","0","0","0"
"82940","0","0","0"
"83292","0","0","0"
"83302","0","0","0"
"83378","0","0","0"
"83426","0","0","0"
"83634","0","0","0"
"83692","0","0","0"
"83766","0","0","0"
"83832","0","0","0"
"83870","0","0","0"
"83884","0","0","0"
"84310","0","0","0"
"84428","0","0","0"
"84510","0","0","0"
"84576","0","0","0"
"84746","0","0","0"
"84982","0","0","0"
"85048","0","0","0"
"85078","0","0","0"
"85336","0","0","0"
"85410","0","0","0"
"85626","0","0","0"
"85732","0","0","0"
"85800","0","0","0"
"86110","0","0","0"
"86144","0","0","0"
"86204","0","0","0"
"86284","0","0","0"
"86464","0","0","0"
"86636","0","0","0"
"86656","0","0","0"
"86702","0","0","0"
"86794","0","0","0"
"86832","0","0","0"
"86850","0","0","0"
"86930","0","0","0"
"86968","0","0","0"
"87032","0","0","0"
"87154","0","0","0"
"87418","0","0","0"
"87532","0","0","0"
"87648","0","0","0"
"87680","0","0","0"
"87922","0","0","0"
"87968","0","0","0"
"88082","0","0","0"
"88104","0","0","0"
"88208","0","0","0"
"88274","0","0","0"
"88402","0","0","0"
"88426","0","0","0"
"88606","0","0","0"
"88620","0","0","0"
"88792","0","0","0"
"88804","0","0","0"
"88946","0","0","0"
"89010","0","0","0"
"89028","0","0","0"
"89226","0","0","0"
"89316","0","0","0"
"89594","0","0","0"
"89804","0","0","0"
"89934","0","0","0"
"89996","0","0","0"
"90136","0","0","0"
"90612","0","0","0"
"90732","0","0","0"
"90930","0","0","0"
"91058","0","0","0"
"91228","0","0","0"
"91234","0","0","0"
"91364","0","0","0"
"91408","0","0","0"
"91592","0","0","0"
"91682","0","0","0"
"91700","0","0","0"
"91920","0","0","0"
"92222","0","0","0"
"92414","0","0","0"
"92516","0","0","0"
"92570","0","0","0"
"92590","0","0","0"
"93106","0","0","0"
"93264","0","0","0"
"93586","0","0","0"
"93634","0","0","0"
"93762","0","0","0"
"93788","0","0","0"
"93814","0","0","0"
"93966","0","0","0"
"94222","0","0","0"
"94308","0","0","0"
"94372","0","0","0"
"94604","0","0","0"
"94638","0","0","0"
"94784","0","0","0"
"94822","0","0","0"
"94842","0","0","0"
"94858","0","0","0"
"94898","0","0","0"
"95002","0","0","0"
"95012","0","0","0"
"95234","0","0","0"
"95316","0","0","0"
"95330","0","0","0"
"95646","0","0","0"
"95800","0","0","0"
"95920","0","0","0"
"96002","0","0","0"
"96088","0","0","0"
"96128","0","0","0"
"96216","0","0","0"
"96428","0","0","0"
"96460","0","0","0"
"96470","0","0","0"
"96598","0","0","0"
"96620","0","0","0"
"96626","0","0","0"
"96716","0","0","0"
"96758","0","0","0"
"96786","0","0","0"
"96928","0","0","0"
"96968","0","0","0"
"97002","0","0","0"
"97504","0","0","0"
"97926","0","0","0"
"97956","0","0","0"
"98030","0","0","0"
"98250","0","0","0"
"98418","0","0","0"
"98600","0","0","0"
"98732","0","0","0"
"98760","0","0","0"
"98824","0","0","0"
"98832","0","0","0"
"98924","0","0","0"
"99008","0","0","0"
"99066","0","0","0"
"99120","0","0","0"
"99180","0","0","0"
"99444","0","0","0"
"99550","0","0","0"
"99726","0","0","0"
"100234","0","0","0"
"100502","0","0","0"
"100706","0","0","0"
"100722","0","0","0"
"100820","0","0","0"
"100822","0","0","0"
"100902","0","0","0"
"100912","0","0","0"
"101218","0","0","0"
"101280","0","0","0"
"101446","0","0","0"
"101462","0","0","0"
"101518","0","0","0"
"101552","0","0","0"
"101870","0","0","0"
"101938","0","0","0"
"102000","0","0","0"
"102072","0","0","0"
"102090","0","0","0"
"102268","0","0","0"
"102362","0","0","0"
"102786","0","0","0"
"102953","0","0","0"
"102961","0","0","0"
"103127","0","0","0"
"103229","0","0","0"
"103359","0","0","0"
"103509","0","0","0"
"103571","0","0","0"
"103579","0","0","0"
"103719","0","0","0"
"103779","0","0","0"
"104133","0","0","0"
"104179","0","0","0"
"104311","0","0","0"
"104485","0","0","0"
"104605","0","0","0"
"104669","0","0","0"
"104817","0","0","0"
"105079","0","0","0"
"105327","0","0","0"
"105515","0","0","0"
"105581","0","0","0"
"105821","0","0","0"
"105849","0","0","0"
"105973","0","0","0"
"106045","0","0","0"
"106197","0","0","0"
"106523","0","0","0"
"106729","0","0","0"
"106771","0","0","0"
"106957","0","0","0"
"107089","0","0","0"
"107193","0","0","0"
"107245","0","0","0"
"107247","0","0","0"
"107249","0","0","0"
"107271","0","0","0"
"107331","0","0","0"
"107361","0","0","0"
"107737","0","0","0"
"108005","0","0","0"
"108065","0","0","0"
"108109","0","0","0"
"108163","0","0","0"
"108223","0","0","0"
"108291","0","0","0"
"108369","0","0","0"
"108455","0","0","0"
"108509","0","0","0"
"108521","0","0","0"
"108541","0","0","0"
"108593","0","0","0"
"108673","0","0","0"
"108683","0","0","0"
"108893","0","0","0"
"108971","0","0","0"
"109023","0","0","0"
"109089","0","0","0"
"109123","0","0","0"
"109137","0","0","0"
"109157","0","0","0"
"109333","0","0","0"
"109371","0","0","0"
"109447","0","0","0"
"109459","0","0","0"
"109521","0","0","0"
"109793","0","0","0"
"109931","0","0","0"
"109999","0","0","0"
"110049","0","0","0"
"110135","0","0","0"
"110495","0","0","0"
"110535","0","0","0"
"110611","0","0","0"
"110659","0","0","0"
"110823","0","0","0"
"110863","0","0","0"
"110893","0","0","0"
"111287","0","0","0"
"111307","0","0","0"
"111361","0","0","0"
"111641","0","0","0"
"111777","0","0","0"
"111999","0","0","0"
"112319","0","0","0"
"112413","0","0","0"
"112473","0","0","0"
"112711","0","0","0"
"112767","0","0","0"
"112861","0","0","0"
"112883","0","0","0"
"113235","0","0","0"
"113279","0","0","0"
"113409","0","0","0"
"113437","0","0","0"
"113439","0","0","0"
"113473","0","0","0"
"113509","0","0","0"
"113667","0","0","0"
"113697","0","0","0"
"113853","0","0","0"
"114179","0","0","0"
"114213","0","0","0"
"114227","0","0","0"
"114311","0","0","0"
"114343","0","0","0"
"114521","0","0","0"
"114791","0","0","0"
"114795","0","0","0"
"114829","0","0","0"
"114913","0","0","0"
"114983","0","0","0"
"114993","0","0","0"
