"Step","dainty-dust-1008 - std_entropy_0","dainty-dust-1008 - std_entropy_0__MIN","dainty-dust-1008 - std_entropy_0__MAX"
"61","0.0017176037654280663","0.0017176037654280663","0.0017176037654280663"
"63","0.000011862460269185249","0.000011862460269185249","0.000011862460269185249"
"65","0.000022206502762855962","0.000022206502762855962","0.000022206502762855962"
"67","0.000004348331003711792","0.000004348331003711792","0.000004348331003711792"
"69","0.000004315455498726806","0.000004315455498726806","0.000004315455498726806"
"71","0.0000068351978370628785","0.0000068351978370628785","0.0000068351978370628785"
"73","0.000001744537144077185","0.000001744537144077185","0.000001744537144077185"
"75","9.587291742718662e-7","9.587291742718662e-7","9.587291742718662e-7"
"77","0.00029682597960345447","0.00029682597960345447","0.00029682597960345447"
"79","0.000017331010894849896","0.000017331010894849896","0.000017331010894849896"
"81","1.218500642607978e-7","1.218500642607978e-7","1.218500642607978e-7"
"83","5.664535152050121e-8","5.664535152050121e-8","5.664535152050121e-8"
"85","1.2618077960269147e-7","1.2618077960269147e-7","1.2618077960269147e-7"
"87","8.466063832202053e-7","8.466063832202053e-7","8.466063832202053e-7"
"89","0.000011359615200490225","0.000011359615200490225","0.000011359615200490225"
"91","9.377693572787393e-7","9.377693572787393e-7","9.377693572787393e-7"
"93","4.090739764706086e-7","4.090739764706086e-7","4.090739764706086e-7"
"95","0.0000025994152110797586","0.0000025994152110797586","0.0000025994152110797586"
"97","0.0003447493363637477","0.0003447493363637477","0.0003447493363637477"
"99","0.0000017671584373601945","0.0000017671584373601945","0.0000017671584373601945"
"101","0.000015403564248117618","0.000015403564248117618","0.000015403564248117618"
"103","0.0000029202710720710456","0.0000029202710720710456","0.0000029202710720710456"
"105","0.000009542623047309462","0.000009542623047309462","0.000009542623047309462"
"107","4.222233371820039e-7","4.222233371820039e-7","4.222233371820039e-7"
"109","0.000002211671244367608","0.000002211671244367608","0.000002211671244367608"
"111","0","0","0"
"113","2.960457265999139e-7","2.960457265999139e-7","2.960457265999139e-7"
"115","2.9091700071148807e-7","2.9091700071148807e-7","2.9091700071148807e-7"
"117","1.3661069431236683e-7","1.3661069431236683e-7","1.3661069431236683e-7"
"119","2.7303704541736806e-7","2.7303704541736806e-7","2.7303704541736806e-7"
"121","2.3705166540821665e-7","2.3705166540821665e-7","2.3705166540821665e-7"
"123","1.2489913103763683e-7","1.2489913103763683e-7","1.2489913103763683e-7"
"125","5.494650849868776e-7","5.494650849868776e-7","5.494650849868776e-7"
"127","0.000019453331333352253","0.000019453331333352253","0.000019453331333352253"
"129","0.00006213157757883891","0.00006213157757883891","0.00006213157757883891"
"131","0.00015605536464136094","0.00015605536464136094","0.00015605536464136094"
"133","0.0005694199935533106","0.0005694199935533106","0.0005694199935533106"
"135","0.00023571310157421976","0.00023571310157421976","0.00023571310157421976"
"137","0.006088089197874069","0.006088089197874069","0.006088089197874069"
"139","0.000082810154708568","0.000082810154708568","0.000082810154708568"
"141","0.000018854394511436112","0.000018854394511436112","0.000018854394511436112"
"143","0.000008694805728737265","0.000008694805728737265","0.000008694805728737265"
"145","0.0000015900972130111768","0.0000015900972130111768","0.0000015900972130111768"
"147","0.000045990826038178056","0.000045990826038178056","0.000045990826038178056"
"149","0.0003129197866655886","0.0003129197866655886","0.0003129197866655886"
"151","5.849780677635863e-7","5.849780677635863e-7","5.849780677635863e-7"
"153","0.000024042628865572624","0.000024042628865572624","0.000024042628865572624"
"155","0.0000014372373016158235","0.0000014372373016158235","0.0000014372373016158235"
"157","2.646816597007273e-7","2.646816597007273e-7","2.646816597007273e-7"
"159","0.000004197208909317851","0.000004197208909317851","0.000004197208909317851"
"161","6.336313731480914e-7","6.336313731480914e-7","6.336313731480914e-7"
"163","0.0000044626954149862286","0.0000044626954149862286","0.0000044626954149862286"
"165","0.00003781881969189271","0.00003781881969189271","0.00003781881969189271"
"167","0.005141309462487698","0.005141309462487698","0.005141309462487698"
"169","0.00021641810599248856","0.00021641810599248856","0.00021641810599248856"
"171","0.00009444286115467548","0.00009444286115467548","0.00009444286115467548"
"173","0.00001834460454119835","0.00001834460454119835","0.00001834460454119835"
"175","0.00039816845674067736","0.00039816845674067736","0.00039816845674067736"
"177","0.00005278017488308251","0.00005278017488308251","0.00005278017488308251"
"179","0.000045967448386363685","0.000045967448386363685","0.000045967448386363685"
"181","0.000012482499187171925","0.000012482499187171925","0.000012482499187171925"
"183","1.1856058534931435e-7","1.1856058534931435e-7","1.1856058534931435e-7"
"185","0.015414013527333736","0.015414013527333736","0.015414013527333736"
"187","0","0","0"
"189","0.000002662742417669506","0.000002662742417669506","0.000002662742417669506"
"191","0.0000046851832848915365","0.0000046851832848915365","0.0000046851832848915365"
"193","0.00009790866897674277","0.00009790866897674277","0.00009790866897674277"
"195","0.0000030507690098602325","0.0000030507690098602325","0.0000030507690098602325"
"197","8.384249667869881e-7","8.384249667869881e-7","8.384249667869881e-7"
"199","0.00005488756505656056","0.00005488756505656056","0.00005488756505656056"
"201","0.00003870021828333847","0.00003870021828333847","0.00003870021828333847"
"203","0.000007501866093662102","0.000007501866093662102","0.000007501866093662102"
"205","0.00009605474042473361","0.00009605474042473361","0.00009605474042473361"
"207","0.00001449537739972584","0.00001449537739972584","0.00001449537739972584"
"209","0.000017021569874486886","0.000017021569874486886","0.000017021569874486886"
"211","0.000004375925982458284","0.000004375925982458284","0.000004375925982458284"
"213","0.000013344900253287051","0.000013344900253287051","0.000013344900253287051"
"215","0.0000037707400224462617","0.0000037707400224462617","0.0000037707400224462617"
"217","0.0017879664665088058","0.0017879664665088058","0.0017879664665088058"
"219","0.0000608125192229636","0.0000608125192229636","0.0000608125192229636"
"221","0","0","0"
"223","0.00008096267993096262","0.00008096267993096262","0.00008096267993096262"
"225","0.000049848655180539936","0.000049848655180539936","0.000049848655180539936"
"227","0.000012835732377425302","0.000012835732377425302","0.000012835732377425302"
"229","0.00015586854715365916","0.00015586854715365916","0.00015586854715365916"
"231","0.00024305947590619326","0.00024305947590619326","0.00024305947590619326"
"233","0.00013973221939522773","0.00013973221939522773","0.00013973221939522773"
"235","0.000049206806579604745","0.000049206806579604745","0.000049206806579604745"
"237","0.000013949455933470745","0.000013949455933470745","0.000013949455933470745"
"239","0.000004079289283254184","0.000004079289283254184","0.000004079289283254184"
"241","0.000011772414836741518","0.000011772414836741518","0.000011772414836741518"
"243","0.00011476238432805985","0.00011476238432805985","0.00011476238432805985"
"245","0.0012191104469820857","0.0012191104469820857","0.0012191104469820857"
"247","0.0015204744413495064","0.0015204744413495064","0.0015204744413495064"
"249","0.000034651424357434735","0.000034651424357434735","0.000034651424357434735"
"251","0.0000043790364543383475","0.0000043790364543383475","0.0000043790364543383475"
"253","0.000042592891986714676","0.000042592891986714676","0.000042592891986714676"
"255","1.417367485601062e-7","1.417367485601062e-7","1.417367485601062e-7"
"257","0.000005269264875096269","0.000005269264875096269","0.000005269264875096269"
"259","0.00003574282527551986","0.00003574282527551986","0.00003574282527551986"
"261","0.000003004822247021366","0.000003004822247021366","0.000003004822247021366"
"263","0.000009690487786429003","0.000009690487786429003","0.000009690487786429003"
"265","0.0010162185644730926","0.0010162185644730926","0.0010162185644730926"
"267","6.603094107049401e-7","6.603094107049401e-7","6.603094107049401e-7"
"269","0.000019870305550284684","0.000019870305550284684","0.000019870305550284684"
"271","0.000015868090486037545","0.000015868090486037545","0.000015868090486037545"
"273","5.501475470737205e-7","5.501475470737205e-7","5.501475470737205e-7"
"275","0.0002239326131530106","0.0002239326131530106","0.0002239326131530106"
"277","0.00037712647463195026","0.00037712647463195026","0.00037712647463195026"
"279","0.00012836472888011485","0.00012836472888011485","0.00012836472888011485"
"281","0.0017962506972253323","0.0017962506972253323","0.0017962506972253323"
"283","0.0004662098945118487","0.0004662098945118487","0.0004662098945118487"
"285","0.00012917103595100343","0.00012917103595100343","0.00012917103595100343"
"287","0.0002480558177921921","0.0002480558177921921","0.0002480558177921921"
"289","0.00007399362220894545","0.00007399362220894545","0.00007399362220894545"
"291","0.0000017405800463166088","0.0000017405800463166088","0.0000017405800463166088"
"293","0.0000029099526273057563","0.0000029099526273057563","0.0000029099526273057563"
"295","0.000009883978236757684","0.000009883978236757684","0.000009883978236757684"
"297","0.00005378103014663793","0.00005378103014663793","0.00005378103014663793"
"299","0.000017621743609197438","0.000017621743609197438","0.000017621743609197438"
"301","0.00001750408046063967","0.00001750408046063967","0.00001750408046063967"
"303","0.00016905342636164278","0.00016905342636164278","0.00016905342636164278"
"305","0.0008000233210623264","0.0008000233210623264","0.0008000233210623264"
"307","0.00034488053643144667","0.00034488053643144667","0.00034488053643144667"
"309","0.00003273447509855032","0.00003273447509855032","0.00003273447509855032"
"311","0.00020788883557543159","0.00020788883557543159","0.00020788883557543159"
"313","0.00004624233042704873","0.00004624233042704873","0.00004624233042704873"
"315","0.004074434284120798","0.004074434284120798","0.004074434284120798"
"317","0.00004205410732538439","0.00004205410732538439","0.00004205410732538439"
"319","0.000006193743956828257","0.000006193743956828257","0.000006193743956828257"
"321","9.986175655285479e-7","9.986175655285479e-7","9.986175655285479e-7"
"323","0.000021629735783790238","0.000021629735783790238","0.000021629735783790238"
"325","0.0000055033738135534804","0.0000055033738135534804","0.0000055033738135534804"
"327","0.0001227642351295799","0.0001227642351295799","0.0001227642351295799"
"329","0.000020334973669378087","0.000020334973669378087","0.000020334973669378087"
"331","0.0005486916634254158","0.0005486916634254158","0.0005486916634254158"
"333","0.000006904745987412753","0.000006904745987412753","0.000006904745987412753"
"335","0.0000447585443907883","0.0000447585443907883","0.0000447585443907883"
"337","0.0000028088920771551784","0.0000028088920771551784","0.0000028088920771551784"
"339","0.00015764260024297982","0.00015764260024297982","0.00015764260024297982"
"341","0.00007982638635439798","0.00007982638635439798","0.00007982638635439798"
"343","0.000047313180402852595","0.000047313180402852595","0.000047313180402852595"
"345","0.003166251117363572","0.003166251117363572","0.003166251117363572"
"347","0.0009816873352974653","0.0009816873352974653","0.0009816873352974653"
"349","0.00010737251432146877","0.00010737251432146877","0.00010737251432146877"
"351","0.000056737204431556165","0.000056737204431556165","0.000056737204431556165"
"353","0.00035242224112153053","0.00035242224112153053","0.00035242224112153053"
"355","0.0012561880284920335","0.0012561880284920335","0.0012561880284920335"
"357","0.0014371328288689256","0.0014371328288689256","0.0014371328288689256"
"359","0.0009330211905762553","0.0009330211905762553","0.0009330211905762553"
"361","0.0021659554913640022","0.0021659554913640022","0.0021659554913640022"
"363","0.000560676446184516","0.000560676446184516","0.000560676446184516"
"365","0.000960999634116888","0.000960999634116888","0.000960999634116888"
"367","0.00018439798441249877","0.00018439798441249877","0.00018439798441249877"
"369","0.0000409181448048912","0.0000409181448048912","0.0000409181448048912"
"371","0.000007261945938807912","0.000007261945938807912","0.000007261945938807912"
"373","0.000009583116479916498","0.000009583116479916498","0.000009583116479916498"
"375","0.000001970416178664891","0.000001970416178664891","0.000001970416178664891"
"377","0.000006439905519073363","0.000006439905519073363","0.000006439905519073363"
"379","0.00002271547054988332","0.00002271547054988332","0.00002271547054988332"
"381","0.000010205235412286129","0.000010205235412286129","0.000010205235412286129"
"383","0.00008967225585365668","0.00008967225585365668","0.00008967225585365668"
"385","0.000004432481546245981","0.000004432481546245981","0.000004432481546245981"
"387","0.000004901102329313289","0.000004901102329313289","0.000004901102329313289"
"389","0.000001905708586491528","0.000001905708586491528","0.000001905708586491528"
"391","0.0000012740933925670106","0.0000012740933925670106","0.0000012740933925670106"
"393","0.000015349072782555595","0.000015349072782555595","0.000015349072782555595"
"395","0.00004747139973915182","0.00004747139973915182","0.00004747139973915182"
"397","0.000008373443051823415","0.000008373443051823415","0.000008373443051823415"
"399","0.000019727767721633427","0.000019727767721633427","0.000019727767721633427"
"401","0.000047828001697780564","0.000047828001697780564","0.000047828001697780564"
"403","0.0000016969071339190123","0.0000016969071339190123","0.0000016969071339190123"
"405","0.000025005909265019","0.000025005909265019","0.000025005909265019"
"407","0.00000571505916013848","0.00000571505916013848","0.00000571505916013848"
"409","0.0000283265453617787","0.0000283265453617787","0.0000283265453617787"
"411","0.00046096465666778386","0.00046096465666778386","0.00046096465666778386"
"413","0.000012698096725216601","0.000012698096725216601","0.000012698096725216601"
"415","0.000023238188077812083","0.000023238188077812083","0.000023238188077812083"
"417","0.0000050659009502851404","0.0000050659009502851404","0.0000050659009502851404"
"419","0.000006285141807893524","0.000006285141807893524","0.000006285141807893524"
"421","0.000013686978491023183","0.000013686978491023183","0.000013686978491023183"
"423","0.000006903640496602748","0.000006903640496602748","0.000006903640496602748"
"425","0.000009638686606194824","0.000009638686606194824","0.000009638686606194824"
"427","0.001430787960998714","0.001430787960998714","0.001430787960998714"
"429","0.00022755701502319425","0.00022755701502319425","0.00022755701502319425"
"431","0.000004519622052612249","0.000004519622052612249","0.000004519622052612249"
"433","0.0000022006715880706906","0.0000022006715880706906","0.0000022006715880706906"
"435","0.0000028942743028892437","0.0000028942743028892437","0.0000028942743028892437"
"437","0.000018759170416160487","0.000018759170416160487","0.000018759170416160487"
"439","0.00010283093433827162","0.00010283093433827162","0.00010283093433827162"
"441","0.000015047917258925736","0.000015047917258925736","0.000015047917258925736"
"443","0.000010786621714942157","0.000010786621714942157","0.000010786621714942157"
"445","0.000038874852180015296","0.000038874852180015296","0.000038874852180015296"
"447","0.0011212993413209915","0.0011212993413209915","0.0011212993413209915"
"449","0.000011680393072310835","0.000011680393072310835","0.000011680393072310835"
"451","0.00005238622543402016","0.00005238622543402016","0.00005238622543402016"
"453","0.000006619608939217869","0.000006619608939217869","0.000006619608939217869"
"455","0.000007719046152487863","0.000007719046152487863","0.000007719046152487863"
"457","0.0000018442347027303185","0.0000018442347027303185","0.0000018442347027303185"
"459","0.000006797498372179689","0.000006797498372179689","0.000006797498372179689"
"461","0.000001010665982903447","0.000001010665982903447","0.000001010665982903447"
"463","0.000009071344720723573","0.000009071344720723573","0.000009071344720723573"
"465","0.000011217177416256163","0.000011217177416256163","0.000011217177416256163"
"467","0.000013001552360947244","0.000013001552360947244","0.000013001552360947244"
"469","0.000009419346497452352","0.000009419346497452352","0.000009419346497452352"
"471","0.000005691660589945968","0.000005691660589945968","0.000005691660589945968"
"473","0.0000017334804169877316","0.0000017334804169877316","0.0000017334804169877316"
"475","0.0000014668624999103486","0.0000014668624999103486","0.0000014668624999103486"
"477","0.00002101714926538989","0.00002101714926538989","0.00002101714926538989"
"479","0.000046829780330881476","0.000046829780330881476","0.000046829780330881476"
"481","0.00009502284956397489","0.00009502284956397489","0.00009502284956397489"
"483","0.00029662574524991214","0.00029662574524991214","0.00029662574524991214"
"485","0.00007633664790773764","0.00007633664790773764","0.00007633664790773764"
"487","0.005902369972318411","0.005902369972318411","0.005902369972318411"
"489","0.000035577515518525615","0.000035577515518525615","0.000035577515518525615"
"491","0.000014086421288084239","0.000014086421288084239","0.000014086421288084239"
"493","0.000011575632015592419","0.000011575632015592419","0.000011575632015592419"
"495","0.000004566816642181948","0.000004566816642181948","0.000004566816642181948"
"497","0.00009839826088864356","0.00009839826088864356","0.00009839826088864356"
"499","0.0004258741100784391","0.0004258741100784391","0.0004258741100784391"
"501","0.000020431871234904975","0.000020431871234904975","0.000020431871234904975"
"503","0.00028931332053616643","0.00028931332053616643","0.00028931332053616643"
"505","0.000051621394959511235","0.000051621394959511235","0.000051621394959511235"
"507","0.00001853536559792701","0.00001853536559792701","0.00001853536559792701"
"509","0.000035284418117953464","0.000035284418117953464","0.000035284418117953464"
"511","0.000001566119408380473","0.000001566119408380473","0.000001566119408380473"
"513","0.0000010946424708890845","0.0000010946424708890845","0.0000010946424708890845"
"515","0.000002376912107138196","0.000002376912107138196","0.000002376912107138196"
"517","0.000002424733565931092","0.000002424733565931092","0.000002424733565931092"
"519","0.00002159834730264265","0.00002159834730264265","0.00002159834730264265"
"521","0.000009998237146646716","0.000009998237146646716","0.000009998237146646716"
"523","0.000003251850557717262","0.000003251850557717262","0.000003251850557717262"
"525","0.0002484906872268766","0.0002484906872268766","0.0002484906872268766"
"527","0.00013370937085710466","0.00013370937085710466","0.00013370937085710466"
"529","0.00023939994571264833","0.00023939994571264833","0.00023939994571264833"
"531","0.00016922023496590555","0.00016922023496590555","0.00016922023496590555"
"533","0.000012603982213477138","0.000012603982213477138","0.000012603982213477138"
"535","0.01849009096622467","0.01849009096622467","0.01849009096622467"
"537","0.000005459824478748487","0.000005459824478748487","0.000005459824478748487"
"539","0.00007678191468585283","0.00007678191468585283","0.00007678191468585283"
"541","0.00007306428597075865","0.00007306428597075865","0.00007306428597075865"
"543","0.00045621872413903475","0.00045621872413903475","0.00045621872413903475"
"545","0.00002180866795242764","0.00002180866795242764","0.00002180866795242764"
"547","0.0000034350105124758556","0.0000034350105124758556","0.0000034350105124758556"
"549","0.00004217054811306298","0.00004217054811306298","0.00004217054811306298"
"551","0.000027386371584725566","0.000027386371584725566","0.000027386371584725566"
"553","0.00000196245400729822","0.00000196245400729822","0.00000196245400729822"
"555","0.00004819230525754392","0.00004819230525754392","0.00004819230525754392"
"557","0.000008204975529224612","0.000008204975529224612","0.000008204975529224612"
"559","0.000013301615581440274","0.000013301615581440274","0.000013301615581440274"
"561","0.0000025280314730480313","0.0000025280314730480313","0.0000025280314730480313"
"563","0.00000986251779977465","0.00000986251779977465","0.00000986251779977465"
"565","0.0000024275393570860615","0.0000024275393570860615","0.0000024275393570860615"
"567","0.0018802167614921927","0.0018802167614921927","0.0018802167614921927"
"569","0.00009364988363813609","0.00009364988363813609","0.00009364988363813609"
"571","1.785605405757451e-7","1.785605405757451e-7","1.785605405757451e-7"
"573","0.00019413806148804724","0.00019413806148804724","0.00019413806148804724"
"575","0.0001340059970971197","0.0001340059970971197","0.0001340059970971197"
"577","0.000055542855989187956","0.000055542855989187956","0.000055542855989187956"
"579","0.00025598230422474444","0.00025598230422474444","0.00025598230422474444"
"581","0.0005273772403597832","0.0005273772403597832","0.0005273772403597832"
"583","0.00025759695563465357","0.00025759695563465357","0.00025759695563465357"
"585","0.00008695729775354266","0.00008695729775354266","0.00008695729775354266"
"587","0.00002321308602404315","0.00002321308602404315","0.00002321308602404315"
"589","0.000004446143975656014","0.000004446143975656014","0.000004446143975656014"
"591","0.000009564936590322759","0.000009564936590322759","0.000009564936590322759"
"593","0.00008418109064223245","0.00008418109064223245","0.00008418109064223245"
"595","0.00096314208349213","0.00096314208349213","0.00096314208349213"
"597","0.0010417257435619831","0.0010417257435619831","0.0010417257435619831"
"599","0.00002418169788143132","0.00002418169788143132","0.00002418169788143132"
"601","0.000003868951807817211","0.000003868951807817211","0.000003868951807817211"
"603","0.0000495710592076648","0.0000495710592076648","0.0000495710592076648"
"605","3.423815826408827e-7","3.423815826408827e-7","3.423815826408827e-7"
"607","0.000012956264981767163","0.000012956264981767163","0.000012956264981767163"
"609","0.00008785779937170446","0.00008785779937170446","0.00008785779937170446"
"611","0.00001704828355286736","0.00001704828355286736","0.00001704828355286736"
"613","0.0000512426377099473","0.0000512426377099473","0.0000512426377099473"
"615","0.0028487674426287413","0.0028487674426287413","0.0028487674426287413"
"617","0.000013310504982655402","0.000013310504982655402","0.000013310504982655402"
"619","0.00019339121354278177","0.00019339121354278177","0.00019339121354278177"
"621","0.00026191159849986434","0.00026191159849986434","0.00026191159849986434"
"623","0.000028983084121136926","0.000028983084121136926","0.000028983084121136926"
"625","0.0013662211131304502","0.0013662211131304502","0.0013662211131304502"
"627","0.0013758529676124454","0.0013758529676124454","0.0013758529676124454"
"629","0.0002685273648239672","0.0002685273648239672","0.0002685273648239672"
"631","0.0015297995414584875","0.0015297995414584875","0.0015297995414584875"
"633","0.0002856156206689775","0.0002856156206689775","0.0002856156206689775"
"635","0.00007564079714938998","0.00007564079714938998","0.00007564079714938998"
"637","0.00018130324315279722","0.00018130324315279722","0.00018130324315279722"
"639","0.000056994525948539376","0.000056994525948539376","0.000056994525948539376"
"641","9.328169880973292e-7","9.328169880973292e-7","9.328169880973292e-7"
"643","0.000002847967834895826","0.000002847967834895826","0.000002847967834895826"
"645","0.000006384946573234629","0.000006384946573234629","0.000006384946573234629"
"647","0.00005883556877961382","0.00005883556877961382","0.00005883556877961382"
"649","0.000019528430129867047","0.000019528430129867047","0.000019528430129867047"
"651","0.00002081336970150005","0.00002081336970150005","0.00002081336970150005"
"653","0.0001920775684993714","0.0001920775684993714","0.0001920775684993714"
"655","0.0006987879751250148","0.0006987879751250148","0.0006987879751250148"
"657","0.0005260041216388345","0.0005260041216388345","0.0005260041216388345"
"659","0.00008266959775937721","0.00008266959775937721","0.00008266959775937721"
"661","0.00044243523734621704","0.00044243523734621704","0.00044243523734621704"
"663","0.00008850930316839367","0.00008850930316839367","0.00008850930316839367"
"665","0.005395400803536177","0.005395400803536177","0.005395400803536177"
"667","0.00007778908184263855","0.00007778908184263855","0.00007778908184263855"
"669","0.00001430008705938235","0.00001430008705938235","0.00001430008705938235"
"671","0.000002156233904315741","0.000002156233904315741","0.000002156233904315741"
"673","0.0000388059088436421","0.0000388059088436421","0.0000388059088436421"
"675","0.000006860299890831811","0.000006860299890831811","0.000006860299890831811"
"677","0.00009038470307132229","0.00009038470307132229","0.00009038470307132229"
"679","0.000012527239050541539","0.000012527239050541539","0.000012527239050541539"
"681","0.00037433227407746017","0.00037433227407746017","0.00037433227407746017"
"683","0.000007071797881508246","0.000007071797881508246","0.000007071797881508246"
"685","0.000051743107178481296","0.000051743107178481296","0.000051743107178481296"
"687","0.000006201203177624848","0.000006201203177624848","0.000006201203177624848"
"689","0.0002626474015414715","0.0002626474015414715","0.0002626474015414715"
"691","0.00014045478019397706","0.00014045478019397706","0.00014045478019397706"
"693","0.00008092314965324476","0.00008092314965324476","0.00008092314965324476"
"695","0.0038740818854421377","0.0038740818854421377","0.0038740818854421377"
"697","0.001148945651948452","0.001148945651948452","0.001148945651948452"
"699","0.0001190367474919185","0.0001190367474919185","0.0001190367474919185"
"701","0.00007389075472019613","0.00007389075472019613","0.00007389075472019613"
"703","0.0010537807829678059","0.0010537807829678059","0.0010537807829678059"
"705","0.0015839386032894254","0.0015839386032894254","0.0015839386032894254"
"707","0.0016097698826342821","0.0016097698826342821","0.0016097698826342821"
"709","0.001609891653060913","0.001609891653060913","0.001609891653060913"
"711","0.0030257683247327805","0.0030257683247327805","0.0030257683247327805"
"713","0.0009533330448903143","0.0009533330448903143","0.0009533330448903143"
"715","0.0018372476333752275","0.0018372476333752275","0.0018372476333752275"
"717","0.0003256264026276767","0.0003256264026276767","0.0003256264026276767"
"719","0.00011616336269071326","0.00011616336269071326","0.00011616336269071326"
"721","0.000023132026399252936","0.000023132026399252936","0.000023132026399252936"
"723","0.000026866508051170968","0.000026866508051170968","0.000026866508051170968"
"725","0.000006758384643035242","0.000006758384643035242","0.000006758384643035242"
"727","0.000011756734238588251","0.000011756734238588251","0.000011756734238588251"
"729","0.000033592412364669144","0.000033592412364669144","0.000033592412364669144"
"731","0.00001735750811349135","0.00001735750811349135","0.00001735750811349135"
"733","0.00010817685688380152","0.00010817685688380152","0.00010817685688380152"
"735","0.000006101293365645688","0.000006101293365645688","0.000006101293365645688"
"737","0.000007176391591201536","0.000007176391591201536","0.000007176391591201536"
"739","0.000001682861352492182","0.000001682861352492182","0.000001682861352492182"
"741","9.27833184505289e-7","9.27833184505289e-7","9.27833184505289e-7"
"743","0.000013483636394084897","0.000013483636394084897","0.000013483636394084897"
"745","0.00004431695560924709","0.00004431695560924709","0.00004431695560924709"
"747","0.000008899284694052767","0.000008899284694052767","0.000008899284694052767"
"749","0.000016547181076020934","0.000016547181076020934","0.000016547181076020934"
"751","0.000040063710912363604","0.000040063710912363604","0.000040063710912363604"
"753","0.0000011637157513177954","0.0000011637157513177954","0.0000011637157513177954"
"755","0.00001641906419536099","0.00001641906419536099","0.00001641906419536099"
"757","0.000004428037300385768","0.000004428037300385768","0.000004428037300385768"
"759","0.000027978083380730823","0.000027978083380730823","0.000027978083380730823"
"761","0.0003769671020563692","0.0003769671020563692","0.0003769671020563692"
"763","0.000005714614417229313","0.000005714614417229313","0.000005714614417229313"
"765","0.000012157456694694702","0.000012157456694694702","0.000012157456694694702"
"767","0.0000036426179121917812","0.0000036426179121917812","0.0000036426179121917812"
"769","0.0000037527843232965097","0.0000037527843232965097","0.0000037527843232965097"
"771","0.000007689226549700834","0.000007689226549700834","0.000007689226549700834"
"773","0.0000060087204474257305","0.0000060087204474257305","0.0000060087204474257305"
"775","0.00000890767387318192","0.00000890767387318192","0.00000890767387318192"
"777","0.0014433270553126931","0.0014433270553126931","0.0014433270553126931"
"779","0.00027242014766670763","0.00027242014766670763","0.00027242014766670763"
"781","0.000004486292255023727","0.000004486292255023727","0.000004486292255023727"
"783","0.000002179868488383363","0.000002179868488383363","0.000002179868488383363"
"785","0.000005067382971901679","0.000005067382971901679","0.000005067382971901679"
"787","0.00001874094050435815","0.00001874094050435815","0.00001874094050435815"
"789","0.00010818109149113297","0.00010818109149113297","0.00010818109149113297"
"791","0.00001235116633324651","0.00001235116633324651","0.00001235116633324651"
"793","0.000008391311894229148","0.000008391311894229148","0.000008391311894229148"
"795","0.00002454116111039184","0.00002454116111039184","0.00002454116111039184"
"797","0.0009461657027713954","0.0009461657027713954","0.0009461657027713954"
"799","0.0000071052763814805076","0.0000071052763814805076","0.0000071052763814805076"
"801","0.00003600186755647883","0.00003600186755647883","0.00003600186755647883"
"803","0.0000037314330256776884","0.0000037314330256776884","0.0000037314330256776884"
"805","0.000005611655069515109","0.000005611655069515109","0.000005611655069515109"
"807","0.0000020799145659111673","0.0000020799145659111673","0.0000020799145659111673"
"809","0.000005585809503827477","0.000005585809503827477","0.000005585809503827477"
"811","9.009144719129836e-7","9.009144719129836e-7","9.009144719129836e-7"
