"Step","dainty-dust-1008 - mean_entropy_1","dainty-dust-1008 - mean_entropy_1__MIN","dainty-dust-1008 - mean_entropy_1__MAX"
"179","9.063487027560768e-7","9.063487027560768e-7","9.063487027560768e-7"
"181","1.1879193806407784e-7","1.1879193806407784e-7","1.1879193806407784e-7"
"183","3.2703635355346705e-8","3.2703635355346705e-8","3.2703635355346705e-8"
"185","8.415457273258653e-7","8.415457273258653e-7","8.415457273258653e-7"
"187","5.418480668595294e-7","5.418480668595294e-7","5.418480668595294e-7"
"189","5.173626504983986e-8","5.173626504983986e-8","5.173626504983986e-8"
"191","5.6253742997114387e-8","5.6253742997114387e-8","5.6253742997114387e-8"
"193","2.730023140884441e-7","2.730023140884441e-7","2.730023140884441e-7"
"195","3.8291977944027167e-7","3.8291977944027167e-7","3.8291977944027167e-7"
"197","0.000005088040779810399","0.000005088040779810399","0.000005088040779810399"
"199","0.000001888028918983764","0.000001888028918983764","0.000001888028918983764"
"201","0.000006396100161509821","0.000006396100161509821","0.000006396100161509821"
"203","0.000011578556041058619","0.000011578556041058619","0.000011578556041058619"
"205","0.000005255727046460379","0.000005255727046460379","0.000005255727046460379"
"207","0.00006479638977907598","0.00006479638977907598","0.00006479638977907598"
"209","0.00000779640868131537","0.00000779640868131537","0.00000779640868131537"
"211","0.00001778873411240056","0.00001778873411240056","0.00001778873411240056"
"213","0.00001073414932761807","0.00001073414932761807","0.00001073414932761807"
"215","0.000013244719411886763","0.000013244719411886763","0.000013244719411886763"
"217","0.000002294807018188294","0.000002294807018188294","0.000002294807018188294"
"219","0.0000033977387374761747","0.0000033977387374761747","0.0000033977387374761747"
"221","0.0000023969025733094895","0.0000023969025733094895","0.0000023969025733094895"
"223","0.0000015633529528713552","0.0000015633529528713552","0.0000015633529528713552"
"225","0.0000013658101352120866","0.0000013658101352120866","0.0000013658101352120866"
"227","4.7350866339002096e-7","4.7350866339002096e-7","4.7350866339002096e-7"
"229","0.0000025722861209942494","0.0000025722861209942494","0.0000025722861209942494"
"231","0.000005022700406698277","0.000005022700406698277","0.000005022700406698277"
"233","0.000008471866749459878","0.000008471866749459878","0.000008471866749459878"
"235","0.000019208240701118484","0.000019208240701118484","0.000019208240701118484"
"237","0.000013596710232377518","0.000013596710232377518","0.000013596710232377518"
"239","0.00004353773329057731","0.00004353773329057731","0.00004353773329057731"
"241","0.00003961002948926762","0.00003961002948926762","0.00003961002948926762"
"243","0.000023622314984095283","0.000023622314984095283","0.000023622314984095283"
"245","0.000026826955945580266","0.000026826955945580266","0.000026826955945580266"
"247","0.00001543967482575681","0.00001543967482575681","0.00001543967482575681"
"249","0.000011626010746113025","0.000011626010746113025","0.000011626010746113025"
"251","5.418765454123786e-7","5.418765454123786e-7","5.418765454123786e-7"
"253","0.0000010501720453248709","0.0000010501720453248709","0.0000010501720453248709"
"255","0.000002130011580447899","0.000002130011580447899","0.000002130011580447899"
"257","0.0000012193384009151487","0.0000012193384009151487","0.0000012193384009151487"
"259","3.821421330485464e-7","3.821421330485464e-7","3.821421330485464e-7"
"261","5.221422725298908e-7","5.221422725298908e-7","5.221422725298908e-7"
"263","3.586281707157468e-7","3.586281707157468e-7","3.586281707157468e-7"
"265","0.000007974526852194685","0.000007974526852194685","0.000007974526852194685"
"267","0.0000016246031009359285","0.0000016246031009359285","0.0000016246031009359285"
"269","0.0000031305819447879912","0.0000031305819447879912","0.0000031305819447879912"
"271","0.000007052298769849585","0.000007052298769849585","0.000007052298769849585"
"273","0.000004993038146494655","0.000004993038146494655","0.000004993038146494655"
"275","0.000008819407412374858","0.000008819407412374858","0.000008819407412374858"
"277","0.000010843175914487801","0.000010843175914487801","0.000010843175914487801"
"279","0.00008417575736530125","0.00008417575736530125","0.00008417575736530125"
"281","0.0001116637940867804","0.0001116637940867804","0.0001116637940867804"
"283","0.00023407662229146808","0.00023407662229146808","0.00023407662229146808"
"285","0.00008700758189661428","0.00008700758189661428","0.00008700758189661428"
"287","0.00021747358550783247","0.00021747358550783247","0.00021747358550783247"
"289","0.000022684189389110543","0.000022684189389110543","0.000022684189389110543"
"291","0.000016978192434180528","0.000016978192434180528","0.000016978192434180528"
"293","0.000019103084923699498","0.000019103084923699498","0.000019103084923699498"
"295","0.00000799702866061125","0.00000799702866061125","0.00000799702866061125"
"297","0.0000036577498576662038","0.0000036577498576662038","0.0000036577498576662038"
"299","0.000005482711912918603","0.000005482711912918603","0.000005482711912918603"
"301","0.000005008866082789609","0.000005008866082789609","0.000005008866082789609"
"303","0.0000034104248243238544","0.0000034104248243238544","0.0000034104248243238544"
"305","0.0000056178055274358485","0.0000056178055274358485","0.0000056178055274358485"
"307","0.000015001343854237348","0.000015001343854237348","0.000015001343854237348"
"309","0.00007361113239312544","0.00007361113239312544","0.00007361113239312544"
"311","0.00007923964585643262","0.00007923964585643262","0.00007923964585643262"
"313","0.00003508292866172269","0.00003508292866172269","0.00003508292866172269"
"315","0.0000691192108206451","0.0000691192108206451","0.0000691192108206451"
"317","0.00005813086681882851","0.00005813086681882851","0.00005813086681882851"
"319","0.000018136895960196853","0.000018136895960196853","0.000018136895960196853"
"321","0.000004951373739459086","0.000004951373739459086","0.000004951373739459086"
"323","0.000006374924851115793","0.000006374924851115793","0.000006374924851115793"
"325","0.000003643081981863361","0.000003643081981863361","0.000003643081981863361"
"327","0.00001282475841435371","0.00001282475841435371","0.00001282475841435371"
"329","0.0000055057926147128455","0.0000055057926147128455","0.0000055057926147128455"
"331","0.000015751164028188214","0.000015751164028188214","0.000015751164028188214"
"333","0.000008641187378088944","0.000008641187378088944","0.000008641187378088944"
"335","0.000012970477655471768","0.000012970477655471768","0.000012970477655471768"
"337","0.00004378040830488317","0.00004378040830488317","0.00004378040830488317"
"339","0.000019424192942096852","0.000019424192942096852","0.000019424192942096852"
"341","0.000035188510082662106","0.000035188510082662106","0.000035188510082662106"
"343","0.00004407699088915251","0.00004407699088915251","0.00004407699088915251"
"345","0.00003274869595770724","0.00003274869595770724","0.00003274869595770724"
"347","0.00005392003004089929","0.00005392003004089929","0.00005392003004089929"
"349","0.0001435457670595497","0.0001435457670595497","0.0001435457670595497"
"351","0.00003624219971243292","0.00003624219971243292","0.00003624219971243292"
"353","0.000253842503298074","0.000253842503298074","0.000253842503298074"
"355","0.00067147082882002","0.00067147082882002","0.00067147082882002"
"357","0.001105247181840241","0.001105247181840241","0.001105247181840241"
"359","0.0015788160962983966","0.0015788160962983966","0.0015788160962983966"
"361","0.001773808617144823","0.001773808617144823","0.001773808617144823"
"363","0.0011466911528259516","0.0011466911528259516","0.0011466911528259516"
"365","0.0006251100567169487","0.0006251100567169487","0.0006251100567169487"
"367","0.00014571461360901594","0.00014571461360901594","0.00014571461360901594"
"369","0.00004493186133913696","0.00004493186133913696","0.00004493186133913696"
"371","0.000014980299965827726","0.000014980299965827726","0.000014980299965827726"
"373","7.828647312635439e-7","7.828647312635439e-7","7.828647312635439e-7"
"375","5.846310386914411e-7","5.846310386914411e-7","5.846310386914411e-7"
"377","2.935370844170393e-7","2.935370844170393e-7","2.935370844170393e-7"
"379","8.729211344871146e-7","8.729211344871146e-7","8.729211344871146e-7"
"381","0.0000015873559959800332","0.0000015873559959800332","0.0000015873559959800332"
"383","0.000002062512294287444","0.000002062512294287444","0.000002062512294287444"
"385","7.080024033712107e-7","7.080024033712107e-7","7.080024033712107e-7"
"387","0.000002274511643918231","0.000002274511643918231","0.000002274511643918231"
"389","3.204509653187415e-7","3.204509653187415e-7","3.204509653187415e-7"
"391","2.8710243782370526e-7","2.8710243782370526e-7","2.8710243782370526e-7"
"393","5.342138820196851e-7","5.342138820196851e-7","5.342138820196851e-7"
"395","0.000005198712642595638","0.000005198712642595638","0.000005198712642595638"
"397","0.0000016687445167917758","0.0000016687445167917758","0.0000016687445167917758"
"399","0.0000027112942007079255","0.0000027112942007079255","0.0000027112942007079255"
"401","0.0000033913395327545004","0.0000033913395327545004","0.0000033913395327545004"
"403","0.00001238060121977469","0.00001238060121977469","0.00001238060121977469"
"405","0.000004481839368963847","0.000004481839368963847","0.000004481839368963847"
"407","0.000005699016128346557","0.000005699016128346557","0.000005699016128346557"
"409","0.000007118252142390702","0.000007118252142390702","0.000007118252142390702"
"411","0.000010215671863988973","0.000010215671863988973","0.000010215671863988973"
"413","0.0000045592637434310745","0.0000045592637434310745","0.0000045592637434310745"
"415","0.000010326350093237124","0.000010326350093237124","0.000010326350093237124"
"417","0.000007467400337191066","0.000007467400337191066","0.000007467400337191066"
"419","0.0000028271929295442533","0.0000028271929295442533","0.0000028271929295442533"
"421","0.0000029826594527548878","0.0000029826594527548878","0.0000029826594527548878"
"423","0.0000010050342780232313","0.0000010050342780232313","0.0000010050342780232313"
"425","9.7319741598767e-7","9.7319741598767e-7","9.7319741598767e-7"
"427","0.0000038607204260188155","0.0000038607204260188155","0.0000038607204260188155"
"429","0.0000048987985792336985","0.0000048987985792336985","0.0000048987985792336985"
"431","0.0000014261194110076758","0.0000014261194110076758","0.0000014261194110076758"
"433","0.0000020579439024004387","0.0000020579439024004387","0.0000020579439024004387"
"435","0.000005535821401281282","0.000005535821401281282","0.000005535821401281282"
"437","0.000014227935935196001","0.000014227935935196001","0.000014227935935196001"
"439","0.000033245898521272466","0.000033245898521272466","0.000033245898521272466"
"441","0.000016324391253874637","0.000016324391253874637","0.000016324391253874637"
"443","0.00005739881089539267","0.00005739881089539267","0.00005739881089539267"
"445","0.000016075775420176797","0.000016075775420176797","0.000016075775420176797"
"447","0.00003566747182048857","0.00003566747182048857","0.00003566747182048857"
"449","0.000014525896403938532","0.000014525896403938532","0.000014525896403938532"
"451","0.000005215746114117792","0.000005215746114117792","0.000005215746114117792"
"453","0.0000015583036656607874","0.0000015583036656607874","0.0000015583036656607874"
"455","0.000004617285412678029","0.000004617285412678029","0.000004617285412678029"
"457","0.000004156504473940004","0.000004156504473940004","0.000004156504473940004"
"459","7.229994025692577e-7","7.229994025692577e-7","7.229994025692577e-7"
"461","0.0000030175917800079333","0.0000030175917800079333","0.0000030175917800079333"
"463","0.0000016082412912510335","0.0000016082412912510335","0.0000016082412912510335"
"465","0.000002334995770070236","0.000002334995770070236","0.000002334995770070236"
"467","5.836886884935666e-7","5.836886884935666e-7","5.836886884935666e-7"
"469","3.9202433299578843e-7","3.9202433299578843e-7","3.9202433299578843e-7"
"471","0.000002365311956964433","0.000002365311956964433","0.000002365311956964433"
"473","0.000004022814209747594","0.000004022814209747594","0.000004022814209747594"
"475","0.000010041599125543144","0.000010041599125543144","0.000010041599125543144"
"477","0.0000039978585846256465","0.0000039978585846256465","0.0000039978585846256465"
"479","0.000009191661774821114","0.000009191661774821114","0.000009191661774821114"
"481","0.000002844233904397697","0.000002844233904397697","0.000002844233904397697"
"483","0.000008932295713748317","0.000008932295713748317","0.000008932295713748317"
"485","0.00000579232028030674","0.00000579232028030674","0.00000579232028030674"
"487","0.00003618608388933353","0.00003618608388933353","0.00003618608388933353"
"489","0.000004032834112877026","0.000004032834112877026","0.000004032834112877026"
"491","0.00000635771266388474","0.00000635771266388474","0.00000635771266388474"
"493","0.000004131347395741614","0.000004131347395741614","0.000004131347395741614"
"495","0.000004206279754725983","0.000004206279754725983","0.000004206279754725983"
"497","0.00001858540781540796","0.00001858540781540796","0.00001858540781540796"
"499","0.000012061922461725771","0.000012061922461725771","0.000012061922461725771"
"501","0.0000104178034234792","0.0000104178034234792","0.0000104178034234792"
"503","0.000021505646145669743","0.000021505646145669743","0.000021505646145669743"
"505","0.000013483040675055236","0.000013483040675055236","0.000013483040675055236"
"507","0.0000072987177190952934","0.0000072987177190952934","0.0000072987177190952934"
"509","0.000004025531779916491","0.000004025531779916491","0.000004025531779916491"
"511","0.000004583599093166413","0.000004583599093166413","0.000004583599093166413"
"513","0.000002039060291281203","0.000002039060291281203","0.000002039060291281203"
"515","0.0000017038404394043027","0.0000017038404394043027","0.0000017038404394043027"
"517","7.234136205624964e-7","7.234136205624964e-7","7.234136205624964e-7"
"519","0.0000027137807592225727","0.0000027137807592225727","0.0000027137807592225727"
"521","0.0000018658188309927937","0.0000018658188309927937","0.0000018658188309927937"
"523","0.000018464384993421845","0.000018464384993421845","0.000018464384993421845"
"525","0.0000030783482998231193","0.0000030783482998231193","0.0000030783482998231193"
"527","0.000014553594155586325","0.000014553594155586325","0.000014553594155586325"
"529","0.000013591115020972211","0.000013591115020972211","0.000013591115020972211"
"531","0.000011842123058158904","0.000011842123058158904","0.000011842123058158904"
"533","0.000024186039809137583","0.000024186039809137583","0.000024186039809137583"
"535","0.000020607294572982937","0.000020607294572982937","0.000020607294572982937"
"537","0.000007549727797595551","0.000007549727797595551","0.000007549727797595551"
"539","0.000008504061042913236","0.000008504061042913236","0.000008504061042913236"
"541","0.00001662399517954327","0.00001662399517954327","0.00001662399517954327"
"543","0.000015604353393428028","0.000015604353393428028","0.000015604353393428028"
"545","0.000002290933935000794","0.000002290933935000794","0.000002290933935000794"
"547","0.000010541754818405025","0.000010541754818405025","0.000010541754818405025"
"549","0.0000031520162337983493","0.0000031520162337983493","0.0000031520162337983493"
"551","0.0000033781655019993195","0.0000033781655019993195","0.0000033781655019993195"
"553","0.0000023705006242380477","0.0000023705006242380477","0.0000023705006242380477"
"555","0.000004599068233801518","0.000004599068233801518","0.000004599068233801518"
"557","0.000004724019618151942","0.000004724019618151942","0.000004724019618151942"
"559","0.000012304130905249622","0.000012304130905249622","0.000012304130905249622"
"561","0.0000046819750423310325","0.0000046819750423310325","0.0000046819750423310325"
"563","0.0000025834499410848366","0.0000025834499410848366","0.0000025834499410848366"
"565","0.000005667905497830361","0.000005667905497830361","0.000005667905497830361"
"567","0.000004545303454506211","0.000004545303454506211","0.000004545303454506211"
"569","0.0000044472590161603875","0.0000044472590161603875","0.0000044472590161603875"
"571","0.000002388817165410728","0.000002388817165410728","0.000002388817165410728"
"573","0.000003973353614128428","0.000003973353614128428","0.000003973353614128428"
"575","0.0000016131717757161823","0.0000016131717757161823","0.0000016131717757161823"
"577","0.000004306621576688485","0.000004306621576688485","0.000004306621576688485"
"579","0.000005255802989267977","0.000005255802989267977","0.000005255802989267977"
"581","0.000006956019660719903","0.000006956019660719903","0.000006956019660719903"
"583","0.000010326890333089978","0.000010326890333089978","0.000010326890333089978"
"585","0.00002255681829410605","0.00002255681829410605","0.00002255681829410605"
"587","0.00001850801163527649","0.00001850801163527649","0.00001850801163527649"
"589","0.000019674127543112263","0.000019674127543112263","0.000019674127543112263"
"591","0.000019392182366573252","0.000019392182366573252","0.000019392182366573252"
"593","0.000021802517949254252","0.000021802517949254252","0.000021802517949254252"
"595","0.000013434443644655403","0.000013434443644655403","0.000013434443644655403"
"597","0.0000043336804083082825","0.0000043336804083082825","0.0000043336804083082825"
"599","0.0000017125031490650144","0.0000017125031490650144","0.0000017125031490650144"
"601","0.000002631644520079135","0.000002631644520079135","0.000002631644520079135"
"603","0.0000013421432640825515","0.0000013421432640825515","0.0000013421432640825515"
"605","0.000004839214852836449","0.000004839214852836449","0.000004839214852836449"
"607","0.000002934627218564856","0.000002934627218564856","0.000002934627218564856"
"609","0.000004102970706298947","0.000004102970706298947","0.000004102970706298947"
"611","0.000008064284884312656","0.000008064284884312656","0.000008064284884312656"
"613","0.000024649049009894952","0.000024649049009894952","0.000024649049009894952"
"615","0.00005357481131795794","0.00005357481131795794","0.00005357481131795794"
"617","0.00007507960981456563","0.00007507960981456563","0.00007507960981456563"
"619","0.00007256282697198913","0.00007256282697198913","0.00007256282697198913"
"621","0.00024575236602686346","0.00024575236602686346","0.00024575236602686346"
"623","0.00016128180141095072","0.00016128180141095072","0.00016128180141095072"
"625","0.00016072002472355962","0.00016072002472355962","0.00016072002472355962"
"627","0.00017702051263768226","0.00017702051263768226","0.00017702051263768226"
"629","0.00017242082685697824","0.00017242082685697824","0.00017242082685697824"
"631","0.00020774523727595806","0.00020774523727595806","0.00020774523727595806"
"633","0.0001370134123135358","0.0001370134123135358","0.0001370134123135358"
"635","0.00011056933726649731","0.00011056933726649731","0.00011056933726649731"
"637","0.000027373136617825367","0.000027373136617825367","0.000027373136617825367"
"639","0.000030197794330888428","0.000030197794330888428","0.000030197794330888428"
"641","0.000013071788089291658","0.000013071788089291658","0.000013071788089291658"
"643","0.0000034860606774600456","0.0000034860606774600456","0.0000034860606774600456"
"645","0.000003949216534238076","0.000003949216534238076","0.000003949216534238076"
"647","0.000003195757699359092","0.000003195757699359092","0.000003195757699359092"
"649","0.000002982131718454184","0.000002982131718454184","0.000002982131718454184"
"651","0.000003794009899138473","0.000003794009899138473","0.000003794009899138473"
"653","0.000014142655345494859","0.000014142655345494859","0.000014142655345494859"
"655","0.000012044404684274923","0.000012044404684274923","0.000012044404684274923"
"657","0.00002715947266551666","0.00002715947266551666","0.00002715947266551666"
"659","0.0000807747055660002","0.0000807747055660002","0.0000807747055660002"
"661","0.00019034881552215666","0.00019034881552215666","0.00019034881552215666"
"663","0.00014568574260920286","0.00014568574260920286","0.00014568574260920286"
"665","0.00012427092588040978","0.00012427092588040978","0.00012427092588040978"
"667","0.00010019428009400144","0.00010019428009400144","0.00010019428009400144"
"669","0.00009631413558963686","0.00009631413558963686","0.00009631413558963686"
"671","0.000015582072592223994","0.000015582072592223994","0.000015582072592223994"
"673","0.000008375292964046821","0.000008375292964046821","0.000008375292964046821"
"675","0.000006548369583470048","0.000006548369583470048","0.000006548369583470048"
"677","0.0000031818194656807464","0.0000031818194656807464","0.0000031818194656807464"
"679","0.000006316461622191127","0.000006316461622191127","0.000006316461622191127"
"681","0.000004946833996655187","0.000004946833996655187","0.000004946833996655187"
"683","0.000004962560524290893","0.000004962560524290893","0.000004962560524290893"
"685","0.000009209787094732746","0.000009209787094732746","0.000009209787094732746"
"687","0.00002494657201168593","0.00002494657201168593","0.00002494657201168593"
"689","0.00005067813617642969","0.00005067813617642969","0.00005067813617642969"
"691","0.0000685763661749661","0.0000685763661749661","0.0000685763661749661"
"693","0.00011389541032258421","0.00011389541032258421","0.00011389541032258421"
"695","0.00003645112519734539","0.00003645112519734539","0.00003645112519734539"
"697","0.00019394409900996834","0.00019394409900996834","0.00019394409900996834"
"699","0.00007169473974499851","0.00007169473974499851","0.00007169473974499851"
"701","0.0000662511884002015","0.0000662511884002015","0.0000662511884002015"
"703","0.00024944814504124224","0.00024944814504124224","0.00024944814504124224"
"705","0.0007634016219526529","0.0007634016219526529","0.0007634016219526529"
"707","0.00138175452593714","0.00138175452593714","0.00138175452593714"
"709","0.0023970692418515682","0.0023970692418515682","0.0023970692418515682"
"711","0.004043973982334137","0.004043973982334137","0.004043973982334137"
"713","0.001460482832044363","0.001460482832044363","0.001460482832044363"
"715","0.0007939447532407939","0.0007939447532407939","0.0007939447532407939"
"717","0.0003552752605173737","0.0003552752605173737","0.0003552752605173737"
"719","0.00012281314411666244","0.00012281314411666244","0.00012281314411666244"
"721","0.000022250766051001847","0.000022250766051001847","0.000022250766051001847"
"723","0.000048661528126103804","0.000048661528126103804","0.000048661528126103804"
"725","0.0000026200041247648187","0.0000026200041247648187","0.0000026200041247648187"
"727","9.999561143558822e-7","9.999561143558822e-7","9.999561143558822e-7"
"729","0.000010134262083738577","0.000010134262083738577","0.000010134262083738577"
"731","0.0000012481435760491877","0.0000012481435760491877","0.0000012481435760491877"
"733","0.000004789702416019281","0.000004789702416019281","0.000004789702416019281"
"735","0.0000015331884242186788","0.0000015331884242186788","0.0000015331884242186788"
"737","5.522217065845325e-7","5.522217065845325e-7","5.522217065845325e-7"
"739","5.691201181434735e-7","5.691201181434735e-7","5.691201181434735e-7"
"741","0.000002807558075801353","0.000002807558075801353","0.000002807558075801353"
"743","0.000004570006694848416","0.000004570006694848416","0.000004570006694848416"
"745","0.0000031211841360345716","0.0000031211841360345716","0.0000031211841360345716"
"747","0.0000012461694041121518","0.0000012461694041121518","0.0000012461694041121518"
"749","0.0000048635279199515935","0.0000048635279199515935","0.0000048635279199515935"
"751","0.000004174661626166198","0.000004174661626166198","0.000004174661626166198"
"753","0.000006682751063635806","0.000006682751063635806","0.000006682751063635806"
"755","0.00001211441121995449","0.00001211441121995449","0.00001211441121995449"
"757","0.000006518490863527404","0.000006518490863527404","0.000006518490863527404"
"759","0.000017869562725536525","0.000017869562725536525","0.000017869562725536525"
"761","0.000009528013833914883","0.000009528013833914883","0.000009528013833914883"
"763","0.000005247200533631258","0.000005247200533631258","0.000005247200533631258"
"765","0.0000028824424589402042","0.0000028824424589402042","0.0000028824424589402042"
"767","0.0000012276589131943183","0.0000012276589131943183","0.0000012276589131943183"
"769","0.000001913370169859263","0.000001913370169859263","0.000001913370169859263"
"771","0.0000029146819997549755","0.0000029146819997549755","0.0000029146819997549755"
"773","0.0000013678875347977737","0.0000013678875347977737","0.0000013678875347977737"
"775","0.000003040611090909806","0.000003040611090909806","0.000003040611090909806"
"777","0.00001753335709508974","0.00001753335709508974","0.00001753335709508974"
"779","0.000012616815183719154","0.000012616815183719154","0.000012616815183719154"
"781","0.0000021044238565082196","0.0000021044238565082196","0.0000021044238565082196"
"783","0.000004652633833757136","0.000004652633833757136","0.000004652633833757136"
"785","0.000005068621703685494","0.000005068621703685494","0.000005068621703685494"
"787","0.000002013171751968912","0.000002013171751968912","0.000002013171751968912"
