"Step","dainty-dust-1008 - mean_entropy_0","dainty-dust-1008 - mean_entropy_0__MIN","dainty-dust-1008 - mean_entropy_0__MAX"
"263","4.6943057441239944e-7","4.6943057441239944e-7","4.6943057441239944e-7"
"265","0.00007244732842082158","0.00007244732842082158","0.00007244732842082158"
"267","6.228849258604896e-8","6.228849258604896e-8","6.228849258604896e-8"
"269","0.0000012197137948533054","0.0000012197137948533054","0.0000012197137948533054"
"271","0.0000010261728675686754","0.0000010261728675686754","0.0000010261728675686754"
"273","4.3309036357186415e-8","4.3309036357186415e-8","4.3309036357186415e-8"
"275","0.000015860106941545382","0.000015860106941545382","0.000015860106941545382"
"277","0.00002993389352923259","0.00002993389352923259","0.00002993389352923259"
"279","0.000009007103471958544","0.000009007103471958544","0.000009007103471958544"
"281","0.00009756674262462184","0.00009756674262462184","0.00009756674262462184"
"283","0.000031811749067856","0.000031811749067856","0.000031811749067856"
"285","0.00001776055978552904","0.00001776055978552904","0.00001776055978552904"
"287","0.000018098768123309128","0.000018098768123309128","0.000018098768123309128"
"289","0.000008190322660084348","0.000008190322660084348","0.000008190322660084348"
"291","2.821452369516919e-7","2.821452369516919e-7","2.821452369516919e-7"
"293","2.680672821497865e-7","2.680672821497865e-7","2.680672821497865e-7"
"295","6.837465775788587e-7","6.837465775788587e-7","6.837465775788587e-7"
"297","0.0000025741189801919973","0.0000025741189801919973","0.0000025741189801919973"
"299","0.0000018786439568430069","0.0000018786439568430069","0.0000018786439568430069"
"301","0.0000013631564570459886","0.0000013631564570459886","0.0000013631564570459886"
"303","0.000007429120614688145","0.000007429120614688145","0.000007429120614688145"
"305","0.00003553352871676907","0.00003553352871676907","0.00003553352871676907"
"307","0.000018083837858284824","0.000018083837858284824","0.000018083837858284824"
"309","0.0000045325241444515996","0.0000045325241444515996","0.0000045325241444515996"
"311","0.000011136331522720866","0.000011136331522720866","0.000011136331522720866"
"313","0.0000059013336795032956","0.0000059013336795032956","0.0000059013336795032956"
"315","0.00020500134269241244","0.00020500134269241244","0.00020500134269241244"
"317","0.000003750402584046242","0.000003750402584046242","0.000003750402584046242"
"319","7.136605972846155e-7","7.136605972846155e-7","7.136605972846155e-7"
"321","9.724039529146467e-8","9.724039529146467e-8","9.724039529146467e-8"
"323","0.0000014605218439101009","0.0000014605218439101009","0.0000014605218439101009"
"325","3.7927861740172375e-7","3.7927861740172375e-7","3.7927861740172375e-7"
"327","0.000005894396053918172","0.000005894396053918172","0.000005894396053918172"
"329","0.0000014913232462276937","0.0000014913232462276937","0.0000014913232462276937"
"331","0.000026275425625499338","0.000026275425625499338","0.000026275425625499338"
"333","7.155391017477086e-7","7.155391017477086e-7","7.155391017477086e-7"
"335","0.0000033682092634990113","0.0000033682092634990113","0.0000033682092634990113"
"337","4.5012123450760555e-7","4.5012123450760555e-7","4.5012123450760555e-7"
"339","0.000009601603778719436","0.000009601603778719436","0.000009601603778719436"
"341","0.000004828640612686286","0.000004828640612686286","0.000004828640612686286"
"343","0.000003312914486741647","0.000003312914486741647","0.000003312914486741647"
"345","0.00021125412604305893","0.00021125412604305893","0.00021125412604305893"
"347","0.00005196889833314344","0.00005196889833314344","0.00005196889833314344"
"349","0.000011223456567677204","0.000011223456567677204","0.000011223456567677204"
"351","0.000015349720342783257","0.000015349720342783257","0.000015349720342783257"
"353","0.00011472510232124478","0.00011472510232124478","0.00011472510232124478"
"355","0.0006997889140620828","0.0006997889140620828","0.0006997889140620828"
"357","0.00040888364310376346","0.00040888364310376346","0.00040888364310376346"
"359","0.0005056038498878479","0.0005056038498878479","0.0005056038498878479"
"361","0.0008686099899932742","0.0008686099899932742","0.0008686099899932742"
"363","0.0002198558795498684","0.0002198558795498684","0.0002198558795498684"
"365","0.00028733236831612885","0.00028733236831612885","0.00028733236831612885"
"367","0.000030160856113070622","0.000030160856113070622","0.000030160856113070622"
"369","0.000010570071935944725","0.000010570071935944725","0.000010570071935944725"
"371","6.995485364313936e-7","6.995485364313936e-7","6.995485364313936e-7"
"373","8.07867024832376e-7","8.07867024832376e-7","8.07867024832376e-7"
"375","1.8806977664098667e-7","1.8806977664098667e-7","1.8806977664098667e-7"
"377","2.6928896090794296e-7","2.6928896090794296e-7","2.6928896090794296e-7"
"379","0.000001078103196050506","0.000001078103196050506","0.000001078103196050506"
"381","1.7876743640954373e-7","1.7876743640954373e-7","1.7876743640954373e-7"
"383","0.000004012295448774239","0.000004012295448774239","0.000004012295448774239"
"385","5.285380666464334e-7","5.285380666464334e-7","5.285380666464334e-7"
"387","4.864107836510811e-7","4.864107836510811e-7","4.864107836510811e-7"
"389","1.769092961012575e-7","1.769092961012575e-7","1.769092961012575e-7"
"391","1.2529932291727164e-7","1.2529932291727164e-7","1.2529932291727164e-7"
"393","0.0000012497048373916186","0.0000012497048373916186","0.0000012497048373916186"
"395","0.000005310820597514976","0.000005310820597514976","0.000005310820597514976"
"397","4.2189938653791614e-7","4.2189938653791614e-7","4.2189938653791614e-7"
"399","0.0000015322783610827173","0.0000015322783610827173","0.0000015322783610827173"
"401","0.0000017204644109369838","0.0000017204644109369838","0.0000017204644109369838"
"403","1.551119623854902e-7","1.551119623854902e-7","1.551119623854902e-7"
"405","0.0000015966444379955647","0.0000015966444379955647","0.0000015966444379955647"
"407","6.35654657799023e-7","6.35654657799023e-7","6.35654657799023e-7"
"409","0.0000015656457890145248","0.0000015656457890145248","0.0000015656457890145248"
"411","0.000020017343558720313","0.000020017343558720313","0.000020017343558720313"
"413","0.000001221274828822061","0.000001221274828822061","0.000001221274828822061"
"415","0.000001897277911666606","0.000001897277911666606","0.000001897277911666606"
"417","4.873879788647173e-7","4.873879788647173e-7","4.873879788647173e-7"
"419","7.581071486129076e-7","7.581071486129076e-7","7.581071486129076e-7"
"421","7.672883839404676e-7","7.672883839404676e-7","7.672883839404676e-7"
"423","3.690638266107271e-7","3.690638266107271e-7","3.690638266107271e-7"
"425","3.991182211393607e-7","3.991182211393607e-7","3.991182211393607e-7"
"427","0.00007009608088992536","0.00007009608088992536","0.00007009608088992536"
"429","0.000009496146049059462","0.000009496146049059462","0.000009496146049059462"
"431","5.40000712589972e-7","5.40000712589972e-7","5.40000712589972e-7"
"433","2.5638027523200435e-7","2.5638027523200435e-7","2.5638027523200435e-7"
"435","2.766484783478518e-7","2.766484783478518e-7","2.766484783478518e-7"
"437","9.236233040610387e-7","9.236233040610387e-7","9.236233040610387e-7"
"439","0.000005367031462810701","0.000005367031462810701","0.000005367031462810701"
"441","0.0000016040381751736277","0.0000016040381751736277","0.0000016040381751736277"
"443","0.000001756084543558245","0.000001756084543558245","0.000001756084543558245"
"445","0.000004551113761408487","0.000004551113761408487","0.000004551113761408487"
"447","0.00005195950870984234","0.00005195950870984234","0.00005195950870984234"
"449","0.0000018671557882043999","0.0000018671557882043999","0.0000018671557882043999"
"451","0.000004065963821631158","0.000004065963821631158","0.000004065963821631158"
"453","4.2650850673453533e-7","4.2650850673453533e-7","4.2650850673453533e-7"
"455","9.718386309032212e-7","9.718386309032212e-7","9.718386309032212e-7"
"457","1.1178867254102443e-7","1.1178867254102443e-7","1.1178867254102443e-7"
"459","2.626105128911149e-7","2.626105128911149e-7","2.626105128911149e-7"
"461","4.8912227157416055e-8","4.8912227157416055e-8","4.8912227157416055e-8"
"463","5.232279249867133e-7","5.232279249867133e-7","5.232279249867133e-7"
"465","5.131706757310894e-7","5.131706757310894e-7","5.131706757310894e-7"
"467","0.0000010930918961093994","0.0000010930918961093994","0.0000010930918961093994"
"469","6.835786621195439e-7","6.835786621195439e-7","6.835786621195439e-7"
"471","2.3780241065196606e-7","2.3780241065196606e-7","2.3780241065196606e-7"
"473","1.5816010545677273e-7","1.5816010545677273e-7","1.5816010545677273e-7"
"475","9.696443470375016e-8","9.696443470375016e-8","9.696443470375016e-8"
"477","0.0000017122606550401542","0.0000017122606550401542","0.0000017122606550401542"
"479","0.000003295369651823421","0.000003295369651823421","0.000003295369651823421"
"481","0.000005774008059233893","0.000005774008059233893","0.000005774008059233893"
"483","0.000010513174856896512","0.000010513174856896512","0.000010513174856896512"
"485","0.000004050702955282759","0.000004050702955282759","0.000004050702955282759"
"487","0.00021656701574102044","0.00021656701574102044","0.00021656701574102044"
"489","0.0000016704191239114152","0.0000016704191239114152","0.0000016704191239114152"
"491","0.0000011694689874275355","0.0000011694689874275355","0.0000011694689874275355"
"493","0.0000012691206165982294","0.0000012691206165982294","0.0000012691206165982294"
"495","3.640081445155374e-7","3.640081445155374e-7","3.640081445155374e-7"
"497","0.0000051102392717439216","0.0000051102392717439216","0.0000051102392717439216"
"499","0.000013069923625153024","0.000013069923625153024","0.000013069923625153024"
"501","0.0000021374839889176656","0.0000021374839889176656","0.0000021374839889176656"
"503","0.000016895117369131185","0.000016895117369131185","0.000016895117369131185"
"505","0.000003974441369791748","0.000003974441369791748","0.000003974441369791748"
"507","0.0000026367997634224594","0.0000026367997634224594","0.0000026367997634224594"
"509","0.000002124174670825596","0.000002124174670825596","0.000002124174670825596"
"511","1.2931550941175374e-7","1.2931550941175374e-7","1.2931550941175374e-7"
"513","1.2562827578221913e-7","1.2562827578221913e-7","1.2562827578221913e-7"
"515","2.0769691388977662e-7","2.0769691388977662e-7","2.0769691388977662e-7"
"517","1.1324317483740742e-7","1.1324317483740742e-7","1.1324317483740742e-7"
"519","9.189185448121862e-7","9.189185448121862e-7","9.189185448121862e-7"
"521","5.406358809523226e-7","5.406358809523226e-7","5.406358809523226e-7"
"523","2.8013852215735824e-7","2.8013852215735824e-7","2.8013852215735824e-7"
"525","0.000019463925127638504","0.000019463925127638504","0.000019463925127638504"
"527","0.000010020550689660013","0.000010020550689660013","0.000010020550689660013"
"529","0.000012391373275022488","0.000012391373275022488","0.000012391373275022488"
"531","0.000006436264811782166","0.000006436264811782166","0.000006436264811782166"
"533","9.442208579457656e-7","9.442208579457656e-7","9.442208579457656e-7"
"535","0.0004955568583682179","0.0004955568583682179","0.0004955568583682179"
"537","5.675245233760506e-7","5.675245233760506e-7","5.675245233760506e-7"
"539","0.000005050982508691959","0.000005050982508691959","0.000005050982508691959"
"541","0.000003153502120767371","0.000003153502120767371","0.000003153502120767371"
"543","0.000016297457477776334","0.000016297457477776334","0.000016297457477776334"
"545","0.0000014028046280145645","0.0000014028046280145645","0.0000014028046280145645"
"547","2.6675263598008314e-7","2.6675263598008314e-7","2.6675263598008314e-7"
"549","0.0000017236948224308435","0.0000017236948224308435","0.0000017236948224308435"
"551","0.0000016783490082161734","0.0000016783490082161734","0.0000016783490082161734"
"553","1.90068973893176e-7","1.90068973893176e-7","1.90068973893176e-7"
"555","0.000002666779209903325","0.000002666779209903325","0.000002666779209903325"
"557","5.835257752551115e-7","5.835257752551115e-7","5.835257752551115e-7"
"559","9.706546961751883e-7","9.706546961751883e-7","9.706546961751883e-7"
"561","2.6521621521169436e-7","2.6521621521169436e-7","2.6521621521169436e-7"
"563","6.027175345479918e-7","6.027175345479918e-7","6.027175345479918e-7"
"565","2.408744705917343e-7","2.408744705917343e-7","2.408744705917343e-7"
"567","0.0001109053409891203","0.0001109053409891203","0.0001109053409891203"
"569","0.0000032460252441524062","0.0000032460252441524062","0.0000032460252441524062"
"571","8.069011236955248e-9","8.069011236955248e-9","8.069011236955248e-9"
"573","0.000008028873708099127","0.000008028873708099127","0.000008028873708099127"
"575","0.0000075011785156675614","0.0000075011785156675614","0.0000075011785156675614"
"577","0.000003964783445553621","0.000003964783445553621","0.000003964783445553621"
"579","0.000010182690857618582","0.000010182690857618582","0.000010182690857618582"
"581","0.00003218700658180751","0.00003218700658180751","0.00003218700658180751"
"583","0.00001403086480422644","0.00001403086480422644","0.00001403086480422644"
"585","0.000006873203801660566","0.000006873203801660566","0.000006873203801660566"
"587","0.000002109311253661872","0.000002109311253661872","0.000002109311253661872"
"589","6.553131584041694e-7","6.553131584041694e-7","6.553131584041694e-7"
"591","0.0000013727641317018424","0.0000013727641317018424","0.0000013727641317018424"
"593","0.000008157448064594064","0.000008157448064594064","0.000008157448064594064"
"595","0.00003993295467807911","0.00003993295467807911","0.00003993295467807911"
"597","0.000042550600483082235","0.000042550600483082235","0.000042550600483082235"
"599","0.0000015817901157788583","0.0000015817901157788583","0.0000015817901157788583"
"601","1.919714804898831e-7","1.919714804898831e-7","1.919714804898831e-7"
"603","0.0000018297336055184132","0.0000018297336055184132","0.0000018297336055184132"
"605","1.0352926516077332e-8","1.0352926516077332e-8","1.0352926516077332e-8"
"607","6.290317742241314e-7","6.290317742241314e-7","6.290317742241314e-7"
"609","0.000004021187578473473","0.000004021187578473473","0.000004021187578473473"
"611","0.0000012767676480507362","0.0000012767676480507362","0.0000012767676480507362"
"613","0.0000037607026115438202","0.0000037607026115438202","0.0000037607026115438202"
"615","0.00021797862427774817","0.00021797862427774817","0.00021797862427774817"
"617","0.000002226782044090214","0.000002226782044090214","0.000002226782044090214"
"619","0.00001756790697982069","0.00001756790697982069","0.00001756790697982069"
"621","0.000023541217160527594","0.000023541217160527594","0.000023541217160527594"
"623","0.0000049755526561057195","0.0000049755526561057195","0.0000049755526561057195"
"625","0.0001261947472812608","0.0001261947472812608","0.0001261947472812608"
"627","0.00012295262422412634","0.00012295262422412634","0.00012295262422412634"
"629","0.000024997392756631598","0.000024997392756631598","0.000024997392756631598"
"631","0.00008668059308547527","0.00008668059308547527","0.00008668059308547527"
"633","0.000019302291548228823","0.000019302291548228823","0.000019302291548228823"
"635","0.000010343621397623792","0.000010343621397623792","0.000010343621397623792"
"637","0.000012786651495844126","0.000012786651495844126","0.000012786651495844126"
"639","0.0000056526896514697","0.0000056526896514697","0.0000056526896514697"
"641","1.5162912347932433e-7","1.5162912347932433e-7","1.5162912347932433e-7"
"643","2.4589019176346483e-7","2.4589019176346483e-7","2.4589019176346483e-7"
"645","4.2109144260393805e-7","4.2109144260393805e-7","4.2109144260393805e-7"
"647","0.0000026914660793408984","0.0000026914660793408984","0.0000026914660793408984"
"649","0.000002107727141265059","0.000002107727141265059","0.000002107727141265059"
"651","0.000001508437549091468","0.000001508437549091468","0.000001508437549091468"
"653","0.00000818635271571111","0.00000818635271571111","0.00000818635271571111"
"655","0.00003192710573785007","0.00003192710573785007","0.00003192710573785007"
"657","0.000030427658202825114","0.000030427658202825114","0.000030427658202825114"
"659","0.00001201211034640437","0.00001201211034640437","0.00001201211034640437"
"661","0.000024729280994506553","0.000024729280994506553","0.000024729280994506553"
"663","0.000012400701962178573","0.000012400701962178573","0.000012400701962178573"
"665","0.00027691718423739076","0.00027691718423739076","0.00027691718423739076"
"667","0.000008029083801375236","0.000008029083801375236","0.000008029083801375236"
"669","0.0000019125409380649216","0.0000019125409380649216","0.0000019125409380649216"
"671","2.9906618692621123e-7","2.9906618692621123e-7","2.9906618692621123e-7"
"673","0.000002805318445098237","0.000002805318445098237","0.000002805318445098237"
"675","4.528771739842341e-7","4.528771739842341e-7","4.528771739842341e-7"
"677","0.000004274147613614332","0.000004274147613614332","0.000004274147613614332"
"679","8.188765718841751e-7","8.188765718841751e-7","8.188765718841751e-7"
"681","0.00001797250115487259","0.00001797250115487259","0.00001797250115487259"
"683","5.961831561762665e-7","5.961831561762665e-7","5.961831561762665e-7"
"685","0.0000034332940685999347","0.0000034332940685999347","0.0000034332940685999347"
"687","0.0000010005674084823113","0.0000010005674084823113","0.0000010005674084823113"
"689","0.00001763954605848994","0.00001763954605848994","0.00001763954605848994"
"691","0.00000910937615117291","0.00000910937615117291","0.00000910937615117291"
"693","0.000007417107099172426","0.000007417107099172426","0.000007417107099172426"
"695","0.0002632903342600912","0.0002632903342600912","0.0002632903342600912"
"697","0.0000587011527386494","0.0000587011527386494","0.0000587011527386494"
"699","0.000012916690138808917","0.000012916690138808917","0.000012916690138808917"
"701","0.00001892816726467572","0.00001892816726467572","0.00001892816726467572"
"703","0.0001384192000841722","0.0001384192000841722","0.0001384192000841722"
"705","0.000862044224049896","0.000862044224049896","0.000862044224049896"
"707","0.000501504575368017","0.000501504575368017","0.000501504575368017"
"709","0.0008650340023450553","0.0008650340023450553","0.0008650340023450553"
"711","0.001361499191261828","0.001361499191261828","0.001361499191261828"
"713","0.0004334830155130476","0.0004334830155130476","0.0004334830155130476"
"715","0.0006311805336736143","0.0006311805336736143","0.0006311805336736143"
"717","0.00008897579391486943","0.00008897579391486943","0.00008897579391486943"
"719","0.000036798533983528614","0.000036798533983528614","0.000036798533983528614"
"721","0.0000032374107377108885","0.0000032374107377108885","0.0000032374107377108885"
"723","0.0000031609372399543645","0.0000031609372399543645","0.0000031609372399543645"
"725","8.170403020812955e-7","8.170403020812955e-7","8.170403020812955e-7"
"727","5.762846058132709e-7","5.762846058132709e-7","5.762846058132709e-7"
"729","0.0000017210674059242592","0.0000017210674059242592","0.0000017210674059242592"
"731","3.186598860338563e-7","3.186598860338563e-7","3.186598860338563e-7"
"733","0.000005127747499500401","0.000005127747499500401","0.000005127747499500401"
"735","7.462750204467739e-7","7.462750204467739e-7","7.462750204467739e-7"
"737","7.371392598543025e-7","7.371392598543025e-7","7.371392598543025e-7"
"739","1.5709484557646647e-7","1.5709484557646647e-7","1.5709484557646647e-7"
"741","8.69236842504506e-8","8.69236842504506e-8","8.69236842504506e-8"
"743","0.000001019876208374626","0.000001019876208374626","0.000001019876208374626"
"745","0.000004934599473926937","0.000004934599473926937","0.000004934599473926937"
"747","3.899250202721305e-7","3.899250202721305e-7","3.899250202721305e-7"
"749","0.0000011759923381760018","0.0000011759923381760018","0.0000011759923381760018"
"751","0.0000014957116718505858","0.0000014957116718505858","0.0000014957116718505858"
"753","1.0130984406941934e-7","1.0130984406941934e-7","1.0130984406941934e-7"
"755","0.000001097365725399868","0.000001097365725399868","0.000001097365725399868"
"757","4.71874102458969e-7","4.71874102458969e-7","4.71874102458969e-7"
"759","0.0000013890772834201925","0.0000013890772834201925","0.0000013890772834201925"
"761","0.000016186986613320187","0.000016186986613320187","0.000016186986613320187"
"763","5.65495952287165e-7","5.65495952287165e-7","5.65495952287165e-7"
"765","8.918131584323419e-7","8.918131584323419e-7","8.918131584323419e-7"
"767","3.184097465691593e-7","3.184097465691593e-7","3.184097465691593e-7"
"769","3.915352237982006e-7","3.915352237982006e-7","3.915352237982006e-7"
"771","4.130343427277694e-7","4.130343427277694e-7","4.130343427277694e-7"
"773","3.0850057441966783e-7","3.0850057441966783e-7","3.0850057441966783e-7"
