"Step","sleek-dew-1004 - mean_entropy_1","sleek-dew-1004 - mean_entropy_1__MIN","sleek-dew-1004 - mean_entropy_1__MAX"
"183","0.9998219013214111","0.9998219013214111","0.9998219013214111"
"185","0.9998162388801575","0.9998162388801575","0.9998162388801575"
"187","0.9998282194137573","0.9998282194137573","0.9998282194137573"
"189","0.9998128414154053","0.9998128414154053","0.9998128414154053"
"191","0.9998248815536499","0.9998248815536499","0.9998248815536499"
"193","0.9998259544372559","0.9998259544372559","0.9998259544372559"
"195","0.99983149766922","0.99983149766922","0.99983149766922"
"197","0.9998153448104858","0.9998153448104858","0.9998153448104858"
"199","0.9998027086257935","0.9998027086257935","0.9998027086257935"
"201","0.9998002648353577","0.9998002648353577","0.9998002648353577"
"203","0.9998072981834412","0.9998072981834412","0.9998072981834412"
"205","0.9997978806495667","0.9997978806495667","0.9997978806495667"
"207","0.9997885823249817","0.9997885823249817","0.9997885823249817"
"209","0.9997975826263428","0.9997975826263428","0.9997975826263428"
"211","0.9997990131378174","0.9997990131378174","0.9997990131378174"
"213","0.9997716546058655","0.9997716546058655","0.9997716546058655"
"215","0.9997562766075134","0.9997562766075134","0.9997562766075134"
"217","0.9997768402099609","0.9997768402099609","0.9997768402099609"
"219","0.9997502565383911","0.9997502565383911","0.9997502565383911"
"221","0.9997782111167908","0.9997782111167908","0.9997782111167908"
"223","0.9997944235801697","0.9997944235801697","0.9997944235801697"
"225","0.9997534155845642","0.9997534155845642","0.9997534155845642"
"227","0.999779224395752","0.999779224395752","0.999779224395752"
"229","0.999790608882904","0.999790608882904","0.999790608882904"
"231","0.9997538924217224","0.9997538924217224","0.9997538924217224"
"233","0.9997576475143433","0.9997576475143433","0.9997576475143433"
"235","0.9997411966323853","0.9997411966323853","0.9997411966323853"
"237","0.9997376799583435","0.9997376799583435","0.9997376799583435"
"239","0.9997385144233704","0.9997385144233704","0.9997385144233704"
"241","0.9997466802597046","0.9997466802597046","0.9997466802597046"
"243","0.9997561573982239","0.9997561573982239","0.9997561573982239"
"245","0.9997562170028687","0.9997562170028687","0.9997562170028687"
"247","0.9997374415397644","0.9997374415397644","0.9997374415397644"
"249","0.9997037649154663","0.9997037649154663","0.9997037649154663"
"251","0.9997367858886719","0.9997367858886719","0.9997367858886719"
"253","0.999721884727478","0.999721884727478","0.999721884727478"
"255","0.9997379183769226","0.9997379183769226","0.9997379183769226"
"257","0.9997087717056274","0.9997087717056274","0.9997087717056274"
"259","0.9997327923774719","0.9997327923774719","0.9997327923774719"
"261","0.9996926784515381","0.9996926784515381","0.9996926784515381"
"263","0.9996957182884216","0.9996957182884216","0.9996957182884216"
"265","0.9996981024742126","0.9996981024742126","0.9996981024742126"
"267","0.9997031092643738","0.9997031092643738","0.9997031092643738"
"269","0.9996927380561829","0.9996927380561829","0.9996927380561829"
"271","0.9996899366378784","0.9996899366378784","0.9996899366378784"
"273","0.9997360110282898","0.9997360110282898","0.9997360110282898"
"275","0.9996489882469177","0.9996489882469177","0.9996489882469177"
"277","0.9996882081031799","0.9996882081031799","0.9996882081031799"
"279","0.9996984004974365","0.9996984004974365","0.9996984004974365"
"281","0.9996395111083984","0.9996395111083984","0.9996395111083984"
"283","0.9996711015701294","0.9996711015701294","0.9996711015701294"
"285","0.9996201992034912","0.9996201992034912","0.9996201992034912"
"287","0.9997159242630005","0.9997159242630005","0.9997159242630005"
"289","0.9996594786643982","0.9996594786643982","0.9996594786643982"
"291","0.9996501803398132","0.9996501803398132","0.9996501803398132"
"293","0.9996370077133179","0.9996370077133179","0.9996370077133179"
"295","0.9996424317359924","0.9996424317359924","0.9996424317359924"
"297","0.9996322989463806","0.9996322989463806","0.9996322989463806"
"299","0.9996381998062134","0.9996381998062134","0.9996381998062134"
"301","0.999618649482727","0.999618649482727","0.999618649482727"
"303","0.9996433854103088","0.9996433854103088","0.9996433854103088"
"305","0.9996265769004822","0.9996265769004822","0.9996265769004822"
"307","0.9996070265769958","0.9996070265769958","0.9996070265769958"
"309","0.9996326565742493","0.9996326565742493","0.9996326565742493"
"311","0.9996358752250671","0.9996358752250671","0.9996358752250671"
"313","0.9995824098587036","0.9995824098587036","0.9995824098587036"
"315","0.9996331334114075","0.9996331334114075","0.9996331334114075"
"317","0.9995802044868469","0.9995802044868469","0.9995802044868469"
"319","0.9996357560157776","0.9996357560157776","0.9996357560157776"
"321","0.9995515942573547","0.9995515942573547","0.9995515942573547"
"323","0.9995700120925903","0.9995700120925903","0.9995700120925903"
"325","0.9996286630630493","0.9996286630630493","0.9996286630630493"
"327","0.9996393322944641","0.9996393322944641","0.9996393322944641"
"329","0.9995775818824768","0.9995775818824768","0.9995775818824768"
"331","0.9995486736297607","0.9995486736297607","0.9995486736297607"
"333","0.9995722770690918","0.9995722770690918","0.9995722770690918"
"335","0.9995923638343811","0.9995923638343811","0.9995923638343811"
"337","0.9995671510696411","0.9995671510696411","0.9995671510696411"
"339","0.9995759129524231","0.9995759129524231","0.9995759129524231"
"341","0.9995442032814026","0.9995442032814026","0.9995442032814026"
"343","0.9995750188827515","0.9995750188827515","0.9995750188827515"
"345","0.9995608329772949","0.9995608329772949","0.9995608329772949"
"347","0.9995225667953491","0.9995225667953491","0.9995225667953491"
"349","0.999518096446991","0.999518096446991","0.999518096446991"
"351","0.9995596408843994","0.9995596408843994","0.9995596408843994"
"353","0.999550998210907","0.999550998210907","0.999550998210907"
"355","0.9995550513267517","0.9995550513267517","0.9995550513267517"
"357","0.9995146989822388","0.9995146989822388","0.9995146989822388"
"359","0.9995378851890564","0.9995378851890564","0.9995378851890564"
"361","0.9995899796485901","0.9995899796485901","0.9995899796485901"
"363","0.9994904398918152","0.9994904398918152","0.9994904398918152"
"365","0.9995342493057251","0.9995342493057251","0.9995342493057251"
"367","0.9995424747467041","0.9995424747467041","0.9995424747467041"
"369","0.9994909763336182","0.9994909763336182","0.9994909763336182"
"371","0.9995178580284119","0.9995178580284119","0.9995178580284119"
"373","0.9995198845863342","0.9995198845863342","0.9995198845863342"
"375","0.9994648694992065","0.9994648694992065","0.9994648694992065"
"377","0.9994950890541077","0.9994950890541077","0.9994950890541077"
"379","0.9995062947273254","0.9995062947273254","0.9995062947273254"
"381","0.9995092153549194","0.9995092153549194","0.9995092153549194"
"383","0.9994947910308838","0.9994947910308838","0.9994947910308838"
"385","0.99946528673172","0.99946528673172","0.99946528673172"
"387","0.9994718432426453","0.9994718432426453","0.9994718432426453"
"389","0.9994460344314575","0.9994460344314575","0.9994460344314575"
"391","0.9994686841964722","0.9994686841964722","0.9994686841964722"
"393","0.9994322657585144","0.9994322657585144","0.9994322657585144"
"395","0.9994615912437439","0.9994615912437439","0.9994615912437439"
"397","0.9994118809700012","0.9994118809700012","0.9994118809700012"
"399","0.999445378780365","0.999445378780365","0.999445378780365"
"401","0.99942946434021","0.99942946434021","0.99942946434021"
"403","0.9994344711303711","0.9994344711303711","0.9994344711303711"
"405","0.9994460940361023","0.9994460940361023","0.9994460940361023"
"407","0.9993881583213806","0.9993881583213806","0.9993881583213806"
"409","0.999370276927948","0.999370276927948","0.999370276927948"
"411","0.9993225336074829","0.9993225336074829","0.9993225336074829"
"413","0.9994317889213562","0.9994317889213562","0.9994317889213562"
"415","0.9993874430656433","0.9993874430656433","0.9993874430656433"
"417","0.9993841648101807","0.9993841648101807","0.9993841648101807"
"419","0.9993809461593628","0.9993809461593628","0.9993809461593628"
"421","0.9994089603424072","0.9994089603424072","0.9994089603424072"
"423","0.9994069337844849","0.9994069337844849","0.9994069337844849"
"425","0.9994107484817505","0.9994107484817505","0.9994107484817505"
"427","0.999352216720581","0.999352216720581","0.999352216720581"
"429","0.9993132948875427","0.9993132948875427","0.9993132948875427"
"431","0.999459445476532","0.999459445476532","0.999459445476532"
"433","0.9993289113044739","0.9993289113044739","0.9993289113044739"
"435","0.9993315935134888","0.9993315935134888","0.9993315935134888"
"437","0.9993762373924255","0.9993762373924255","0.9993762373924255"
"439","0.9993115663528442","0.9993115663528442","0.9993115663528442"
"441","0.9993536472320557","0.9993536472320557","0.9993536472320557"
"443","0.9993284940719604","0.9993284940719604","0.9993284940719604"
"445","0.9993734955787659","0.9993734955787659","0.9993734955787659"
"447","0.9993121027946472","0.9993121027946472","0.9993121027946472"
"449","0.9992995858192444","0.9992995858192444","0.9992995858192444"
"451","0.9993094801902771","0.9993094801902771","0.9993094801902771"
"453","0.9992996454238892","0.9992996454238892","0.9992996454238892"
"455","0.9993665814399719","0.9993665814399719","0.9993665814399719"
"457","0.9992576241493225","0.9992576241493225","0.9992576241493225"
"459","0.9993007183074951","0.9993007183074951","0.9993007183074951"
"461","0.9992380738258362","0.9992380738258362","0.9992380738258362"
"463","0.999343752861023","0.999343752861023","0.999343752861023"
"465","0.999177098274231","0.999177098274231","0.999177098274231"
"467","0.9992614388465881","0.9992614388465881","0.9992614388465881"
"469","0.9992654323577881","0.9992654323577881","0.9992654323577881"
"471","0.9992852807044983","0.9992852807044983","0.9992852807044983"
"473","0.9992482662200928","0.9992482662200928","0.9992482662200928"
"475","0.999245285987854","0.999245285987854","0.999245285987854"
"477","0.9992724657058716","0.9992724657058716","0.9992724657058716"
"479","0.9992427229881287","0.9992427229881287","0.9992427229881287"
"481","0.9992580413818359","0.9992580413818359","0.9992580413818359"
"483","0.9992003440856934","0.9992003440856934","0.9992003440856934"
"485","0.9991813898086548","0.9991813898086548","0.9991813898086548"
"487","0.9992604851722717","0.9992604851722717","0.9992604851722717"
"489","0.99921053647995","0.99921053647995","0.99921053647995"
"491","0.9992035627365112","0.9992035627365112","0.9992035627365112"
"493","0.999174177646637","0.999174177646637","0.999174177646637"
"495","0.9992111921310425","0.9992111921310425","0.9992111921310425"
"497","0.9991303086280823","0.9991303086280823","0.9991303086280823"
"499","0.999183177947998","0.999183177947998","0.999183177947998"
"501","0.9991990923881531","0.9991990923881531","0.9991990923881531"
"503","0.9991753101348877","0.9991753101348877","0.9991753101348877"
"505","0.9992429614067078","0.9992429614067078","0.9992429614067078"
"507","0.9991570711135864","0.9991570711135864","0.9991570711135864"
"509","0.9991407990455627","0.9991407990455627","0.9991407990455627"
"511","0.9992074370384216","0.9992074370384216","0.9992074370384216"
"513","0.9991896748542786","0.9991896748542786","0.9991896748542786"
"515","0.9991801977157593","0.9991801977157593","0.9991801977157593"
"517","0.9991035461425781","0.9991035461425781","0.9991035461425781"
"519","0.9991366267204285","0.9991366267204285","0.9991366267204285"
"521","0.9991374015808105","0.9991374015808105","0.9991374015808105"
"523","0.9990878701210022","0.9990878701210022","0.9990878701210022"
"525","0.9991384148597717","0.9991384148597717","0.9991384148597717"
"527","0.9991130828857422","0.9991130828857422","0.9991130828857422"
"529","0.999092161655426","0.999092161655426","0.999092161655426"
"531","0.999123215675354","0.999123215675354","0.999123215675354"
"533","0.9990729093551636","0.9990729093551636","0.9990729093551636"
"535","0.9990953207015991","0.9990953207015991","0.9990953207015991"
"537","0.999078631401062","0.999078631401062","0.999078631401062"
"539","0.9990736246109009","0.9990736246109009","0.9990736246109009"
"541","0.9990872144699097","0.9990872144699097","0.9990872144699097"
"543","0.9990184307098389","0.9990184307098389","0.9990184307098389"
"545","0.9990292191505432","0.9990292191505432","0.9990292191505432"
"547","0.9990597367286682","0.9990597367286682","0.9990597367286682"
"549","0.9990499019622803","0.9990499019622803","0.9990499019622803"
"551","0.9990136027336121","0.9990136027336121","0.9990136027336121"
"553","0.9990458488464355","0.9990458488464355","0.9990458488464355"
"555","0.9989913105964661","0.9989913105964661","0.9989913105964661"
"557","0.9989937543869019","0.9989937543869019","0.9989937543869019"
"559","0.9989959597587585","0.9989959597587585","0.9989959597587585"
"561","0.999061107635498","0.999061107635498","0.999061107635498"
"563","0.9988937377929688","0.9988937377929688","0.9988937377929688"
"565","0.9990150928497314","0.9990150928497314","0.9990150928497314"
"567","0.9989932179450989","0.9989932179450989","0.9989932179450989"
"569","0.9990175366401672","0.9990175366401672","0.9990175366401672"
"571","0.9989097118377686","0.9989097118377686","0.9989097118377686"
"573","0.9989120364189148","0.9989120364189148","0.9989120364189148"
"575","0.9991081357002258","0.9991081357002258","0.9991081357002258"
"577","0.9988934397697449","0.9988934397697449","0.9988934397697449"
"579","0.9989255666732788","0.9989255666732788","0.9989255666732788"
"581","0.9989439845085144","0.9989439845085144","0.9989439845085144"
"583","0.9988403916358948","0.9988403916358948","0.9988403916358948"
"585","0.9988561272621155","0.9988561272621155","0.9988561272621155"
"587","0.9988312721252441","0.9988312721252441","0.9988312721252441"
"589","0.9988355040550232","0.9988355040550232","0.9988355040550232"
"591","0.9988602995872498","0.9988602995872498","0.9988602995872498"
"593","0.998848557472229","0.998848557472229","0.998848557472229"
"595","0.9988402128219604","0.9988402128219604","0.9988402128219604"
"597","0.9988771080970764","0.9988771080970764","0.9988771080970764"
"599","0.9989121556282043","0.9989121556282043","0.9989121556282043"
"601","0.9988644123077393","0.9988644123077393","0.9988644123077393"
"603","0.9988991618156433","0.9988991618156433","0.9988991618156433"
"605","0.9988523125648499","0.9988523125648499","0.9988523125648499"
"607","0.998927116394043","0.998927116394043","0.998927116394043"
"609","0.9987282752990723","0.9987282752990723","0.9987282752990723"
"611","0.9987918138504028","0.9987918138504028","0.9987918138504028"
"613","0.9988419413566589","0.9988419413566589","0.9988419413566589"
"615","0.9988659620285034","0.9988659620285034","0.9988659620285034"
"617","0.9987982511520386","0.9987982511520386","0.9987982511520386"
"619","0.9987608790397644","0.9987608790397644","0.9987608790397644"
"621","0.998798668384552","0.998798668384552","0.998798668384552"
"623","0.9987602233886719","0.9987602233886719","0.9987602233886719"
"625","0.9987720251083374","0.9987720251083374","0.9987720251083374"
"627","0.9987809062004089","0.9987809062004089","0.9987809062004089"
"629","0.9987298250198364","0.9987298250198364","0.9987298250198364"
"631","0.9987924695014954","0.9987924695014954","0.9987924695014954"
"633","0.9988139271736145","0.9988139271736145","0.9988139271736145"
"635","0.9987497925758362","0.9987497925758362","0.9987497925758362"
"637","0.9987006187438965","0.9987006187438965","0.9987006187438965"
"639","0.9986902475357056","0.9986902475357056","0.9986902475357056"
"641","0.9986393451690674","0.9986393451690674","0.9986393451690674"
"643","0.9987537264823914","0.9987537264823914","0.9987537264823914"
"645","0.9987701177597046","0.9987701177597046","0.9987701177597046"
"647","0.9987361431121826","0.9987361431121826","0.9987361431121826"
"649","0.9986603260040283","0.9986603260040283","0.9986603260040283"
"651","0.9987001419067383","0.9987001419067383","0.9987001419067383"
"653","0.9986149668693542","0.9986149668693542","0.9986149668693542"
"655","0.9986856579780579","0.9986856579780579","0.9986856579780579"
"657","0.9985978603363037","0.9985978603363037","0.9985978603363037"
"659","0.9987183213233948","0.9987183213233948","0.9987183213233948"
"661","0.9986954927444458","0.9986954927444458","0.9986954927444458"
"663","0.9986577033996582","0.9986577033996582","0.9986577033996582"
"665","0.998555600643158","0.998555600643158","0.998555600643158"
"667","0.998645007610321","0.998645007610321","0.998645007610321"
"669","0.9986429214477539","0.9986429214477539","0.9986429214477539"
"671","0.9986191391944885","0.9986191391944885","0.9986191391944885"
"673","0.9985854625701904","0.9985854625701904","0.9985854625701904"
"675","0.998621940612793","0.998621940612793","0.998621940612793"
"677","0.9985822439193726","0.9985822439193726","0.9985822439193726"
"679","0.9985924959182739","0.9985924959182739","0.9985924959182739"
"681","0.9985610842704773","0.9985610842704773","0.9985610842704773"
"683","0.9986351728439331","0.9986351728439331","0.9986351728439331"
"685","0.9985374808311462","0.9985374808311462","0.9985374808311462"
"687","0.9985578656196594","0.9985578656196594","0.9985578656196594"
"689","0.9984434843063354","0.9984434843063354","0.9984434843063354"
"691","0.9985306262969971","0.9985306262969971","0.9985306262969971"
"693","0.9984144568443298","0.9984144568443298","0.9984144568443298"
"695","0.9985092878341675","0.9985092878341675","0.9985092878341675"
"697","0.9984248280525208","0.9984248280525208","0.9984248280525208"
"699","0.99844890832901","0.99844890832901","0.99844890832901"
"701","0.9984167218208313","0.9984167218208313","0.9984167218208313"
"703","0.9985146522521973","0.9985146522521973","0.9985146522521973"
"705","0.9984784722328186","0.9984784722328186","0.9984784722328186"
"707","0.9984846711158752","0.9984846711158752","0.9984846711158752"
"709","0.9983505010604858","0.9983505010604858","0.9983505010604858"
"711","0.9985601305961609","0.9985601305961609","0.9985601305961609"
"713","0.998371422290802","0.998371422290802","0.998371422290802"
"715","0.9983644485473633","0.9983644485473633","0.9983644485473633"
"717","0.9982791543006897","0.9982791543006897","0.9982791543006897"
"719","0.9986319541931152","0.9986319541931152","0.9986319541931152"
"721","0.9984005093574524","0.9984005093574524","0.9984005093574524"
"723","0.9983170032501221","0.9983170032501221","0.9983170032501221"
"725","0.9983711242675781","0.9983711242675781","0.9983711242675781"
"727","0.9982979893684387","0.9982979893684387","0.9982979893684387"
"729","0.9982921481132507","0.9982921481132507","0.9982921481132507"
"731","0.9982414841651917","0.9982414841651917","0.9982414841651917"
"733","0.9982396364212036","0.9982396364212036","0.9982396364212036"
"735","0.9982318878173828","0.9982318878173828","0.9982318878173828"
"737","0.9981811046600342","0.9981811046600342","0.9981811046600342"
"739","0.9981255531311035","0.9981255531311035","0.9981255531311035"
"741","0.9982723593711853","0.9982723593711853","0.9982723593711853"
"743","0.9983848333358765","0.9983848333358765","0.9983848333358765"
"745","0.9982945322990417","0.9982945322990417","0.9982945322990417"
"747","0.9982060194015503","0.9982060194015503","0.9982060194015503"
"749","0.9981961250305176","0.9981961250305176","0.9981961250305176"
"751","0.9982933402061462","0.9982933402061462","0.9982933402061462"
"753","0.9979956746101379","0.9979956746101379","0.9979956746101379"
"755","0.9982749223709106","0.9982749223709106","0.9982749223709106"
"757","0.9983149766921997","0.9983149766921997","0.9983149766921997"
"759","0.9983329176902771","0.9983329176902771","0.9983329176902771"
"761","0.9982607960700989","0.9982607960700989","0.9982607960700989"
"763","0.998143196105957","0.998143196105957","0.998143196105957"
"765","0.9981337189674377","0.9981337189674377","0.9981337189674377"
"767","0.9981774687767029","0.9981774687767029","0.9981774687767029"
"769","0.9981643557548523","0.9981643557548523","0.9981643557548523"
"771","0.9980933666229248","0.9980933666229248","0.9980933666229248"
"773","0.9981601238250732","0.9981601238250732","0.9981601238250732"
"775","0.9982244968414307","0.9982244968414307","0.9982244968414307"
"777","0.9981308579444885","0.9981308579444885","0.9981308579444885"
"779","0.9981124401092529","0.9981124401092529","0.9981124401092529"
"781","0.9980362057685852","0.9980362057685852","0.9980362057685852"
"783","0.9980434775352478","0.9980434775352478","0.9980434775352478"
"785","0.9981111884117126","0.9981111884117126","0.9981111884117126"
"787","0.9980096817016602","0.9980096817016602","0.9980096817016602"
"789","0.9981260895729065","0.9981260895729065","0.9981260895729065"
"791","0.9980119466781616","0.9980119466781616","0.9980119466781616"
"793","0.9981861710548401","0.9981861710548401","0.9981861710548401"
"795","0.9979671239852905","0.9979671239852905","0.9979671239852905"
"797","0.9981081485748291","0.9981081485748291","0.9981081485748291"
"799","0.9980008602142334","0.9980008602142334","0.9980008602142334"
"801","0.9979871511459351","0.9979871511459351","0.9979871511459351"
"803","0.9980922937393188","0.9980922937393188","0.9980922937393188"
"805","0.9980082511901855","0.9980082511901855","0.9980082511901855"
"807","0.9979804754257202","0.9979804754257202","0.9979804754257202"
"809","0.9979357719421387","0.9979357719421387","0.9979357719421387"
"811","0.9979313611984253","0.9979313611984253","0.9979313611984253"
"813","0.9980957508087158","0.9980957508087158","0.9980957508087158"
"815","0.9979420304298401","0.9979420304298401","0.9979420304298401"
"817","0.9978911876678467","0.9978911876678467","0.9978911876678467"
"819","0.9979020357131958","0.9979020357131958","0.9979020357131958"
"821","0.9978120923042297","0.9978120923042297","0.9978120923042297"
"823","0.9979651570320129","0.9979651570320129","0.9979651570320129"
"825","0.9978688955307007","0.9978688955307007","0.9978688955307007"
"827","0.9979061484336853","0.9979061484336853","0.9979061484336853"
"829","0.9978299736976624","0.9978299736976624","0.9978299736976624"
"831","0.9978026747703552","0.9978026747703552","0.9978026747703552"
"833","0.9978623986244202","0.9978623986244202","0.9978623986244202"
"835","0.9978426694869995","0.9978426694869995","0.9978426694869995"
"837","0.9978165626525879","0.9978165626525879","0.9978165626525879"
"839","0.997689962387085","0.997689962387085","0.997689962387085"
"841","0.9977299571037292","0.9977299571037292","0.9977299571037292"
"843","0.9976948499679565","0.9976948499679565","0.9976948499679565"
"845","0.9978002309799194","0.9978002309799194","0.9978002309799194"
"847","0.9977891445159912","0.9977891445159912","0.9977891445159912"
"849","0.9978287816047668","0.9978287816047668","0.9978287816047668"
"851","0.9978356957435608","0.9978356957435608","0.9978356957435608"
"853","0.9978702664375305","0.9978702664375305","0.9978702664375305"
"855","0.9976798295974731","0.9976798295974731","0.9976798295974731"
"857","0.9977971911430359","0.9977971911430359","0.9977971911430359"
"859","0.9976021647453308","0.9976021647453308","0.9976021647453308"
"861","0.9974997043609619","0.9974997043609619","0.9974997043609619"
"863","0.9980165958404541","0.9980165958404541","0.9980165958404541"
"865","0.9976333379745483","0.9976333379745483","0.9976333379745483"
"867","0.9975548982620239","0.9975548982620239","0.9975548982620239"
"869","0.9978037476539612","0.9978037476539612","0.9978037476539612"
"871","0.9975938200950623","0.9975938200950623","0.9975938200950623"
"873","0.9975366592407227","0.9975366592407227","0.9975366592407227"
"875","0.997670590877533","0.997670590877533","0.997670590877533"
"877","0.9974721670150757","0.9974721670150757","0.9974721670150757"
"879","0.9975749850273132","0.9975749850273132","0.9975749850273132"
"881","0.9975153803825378","0.9975153803825378","0.9975153803825378"
"883","0.9975371360778809","0.9975371360778809","0.9975371360778809"
"885","0.9974913597106934","0.9974913597106934","0.9974913597106934"
"887","0.9975736737251282","0.9975736737251282","0.9975736737251282"
"889","0.9974586963653564","0.9974586963653564","0.9974586963653564"
"891","0.9974086284637451","0.9974086284637451","0.9974086284637451"
"893","0.997487485408783","0.997487485408783","0.997487485408783"
"895","0.997489333152771","0.997489333152771","0.997489333152771"
"897","0.997377336025238","0.997377336025238","0.997377336025238"
"899","0.9974226951599121","0.9974226951599121","0.9974226951599121"
"901","0.9974318742752075","0.9974318742752075","0.9974318742752075"
