"Step","sleek-dew-1004 - std_entropy_1","sleek-dew-1004 - std_entropy_1__MIN","sleek-dew-1004 - std_entropy_1__MAX"
"229","0.00020584804587997496","0.00020584804587997496","0.00020584804587997496"
"231","0.0002193022082792595","0.0002193022082792595","0.0002193022082792595"
"233","0.00022653903579339385","0.00022653903579339385","0.00022653903579339385"
"235","0.00023624383902642876","0.00023624383902642876","0.00023624383902642876"
"237","0.00025624537374824286","0.00025624537374824286","0.00025624537374824286"
"239","0.00023750867694616318","0.00023750867694616318","0.00023750867694616318"
"241","0.00023285087081603706","0.00023285087081603706","0.00023285087081603706"
"243","0.00022327157785184681","0.00022327157785184681","0.00022327157785184681"
"245","0.000210882761166431","0.000210882761166431","0.000210882761166431"
"247","0.00023589453485328704","0.00023589453485328704","0.00023589453485328704"
"249","0.0002493603387847543","0.0002493603387847543","0.0002493603387847543"
"251","0.00023865498951636255","0.00023865498951636255","0.00023865498951636255"
"253","0.00023671056260354817","0.00023671056260354817","0.00023671056260354817"
"255","0.00023415236501023173","0.00023415236501023173","0.00023415236501023173"
"257","0.0002443940029479563","0.0002443940029479563","0.0002443940029479563"
"259","0.0002131285291397944","0.0002131285291397944","0.0002131285291397944"
"261","0.00026554608484730124","0.00026554608484730124","0.00026554608484730124"
"263","0.0002764074015431106","0.0002764074015431106","0.0002764074015431106"
"265","0.00026022354722954333","0.00026022354722954333","0.00026022354722954333"
"267","0.00023540529946330935","0.00023540529946330935","0.00023540529946330935"
"269","0.00025316030951216817","0.00025316030951216817","0.00025316030951216817"
"271","0.0002844070259016007","0.0002844070259016007","0.0002844070259016007"
"273","0.0002217191649833694","0.0002217191649833694","0.0002217191649833694"
"275","0.0002875251811929047","0.0002875251811929047","0.0002875251811929047"
"277","0.00025635914062149823","0.00025635914062149823","0.00025635914062149823"
"279","0.00024894732632674277","0.00024894732632674277","0.00024894732632674277"
"281","0.00029575760709121823","0.00029575760709121823","0.00029575760709121823"
"283","0.00024303488316945732","0.00024303488316945732","0.00024303488316945732"
"285","0.0003002994926646352","0.0003002994926646352","0.0003002994926646352"
"287","0.00026080175302922726","0.00026080175302922726","0.00026080175302922726"
"289","0.00030591015820391476","0.00030591015820391476","0.00030591015820391476"
"291","0.00026762712514027953","0.00026762712514027953","0.00026762712514027953"
"293","0.00030489047640003264","0.00030489047640003264","0.00030489047640003264"
"295","0.00029439543141052127","0.00029439543141052127","0.00029439543141052127"
"297","0.00031643518013879657","0.00031643518013879657","0.00031643518013879657"
"299","0.00028056243900209665","0.00028056243900209665","0.00028056243900209665"
"301","0.000313200376695022","0.000313200376695022","0.000313200376695022"
"303","0.00028262322302907705","0.00028262322302907705","0.00028262322302907705"
"305","0.000275046011665836","0.000275046011665836","0.000275046011665836"
"307","0.0003217357152607292","0.0003217357152607292","0.0003217357152607292"
"309","0.0002854824415408075","0.0002854824415408075","0.0002854824415408075"
"311","0.0003038752474822104","0.0003038752474822104","0.0003038752474822104"
"313","0.0003203823580406606","0.0003203823580406606","0.0003203823580406606"
"315","0.0002964116574730724","0.0002964116574730724","0.0002964116574730724"
"317","0.00033798479125835","0.00033798479125835","0.00033798479125835"
"319","0.00029291841201484203","0.00029291841201484203","0.00029291841201484203"
"321","0.00035645507159642875","0.00035645507159642875","0.00035645507159642875"
"323","0.00034108449472114444","0.00034108449472114444","0.00034108449472114444"
"325","0.00028402736643329263","0.00028402736643329263","0.00028402736643329263"
"327","0.0002869574527721852","0.0002869574527721852","0.0002869574527721852"
"329","0.0003161574131809175","0.0003161574131809175","0.0003161574131809175"
"331","0.00032395284506492317","0.00032395284506492317","0.00032395284506492317"
"333","0.0003430868382565677","0.0003430868382565677","0.0003430868382565677"
"335","0.0003244082909077406","0.0003244082909077406","0.0003244082909077406"
"337","0.00035457813646644354","0.00035457813646644354","0.00035457813646644354"
"339","0.0003412627847865224","0.0003412627847865224","0.0003412627847865224"
"341","0.0003475171106401831","0.0003475171106401831","0.0003475171106401831"
"343","0.00032020476646721363","0.00032020476646721363","0.00032020476646721363"
"345","0.00033897621324285865","0.00033897621324285865","0.00033897621324285865"
"347","0.00036561148590408266","0.00036561148590408266","0.00036561148590408266"
"349","0.0003406906616874039","0.0003406906616874039","0.0003406906616874039"
"351","0.0003183374647051096","0.0003183374647051096","0.0003183374647051096"
"353","0.0003575093869585544","0.0003575093869585544","0.0003575093869585544"
"355","0.0003437881823629141","0.0003437881823629141","0.0003437881823629141"
"357","0.0003337936941534281","0.0003337936941534281","0.0003337936941534281"
"359","0.0003416482650209218","0.0003416482650209218","0.0003416482650209218"
"361","0.00030067897750996053","0.00030067897750996053","0.00030067897750996053"
"363","0.00036053184885531664","0.00036053184885531664","0.00036053184885531664"
"365","0.0003295008500572294","0.0003295008500572294","0.0003295008500572294"
"367","0.0003407808835618198","0.0003407808835618198","0.0003407808835618198"
"369","0.00036413135239854455","0.00036413135239854455","0.00036413135239854455"
"371","0.00035467869020067155","0.00035467869020067155","0.00035467869020067155"
"373","0.00033511818037368357","0.00033511818037368357","0.00033511818037368357"
"375","0.0003797849640250206","0.0003797849640250206","0.0003797849640250206"
"377","0.0003624053788371384","0.0003624053788371384","0.0003624053788371384"
"379","0.0003511696122586727","0.0003511696122586727","0.0003511696122586727"
"381","0.000362086488166824","0.000362086488166824","0.000362086488166824"
"383","0.00033122661989182234","0.00033122661989182234","0.00033122661989182234"
"385","0.00036950598587282","0.00036950598587282","0.00036950598587282"
"387","0.0003591949352994561","0.0003591949352994561","0.0003591949352994561"
"389","0.0003935015411116183","0.0003935015411116183","0.0003935015411116183"
"391","0.00036739654024131596","0.00036739654024131596","0.00036739654024131596"
"393","0.0004075974866282195","0.0004075974866282195","0.0004075974866282195"
"395","0.00038224528543651104","0.00038224528543651104","0.00038224528543651104"
"397","0.0003692575846798718","0.0003692575846798718","0.0003692575846798718"
"399","0.0003679339133668691","0.0003679339133668691","0.0003679339133668691"
"401","0.00040036835707724094","0.00040036835707724094","0.00040036835707724094"
"403","0.0003484075132291764","0.0003484075132291764","0.0003484075132291764"
"405","0.0003713978221639991","0.0003713978221639991","0.0003713978221639991"
"407","0.0004130917077418417","0.0004130917077418417","0.0004130917077418417"
"409","0.0004234091902617365","0.0004234091902617365","0.0004234091902617365"
"411","0.00043616420589387417","0.00043616420589387417","0.00043616420589387417"
"413","0.00037998901098035276","0.00037998901098035276","0.00037998901098035276"
"415","0.00042961505823768675","0.00042961505823768675","0.00042961505823768675"
"417","0.00039313052548095584","0.00039313052548095584","0.00039313052548095584"
"419","0.0003944445343222469","0.0003944445343222469","0.0003944445343222469"
"421","0.0003681980597320944","0.0003681980597320944","0.0003681980597320944"
"423","0.0003863493911921978","0.0003863493911921978","0.0003863493911921978"
"425","0.0003835747193079442","0.0003835747193079442","0.0003835747193079442"
"427","0.0004177427326794714","0.0004177427326794714","0.0004177427326794714"
"429","0.00040769067709334195","0.00040769067709334195","0.00040769067709334195"
"431","0.0003965846844948828","0.0003965846844948828","0.0003965846844948828"
"433","0.00046892015961930156","0.00046892015961930156","0.00046892015961930156"
"435","0.00041964504634961486","0.00041964504634961486","0.00041964504634961486"
"437","0.00043736209045164287","0.00043736209045164287","0.00043736209045164287"
"439","0.0004465048259589821","0.0004465048259589821","0.0004465048259589821"
"441","0.000421410717535764","0.000421410717535764","0.000421410717535764"
"443","0.00044450853602029383","0.00044450853602029383","0.00044450853602029383"
"445","0.00040852930396795273","0.00040852930396795273","0.00040852930396795273"
"447","0.0004505147226154804","0.0004505147226154804","0.0004505147226154804"
"449","0.0004406841180752963","0.0004406841180752963","0.0004406841180752963"
"451","0.0004406850493978709","0.0004406850493978709","0.0004406850493978709"
"453","0.0004167495353613049","0.0004167495353613049","0.0004167495353613049"
"455","0.00039077206747606397","0.00039077206747606397","0.00039077206747606397"
"457","0.00047307548811659217","0.00047307548811659217","0.00047307548811659217"
"459","0.00044351950054988265","0.00044351950054988265","0.00044351950054988265"
"461","0.00047146930592134595","0.00047146930592134595","0.00047146930592134595"
"463","0.0004445912200026214","0.0004445912200026214","0.0004445912200026214"
"465","0.0005130171193741262","0.0005130171193741262","0.0005130171193741262"
"467","0.0004635134828276932","0.0004635134828276932","0.0004635134828276932"
"469","0.00047479072236455977","0.00047479072236455977","0.00047479072236455977"
"471","0.00043668417492881417","0.00043668417492881417","0.00043668417492881417"
"473","0.0004724105529021472","0.0004724105529021472","0.0004724105529021472"
"475","0.0004712797235697508","0.0004712797235697508","0.0004712797235697508"
"477","0.000456585141364485","0.000456585141364485","0.000456585141364485"
"479","0.0004869088006671518","0.0004869088006671518","0.0004869088006671518"
"481","0.0004777075082529336","0.0004777075082529336","0.0004777075082529336"
"483","0.0005001103854738176","0.0005001103854738176","0.0005001103854738176"
"485","0.0005162025336176157","0.0005162025336176157","0.0005162025336176157"
"487","0.00047609498142264783","0.00047609498142264783","0.00047609498142264783"
"489","0.0005058597307652235","0.0005058597307652235","0.0005058597307652235"
"491","0.00046693781041540205","0.00046693781041540205","0.00046693781041540205"
"493","0.0004922964726574719","0.0004922964726574719","0.0004922964726574719"
"495","0.0004928471753373742","0.0004928471753373742","0.0004928471753373742"
"497","0.0005737738683819771","0.0005737738683819771","0.0005737738683819771"
"499","0.0004925010725855827","0.0004925010725855827","0.0004925010725855827"
"501","0.0004659252008423209","0.0004659252008423209","0.0004659252008423209"
"503","0.0004888841649517417","0.0004888841649517417","0.0004888841649517417"
"505","0.00045334469177760184","0.00045334469177760184","0.00045334469177760184"
"507","0.0005188965587876737","0.0005188965587876737","0.0005188965587876737"
"509","0.0005220996681600809","0.0005220996681600809","0.0005220996681600809"
"511","0.0005150017095729709","0.0005150017095729709","0.0005150017095729709"
"513","0.0005329145351424813","0.0005329145351424813","0.0005329145351424813"
"515","0.000514235463924706","0.000514235463924706","0.000514235463924706"
"517","0.000540185603313148","0.000540185603313148","0.000540185603313148"
"519","0.00048109490307979286","0.00048109490307979286","0.00048109490307979286"
"521","0.0005166139453649521","0.0005166139453649521","0.0005166139453649521"
"523","0.0005513588548637927","0.0005513588548637927","0.0005513588548637927"
"525","0.000487136043375358","0.000487136043375358","0.000487136043375358"
"527","0.0004962484235875309","0.0004962484235875309","0.0004962484235875309"
"529","0.0005561403231695294","0.0005561403231695294","0.0005561403231695294"
"531","0.0005099669797345996","0.0005099669797345996","0.0005099669797345996"
"533","0.0005156450788490474","0.0005156450788490474","0.0005156450788490474"
"535","0.0005176708800718188","0.0005176708800718188","0.0005176708800718188"
"537","0.0005099971313029528","0.0005099971313029528","0.0005099971313029528"
"539","0.0005611567758023739","0.0005611567758023739","0.0005611567758023739"
"541","0.0005511824856512249","0.0005511824856512249","0.0005511824856512249"
"543","0.0005838677170686424","0.0005838677170686424","0.0005838677170686424"
"545","0.0006049838848412037","0.0006049838848412037","0.0006049838848412037"
"547","0.0005318665644153953","0.0005318665644153953","0.0005318665644153953"
"549","0.0005478373495861888","0.0005478373495861888","0.0005478373495861888"
"551","0.0005986538017168641","0.0005986538017168641","0.0005986538017168641"
"553","0.0005806873086839914","0.0005806873086839914","0.0005806873086839914"
"555","0.0005510487244464457","0.0005510487244464457","0.0005510487244464457"
"557","0.0005412132013589144","0.0005412132013589144","0.0005412132013589144"
"559","0.0005828763823956251","0.0005828763823956251","0.0005828763823956251"
"561","0.0005531521746888757","0.0005531521746888757","0.0005531521746888757"
"563","0.0006267339922487736","0.0006267339922487736","0.0006267339922487736"
"565","0.0005925885052420199","0.0005925885052420199","0.0005925885052420199"
"567","0.0005788306007161736","0.0005788306007161736","0.0005788306007161736"
"569","0.0005513087962754071","0.0005513087962754071","0.0005513087962754071"
"571","0.0005870548193342984","0.0005870548193342984","0.0005870548193342984"
"573","0.0005879390519112349","0.0005879390519112349","0.0005879390519112349"
"575","0.0005592940142378211","0.0005592940142378211","0.0005592940142378211"
"577","0.0006653154268860817","0.0006653154268860817","0.0006653154268860817"
"579","0.0005803528474643826","0.0005803528474643826","0.0005803528474643826"
"581","0.0006242213421501219","0.0006242213421501219","0.0006242213421501219"
"583","0.0006333488272503018","0.0006333488272503018","0.0006333488272503018"
"585","0.0006545447395183146","0.0006545447395183146","0.0006545447395183146"
"587","0.000645316846203059","0.000645316846203059","0.000645316846203059"
"589","0.0006931999232620001","0.0006931999232620001","0.0006931999232620001"
"591","0.0006089048110879958","0.0006089048110879958","0.0006089048110879958"
"593","0.0006269823643378913","0.0006269823643378913","0.0006269823643378913"
"595","0.0006657062331214547","0.0006657062331214547","0.0006657062331214547"
"597","0.0006236862391233444","0.0006236862391233444","0.0006236862391233444"
"599","0.0005995130049996078","0.0005995130049996078","0.0005995130049996078"
"601","0.0006045405170880258","0.0006045405170880258","0.0006045405170880258"
"603","0.0006089810631237924","0.0006089810631237924","0.0006089810631237924"
"605","0.0006492115207947791","0.0006492115207947791","0.0006492115207947791"
"607","0.0006218848866410553","0.0006218848866410553","0.0006218848866410553"
"609","0.0006306613213382661","0.0006306613213382661","0.0006306613213382661"
"611","0.0006896857521496713","0.0006896857521496713","0.0006896857521496713"
"613","0.0006080899038352072","0.0006080899038352072","0.0006080899038352072"
"615","0.0006257379427552223","0.0006257379427552223","0.0006257379427552223"
"617","0.0006579618202522397","0.0006579618202522397","0.0006579618202522397"
"619","0.0006681056693196297","0.0006681056693196297","0.0006681056693196297"
"621","0.0006468258798122406","0.0006468258798122406","0.0006468258798122406"
"623","0.0006563740316778421","0.0006563740316778421","0.0006563740316778421"
"625","0.0006671685259789228","0.0006671685259789228","0.0006671685259789228"
"627","0.0006936642457731068","0.0006936642457731068","0.0006936642457731068"
"629","0.0007272630464285612","0.0007272630464285612","0.0007272630464285612"
"631","0.0006703840917907655","0.0006703840917907655","0.0006703840917907655"
"633","0.000673140399158001","0.000673140399158001","0.000673140399158001"
"635","0.0006912886747159064","0.0006912886747159064","0.0006912886747159064"
"637","0.0007048964616842568","0.0007048964616842568","0.0007048964616842568"
"639","0.0006957172299735248","0.0006957172299735248","0.0006957172299735248"
"641","0.0007937861373648047","0.0007937861373648047","0.0007937861373648047"
"643","0.0006736353971064091","0.0006736353971064091","0.0006736353971064091"
"645","0.0007039468619041145","0.0007039468619041145","0.0007039468619041145"
"647","0.0006584082148037851","0.0006584082148037851","0.0006584082148037851"
"649","0.0007189228781498969","0.0007189228781498969","0.0007189228781498969"
"651","0.0007242062129080296","0.0007242062129080296","0.0007242062129080296"
"653","0.0007274803356267512","0.0007274803356267512","0.0007274803356267512"
"655","0.0006970376125536859","0.0006970376125536859","0.0006970376125536859"
"657","0.000742803153116256","0.000742803153116256","0.000742803153116256"
"659","0.0006938392180018127","0.0006938392180018127","0.0006938392180018127"
"661","0.0007106901612132788","0.0007106901612132788","0.0007106901612132788"
"663","0.0006720054079778492","0.0006720054079778492","0.0006720054079778492"
"665","0.0007751592784188688","0.0007751592784188688","0.0007751592784188688"
"667","0.0007131954189389944","0.0007131954189389944","0.0007131954189389944"
"669","0.0007331818924285471","0.0007331818924285471","0.0007331818924285471"
"671","0.0006925796624273062","0.0006925796624273062","0.0006925796624273062"
"673","0.000766927027143538","0.000766927027143538","0.000766927027143538"
"675","0.0006867588381282985","0.0006867588381282985","0.0006867588381282985"
"677","0.0006940015591681004","0.0006940015591681004","0.0006940015591681004"
"679","0.0007348235230892897","0.0007348235230892897","0.0007348235230892897"
"681","0.0007248568581417203","0.0007248568581417203","0.0007248568581417203"
"683","0.0007411405094899237","0.0007411405094899237","0.0007411405094899237"
"685","0.0008073527715168893","0.0008073527715168893","0.0008073527715168893"
"687","0.0007804253255017102","0.0007804253255017102","0.0007804253255017102"
"689","0.0008212738903239369","0.0008212738903239369","0.0008212738903239369"
"691","0.000733276188839227","0.000733276188839227","0.000733276188839227"
"693","0.0007668215548619628","0.0007668215548619628","0.0007668215548619628"
"695","0.0007472137222066522","0.0007472137222066522","0.0007472137222066522"
"697","0.0008110810304060578","0.0008110810304060578","0.0008110810304060578"
"699","0.0007397099398076534","0.0007397099398076534","0.0007397099398076534"
"701","0.0008082811837084591","0.0008082811837084591","0.0008082811837084591"
"703","0.0007703987066633999","0.0007703987066633999","0.0007703987066633999"
"705","0.0007925777463242412","0.0007925777463242412","0.0007925777463242412"
"707","0.0007648736354894936","0.0007648736354894936","0.0007648736354894936"
"709","0.0008119453559629619","0.0008119453559629619","0.0008119453559629619"
"711","0.0007482137880288064","0.0007482137880288064","0.0007482137880288064"
"713","0.0007902244688011706","0.0007902244688011706","0.0007902244688011706"
"715","0.0007774667465128005","0.0007774667465128005","0.0007774667465128005"
"717","0.0008271615952253342","0.0008271615952253342","0.0008271615952253342"
"719","0.000760942290071398","0.000760942290071398","0.000760942290071398"
"721","0.0008524722070433199","0.0008524722070433199","0.0008524722070433199"
"723","0.000856554601341486","0.000856554601341486","0.000856554601341486"
"725","0.0008843016694299877","0.0008843016694299877","0.0008843016694299877"
"727","0.0008462938130833209","0.0008462938130833209","0.0008462938130833209"
"729","0.0008981124847196043","0.0008981124847196043","0.0008981124847196043"
"731","0.0008435362251475453","0.0008435362251475453","0.0008435362251475453"
"733","0.0009593378053978086","0.0009593378053978086","0.0009593378053978086"
"735","0.0009113578125834465","0.0009113578125834465","0.0009113578125834465"
"737","0.0008239816525019705","0.0008239816525019705","0.0008239816525019705"
"739","0.0009527248330414295","0.0009527248330414295","0.0009527248330414295"
"741","0.0008507485035806894","0.0008507485035806894","0.0008507485035806894"
"743","0.0007803236367180943","0.0007803236367180943","0.0007803236367180943"
"745","0.000879600876942277","0.000879600876942277","0.000879600876942277"
"747","0.0008967927424237132","0.0008967927424237132","0.0008967927424237132"
"749","0.0009054476395249367","0.0009054476395249367","0.0009054476395249367"
"751","0.0009064574260264635","0.0009064574260264635","0.0009064574260264635"
"753","0.0008937803795561194","0.0008937803795561194","0.0008937803795561194"
"755","0.0008028587326407433","0.0008028587326407433","0.0008028587326407433"
"757","0.0008541882270947099","0.0008541882270947099","0.0008541882270947099"
"759","0.0008546439348720014","0.0008546439348720014","0.0008546439348720014"
"761","0.0008479650132358074","0.0008479650132358074","0.0008479650132358074"
"763","0.0008441595709882677","0.0008441595709882677","0.0008441595709882677"
"765","0.000952565751504153","0.000952565751504153","0.000952565751504153"
"767","0.0008905975264497101","0.0008905975264497101","0.0008905975264497101"
"769","0.0009934614645317197","0.0009934614645317197","0.0009934614645317197"
"771","0.0009662259835749865","0.0009662259835749865","0.0009662259835749865"
"773","0.0009185005910694599","0.0009185005910694599","0.0009185005910694599"
"775","0.0008310068515129387","0.0008310068515129387","0.0008310068515129387"
"777","0.0010482266079634428","0.0010482266079634428","0.0010482266079634428"
"779","0.0009317237418144941","0.0009317237418144941","0.0009317237418144941"
"781","0.0009708898141980171","0.0009708898141980171","0.0009708898141980171"
"783","0.0009499704465270042","0.0009499704465270042","0.0009499704465270042"
"785","0.0009755241335369647","0.0009755241335369647","0.0009755241335369647"
"787","0.0009839232079684734","0.0009839232079684734","0.0009839232079684734"
"789","0.0009130489779636264","0.0009130489779636264","0.0009130489779636264"
"791","0.001010427251458168","0.001010427251458168","0.001010427251458168"
"793","0.0008984229643829167","0.0008984229643829167","0.0008984229643829167"
"795","0.0010011412668973207","0.0010011412668973207","0.0010011412668973207"
"797","0.0009152810089290142","0.0009152810089290142","0.0009152810089290142"
"799","0.000916328513994813","0.000916328513994813","0.000916328513994813"
"801","0.0009794434299692512","0.0009794434299692512","0.0009794434299692512"
"803","0.000998875591903925","0.000998875591903925","0.000998875591903925"
"805","0.000996358459815383","0.000996358459815383","0.000996358459815383"
"807","0.0009534949786029756","0.0009534949786029756","0.0009534949786029756"
"809","0.000979996402747929","0.000979996402747929","0.000979996402747929"
"811","0.000990818371064961","0.000990818371064961","0.000990818371064961"
"813","0.0009892061352729797","0.0009892061352729797","0.0009892061352729797"
"815","0.0009725525160320103","0.0009725525160320103","0.0009725525160320103"
"817","0.0008984999149106443","0.0008984999149106443","0.0008984999149106443"
"819","0.0009221734944730997","0.0009221734944730997","0.0009221734944730997"
