"Step","sleek-dew-1004 - mean_entropy_0","sleek-dew-1004 - mean_entropy_0__MIN","sleek-dew-1004 - mean_entropy_0__MAX"
"249","0.999739944934845","0.999739944934845","0.999739944934845"
"251","0.9996979832649231","0.9996979832649231","0.9996979832649231"
"253","0.999657154083252","0.999657154083252","0.999657154083252"
"255","0.999682605266571","0.999682605266571","0.999682605266571"
"257","0.9996680617332458","0.9996680617332458","0.9996680617332458"
"259","0.9996816515922546","0.9996816515922546","0.9996816515922546"
"261","0.999644935131073","0.999644935131073","0.999644935131073"
"263","0.9996466636657715","0.9996466636657715","0.9996466636657715"
"265","0.9996315836906433","0.9996315836906433","0.9996315836906433"
"267","0.9996313452720642","0.9996313452720642","0.9996313452720642"
"269","0.9996559619903564","0.9996559619903564","0.9996559619903564"
"271","0.9996402263641357","0.9996402263641357","0.9996402263641357"
"273","0.9996797442436218","0.9996797442436218","0.9996797442436218"
"275","0.9995894432067871","0.9995894432067871","0.9995894432067871"
"277","0.9996130466461182","0.9996130466461182","0.9996130466461182"
"279","0.999640166759491","0.999640166759491","0.999640166759491"
"281","0.9995562434196472","0.9995562434196472","0.9995562434196472"
"283","0.9995923042297363","0.9995923042297363","0.9995923042297363"
"285","0.9996192455291748","0.9996192455291748","0.9996192455291748"
"289","0.9995549917221069","0.9995549917221069","0.9995549917221069"
"291","0.999636173248291","0.999636173248291","0.999636173248291"
"293","0.9996083974838257","0.9996083974838257","0.9996083974838257"
"295","0.9996115565299988","0.9996115565299988","0.9996115565299988"
"297","0.9995743036270142","0.9995743036270142","0.9995743036270142"
"299","0.9994819760322571","0.9994819760322571","0.9994819760322571"
"301","0.9996349811553955","0.9996349811553955","0.9996349811553955"
"303","0.9995899796485901","0.9995899796485901","0.9995899796485901"
"305","0.9995850324630737","0.9995850324630737","0.9995850324630737"
"307","0.9995824694633484","0.9995824694633484","0.9995824694633484"
"309","0.999595046043396","0.999595046043396","0.999595046043396"
"311","0.999595582485199","0.999595582485199","0.999595582485199"
"313","0.9994558691978455","0.9994558691978455","0.9994558691978455"
"315","0.999518632888794","0.999518632888794","0.999518632888794"
"317","0.9995541572570801","0.9995541572570801","0.9995541572570801"
"319","0.9996070265769958","0.9996070265769958","0.9996070265769958"
"321","0.9994935989379883","0.9994935989379883","0.9994935989379883"
"323","0.9995658993721008","0.9995658993721008","0.9995658993721008"
"325","0.9995389580726624","0.9995389580726624","0.9995389580726624"
"327","0.9995802640914917","0.9995802640914917","0.9995802640914917"
"329","0.9994624257087708","0.9994624257087708","0.9994624257087708"
"331","0.9995520710945129","0.9995520710945129","0.9995520710945129"
"333","0.9994776844978333","0.9994776844978333","0.9994776844978333"
"335","0.9995001554489136","0.9995001554489136","0.9995001554489136"
"337","0.9995054602622986","0.9995054602622986","0.9995054602622986"
"339","0.9993830323219299","0.9993830323219299","0.9993830323219299"
"341","0.9995406270027161","0.9995406270027161","0.9995406270027161"
"343","0.9995298981666565","0.9995298981666565","0.9995298981666565"
"345","0.9994533061981201","0.9994533061981201","0.9994533061981201"
"347","0.9995223879814148","0.9995223879814148","0.9995223879814148"
"349","0.9994538426399231","0.9994538426399231","0.9994538426399231"
"351","0.9994089007377625","0.9994089007377625","0.9994089007377625"
"353","0.99944007396698","0.99944007396698","0.99944007396698"
"355","0.9994857907295227","0.9994857907295227","0.9994857907295227"
"357","0.9994956254959106","0.9994956254959106","0.9994956254959106"
"359","0.9995167255401611","0.9995167255401611","0.9995167255401611"
"361","0.999487578868866","0.999487578868866","0.999487578868866"
"363","0.9992726445198059","0.9992726445198059","0.9992726445198059"
"365","0.9993792176246643","0.9993792176246643","0.9993792176246643"
"367","0.9994555115699768","0.9994555115699768","0.9994555115699768"
"369","0.9993976950645447","0.9993976950645447","0.9993976950645447"
"371","0.9994487762451172","0.9994487762451172","0.9994487762451172"
"373","0.999468207359314","0.999468207359314","0.999468207359314"
"375","0.9993477463722229","0.9993477463722229","0.9993477463722229"
"377","0.9993752241134644","0.9993752241134644","0.9993752241134644"
"379","0.9993852972984314","0.9993852972984314","0.9993852972984314"
"381","0.9994080662727356","0.9994080662727356","0.9994080662727356"
"383","0.9993664622306824","0.9993664622306824","0.9993664622306824"
"385","0.9993099570274353","0.9993099570274353","0.9993099570274353"
"387","0.9992786645889282","0.9992786645889282","0.9992786645889282"
"389","0.9993161559104919","0.9993161559104919","0.9993161559104919"
"391","0.9994353652000427","0.9994353652000427","0.9994353652000427"
"393","0.9993916153907776","0.9993916153907776","0.9993916153907776"
"395","0.9993913769721985","0.9993913769721985","0.9993913769721985"
"397","0.9992536306381226","0.9992536306381226","0.9992536306381226"
"399","0.999309778213501","0.999309778213501","0.999309778213501"
"401","0.9992756247520447","0.9992756247520447","0.9992756247520447"
"403","0.9993175864219666","0.9993175864219666","0.9993175864219666"
"405","0.9992378950119019","0.9992378950119019","0.9992378950119019"
"407","0.9992517232894897","0.9992517232894897","0.9992517232894897"
"409","0.9992209076881409","0.9992209076881409","0.9992209076881409"
"411","0.9992074370384216","0.9992074370384216","0.9992074370384216"
"413","0.999244213104248","0.999244213104248","0.999244213104248"
"415","0.9992351531982422","0.9992351531982422","0.9992351531982422"
"417","0.999297022819519","0.999297022819519","0.999297022819519"
"419","0.9991521835327148","0.9991521835327148","0.9991521835327148"
"421","0.9991903901100159","0.9991903901100159","0.9991903901100159"
"423","0.999255895614624","0.999255895614624","0.999255895614624"
"425","0.9991003274917603","0.9991003274917603","0.9991003274917603"
"427","0.9991672039031982","0.9991672039031982","0.9991672039031982"
"429","0.9991916418075562","0.9991916418075562","0.9991916418075562"
"433","0.9991353750228882","0.9991353750228882","0.9991353750228882"
"435","0.9992122054100037","0.9992122054100037","0.9992122054100037"
"437","0.9992250204086304","0.9992250204086304","0.9992250204086304"
"439","0.9991948008537292","0.9991948008537292","0.9991948008537292"
"441","0.9991323351860046","0.9991323351860046","0.9991323351860046"
"443","0.9989833235740662","0.9989833235740662","0.9989833235740662"
"445","0.9992539882659912","0.9992539882659912","0.9992539882659912"
"447","0.9991878867149353","0.9991878867149353","0.9991878867149353"
"449","0.9991588592529297","0.9991588592529297","0.9991588592529297"
"451","0.9991394877433777","0.9991394877433777","0.9991394877433777"
"453","0.9991647601127625","0.9991647601127625","0.9991647601127625"
"455","0.9991726279258728","0.9991726279258728","0.9991726279258728"
"457","0.9989697933197021","0.9989697933197021","0.9989697933197021"
"459","0.9991017580032349","0.9991017580032349","0.9991017580032349"
"461","0.9991143941879272","0.9991143941879272","0.9991143941879272"
"463","0.9992048144340515","0.9992048144340515","0.9992048144340515"
"465","0.9990021586418152","0.9990021586418152","0.9990021586418152"
"467","0.9991242289543152","0.9991242289543152","0.9991242289543152"
"469","0.9990838170051575","0.9990838170051575","0.9990838170051575"
"471","0.9991622567176819","0.9991622567176819","0.9991622567176819"
"473","0.9989748597145081","0.9989748597145081","0.9989748597145081"
"475","0.999096691608429","0.999096691608429","0.999096691608429"
"477","0.9989965558052063","0.9989965558052063","0.9989965558052063"
"479","0.999005913734436","0.999005913734436","0.999005913734436"
"481","0.9990189671516418","0.9990189671516418","0.9990189671516418"
"483","0.9988625645637512","0.9988625645637512","0.9988625645637512"
"485","0.9991145730018616","0.9991145730018616","0.9991145730018616"
"487","0.9990704655647278","0.9990704655647278","0.9990704655647278"
"489","0.9989542365074158","0.9989542365074158","0.9989542365074158"
"491","0.9990615248680115","0.9990615248680115","0.9990615248680115"
"493","0.9989508390426636","0.9989508390426636","0.9989508390426636"
"495","0.9988967776298523","0.9988967776298523","0.9988967776298523"
"497","0.9989686012268066","0.9989686012268066","0.9989686012268066"
"499","0.9989888668060303","0.9989888668060303","0.9989888668060303"
"501","0.9990168213844299","0.9990168213844299","0.9990168213844299"
"503","0.9990510940551758","0.9990510940551758","0.9990510940551758"
"505","0.9990004301071167","0.9990004301071167","0.9990004301071167"
"507","0.9987049102783203","0.9987049102783203","0.9987049102783203"
"509","0.9988612532615662","0.9988612532615662","0.9988612532615662"
"511","0.9989702105522156","0.9989702105522156","0.9989702105522156"
"513","0.9988647103309631","0.9988647103309631","0.9988647103309631"
"515","0.9989558458328247","0.9989558458328247","0.9989558458328247"
"517","0.9989981651306152","0.9989981651306152","0.9989981651306152"
"519","0.9987978935241699","0.9987978935241699","0.9987978935241699"
"521","0.9988610148429871","0.9988610148429871","0.9988610148429871"
"523","0.9988583922386169","0.9988583922386169","0.9988583922386169"
"525","0.9988718628883362","0.9988718628883362","0.9988718628883362"
"527","0.9988163113594055","0.9988163113594055","0.9988163113594055"
"529","0.9987262487411499","0.9987262487411499","0.9987262487411499"
"531","0.9987103343009949","0.9987103343009949","0.9987103343009949"
"533","0.9987603425979614","0.9987603425979614","0.9987603425979614"
"535","0.9989293813705444","0.9989293813705444","0.9989293813705444"
"537","0.9988585114479065","0.9988585114479065","0.9988585114479065"
"539","0.998894214630127","0.998894214630127","0.998894214630127"
"541","0.9986572861671448","0.9986572861671448","0.9986572861671448"
"543","0.9987586736679077","0.9987586736679077","0.9987586736679077"
"545","0.9986855387687683","0.9986855387687683","0.9986855387687683"
"547","0.9987741112709045","0.9987741112709045","0.9987741112709045"
"549","0.9986372590065002","0.9986372590065002","0.9986372590065002"
"551","0.9986721873283386","0.9986721873283386","0.9986721873283386"
"553","0.9986220002174377","0.9986220002174377","0.9986220002174377"
"555","0.9985884428024292","0.9985884428024292","0.9985884428024292"
"557","0.9986422061920166","0.9986422061920166","0.9986422061920166"
"559","0.9986357092857361","0.9986357092857361","0.9986357092857361"
"561","0.9987319707870483","0.9987319707870483","0.9987319707870483"
"563","0.9985145926475525","0.9985145926475525","0.9985145926475525"
"565","0.9985737204551697","0.9985737204551697","0.9985737204551697"
"567","0.9986845850944519","0.9986845850944519","0.9986845850944519"
"569","0.998448371887207","0.998448371887207","0.998448371887207"
"571","0.9985501766204834","0.9985501766204834","0.9985501766204834"
"573","0.9985756874084473","0.9985756874084473","0.9985756874084473"
"577","0.9985201358795166","0.9985201358795166","0.9985201358795166"
"579","0.998589277267456","0.998589277267456","0.998589277267456"
"581","0.9986532926559448","0.9986532926559448","0.9986532926559448"
"583","0.998583197593689","0.998583197593689","0.998583197593689"
"585","0.998491644859314","0.998491644859314","0.998491644859314"
"587","0.9982706308364868","0.9982706308364868","0.9982706308364868"
"589","0.9986817836761475","0.9986817836761475","0.9986817836761475"
"591","0.9985808730125427","0.9985808730125427","0.9985808730125427"
"593","0.9985284805297852","0.9985284805297852","0.9985284805297852"
"595","0.9984894394874573","0.9984894394874573","0.9984894394874573"
"597","0.9985303282737732","0.9985303282737732","0.9985303282737732"
"599","0.9985470175743103","0.9985470175743103","0.9985470175743103"
"601","0.998278796672821","0.998278796672821","0.998278796672821"
"603","0.9984825849533081","0.9984825849533081","0.9984825849533081"
"605","0.9984785318374634","0.9984785318374634","0.9984785318374634"
"607","0.9986094832420349","0.9986094832420349","0.9986094832420349"
"609","0.9982939958572388","0.9982939958572388","0.9982939958572388"
"611","0.9984888434410095","0.9984888434410095","0.9984888434410095"
"613","0.9984182715415955","0.9984182715415955","0.9984182715415955"
"615","0.9985363483428955","0.9985363483428955","0.9985363483428955"
"617","0.9982784390449524","0.9982784390449524","0.9982784390449524"
"619","0.9984314441680908","0.9984314441680908","0.9984314441680908"
"621","0.998300313949585","0.998300313949585","0.998300313949585"
"623","0.9982945322990417","0.9982945322990417","0.9982945322990417"
"625","0.9983136057853699","0.9983136057853699","0.9983136057853699"
"627","0.9981123805046082","0.9981123805046082","0.9981123805046082"
"629","0.9984728097915649","0.9984728097915649","0.9984728097915649"
"631","0.9984023571014404","0.9984023571014404","0.9984023571014404"
"633","0.9982416033744812","0.9982416033744812","0.9982416033744812"
"635","0.9983958005905151","0.9983958005905151","0.9983958005905151"
"637","0.9982391595840454","0.9982391595840454","0.9982391595840454"
"639","0.9981734156608582","0.9981734156608582","0.9981734156608582"
"641","0.9982887506484985","0.9982887506484985","0.9982887506484985"
"643","0.9982712268829346","0.9982712268829346","0.9982712268829346"
"645","0.998319149017334","0.998319149017334","0.998319149017334"
"647","0.9983658194541931","0.9983658194541931","0.9983658194541931"
"649","0.9982978701591492","0.9982978701591492","0.9982978701591492"
"651","0.997908890247345","0.997908890247345","0.997908890247345"
"653","0.9981285333633423","0.9981285333633423","0.9981285333633423"
"655","0.9982696175575256","0.9982696175575256","0.9982696175575256"
"657","0.9981114268302917","0.9981114268302917","0.9981114268302917"
"659","0.9982487559318542","0.9982487559318542","0.9982487559318542"
"661","0.9983240365982056","0.9983240365982056","0.9983240365982056"
"663","0.9980162978172302","0.9980162978172302","0.9980162978172302"
"665","0.9981364011764526","0.9981364011764526","0.9981364011764526"
"667","0.9981063604354858","0.9981063604354858","0.9981063604354858"
"669","0.9981003999710083","0.9981003999710083","0.9981003999710083"
"671","0.9980354905128479","0.9980354905128479","0.9980354905128479"
"673","0.9979009628295898","0.9979009628295898","0.9979009628295898"
"675","0.997910737991333","0.997910737991333","0.997910737991333"
"677","0.997968852519989","0.997968852519989","0.997968852519989"
"679","0.9981963634490967","0.9981963634490967","0.9981963634490967"
"681","0.9981001019477844","0.9981001019477844","0.9981001019477844"
"683","0.9981659650802612","0.9981659650802612","0.9981659650802612"
"685","0.9978207945823669","0.9978207945823669","0.9978207945823669"
"687","0.9979841709136963","0.9979841709136963","0.9979841709136963"
"689","0.9978480935096741","0.9978480935096741","0.9978480935096741"
"691","0.9980064034461975","0.9980064034461975","0.9980064034461975"
"693","0.9977935552597046","0.9977935552597046","0.9977935552597046"
"695","0.9978614449501038","0.9978614449501038","0.9978614449501038"
"697","0.997786283493042","0.997786283493042","0.997786283493042"
"699","0.997726559638977","0.997726559638977","0.997726559638977"
"701","0.9978059530258179","0.9978059530258179","0.9978059530258179"
"703","0.9977935552597046","0.9977935552597046","0.9977935552597046"
"705","0.9979398250579834","0.9979398250579834","0.9979398250579834"
"707","0.9976251125335693","0.9976251125335693","0.9976251125335693"
"709","0.9977130889892578","0.9977130889892578","0.9977130889892578"
"711","0.9978797435760498","0.9978797435760498","0.9978797435760498"
"713","0.9975473284721375","0.9975473284721375","0.9975473284721375"
"715","0.9976909160614014","0.9976909160614014","0.9976909160614014"
"717","0.9977198243141174","0.9977198243141174","0.9977198243141174"
"721","0.9976646900177002","0.9976646900177002","0.9976646900177002"
"723","0.9977218508720398","0.9977218508720398","0.9977218508720398"
"725","0.9978510737419128","0.9978510737419128","0.9978510737419128"
"727","0.9977307915687561","0.9977307915687561","0.9977307915687561"
"729","0.9976035952568054","0.9976035952568054","0.9976035952568054"
"731","0.9972935914993286","0.9972935914993286","0.9972935914993286"
"733","0.9978756308555603","0.9978756308555603","0.9978756308555603"
"735","0.9977248907089233","0.9977248907089233","0.9977248907089233"
"737","0.997647762298584","0.997647762298584","0.997647762298584"
"739","0.9975855350494385","0.9975855350494385","0.9975855350494385"
"741","0.9976491332054138","0.9976491332054138","0.9976491332054138"
"743","0.9976760745048523","0.9976760745048523","0.9976760745048523"
"745","0.9973371624946594","0.9973371624946594","0.9973371624946594"
"747","0.9976179003715515","0.9976179003715515","0.9976179003715515"
"749","0.9976030588150024","0.9976030588150024","0.9976030588150024"
"751","0.9977790713310242","0.9977790713310242","0.9977790713310242"
"753","0.9973235130310059","0.9973235130310059","0.9973235130310059"
"755","0.9976186752319336","0.9976186752319336","0.9976186752319336"
"757","0.9974989295005798","0.9974989295005798","0.9974989295005798"
"759","0.9976576566696167","0.9976576566696167","0.9976576566696167"
"761","0.9973301887512207","0.9973301887512207","0.9973301887512207"
"763","0.9975122213363647","0.9975122213363647","0.9975122213363647"
"765","0.9973454475402832","0.9973454475402832","0.9973454475402832"
"767","0.997321367263794","0.997321367263794","0.997321367263794"
"769","0.9973409175872803","0.9973409175872803","0.9973409175872803"
"771","0.9970865845680237","0.9970865845680237","0.9970865845680237"
"773","0.9975730776786804","0.9975730776786804","0.9975730776786804"
"775","0.9974863529205322","0.9974863529205322","0.9974863529205322"
"777","0.9972730875015259","0.9972730875015259","0.9972730875015259"
"779","0.9974833130836487","0.9974833130836487","0.9974833130836487"
"781","0.9972772002220154","0.9972772002220154","0.9972772002220154"
"783","0.9971945881843567","0.9971945881843567","0.9971945881843567"
"785","0.9973612427711487","0.9973612427711487","0.9973612427711487"
"787","0.9972894787788391","0.9972894787788391","0.9972894787788391"
"789","0.9973605275154114","0.9973605275154114","0.9973605275154114"
"791","0.9974218010902405","0.9974218010902405","0.9974218010902405"
"793","0.9973410367965698","0.9973410367965698","0.9973410367965698"
"795","0.9968459010124207","0.9968459010124207","0.9968459010124207"
"797","0.9971452355384827","0.9971452355384827","0.9971452355384827"
"799","0.9973188042640686","0.9973188042640686","0.9973188042640686"
"801","0.997096836566925","0.997096836566925","0.997096836566925"
"803","0.997290313243866","0.997290313243866","0.997290313243866"
"805","0.997412919998169","0.997412919998169","0.997412919998169"
"807","0.9969654679298401","0.9969654679298401","0.9969654679298401"
"809","0.9971715211868286","0.9971715211868286","0.9971715211868286"
"811","0.997098445892334","0.997098445892334","0.997098445892334"
"813","0.9970616698265076","0.9970616698265076","0.9970616698265076"
"815","0.9969912767410278","0.9969912767410278","0.9969912767410278"
"817","0.9968018531799316","0.9968018531799316","0.9968018531799316"
"819","0.9968488216400146","0.9968488216400146","0.9968488216400146"
"821","0.996909499168396","0.996909499168396","0.996909499168396"
"823","0.9972068071365356","0.9972068071365356","0.9972068071365356"
"825","0.997084379196167","0.997084379196167","0.997084379196167"
"827","0.9971784949302673","0.9971784949302673","0.9971784949302673"
"829","0.9967171549797058","0.9967171549797058","0.9967171549797058"
"831","0.9969640970230103","0.9969640970230103","0.9969640970230103"
"833","0.9967369437217712","0.9967369437217712","0.9967369437217712"
"835","0.9969910383224487","0.9969910383224487","0.9969910383224487"
"837","0.9966801404953003","0.9966801404953003","0.9966801404953003"
"839","0.9967940449714661","0.9967940449714661","0.9967940449714661"
"841","0.9966866970062256","0.9966866970062256","0.9966866970062256"
"843","0.9965927004814148","0.9965927004814148","0.9965927004814148"
"845","0.9967032670974731","0.9967032670974731","0.9967032670974731"
"847","0.9966816306114197","0.9966816306114197","0.9966816306114197"
"849","0.9968957901000977","0.9968957901000977","0.9968957901000977"
"851","0.9964585304260254","0.9964585304260254","0.9964585304260254"
"853","0.996586263179779","0.996586263179779","0.996586263179779"
"855","0.9968166351318359","0.9968166351318359","0.9968166351318359"
"857","0.9963752031326294","0.9963752031326294","0.9963752031326294"
"859","0.9965656399726868","0.9965656399726868","0.9965656399726868"
"861","0.9965978860855103","0.9965978860855103","0.9965978860855103"
"865","0.9965351819992065","0.9965351819992065","0.9965351819992065"
"867","0.9965789318084717","0.9965789318084717","0.9965789318084717"
"869","0.9967890381813049","0.9967890381813049","0.9967890381813049"
"871","0.9966066479682922","0.9966066479682922","0.9966066479682922"
"873","0.9964399337768555","0.9964399337768555","0.9964399337768555"
"875","0.9960224032402039","0.9960224032402039","0.9960224032402039"
"877","0.9968080520629883","0.9968080520629883","0.9968080520629883"
"879","0.996588945388794","0.996588945388794","0.996588945388794"
"881","0.9964837431907654","0.9964837431907654","0.9964837431907654"
"883","0.996395468711853","0.996395468711853","0.996395468711853"
"885","0.996486485004425","0.996486485004425","0.996486485004425"
"887","0.9965271353721619","0.9965271353721619","0.9965271353721619"
"889","0.9961122870445251","0.9961122870445251","0.9961122870445251"
"891","0.996475338935852","0.996475338935852","0.996475338935852"
"893","0.9964573979377747","0.9964573979377747","0.9964573979377747"
"895","0.9966850876808167","0.9966850876808167","0.9966850876808167"
"897","0.9960582256317139","0.9960582256317139","0.9960582256317139"
"899","0.9964851140975952","0.9964851140975952","0.9964851140975952"
"901","0.996289849281311","0.996289849281311","0.996289849281311"
"903","0.996490478515625","0.996490478515625","0.996490478515625"
"905","0.9960940480232239","0.9960940480232239","0.9960940480232239"
"907","0.9963017702102661","0.9963017702102661","0.9963017702102661"
"909","0.9960920214653015","0.9960920214653015","0.9960920214653015"
"911","0.9960450530052185","0.9960450530052185","0.9960450530052185"
"913","0.9960648417472839","0.9960648417472839","0.9960648417472839"
"915","0.9957466721534729","0.9957466721534729","0.9957466721534729"
"917","0.99637371301651","0.99637371301651","0.99637371301651"
