"Step","sleek-dew-1004 - std_entropy_0","sleek-dew-1004 - std_entropy_0__MIN","sleek-dew-1004 - std_entropy_0__MAX"
"197","0.0002472633495926857","0.0002472633495926857","0.0002472633495926857"
"199","0.00018420822743792087","0.00018420822743792087","0.00018420822743792087"
"201","0.00024731113808229566","0.00024731113808229566","0.00024731113808229566"
"203","0.00018343144620303065","0.00018343144620303065","0.00018343144620303065"
"205","0.00021995000133756548","0.00021995000133756548","0.00021995000133756548"
"207","0.0002518328547012061","0.0002518328547012061","0.0002518328547012061"
"209","0.0002826344862114638","0.0002826344862114638","0.0002826344862114638"
"211","0.00023736647563055158","0.00023736647563055158","0.00023736647563055158"
"213","0.0002424223639536649","0.0002424223639536649","0.0002424223639536649"
"215","0.0002489112666808069","0.0002489112666808069","0.0002489112666808069"
"217","0.00019407502259127796","0.00019407502259127796","0.00019407502259127796"
"219","0.00037918752059340477","0.00037918752059340477","0.00037918752059340477"
"221","0.0002564052410889417","0.0002564052410889417","0.0002564052410889417"
"223","0.0002532672951929271","0.0002532672951929271","0.0002532672951929271"
"225","0.0002478822134435177","0.0002478822134435177","0.0002478822134435177"
"227","0.00023846242402214557","0.00023846242402214557","0.00023846242402214557"
"229","0.000227722164709121","0.000227722164709121","0.000227722164709121"
"231","0.0002972796792164445","0.0002972796792164445","0.0002972796792164445"
"233","0.0003128890530206263","0.0003128890530206263","0.0003128890530206263"
"235","0.00025266094598919153","0.00025266094598919153","0.00025266094598919153"
"237","0.00024691701401025057","0.00024691701401025057","0.00024691701401025057"
"239","0.0002596300037112087","0.0002596300037112087","0.0002596300037112087"
"241","0.0002577798150014132","0.0002577798150014132","0.0002577798150014132"
"243","0.00031048484379425645","0.00031048484379425645","0.00031048484379425645"
"245","0.00031182548264041543","0.00031182548264041543","0.00031182548264041543"
"247","0.00023717815929558128","0.00023717815929558128","0.00023717815929558128"
"249","0.0002759767521638423","0.0002759767521638423","0.0002759767521638423"
"251","0.0002718644100241363","0.0002718644100241363","0.0002718644100241363"
"253","0.0002752508735284209","0.0002752508735284209","0.0002752508735284209"
"255","0.00029528181767091155","0.00029528181767091155","0.00029528181767091155"
"257","0.0003021543670911342","0.0003021543670911342","0.0003021543670911342"
"259","0.0002542368893045932","0.0002542368893045932","0.0002542368893045932"
"261","0.0003168368129990995","0.0003168368129990995","0.0003168368129990995"
"263","0.0002963750739581883","0.0002963750739581883","0.0002963750739581883"
"265","0.000284286419628188","0.000284286419628188","0.000284286419628188"
"267","0.0003186203248333186","0.0003186203248333186","0.0003186203248333186"
"269","0.00025949865812435746","0.00025949865812435746","0.00025949865812435746"
"271","0.00031867288635112345","0.00031867288635112345","0.00031867288635112345"
"273","0.0002610535593703389","0.0002610535593703389","0.0002610535593703389"
"275","0.0003332601336296648","0.0003332601336296648","0.0003332601336296648"
"277","0.00034255548962391913","0.00034255548962391913","0.00034255548962391913"
"279","0.0003291660686954856","0.0003291660686954856","0.0003291660686954856"
"281","0.0003973980783484876","0.0003973980783484876","0.0003973980783484876"
"283","0.00033451704075559974","0.00033451704075559974","0.00033451704075559974"
"285","0.0002828940923791379","0.0002828940923791379","0.0002828940923791379"
"289","0.00035918314824812114","0.00035918314824812114","0.00035918314824812114"
"291","0.00029343084315769374","0.00029343084315769374","0.00029343084315769374"
"293","0.0003504589549265802","0.0003504589549265802","0.0003504589549265802"
"295","0.00033063351293094456","0.00033063351293094456","0.00033063351293094456"
"297","0.00030230198171921074","0.00030230198171921074","0.00030230198171921074"
"299","0.0004120269150007516","0.0004120269150007516","0.0004120269150007516"
"301","0.0003107208467554301","0.0003107208467554301","0.0003107208467554301"
"303","0.0003729368036147207","0.0003729368036147207","0.0003729368036147207"
"305","0.00031939492328092456","0.00031939492328092456","0.00031939492328092456"
"307","0.00036885568988509476","0.00036885568988509476","0.00036885568988509476"
"309","0.0003232398012187332","0.0003232398012187332","0.0003232398012187332"
"311","0.0003770539478864521","0.0003770539478864521","0.0003770539478864521"
"313","0.00044877329492010176","0.00044877329492010176","0.00044877329492010176"
"315","0.0003826433385256678","0.0003826433385256678","0.0003826433385256678"
"317","0.00038596917875111103","0.00038596917875111103","0.00038596917875111103"
"319","0.00033780906233005226","0.00033780906233005226","0.00033780906233005226"
"321","0.00035079848021268845","0.00035079848021268845","0.00035079848021268845"
"323","0.0003035768459085375","0.0003035768459085375","0.0003035768459085375"
"325","0.0003697729262057692","0.0003697729262057692","0.0003697729262057692"
"327","0.00030182997579686344","0.00030182997579686344","0.00030182997579686344"
"329","0.0004305227193981409","0.0004305227193981409","0.0004305227193981409"
"331","0.0003609264676924795","0.0003609264676924795","0.0003609264676924795"
"333","0.0004290686920285225","0.0004290686920285225","0.0004290686920285225"
"335","0.0003666565753519535","0.0003666565753519535","0.0003666565753519535"
"337","0.00037833829992450774","0.00037833829992450774","0.00037833829992450774"
"339","0.000573222350794822","0.000573222350794822","0.000573222350794822"
"341","0.0003643073723651469","0.0003643073723651469","0.0003643073723651469"
"343","0.0003472849493846297","0.0003472849493846297","0.0003472849493846297"
"345","0.0004173014604020864","0.0004173014604020864","0.0004173014604020864"
"347","0.00032666383776813745","0.00032666383776813745","0.00032666383776813745"
"349","0.0003724302223417908","0.0003724302223417908","0.0003724302223417908"
"351","0.00042439167737029493","0.00042439167737029493","0.00042439167737029493"
"353","0.0004704135353676975","0.0004704135353676975","0.0004704135353676975"
"355","0.0004112165479455143","0.0004112165479455143","0.0004112165479455143"
"357","0.0004040930944029242","0.0004040930944029242","0.0004040930944029242"
"359","0.00042538580601103604","0.00042538580601103604","0.00042538580601103604"
"361","0.0003476512210909277","0.0003476512210909277","0.0003476512210909277"
"363","0.0005910791223868728","0.0005910791223868728","0.0005910791223868728"
"365","0.0004473194421734661","0.0004473194421734661","0.0004473194421734661"
"367","0.0004326156049501151","0.0004326156049501151","0.0004326156049501151"
"369","0.0003976620500907302","0.0003976620500907302","0.0003976620500907302"
"371","0.0004074557509738952","0.0004074557509738952","0.0004074557509738952"
"373","0.0003892329114023596","0.0003892329114023596","0.0003892329114023596"
"375","0.0004918028716929257","0.0004918028716929257","0.0004918028716929257"
"377","0.0004872299905400723","0.0004872299905400723","0.0004872299905400723"
"379","0.000411222834372893","0.000411222834372893","0.000411222834372893"
"381","0.0004219616239424795","0.0004219616239424795","0.0004219616239424795"
"383","0.00042179180309176445","0.00042179180309176445","0.00042179180309176445"
"385","0.0004231934144627303","0.0004231934144627303","0.0004231934144627303"
"387","0.00046922144247218966","0.00046922144247218966","0.00046922144247218966"
"389","0.0005134136881679296","0.0005134136881679296","0.0005134136881679296"
"391","0.0004029354895465076","0.0004029354895465076","0.0004029354895465076"
"393","0.0004506756376940757","0.0004506756376940757","0.0004506756376940757"
"395","0.00043579796329140663","0.00043579796329140663","0.00043579796329140663"
"397","0.0004362557956483215","0.0004362557956483215","0.0004362557956483215"
"399","0.0004625985457096249","0.0004625985457096249","0.0004625985457096249"
"401","0.00048374352627433836","0.00048374352627433836","0.00048374352627433836"
"403","0.00041542184771969914","0.00041542184771969914","0.00041542184771969914"
"405","0.0004890923155471683","0.0004890923155471683","0.0004890923155471683"
"407","0.0004868136311415583","0.0004868136311415583","0.0004868136311415583"
"409","0.00044426924432627857","0.00044426924432627857","0.00044426924432627857"
"411","0.00048771430738270283","0.00048771430738270283","0.00048771430738270283"
"413","0.0004142023390159011","0.0004142023390159011","0.0004142023390159011"
"415","0.000501253642141819","0.000501253642141819","0.000501253642141819"
"417","0.00042637932347133756","0.00042637932347133756","0.00042637932347133756"
"419","0.0005257183802314103","0.0005257183802314103","0.0005257183802314103"
"421","0.0005188820650801063","0.0005188820650801063","0.0005188820650801063"
"423","0.0005156663828529418","0.0005156663828529418","0.0005156663828529418"
"425","0.0005917142843827605","0.0005917142843827605","0.0005917142843827605"
"427","0.000515862600877881","0.000515862600877881","0.000515862600877881"
"429","0.00044437890755943954","0.00044437890755943954","0.00044437890755943954"
"433","0.0005496587255038321","0.0005496587255038321","0.0005496587255038321"
"435","0.0004407746600918472","0.0004407746600918472","0.0004407746600918472"
"437","0.0005236071301624179","0.0005236071301624179","0.0005236071301624179"
"439","0.0004912831354886293","0.0004912831354886293","0.0004912831354886293"
"441","0.0004599925014190376","0.0004599925014190376","0.0004599925014190376"
"443","0.000613188196439296","0.000613188196439296","0.000613188196439296"
"445","0.00045664916979148984","0.00045664916979148984","0.00045664916979148984"
"447","0.0005631357780657709","0.0005631357780657709","0.0005631357780657709"
"449","0.0005065933801233768","0.0005065933801233768","0.0005065933801233768"
"451","0.0005502631538547575","0.0005502631538547575","0.0005502631538547575"
"453","0.00048754355520941317","0.00048754355520941317","0.00048754355520941317"
"455","0.0005702972994185984","0.0005702972994185984","0.0005702972994185984"
"457","0.0006474678521044552","0.0006474678521044552","0.0006474678521044552"
"459","0.0005879571544937789","0.0005879571544937789","0.0005879571544937789"
"461","0.0005801058141514659","0.0005801058141514659","0.0005801058141514659"
"463","0.0004960199585184455","0.0004960199585184455","0.0004960199585184455"
"465","0.0005238855956122279","0.0005238855956122279","0.0005238855956122279"
"467","0.0004434756119735539","0.0004434756119735539","0.0004434756119735539"
"469","0.0005415580235421658","0.0005415580235421658","0.0005415580235421658"
"471","0.0004917827318422496","0.0004917827318422496","0.0004917827318422496"
"473","0.0006204718956723809","0.0006204718956723809","0.0006204718956723809"
"475","0.0005379028152674437","0.0005379028152674437","0.0005379028152674437"
"477","0.0006299283122643828","0.0006299283122643828","0.0006299283122643828"
"479","0.0005339960334822536","0.0005339960334822536","0.0005339960334822536"
"481","0.0005571778165176511","0.0005571778165176511","0.0005571778165176511"
"483","0.0008042825502343476","0.0008042825502343476","0.0008042825502343476"
"485","0.000567769689951092","0.000567769689951092","0.000567769689951092"
"487","0.0005216777208261192","0.0005216777208261192","0.0005216777208261192"
"489","0.0005947593599557877","0.0005947593599557877","0.0005947593599557877"
"491","0.0004849380347877741","0.0004849380347877741","0.0004849380347877741"
"493","0.0005286065279506147","0.0005286065279506147","0.0005286065279506147"
"495","0.0006222327938303351","0.0006222327938303351","0.0006222327938303351"
"497","0.0006954019190743566","0.0006954019190743566","0.0006954019190743566"
"499","0.000597141042817384","0.000597141042817384","0.000597141042817384"
"501","0.0005845464766025543","0.0005845464766025543","0.0005845464766025543"
"503","0.000617294863332063","0.000617294863332063","0.000617294863332063"
"505","0.0005108939949423075","0.0005108939949423075","0.0005108939949423075"
"507","0.0008128039189614356","0.0008128039189614356","0.0008128039189614356"
"509","0.0006533900159411132","0.0006533900159411132","0.0006533900159411132"
"511","0.0006332847406156361","0.0006332847406156361","0.0006332847406156361"
"513","0.0005613437970168889","0.0005613437970168889","0.0005613437970168889"
"515","0.0005880523240193725","0.0005880523240193725","0.0005880523240193725"
"517","0.0005679807509295642","0.0005679807509295642","0.0005679807509295642"
"519","0.0007020952762104571","0.0007020952762104571","0.0007020952762104571"
"521","0.0006728671141900122","0.0006728671141900122","0.0006728671141900122"
"523","0.0005945246084593236","0.0005945246084593236","0.0005945246084593236"
"525","0.0006154677248559892","0.0006154677248559892","0.0006154677248559892"
"527","0.0005925147561356425","0.0005925147561356425","0.0005925147561356425"
"529","0.0005966965691186488","0.0005966965691186488","0.0005966965691186488"
"531","0.0006674530450254679","0.0006674530450254679","0.0006674530450254679"
"533","0.0007312140078283846","0.0007312140078283846","0.0007312140078283846"
"535","0.0005670994287356734","0.0005670994287356734","0.0005670994287356734"
"537","0.0006410416099242866","0.0006410416099242866","0.0006410416099242866"
"539","0.0006691222079098225","0.0006691222079098225","0.0006691222079098225"
"541","0.0006098445155657828","0.0006098445155657828","0.0006098445155657828"
"543","0.0006494767148979008","0.0006494767148979008","0.0006494767148979008"
"545","0.0006761360564269125","0.0006761360564269125","0.0006761360564269125"
"547","0.0005859957309439778","0.0005859957309439778","0.0005859957309439778"
"549","0.000666191743221134","0.000666191743221134","0.000666191743221134"
"551","0.0006937182042747736","0.0006937182042747736","0.0006937182042747736"
"553","0.0006132989074103534","0.0006132989074103534","0.0006132989074103534"
"555","0.0006775757065042853","0.0006775757065042853","0.0006775757065042853"
"557","0.000580491847358644","0.000580491847358644","0.000580491847358644"
"559","0.0007039493648335338","0.0007039493648335338","0.0007039493648335338"
"561","0.000607696536462754","0.000607696536462754","0.000607696536462754"
"563","0.0007266567554324865","0.0007266567554324865","0.0007266567554324865"
"565","0.0007033845758996904","0.0007033845758996904","0.0007033845758996904"
"567","0.0007218456012196839","0.0007218456012196839","0.0007218456012196839"
"569","0.0008009348530322313","0.0008009348530322313","0.0008009348530322313"
"571","0.000729233433958143","0.000729233433958143","0.000729233433958143"
"573","0.0006225144024938345","0.0006225144024938345","0.0006225144024938345"
"577","0.0007685564924031496","0.0007685564924031496","0.0007685564924031496"
"579","0.0006002713926136494","0.0006002713926136494","0.0006002713926136494"
"581","0.0007492727017961442","0.0007492727017961442","0.0007492727017961442"
"583","0.0006653516320511699","0.0006653516320511699","0.0006653516320511699"
"585","0.0006383120198734105","0.0006383120198734105","0.0006383120198734105"
"587","0.0008307662210427225","0.0008307662210427225","0.0008307662210427225"
"589","0.0006606277311220765","0.0006606277311220765","0.0006606277311220765"
"591","0.0007911765715107322","0.0007911765715107322","0.0007911765715107322"
"593","0.0007089350838214159","0.0007089350838214159","0.0007089350838214159"
"595","0.0007446937961503863","0.0007446937961503863","0.0007446937961503863"
"597","0.0006725071580149233","0.0006725071580149233","0.0006725071580149233"
"599","0.0007827563094906509","0.0007827563094906509","0.0007827563094906509"
"601","0.0008675141143612564","0.0008675141143612564","0.0008675141143612564"
"603","0.0008281336631625891","0.0008281336631625891","0.0008281336631625891"
"605","0.0008020217064768076","0.0008020217064768076","0.0008020217064768076"
"607","0.0006698798388242722","0.0006698798388242722","0.0006698798388242722"
"609","0.000710830616299063","0.000710830616299063","0.000710830616299063"
"611","0.0006088143563829362","0.0006088143563829362","0.0006088143563829362"
"613","0.0007210787734948099","0.0007210787734948099","0.0007210787734948099"
"615","0.0006966193323023617","0.0006966193323023617","0.0006966193323023617"
"617","0.0008236847352236509","0.0008236847352236509","0.0008236847352236509"
"619","0.000728385173715651","0.000728385173715651","0.000728385173715651"
"621","0.0008419373189099133","0.0008419373189099133","0.0008419373189099133"
"623","0.0007182575645856559","0.0007182575645856559","0.0007182575645856559"
"625","0.0007470690761692822","0.0007470690761692822","0.0007470690761692822"
"627","0.0010616818908602","0.0010616818908602","0.0010616818908602"
"629","0.0007908541592769325","0.0007908541592769325","0.0007908541592769325"
"631","0.0007140011875890195","0.0007140011875890195","0.0007140011875890195"
"633","0.0007887014653533697","0.0007887014653533697","0.0007887014653533697"
"635","0.0006569323595613241","0.0006569323595613241","0.0006569323595613241"
"637","0.0007066676625981927","0.0007066676625981927","0.0007066676625981927"
"639","0.0008448396110907197","0.0008448396110907197","0.0008448396110907197"
"641","0.0009448616183362901","0.0009448616183362901","0.0009448616183362901"
"643","0.0008088406757451594","0.0008088406757451594","0.0008088406757451594"
"645","0.0007817742880433798","0.0007817742880433798","0.0007817742880433798"
"647","0.0008252481347881258","0.0008252481347881258","0.0008252481347881258"
"649","0.0006910532247275114","0.0006910532247275114","0.0006910532247275114"
"651","0.0010569028090685606","0.0010569028090685606","0.0010569028090685606"
"653","0.00088530033826828","0.00088530033826828","0.00088530033826828"
"655","0.0008599772700108588","0.0008599772700108588","0.0008599772700108588"
"657","0.0007458350155502558","0.0007458350155502558","0.0007458350155502558"
"659","0.0007878214819356799","0.0007878214819356799","0.0007878214819356799"
"661","0.0007780270534567535","0.0007780270534567535","0.0007780270534567535"
"663","0.0009313425980508327","0.0009313425980508327","0.0009313425980508327"
"665","0.0008878222433850169","0.0008878222433850169","0.0008878222433850169"
"667","0.0007977631757967174","0.0007977631757967174","0.0007977631757967174"
"669","0.0008364156819880009","0.0008364156819880009","0.0008364156819880009"
"671","0.0007850368274375796","0.0007850368274375796","0.0007850368274375796"
"673","0.0007907184772193432","0.0007907184772193432","0.0007907184772193432"
"675","0.0008950180490501225","0.0008950180490501225","0.0008950180490501225"
"677","0.0009706483688205481","0.0009706483688205481","0.0009706483688205481"
"679","0.0007424490759149194","0.0007424490759149194","0.0007424490759149194"
"681","0.0008624136680737138","0.0008624136680737138","0.0008624136680737138"
"683","0.0009318141965195537","0.0009318141965195537","0.0009318141965195537"
"685","0.000806448224466294","0.000806448224466294","0.000806448224466294"
"687","0.0008690149988979101","0.0008690149988979101","0.0008690149988979101"
"689","0.0008890211465768516","0.0008890211465768516","0.0008890211465768516"
"691","0.0007750235381536186","0.0007750235381536186","0.0007750235381536186"
"693","0.000859670399222523","0.000859670399222523","0.000859670399222523"
"695","0.0009318506345152855","0.0009318506345152855","0.0009318506345152855"
"697","0.0008115321979857981","0.0008115321979857981","0.0008115321979857981"
"699","0.0009056536364369094","0.0009056536364369094","0.0009056536364369094"
"701","0.000774684245698154","0.000774684245698154","0.000774684245698154"
"703","0.0009370844927616417","0.0009370844927616417","0.0009370844927616417"
"705","0.0008198539726436138","0.0008198539726436138","0.0008198539726436138"
"707","0.0009461886947974563","0.0009461886947974563","0.0009461886947974563"
"709","0.0009112160769291222","0.0009112160769291222","0.0009112160769291222"
"711","0.0009566586231812835","0.0009566586231812835","0.0009566586231812835"
"713","0.0010388140799477696","0.0010388140799477696","0.0010388140799477696"
"715","0.0009817957179620862","0.0009817957179620862","0.0009817957179620862"
"717","0.0008320086053572595","0.0008320086053572595","0.0008320086053572595"
"721","0.0010159009834751487","0.0010159009834751487","0.0010159009834751487"
"723","0.0007872263668105006","0.0007872263668105006","0.0007872263668105006"
"725","0.0010192220797762275","0.0010192220797762275","0.0010192220797762275"
"727","0.0008681945619173348","0.0008681945619173348","0.0008681945619173348"
"729","0.0008514501387253404","0.0008514501387253404","0.0008514501387253404"
"731","0.0010860477341338992","0.0010860477341338992","0.0010860477341338992"
"733","0.0009100789320655167","0.0009100789320655167","0.0009100789320655167"
"735","0.001053640036843717","0.001053640036843717","0.001053640036843717"
"737","0.0009385523735545576","0.0009385523735545576","0.0009385523735545576"
"739","0.0009653657325543463","0.0009653657325543463","0.0009653657325543463"
"741","0.0008898357045836747","0.0008898357045836747","0.0008898357045836747"
"743","0.0010307002812623978","0.0010307002812623978","0.0010307002812623978"
"745","0.0011183889582753181","0.0011183889582753181","0.0011183889582753181"
"747","0.0010939082130789757","0.0010939082130789757","0.0010939082130789757"
"749","0.0010660215048119426","0.0010660215048119426","0.0010660215048119426"
"751","0.0008756020688451827","0.0008756020688451827","0.0008756020688451827"
"753","0.0009228471899405122","0.0009228471899405122","0.0009228471899405122"
"755","0.0008169204811565578","0.0008169204811565578","0.0008169204811565578"
"757","0.0009167679818347096","0.0009167679818347096","0.0009167679818347096"
"759","0.0009258312056772411","0.0009258312056772411","0.0009258312056772411"
"761","0.0010515477042645216","0.0010515477042645216","0.0010515477042645216"
"763","0.0009414392407052219","0.0009414392407052219","0.0009414392407052219"
"765","0.0010723861632868648","0.0010723861632868648","0.0010723861632868648"
"767","0.0009337160154245794","0.0009337160154245794","0.0009337160154245794"
"769","0.0009587903623469174","0.0009587903623469174","0.0009587903623469174"
"771","0.0013482744107022882","0.0013482744107022882","0.0013482744107022882"
"773","0.0010307661723345518","0.0010307661723345518","0.0010307661723345518"
"775","0.000940134865231812","0.000940134865231812","0.000940134865231812"
"777","0.001013494562357664","0.001013494562357664","0.001013494562357664"
"779","0.0008587732445448637","0.0008587732445448637","0.0008587732445448637"
"781","0.0009229998104274273","0.0009229998104274273","0.0009229998104274273"
"783","0.0011019139783456922","0.0011019139783456922","0.0011019139783456922"
"785","0.0012271938612684608","0.0012271938612684608","0.0012271938612684608"
"787","0.0010625331196933985","0.0010625331196933985","0.0010625331196933985"
"789","0.0010086799738928676","0.0010086799738928676","0.0010086799738928676"
"791","0.001058606430888176","0.001058606430888176","0.001058606430888176"
"793","0.0008991588838398457","0.0008991588838398457","0.0008991588838398457"
"795","0.001334735075943172","0.001334735075943172","0.001334735075943172"
"797","0.0011542574502527714","0.0011542574502527714","0.0011542574502527714"
"799","0.0011230244999751449","0.0011230244999751449","0.0011230244999751449"
"801","0.0009640758507885039","0.0009640758507885039","0.0009640758507885039"
"803","0.0010200600372627378","0.0010200600372627378","0.0010200600372627378"
"805","0.0010369125520810485","0.0010369125520810485","0.0010369125520810485"
"807","0.0011874736519530416","0.0011874736519530416","0.0011874736519530416"
"809","0.0011481490219011903","0.0011481490219011903","0.0011481490219011903"
"811","0.001023388234898448","0.001023388234898448","0.001023388234898448"
"813","0.0010941369691863656","0.0010941369691863656","0.0010941369691863656"
"815","0.0010108617134392262","0.0010108617134392262","0.0010108617134392262"
"817","0.0010187906445935369","0.0010187906445935369","0.0010187906445935369"
"819","0.0011539420811459422","0.0011539420811459422","0.0011539420811459422"
"821","0.0012364303693175316","0.0012364303693175316","0.0012364303693175316"
"823","0.000942398386541754","0.000942398386541754","0.000942398386541754"
"825","0.0011271502589806914","0.0011271502589806914","0.0011271502589806914"
"827","0.0012228023260831833","0.0012228023260831833","0.0012228023260831833"
"829","0.001036207308061421","0.001036207308061421","0.001036207308061421"
